"","survey","mode_nonm","PM_Peak","area","area_dest","count","count_moe","share","share_moe","sample_size"
"562","2017_2019","Transit","Not PM Peak","Duwamish","Northwest Seattle",277.749511034559,245.052265105874,0.055565341550421,0.0514148917109313,12
"563","2017_2019","Transit","Not PM Peak","Duwamish","Not Seattle",1671.33658315064,1205.97611922277,0.334360221706831,0.194027590309155,10
"564","2017_2019","Transit","Not PM Peak","Duwamish","Southeast Seattle",78.2519982987782,89.8327289980851,0.0156547494765295,0.0187916263412898,8
"565","2017_2019","Transit","Not PM Peak","Duwamish","West Seattle",24.4894915467891,16.3716557123817,0.00489925961390504,0.00381646101360817,8
"566","2017_2019","Transit","Not PM Peak","Magnolia/Queen Anne","Capitol Hill/Central District",3027.55425256568,2029.64593210529,0.252663249068905,0.207271106889647,18
"567","2017_2019","Transit","Not PM Peak","Magnolia/Queen Anne","Downtown/Lake Union",1901.06365577341,862.043257821285,0.158652456697504,0.121969648669619,61
"568","2017_2019","Transit","Not PM Peak","Magnolia/Queen Anne","Duwamish",110.620268090824,181.970341009404,0.00923176730029363,0.0162718331327371,1
"569","2017_2019","Transit","Not PM Peak","Magnolia/Queen Anne","Magnolia/Queen Anne",553.84303690366,596.036272077148,0.0462207344623735,0.0566419883778842,15
"570","2017_2019","Transit","Not PM Peak","Magnolia/Queen Anne","Northeast Seattle",4678.49199623291,7642.80667315187,0.390441554436002,0.397289831080557,9
"571","2017_2019","Transit","Not PM Peak","Magnolia/Queen Anne","Northwest Seattle",1351.08425870418,971.694338726718,0.112754160649891,0.104031136601834,14
"572","2017_2019","Transit","Not PM Peak","Magnolia/Queen Anne","Not Seattle",200.316458672963,208.427604839584,0.016717324635024,0.020454596341976,8
"573","2017_2019","Transit","Not PM Peak","Magnolia/Queen Anne","Southeast Seattle",133.094144612288,218.939867886562,0.0111073150815678,0.0195456479451357,1
"574","2017_2019","Transit","Not PM Peak","Magnolia/Queen Anne","West Seattle",26.4986995221558,43.590360714068,0.0022114376684397,0.00392162363223768,1
"575","2017_2019","Transit","Not PM Peak","Northeast Seattle","Capitol Hill/Central District",4073.27052335727,1434.51015094765,0.0533917165947537,0.0236204815108118,121
"576","2017_2019","Transit","Not PM Peak","Northeast Seattle","Downtown/Lake Union",10333.69467453,3509.04862941022,0.135452259867207,0.0556838042484568,262
"577","2017_2019","Transit","Not PM Peak","Northeast Seattle","Duwamish",71.2294186863898,76.7342295895335,0.00093366274444699,0.00104106890985334,14
"578","2017_2019","Transit","Not PM Peak","Northeast Seattle","Magnolia/Queen Anne",4866.87132718193,7649.31353922107,0.0637940969336492,0.0954788836325375,9
"579","2017_2019","Transit","Not PM Peak","Northeast Seattle","Northeast Seattle",40144.8215715846,18470.4420329546,0.526211289872876,0.142952572164337,342
"580","2017_2019","Transit","Not PM Peak","Northeast Seattle","Northwest Seattle",6243.36167207104,4687.94236309385,0.0818368912848479,0.061046958837385,89
"581","2017_2019","Transit","Not PM Peak","Northeast Seattle","Not Seattle",9387.54736337451,7527.39946753066,0.123050326628442,0.0928730252774073,98
"582","2017_2019","Transit","Not PM Peak","Northeast Seattle","Southeast Seattle",1043.12396821419,1163.55615711479,0.0136730862742165,0.0155605938999324,20
"583","2017_2019","Transit","Not PM Peak","Northeast Seattle","West Seattle",126.387849873875,172.158513975337,0.00165666979956056,0.00230403830282782,3
"584","2017_2019","Transit","Not PM Peak","Northwest Seattle","Capitol Hill/Central District",1417.07911717367,715.019988809119,0.0380735641232915,0.0204067684157312,32
"585","2017_2019","Transit","Not PM Peak","Northwest Seattle","Downtown/Lake Union",9572.7612343802,1953.79647735156,0.257197452334953,0.0691485444518484,345
"586","2017_2019","Transit","Not PM Peak","Northwest Seattle","Duwamish",152.299584342749,169.792456308971,0.00409192960375382,0.00463817958876337,11
"587","2017_2019","Transit","Not PM Peak","Northwest Seattle","Magnolia/Queen Anne",574.33196288548,423.996882226586,0.0154309414004978,0.0117544417686799,10
"588","2017_2019","Transit","Not PM Peak","Northwest Seattle","Northeast Seattle",5966.334207917,2660.67441963527,0.160301288257764,0.0693518269131369,112
"589","2017_2019","Transit","Not PM Peak","Northwest Seattle","Northwest Seattle",12911.1839459228,7278.39091304637,0.346892974369092,0.134063488824995,106
"590","2017_2019","Transit","Not PM Peak","Northwest Seattle","Not Seattle",6002.02052642617,2676.82234127594,0.16126009522882,0.0696999059974636,65
"591","2017_2019","Transit","Not PM Peak","Northwest Seattle","Southeast Seattle",191.275876968717,261.117064016776,0.00513913039769586,0.00707728751680897,4
"592","2017_2019","Transit","Not PM Peak","Northwest Seattle","West Seattle",432.216099216219,497.549823758127,0.0116126242841322,0.0134749659692465,4
"593","2017_2019","Transit","Not PM Peak","Not Seattle","Capitol Hill/Central District",6899.64483851856,5920.27165974379,0.0158131935470858,0.0134951010459445,89
"594","2017_2019","Transit","Not PM Peak","Not Seattle","Downtown/Lake Union",46902.1171825617,17228.8410811695,0.107494265883864,0.0374307983847702,353
"595","2017_2019","Transit","Not PM Peak","Not Seattle","Duwamish",4294.30979659066,2171.97025707227,0.00984206485318382,0.00507710625450711,21
"596","2017_2019","Transit","Not PM Peak","Not Seattle","Magnolia/Queen Anne",2149.1668505347,1849.66401319175,0.00492564359005223,0.00426215177127538,13
"597","2017_2019","Transit","Not PM Peak","Not Seattle","Northeast Seattle",12819.2355981609,8351.05815617568,0.0293802157043978,0.0189218176786715,88
"598","2017_2019","Transit","Not PM Peak","Not Seattle","Northwest Seattle",4189.27168347064,2267.34209887816,0.00960132956151853,0.00528189352839853,45
"599","2017_2019","Transit","Not PM Peak","Not Seattle","Not Seattle",354346.602721732,49734.4176338694,0.812121716803349,0.0443035634630675,913
"600","2017_2019","Transit","Not PM Peak","Not Seattle","Southeast Seattle",1532.16688377821,1232.3873400071,0.00351155052856636,0.00284794480056314,17
"601","2017_2019","Transit","Not PM Peak","Not Seattle","West Seattle",3189.5226195475,4174.09197602018,0.00731001952798225,0.00953939218377864,6
"602","2017_2019","Transit","Not PM Peak","Southeast Seattle","Capitol Hill/Central District",2212.16684029394,1187.49986026355,0.0956137587702418,0.0536604228302483,51
"603","2017_2019","Transit","Not PM Peak","Southeast Seattle","Downtown/Lake Union",6568.69626631312,2447.03249464033,0.283910656647759,0.106939426121944,177
"604","2017_2019","Transit","Not PM Peak","Southeast Seattle","Duwamish",241.981876677533,336.381215364984,0.0104588841863039,0.0146942751380467,11
"605","2017_2019","Transit","Not PM Peak","Southeast Seattle","Magnolia/Queen Anne",152.740410884394,221.311844473673,0.00660171038402671,0.00968817817937996,2
"606","2017_2019","Transit","Not PM Peak","Southeast Seattle","Northeast Seattle",562.396140257684,331.430190971123,0.0243077546903145,0.0156087421711558,26
"607","2017_2019","Transit","Not PM Peak","Southeast Seattle","Northwest Seattle",98.2006547757124,75.6191341524896,0.00424440577707835,0.00347383234299765,6
"608","2017_2019","Transit","Not PM Peak","Southeast Seattle","Not Seattle",2462.498527669,1446.462734836,0.106433536525362,0.0632810964540545,41
"609","2017_2019","Transit","Not PM Peak","Southeast Seattle","Southeast Seattle",10797.5375045247,5835.75397456778,0.466688645478966,0.148571046282129,66
"610","2017_2019","Transit","Not PM Peak","Southeast Seattle","West Seattle",40.2724756147942,44.0304048647565,0.00174064753994853,0.00196399671968201,3
"611","2017_2019","Transit","Not PM Peak","West Seattle","Capitol Hill/Central District",708.287048688552,426.471249444753,0.036326270670976,0.0260356100828908,23
"612","2017_2019","Transit","Not PM Peak","West Seattle","Downtown/Lake Union",5586.48185033144,2055.64796853524,0.286516677340615,0.138973910680853,125
"613","2017_2019","Transit","Not PM Peak","West Seattle","Duwamish",620.759251107743,736.523609236588,0.0318371889179748,0.0389351255018052,11
"614","2017_2019","Transit","Not PM Peak","West Seattle","Magnolia/Queen Anne",175.694392797614,236.655308519352,0.0090109258385513,0.0126124419425742,3
"615","2017_2019","Transit","Not PM Peak","West Seattle","Northeast Seattle",161.82681219618,162.09447514242,0.0082996923246645,0.00895496238536907,7
"616","2017_2019","Transit","Not PM Peak","West Seattle","Northwest Seattle",11.2578677656316,14.5334457474913,0.000577387871752851,0.000783660275490159,2
"617","2017_2019","Transit","Not PM Peak","West Seattle","Not Seattle",53.5936050248559,65.8884209276229,0.00274868191642223,0.00356335126044513,3
"618","2017_2019","Transit","Not PM Peak","West Seattle","Southeast Seattle",11.8373220192997,19.4723947217642,0.000607106630692703,0.00103033328890503,1
"619","2017_2019","Transit","Not PM Peak","West Seattle","West Seattle",12168.1909136887,7900.2766665858,0.62407606848835,0.168418504149308,37
"620","2017_2019","Transit","PM Peak","Capitol Hill/Central District","Capitol Hill/Central District",3187.2504113979,2329.89765061648,0.240208292348561,0.161555854746415,37
"621","2017_2019","Transit","PM Peak","Capitol Hill/Central District","Downtown/Lake Union",4114.76812687048,2820.98947549223,0.310111004027557,0.184298756761682,57
"622","2017_2019","Transit","PM Peak","Capitol Hill/Central District","Duwamish",10.9136945653363,10.4631139077978,0.000822514580397658,0.000859649295980891,3
"623","2017_2019","Transit","PM Peak","Capitol Hill/Central District","Magnolia/Queen Anne",160.365030450183,224.536574956704,0.0120859691410216,0.0174631598454503,4
"624","2017_2019","Transit","PM Peak","Capitol Hill/Central District","Northeast Seattle",3025.29096318911,3954.73019210879,0.228002159330326,0.239596916347858,29
"625","2017_2019","Transit","PM Peak","Capitol Hill/Central District","Northwest Seattle",643.494982785534,418.033291409561,0.0484972346060458,0.0361554751403698,17
"626","2017_2019","Transit","PM Peak","Capitol Hill/Central District","Not Seattle",749.18059387199,638.711506284717,0.0564622693187584,0.0511121485536294,10
"627","2017_2019","Transit","PM Peak","Capitol Hill/Central District","Southeast Seattle",1058.84084490104,1001.9081561473,0.0797999273333012,0.0768387620910125,23
"628","2017_2019","Transit","PM Peak","Capitol Hill/Central District","West Seattle",318.589701507976,297.316795301711,0.0240106293140313,0.0240562443087028,6
"629","2017_2019","Transit","PM Peak","Downtown/Lake Union","Capitol Hill/Central District",6600.3757944606,3081.87349048846,0.147594681881015,0.0632872814377185,153
"630","2017_2019","Transit","PM Peak","Downtown/Lake Union","Downtown/Lake Union",5983.18653909525,3093.29711795712,0.133793368949337,0.0635998738207556,150
"631","2017_2019","Transit","PM Peak","Downtown/Lake Union","Duwamish",258.996670441702,177.486841801097,0.00579156890039004,0.00407221187980563,20
"632","2017_2019","Transit","PM Peak","Downtown/Lake Union","Magnolia/Queen Anne",1001.16831677709,724.582163731681,0.0223876827358952,0.0163069526528088,26
"633","2017_2019","Transit","PM Peak","Downtown/Lake Union","Northeast Seattle",5561.66607979617,3043.04270976226,0.12436751502314,0.0628157249781965,108
"634","2017_2019","Transit","PM Peak","Downtown/Lake Union","Northwest Seattle",5145.46193063691,1482.48488627911,0.115060542071043,0.0352976522799067,156
"635","2017_2019","Transit","PM Peak","Downtown/Lake Union","Not Seattle",14266.7886753463,4801.60609022204,0.319027613210847,0.0851186620804753,116
"636","2017_2019","Transit","PM Peak","Downtown/Lake Union","Southeast Seattle",1640.44162628849,1071.25417533985,0.036682829510954,0.0239246191750554,72
"637","2017_2019","Transit","PM Peak","Downtown/Lake Union","West Seattle",4261.51882947504,2246.49058291794,0.0952941977173782,0.0481339964594355,56
"638","2017_2019","Transit","PM Peak","Duwamish","Capitol Hill/Central District",171.731581410641,129.299110691292,0.0473168064852451,0.0402570143754159,9
"639","2017_2019","Transit","PM Peak","Duwamish","Downtown/Lake Union",227.094559202842,136.268485050165,0.0625708400481025,0.0453638468848068,14
"640","2017_2019","Transit","PM Peak","Duwamish","Duwamish",54.3746679766697,87.0219692009319,0.014981726839162,0.0245956116151148,3
"641","2017_2019","Transit","PM Peak","Duwamish","Magnolia/Queen Anne",4.34676476667871,7.15042804118685,0.00119765406928859,0.00204310418255169,1
"642","2017_2019","Transit","PM Peak","Duwamish","Northeast Seattle",114.966690707302,135.422253760645,0.0316765070918364,0.0389277134080715,7
"643","2017_2019","Transit","PM Peak","Duwamish","Northwest Seattle",19.2651917475644,22.8215860634483,0.00530809384233717,0.00671218950661843,3
"644","2017_2019","Transit","PM Peak","Duwamish","Not Seattle",2589.02876962543,1500.20185577711,0.713349124667805,0.185067251220766,14
"645","2017_2019","Transit","PM Peak","Duwamish","Southeast Seattle",6.96669899879616,8.25574891539185,0.00191951850474582,0.0024352414565498,2
"646","2017_2019","Transit","PM Peak","Duwamish","West Seattle",441.624313743694,679.182456793621,0.121679728451477,0.172090566139973,7
"647","2017_2019","Transit","PM Peak","Magnolia/Queen Anne","Capitol Hill/Central District",141.213673732258,108.137214968423,0.067198500524657,0.0597035661113486,5
"648","2017_2019","Transit","PM Peak","Magnolia/Queen Anne","Downtown/Lake Union",880.389800510943,622.296918893051,0.418945792627041,0.252324349822179,16
"649","2017_2019","Transit","PM Peak","Magnolia/Queen Anne","Magnolia/Queen Anne",17.1185989781302,22.4266626103491,0.00814612460684462,0.0114339762427916,2
"650","2017_2019","Transit","PM Peak","Magnolia/Queen Anne","Northeast Seattle",159.263424033653,242.121734611959,0.0757877265042734,0.113495687708719,3
"651","2017_2019","Transit","PM Peak","Magnolia/Queen Anne","Northwest Seattle",226.116913686091,285.840446777628,0.107600894030828,0.133351152740714,5
"652","2017_2019","Transit","PM Peak","Magnolia/Queen Anne","Not Seattle",489.244653110795,803.857698442262,0.232813906825237,0.305721073501566,2
"653","2017_2019","Transit","PM Peak","Magnolia/Queen Anne","Southeast Seattle",38.8980877766924,63.9873543926731,0.0185101987844759,0.0314544265068624,1
"654","2017_2019","Transit","PM Peak","Magnolia/Queen Anne","West Seattle",149.195693275459,232.606766550537,0.0709968560966433,0.109236862550865,2
"655","2017_2019","Transit","PM Peak","Northeast Seattle","Capitol Hill/Central District",1496.06378894345,862.233048624168,0.0995148240070982,0.0603934451873042,32
"656","2017_2019","Transit","PM Peak","Northeast Seattle","Downtown/Lake Union",1469.56961934199,1571.617157097,0.0977524909805329,0.0988390286199638,34
"657","2017_2019","Transit","PM Peak","Northeast Seattle","Duwamish",13.4908379691511,11.1844352703684,0.00089738042998586,0.000796765952465056,5
"658","2017_2019","Transit","PM Peak","Northeast Seattle","Magnolia/Queen Anne",3.32885014414101,5.47595848710914,0.000221427681552366,0.000370987826650972,1
"659","2017_2019","Transit","PM Peak","Northeast Seattle","Northeast Seattle",5875.72398042281,2893.59796793317,0.390840044487009,0.153961571722551,87
"660","2017_2019","Transit","PM Peak","Northeast Seattle","Northwest Seattle",1982.49511892001,757.989062486457,0.131871150356218,0.0604133566965668,45
"661","2017_2019","Transit","PM Peak","Northeast Seattle","Not Seattle",3496.3123706669,3288.23815367874,0.232566895083046,0.176404538741141,25
"662","2017_2019","Transit","PM Peak","Northeast Seattle","Southeast Seattle",496.886763064528,312.464979439356,0.0330517984214724,0.022696784495904,20
"663","2017_2019","Transit","PM Peak","Northeast Seattle","West Seattle",199.705867395101,171.963819241625,0.0132839885530841,0.0120586559009747,5
"664","2017_2019","Transit","PM Peak","Northwest Seattle","Capitol Hill/Central District",382.838483206167,576.045099624848,0.0345949655106068,0.0538193999738553,3
"665","2017_2019","Transit","PM Peak","Northwest Seattle","Downtown/Lake Union",1281.86127044268,1205.16062517914,0.115834610117985,0.115367572438838,21
"666","2017_2019","Transit","PM Peak","Northwest Seattle","Duwamish",104.914718206475,172.584711449386,0.00948055437768897,0.0163317267927582,1
"667","2017_2019","Transit","PM Peak","Northwest Seattle","Magnolia/Queen Anne",370.460722013462,337.358446327701,0.0334764566867967,0.0348955198500042,7
"668","2017_2019","Transit","PM Peak","Northwest Seattle","Northeast Seattle",674.90234697905,489.798193336546,0.0609871380255006,0.0536986868004956,13
"669","2017_2019","Transit","PM Peak","Northwest Seattle","Northwest Seattle",8127.17203893484,6010.27351514463,0.73440693326096,0.174375603283997,37
"670","2017_2019","Transit","PM Peak","Northwest Seattle","Not Seattle",116.503349181816,106.740238417327,0.0105277539317922,0.0112137691644051,5
"671","2017_2019","Transit","PM Peak","Northwest Seattle","Southeast Seattle",4.26947766600419,7.02329076057296,0.000385808739410817,0.000670104691044074,1
"672","2017_2019","Transit","PM Peak","Northwest Seattle","West Seattle",3.38384792522218,5.56642983697503,0.000305779349259301,0.000531141118297493,1
"673","2017_2019","Transit","PM Peak","Not Seattle","Capitol Hill/Central District",1014.82584215828,634.632677565504,0.00635533357086397,0.00413876078851842,37
"674","2017_2019","Transit","PM Peak","Not Seattle","Downtown/Lake Union",6147.23430749815,3910.23984210538,0.0384969744949758,0.0246937697925253,76
"675","2017_2019","Transit","PM Peak","Not Seattle","Duwamish",15.9574305930101,20.5499520570762,9.99332004955695e-05,0.000130146775120225,3
"676","2017_2019","Transit","PM Peak","Not Seattle","Magnolia/Queen Anne",230.769089981156,257.607567204812,0.00144518840942781,0.00163537268776695,4
"677","2017_2019","Transit","PM Peak","Not Seattle","Northeast Seattle",1569.93773237347,1234.14770159004,0.0098317145269966,0.00788875597530046,33
"678","2017_2019","Transit","PM Peak","Not Seattle","Northwest Seattle",2241.13412295823,1810.99688585024,0.0140350731492544,0.0115108134659407,23
"679","2017_2019","Transit","PM Peak","Not Seattle","Not Seattle",146256.616529768,30655.3280742676,0.91593014917296,0.0339943557046128,346
"680","2017_2019","Transit","PM Peak","Not Seattle","Southeast Seattle",2021.35609143542,2559.72023722813,0.0126587160997485,0.01601716512497,16
"681","2017_2019","Transit","PM Peak","Not Seattle","West Seattle",183.140881320196,288.304908979981,0.0011469173752774,0.00181723600303595,2
"682","2017_2019","Transit","PM Peak","Southeast Seattle","Capitol Hill/Central District",339.805102489613,252.674267811659,0.0952071380856323,0.107054017229864,14
"683","2017_2019","Transit","PM Peak","Southeast Seattle","Downtown/Lake Union",73.7416524426961,68.3969657032995,0.0206610543377261,0.026470875630109,13
"684","2017_2019","Transit","PM Peak","Southeast Seattle","Duwamish",78.9324792761351,96.9790240164584,0.0221154285171866,0.0332430149810836,2
"685","2017_2019","Transit","PM Peak","Southeast Seattle","Northeast Seattle",259.768095526607,423.549034931496,0.0727822412313524,0.127902785733268,2
"686","2017_2019","Transit","PM Peak","Southeast Seattle","Northwest Seattle",52.6732637877854,45.9524732256895,0.0147580794464907,0.0184053220247144,4
"687","2017_2019","Transit","PM Peak","Southeast Seattle","Not Seattle",11.836135059155,14.2125782922242,0.00331626728592639,0.00497332378324813,2
"688","2017_2019","Transit","PM Peak","Southeast Seattle","Southeast Seattle",848.7888412313,592.577513050417,0.237815017551487,0.246260106041066,16
"689","2017_2019","Transit","PM Peak","Southeast Seattle","West Seattle",1903.56814710131,3129.28472992743,0.533344773544198,0.425493159802179,2
"690","2017_2019","Transit","PM Peak","West Seattle","Capitol Hill/Central District",147.694870510926,232.356079571427,0.0687132279200922,0.107044976615747,3
"691","2017_2019","Transit","PM Peak","West Seattle","Downtown/Lake Union",200.368329070951,219.961550469314,0.0932189087934629,0.105154488525623,6
"692","2017_2019","Transit","PM Peak","West Seattle","Duwamish",21.8375595092318,16.1933213508075,0.0101596568559598,0.00925993648144571,5
"693","2017_2019","Transit","PM Peak","West Seattle","Northeast Seattle",20.7955262755321,34.2086407232005,0.00967486366822196,0.016604977587737,1
"694","2017_2019","Transit","PM Peak","West Seattle","Not Seattle",570.221268874577,698.114268174499,0.265288455025691,0.264705993573247,3
"695","2017_2019","Transit","PM Peak","West Seattle","Southeast Seattle",1.26780457575428,2.08553852711626,0.000589830536907478,0.00102074059699712,1
"696","2017_2019","Transit","PM Peak","West Seattle","West Seattle",1187.25332979598,870.501545630107,0.552355057199664,0.268158778609899,13
"697","2017_2019",NA,"Not PM Peak","Capitol Hill/Central District","Capitol Hill/Central District",237.539714985242,135.233170191746,0.664050557799423,0.140976887804726,35
"698","2017_2019",NA,"Not PM Peak","Capitol Hill/Central District","Downtown/Lake Union",90.1707981465815,28.8270426460311,0.252075611062246,0.113327571957954,31
"699","2017_2019",NA,"Not PM Peak","Capitol Hill/Central District","Duwamish",9.78517102188049,9.29325302127026,0.0273547868643616,0.0274107451184986,3
"700","2017_2019",NA,"Not PM Peak","Capitol Hill/Central District","Northwest Seattle",1.1131239211385,1.29476649765357,0.00311177674342931,0.00380609135430427,2
"701","2017_2019",NA,"Not PM Peak","Capitol Hill/Central District","Southeast Seattle",19.1044897987675,12.9065395746721,0.0534072675305396,0.0399345598833086,6
"702","2017_2019",NA,"Not PM Peak","Downtown/Lake Union","Capitol Hill/Central District",21.8271430428074,14.0331425201739,0.0373101635946085,0.0286437607237454,7
"703","2017_2019",NA,"Not PM Peak","Downtown/Lake Union","Downtown/Lake Union",178.690721034329,40.2503357629849,0.305444465249258,0.145403434197704,56
"704","2017_2019",NA,"Not PM Peak","Downtown/Lake Union","Duwamish",18.0950276336625,15.9658312580803,0.0309306829545602,0.0299443747637315,6
"705","2017_2019",NA,"Not PM Peak","Downtown/Lake Union","Magnolia/Queen Anne",225.488267389001,257.437878082998,0.3854377152543,0.274045539573586,3
"706","2017_2019",NA,"Not PM Peak","Downtown/Lake Union","Northeast Seattle",9.20454713178887,8.46400430276695,0.015733765918325,0.01593581642321,4
"707","2017_2019",NA,"Not PM Peak","Downtown/Lake Union","Northwest Seattle",42.0678570440919,22.6546310357667,0.0719085693125966,0.0485150653166345,11
"708","2017_2019",NA,"Not PM Peak","Downtown/Lake Union","Not Seattle",51.4403715945775,38.7957497749055,0.0879294498504505,0.0722766332220234,7
"709","2017_2019",NA,"Not PM Peak","Downtown/Lake Union","Southeast Seattle",33.062712288719,17.8309718563026,0.0565156512675201,0.0385329758160646,10
"710","2017_2019",NA,"Not PM Peak","Downtown/Lake Union","West Seattle",5.14204318955543,6.1922226327198,0.00878953659838114,0.0112271616413814,2
"711","2017_2019",NA,"Not PM Peak","Duwamish","Capitol Hill/Central District",3.26172367396016,5.36553544365868,0.0381659456337827,0.0632857632139303,1
"712","2017_2019",NA,"Not PM Peak","Duwamish","Downtown/Lake Union",15.4841264820772,15.075405527774,0.181182217923464,0.167481153398452,6
"713","2017_2019",NA,"Not PM Peak","Duwamish","Duwamish",57.5615199162189,38.1656383501129,0.67353646700948,0.210249553686888,7
"714","2017_2019",NA,"Not PM Peak","Duwamish","Northwest Seattle",9.15425336707082,10.6480692271851,0.107115369433273,0.122749104236083,2
"715","2017_2019",NA,"Not PM Peak","Magnolia/Queen Anne","Capitol Hill/Central District",8.49546241470791,9.88177498278935,0.0194179970925466,0.0262872973254976,2
"716","2017_2019",NA,"Not PM Peak","Magnolia/Queen Anne","Downtown/Lake Union",332.513934546632,315.179375530724,0.760023916188408,0.193652067838351,4
"717","2017_2019",NA,"Not PM Peak","Magnolia/Queen Anne","Duwamish",4.57712668353541,7.52937339442546,0.0104618946320374,0.0186609847256319,1
"718","2017_2019",NA,"Not PM Peak","Magnolia/Queen Anne","Magnolia/Queen Anne",36.4409061871144,22.7201301131206,0.0832926303300559,0.0770706925243774,7
"719","2017_2019",NA,"Not PM Peak","Magnolia/Queen Anne","Northeast Seattle",19.610284357426,16.1291283137362,0.0448230391764499,0.0480265537814322,4
"720","2017_2019",NA,"Not PM Peak","Magnolia/Queen Anne","Northwest Seattle",31.6191218466151,39.2804637269761,0.0722715240342286,0.0983649219051553,3
"721","2017_2019",NA,"Not PM Peak","Magnolia/Queen Anne","Not Seattle",4.24773120735396,6.98751783610923,0.0097089985462733,0.0173291227788004,1
"722","2017_2019",NA,"Not PM Peak","Northeast Seattle","Capitol Hill/Central District",68.3579540158985,112.448834355993,0.0401941454118872,0.0655146636343578,1
"723","2017_2019",NA,"Not PM Peak","Northeast Seattle","Downtown/Lake Union",9.98892845147413,8.26350961871056,0.00587344148120802,0.00539780479159813,5
"724","2017_2019",NA,"Not PM Peak","Northeast Seattle","Magnolia/Queen Anne",9.80514217871301,11.4051718381425,0.00576537604422388,0.0070744189824245,2
"725","2017_2019",NA,"Not PM Peak","Northeast Seattle","Northeast Seattle",1361.84187396224,636.111111585598,0.800756416690069,0.153963344184398,52
"726","2017_2019",NA,"Not PM Peak","Northeast Seattle","Northwest Seattle",238.85788434304,262.546841767441,0.140447277486201,0.143026728780641,15
"727","2017_2019",NA,"Not PM Peak","Northeast Seattle","Not Seattle",10.5616956978313,9.50321392488506,0.00621022584403272,0.00610947076123868,4
"728","2017_2019",NA,"Not PM Peak","Northeast Seattle","Southeast Seattle",1.28082186159025,2.10695196231823,0.000753117042378259,0.00127590880914398,1
"729","2017_2019",NA,"Not PM Peak","Northwest Seattle","Capitol Hill/Central District",0.55656196056925,0.915544425134488,0.000129089128524044,0.000215568763500825,1
"730","2017_2019",NA,"Not PM Peak","Northwest Seattle","Downtown/Lake Union",325.985020214793,274.743134834122,0.075609051916484,0.062633328659532,16
"731","2017_2019",NA,"Not PM Peak","Northwest Seattle","Duwamish",4.57712668353541,7.52937339442546,0.00106161997510108,0.00177121746864702,1
"732","2017_2019",NA,"Not PM Peak","Northwest Seattle","Magnolia/Queen Anne",45.9996811010227,41.4080544323613,0.010669178216279,0.00998778371340497,7
"733","2017_2019",NA,"Not PM Peak","Northwest Seattle","Northeast Seattle",278.953128983748,265.224384606569,0.0647004626092961,0.0603597526947466,23
"734","2017_2019",NA,"Not PM Peak","Northwest Seattle","Northwest Seattle",3127.2127721581,1094.97806650864,0.725326558527745,0.121388573512495,49
"735","2017_2019",NA,"Not PM Peak","Northwest Seattle","Not Seattle",528.170646527512,448.362961415126,0.122504039626571,0.0970315383826401,9
"736","2017_2019",NA,"Not PM Peak","Not Seattle","Capitol Hill/Central District",0.55656196056925,0.915544425134488,5.21833046463602e-05,8.76206585621414e-05,1
"737","2017_2019",NA,"Not PM Peak","Not Seattle","Downtown/Lake Union",60.7527988428703,40.567604494829,0.00569618844754317,0.00424135196385482,9
"738","2017_2019",NA,"Not PM Peak","Not Seattle","Magnolia/Queen Anne",0.577692801158525,0.950304657906822,5.41645343566623e-05,9.09471559583743e-05,1
"739","2017_2019",NA,"Not PM Peak","Not Seattle","Northeast Seattle",69.4799057352735,112.463954026463,0.00651444285569897,0.0107033672205252,2
"740","2017_2019",NA,"Not PM Peak","Not Seattle","Northwest Seattle",319.539166455737,362.40457542638,0.0299600239523179,0.034458287377243,6
"741","2017_2019",NA,"Not PM Peak","Not Seattle","Not Seattle",10104.4274931959,3568.94827584926,0.947392124347114,0.0414527996969012,107
"742","2017_2019",NA,"Not PM Peak","Not Seattle","Southeast Seattle",110.184104368563,181.252851685943,0.0103308725583225,0.0171745160256258,1
"743","2017_2019",NA,"Not PM Peak","Southeast Seattle","Capitol Hill/Central District",23.3618919325647,14.5721980498814,0.0553315207116679,0.0475056267147911,7
"744","2017_2019",NA,"Not PM Peak","Southeast Seattle","Downtown/Lake Union",94.8228435634583,52.5088534712877,0.224583357705599,0.168064443363936,14
"745","2017_2019",NA,"Not PM Peak","Southeast Seattle","Not Seattle",220.368208737125,256.32848993915,0.521931534531877,0.300612171491289,2
"746","2017_2019",NA,"Not PM Peak","Southeast Seattle","Southeast Seattle",83.6637530866919,32.2527673508697,0.198153587050856,0.137401834506408,19
"747","2017_2019",NA,"Not PM Peak","West Seattle","Downtown/Lake Union",5.0070821320813,8.23665010728187,0.0254738650891171,0.0480147335576035,1
"748","2017_2019",NA,"Not PM Peak","West Seattle","Duwamish",46.2860125211373,43.9591321135855,0.235483183094207,0.284702161052561,3
"749","2017_2019",NA,"Not PM Peak","West Seattle","Not Seattle",110.620268090824,181.970341009404,0.562788009290407,0.451879162583852,1
"750","2017_2019",NA,"Not PM Peak","West Seattle","West Seattle",34.6442508950607,54.06021163771,0.176254942526269,0.28207144401527,2
"751","2017_2019",NA,"PM Peak","Capitol Hill/Central District","Capitol Hill/Central District",33.2071195721349,16.8132151898069,0.313828932484572,0.351496188825991,12
