geoid10,geoid_nm,land_acres,total_pop10,risk_score,risk_level,risk_level_name,poc_pct,poc_level,linguistic_pct,linguistic_level,education_pct,education_level,renter_pct,renter_level,cost_burdened_pct,sev_cost_burdened_pct,cost_burdened_level,sev_cost_burdened_level,combined_burdened_level,poverty_pct,poverty_level,jobs_auto,jobs_transit,jobs_auto_level,jobs_transit_level,jobs_level,transit_now_pct,transit_now_level,transit_future_pct,transit_future_level,supermarket,pharmacy,restaurant,pharmacy_level,supermarket_level,restaurant_level,core_business_level,field36,park,school,park_level,school_level,civic_infrastructure_level,near_high_inc,near_high_inc_level,dev_potential_pct,dev_potential_level,rent_ratio_0room,rent_ratio_1room,rent_ratio_2room,rent_ratio_3room,rent_ratio_0room_level,rent_ratio_1room_level,rent_ratio_2room_level,rent_ratio_3room_level,rent_ratio_weight,rent_ratio_all_level,vote_pct,vote_level,Shape__Area,Shape__Length
53053073405,53053073405,734.4913636,3649,33,2,moderate,32,2,4.68,1,76.28,3,64.11,4,29.86,15.07,4,2,3,33.2,4,204885,16142,2,2,2,0,0,0,0,0.36,0.67,0.3,4,2,3,3,3,0.42,0.61,2,2,2,1,4,8.89,3,1.17,1.06,1.1,0.99,0,0,0,0,0.25,0,54.21,2,31994315.82,27973.24949
53053073407,53053073407,573.148363,3608,29,2,moderate,18.24,0,0.63,0,73.47,3,60.25,4,23.94,10.92,3,1,2,31.63,3,284001,34653,2,2,2,21.07,1,51.89,3,0.4,0.32,0.26,4,4,3,3.67,3.67,0.35,0.22,2,4,3,0,0,5.81,2,NA,0.86,0.87,0.95,0,1,1,0,0.33,0.66,54.8,2,24966242.83,25324.2641
53053073124,53053073124,968.2748618,2793,18,1,lower,34.41,2,1.46,0,85.46,4,19.51,1,10.94,4.72,1,0,0.5,17.34,2,42128,0,0,0,0,0,0,0,0,0.81,0.82,0.68,1,1,2,1.33,1.33,0.27,0.45,3,3,3,0,0,3.07,1,NA,NA,1.42,NA,0,0,0,0,1,0,53.74,3,42177884.27,30141.83562
53053070703,53053070703,1445.678652,6065,22,1,lower,21.18,1,3.86,0,79.64,3,41.97,2,17.98,11.98,2,1,1.5,17.56,2,328725,10767,3,1,2,0,0,0,0,0.7,0.75,0.29,2,2,3,2.33,2.33,0.24,0.52,3,3,3,0,0,9.67,3,NA,1.28,1.13,1,0,0,0,0,0.33,0,55.17,2,62973510.17,39016.03557
53053071306,53053071306,3024.348123,6166,17,1,lower,27.71,1,3.44,0,80.57,4,17.62,1,15.44,10.96,2,1,1.5,15.6,1,130664,129,1,0,0.5,0,0,0,0,1.3,1.61,1.5,0,0,0,0,0,0.88,0.7,0,2,1,0,0,16.28,4,NA,NA,0.82,0.94,0,0,2,0,0.5,1,56.33,2,131740077.3,57321.75202
53053073301,53053073301,3661.631674,5467,31,2,moderate,27.27,1,3.61,0,72.4,3,58.71,3,32.85,12.13,4,1,2.5,31.94,3,212451,1548,2,1,1.5,0,0,3.38,0,0.45,0.43,0.38,3,3,3,3,3,0.13,0.41,4,3,3.5,1,4,6.53,2,NA,0.88,0.95,0.8,0,1,0,3,0.33,1.32,48.69,3,159500037.7,65531.61729
53053060700,53053060700,520.4280896,6523,23,1,lower,21.72,1,1.23,0,37.61,1,36.97,2,22.97,17.11,3,2,2.5,14.47,1,213427,70923,2,3,2.5,0,0,29.28,2,0.32,0.33,0.25,4,4,3,3.67,3.67,0.47,0.34,1,4,2.5,0,0,10.8,4,NA,0.94,1.11,0.88,0,0,0,1,0.33,0.33,65.94,1,22669756.9,19110.60843
53053072310,53053072310,518.7334405,3803,27,2,moderate,27.86,1,7.06,1,63.18,2,49.2,3,23.44,13.9,3,1,2,25.2,3,199853,61103,1,3,2,0,0,0,0,0.25,0.35,0.2,4,4,4,4,4,0.29,0.46,3,3,3,0,0,16.43,4,NA,1.19,1.15,1.03,0,0,0,0,0.33,0,56.5,2,22595938.28,25061.40654
53053072000,53053072000,652.6859396,4779,35,2,moderate,40.16,3,5.79,1,89.32,4,69.84,4,38.71,18.6,4,2,3,51.48,4,117686,330,1,0,0.5,0,0,0,0,1.51,1.32,0.75,0,0,2,0.67,0.67,0.78,0.46,0,3,1.5,1,4,36.37,4,0.84,0.79,0.81,1.21,2,3,2,0,0.25,1.75,27.71,4,28430885.81,39728.24364
53053073118,53053073118,7699.100006,4601,9,1,lower,13.26,0,2.51,0,85.21,4,9.85,0,16.72,12.13,2,1,1.5,18.66,2,21754,0,0,0,0,0,0,0,0,2.82,2.93,2.67,0,0,0,0,0,1.93,2.15,0,0,0,0,0,0.31,0,NA,NA,NA,NA,0,0,0,0,1,0,61.57,1,335371454.8,92950.8152
53053072905,53053072905,1437.889948,5214,25,1,lower,41.29,3,2.31,0,78.81,3,98.02,4,59.49,45.42,4,4,4,65.6,4,18969,0,0,0,0,0,0,0,0,2.04,0.46,0.52,0,3,2,1.67,1.67,1.15,0.63,0,2,1,0,0,0,0,NA,NA,1.31,1.06,0,0,0,0,0.5,0,11.38,4,62634235.6,41528.803
53053072907,53053072907,4001.529421,4679,27,2,moderate,60.67,4,7.97,1,85.34,4,99.09,4,57.79,29.07,4,4,4,61.04,4,44577,116,0,0,0,0,0,0,0,0.55,1.6,0.6,3,0,2,1.67,1.67,1.75,1.7,0,0,0,0,0,0,0,NA,NA,1.18,1.04,0,0,0,0,0.5,0,16.16,4,174305924.3,68017.28313
53053073500,53053073500,4049.16362,7030,13,1,lower,16.29,0,0.39,0,69.57,3,25.07,1,9.74,7.13,0,0,0,9.4,1,291608,6616,2,1,1.5,0,0,0.88,0,1.18,0.96,1.04,1,1,0,0.67,0.67,0.48,0.92,1,1,1,0,0,20.34,4,NA,1.1,1.11,1.11,0,0,0,0,0.33,0,65.74,1,176380861.7,57904.95067
53053061900,53053061900,256.9878341,1961,42,3,higher,34.39,2,7.67,1,73.02,3,45.15,3,36.75,17.63,4,2,3,49.91,4,278952,90828,2,3,2.5,0,0,80.15,4,0.25,0.44,0.29,4,3,3,3.33,3.33,0.38,0.3,2,4,3,1,4,46.31,4,NA,0.38,1.05,NA,0,4,0,0,0.5,2,48.76,3,11194345.27,13406.37799
53053070310,53053070310,1400.639788,5178,20,1,lower,17.56,0,1.45,0,79.56,3,11.62,0,15.15,8.48,2,0,1,19.7,2,85053,0,1,0,0.5,0,0,0,0,0.57,0.6,0.62,3,3,2,2.67,2.67,0.26,0.29,3,4,3.5,0,0,7.35,3,NA,NA,0.81,0.98,0,0,2,0,0.5,1,51.5,3,61011625.11,39253.35224
53053072901,53053072901,4507.89357,2507,28,2,moderate,47.8,3,2.93,0,72.57,3,100,4,31.57,17.86,4,2,3,38.57,4,146793,521,1,0,0.5,0,0,1.8,0,1.15,0.86,0.4,1,1,3,1.67,1.67,0.35,2.79,2,0,1,1,4,0,0,NA,NA,1.49,1.04,0,0,0,0,0.5,0,21.24,4,196363058.4,85981.39097
53053071602,53053071602,1159.970657,7355,32,2,moderate,45.27,3,10.28,2,87.47,4,55,3,31.77,19.9,4,2,3,38.39,4,238729,23382,2,2,2,0,0,9.74,1,0.8,0.71,0.46,2,2,3,2.33,2.33,1.12,0.51,0,3,1.5,0,0,6.24,2,1.16,1.19,0.96,1.01,0,0,0,0,0.25,0,38.94,4,50528119.71,34869.39042
53053071305,53053071305,2462.476791,3705,24,1,lower,33.71,2,7.03,1,89.12,4,35.99,2,17.88,7.12,2,0,1,30.16,3,223315,12983,2,1,1.5,0,0,0,0,1.2,1.26,1.24,1,0,0,0.33,0.33,1.31,0.55,0,3,1.5,0,0,19.51,4,NA,0.9,0.79,0.83,0,1,3,2,0.33,1.98,55.04,2,107265059.9,46052.58168
53053073117,53053073117,12275.39127,3791,11,1,lower,9.02,0,1.19,0,78.7,3,12.14,0,14.42,7.13,1,0,0.5,22.22,2,15964,0,0,0,0,0,0,0,0,5,5.08,2.11,0,0,0,0,0,2.26,1.92,0,0,0,0,0,0.36,0,NA,NA,NA,0.69,0,0,0,4,1,4,65.52,1,534713904.9,112340.1324
53053072505,53053072505,5352.720132,6904,8,1,lower,15.64,0,5.69,1,52.22,2,17.06,1,13.7,5.39,1,0,0.5,6.14,0,120785,1177,1,1,1,0,0,0,0,1.06,1.14,0.92,1,1,1,1,1,0.86,0.83,0,1,0.5,0,0,2.74,1,NA,1.39,1.35,0.9,0,0,0,1,0.33,0.33,78.74,0,233163556.3,68085.9968
53053940005,53053940005,1053.629955,5839,24,1,lower,43.53,3,8.59,2,76.29,3,22.6,1,16.74,9.63,2,0,1,19.11,2,297216,11941,2,1,1.5,0,0,0,0,1.04,0.6,0.6,1,3,2,2,2,0.13,0.47,4,3,3.5,0,0,6.93,2,NA,NA,1.08,1.12,0,0,0,0,0.5,0,53.81,3,45895937.23,40388.13719
53053060500,53053060500,530.9543754,3923,15,1,lower,17.9,0,1.43,0,45.57,1,20.24,1,14.04,7.78,1,0,0.5,11.72,1,216019,49098,2,3,2.5,0,0,0,0,0.56,0.4,0.23,3,4,4,3.67,3.67,0.14,0.32,4,4,4,0,0,2.08,1,0.93,0.99,1.09,1.1,0,0,0,0,0.25,0,76.54,0,23128280.08,21810.84944
53053060905,53053060905,753.7924729,6359,25,2,moderate,32.45,2,4.19,1,62.35,2,47.34,3,32.73,15.87,4,2,3,24.13,3,200628,38633,2,2,2,0,0,2.19,0,0.48,0.51,0.53,3,3,2,2.67,2.67,0.47,0.44,1,3,2,0,0,4.21,2,0.93,0.87,1.13,0.8,0,1,0,2,0.25,0.75,60.9,2,32835068.78,23052.67772
53053060906,53053060906,389.8790319,2045,20,1,lower,24.43,1,2.71,0,67.77,3,25.35,1,16.17,10.32,2,1,1.5,16.6,2,201528,63868,2,3,2.5,0,0,21.76,1,0.44,0.45,0.41,3,3,3,3,3,0.36,0.23,2,4,3,0,0,2.81,1,NA,0.84,0.89,1.28,0,2,1,0,0.33,0.99,74.09,0,16983062.7,17141.98327
53053060903,53053060903,576.3260027,3043,21,1,lower,23.19,1,2.71,0,68.89,3,32.71,2,23.61,18.06,3,2,2.5,22.48,2,193350,19586,1,2,1.5,0,0,0,0,0.4,0.69,0.41,3,2,3,2.67,2.67,0.26,0.5,3,3,3,0,0,4.51,2,NA,0.25,1.29,1.16,0,4,0,0,0.33,1.32,70.23,0,25104660.26,21330.09667
53053060400,53053060400,625.9293807,3896,12,1,lower,12.97,0,0.66,0,53.06,2,14.85,0,10.28,9.09,1,0,0.5,7.31,0,197650,34690,1,2,1.5,0,0,0,0,0.75,0.52,0.46,2,3,3,2.67,2.67,0.19,0.32,3,4,3.5,0,0,1.73,1,NA,0.78,1.38,1.1,0,3,0,0,0.33,0.99,74.28,0,27265374.76,27423.29503
53053063100,53053063100,604.9255454,4270,34,2,moderate,51.86,4,12.56,3,84.95,4,32.59,2,25.94,17.19,4,2,3,33.81,4,246455,73184,2,3,2.5,0,0,0,0,0.51,0.39,0.33,3,4,3,3.33,3.33,0.27,0.47,3,3,3,0,0,6.73,2,NA,1.21,0.97,1.06,0,0,0,0,0.33,0,52.28,3,26350451.35,21126.72805
53053070205,53053070205,4756.685831,3458,13,1,lower,16.46,0,3.52,0,79.04,3,17.06,1,20,7.72,2,0,1,19.88,2,57793,0,0,0,0,0,0,0,0,2.33,2.43,1.13,0,0,0,0,0,0.61,0.88,0,1,0.5,0,0,0.08,0,NA,NA,NA,0.74,0,0,0,4,1,4,62.01,1,207200406,58936.692
53053071207,53053071207,1208.712575,5671,30,2,moderate,34.35,2,8.5,2,78.95,3,68.8,4,49.01,19.57,4,2,3,30.75,3,162462,19496,1,2,1.5,0,0,0,0,0.33,0.29,0.32,4,4,3,3.67,3.67,0.37,0.59,2,3,2.5,0,0,9.47,3,1.17,1.02,0.95,1.1,0,0,0,0,0.25,0,54.66,2,52651309.18,34985.21436
53053063200,53053063200,583.5153427,4855,35,2,moderate,35.45,2,8.3,2,82.46,4,31.71,2,30.05,12.58,4,1,2.5,34.54,4,250785,75897,2,3,2.5,0,0,52.96,3,0.3,0.36,0.38,4,4,3,3.67,3.67,0.32,0.31,2,4,3,0,0,6.52,2,NA,0.66,0.93,0.96,0,4,0,0,0.33,1.32,50.51,3,25417826.66,20285.18402
53053071505,53053071505,1111.246808,5202,28,2,moderate,37.27,2,5.56,1,81.66,4,31.05,2,24.62,11.74,3,1,2,24.21,3,184056,9245,1,1,1,0,0,17.58,1,0.96,0.96,0.91,1,1,1,1,1,0.51,0.51,1,3,2,0,0,9.47,3,0.72,0.72,0.86,0.75,4,4,1,4,0.25,3.25,47.16,3,48405717.31,34076.69234
53053070311,53053070311,1232.447844,4624,14,1,lower,21.72,1,1.36,0,82.06,4,7.11,0,8.98,3.92,0,0,0,14.33,1,79054,0,1,0,0.5,0,0,0,0,0.74,0.77,0.7,2,2,2,2,2,0.44,0.64,2,2,2,0,0,6.09,2,NA,NA,NA,1.04,0,0,0,0,1,0,59.57,2,53685213.33,36844.12526
53053940009,53053940009,1950.351576,2845,16,1,lower,23.94,1,3.92,0,67.09,3,25,1,19.55,11.34,2,1,1.5,12.52,1,311175,3423,2,1,1.5,0,0,0,0,1.24,1.07,1.09,0,1,0,0.33,0.33,0.69,0.78,0,2,1,0,0,18.7,4,NA,0.71,1.2,0.98,0,4,0,0,0.33,1.32,68.02,0,84956974.81,41575.28045
53053940008,53053940008,754.7384404,5902,21,1,lower,37.2,2,7.67,1,60.19,2,37.1,2,20.69,12.3,3,1,2,16.12,2,259777,8293,2,1,1.5,0,0,0,0,1.01,0.77,0.61,1,2,2,1.67,1.67,0.27,0.37,3,4,3.5,0,0,2.73,1,NA,1.44,1.36,1.14,0,0,0,0,0.33,0,60.21,2,32876274.96,29889.83633
53053070204,53053070204,1294.858097,3598,12,1,lower,13.01,0,0.95,0,86.33,4,17.28,1,20,8.03,2,0,1,21.1,2,73779,0,0,0,0,0,0,0,0,1.74,1.78,1.76,0,0,0,0,0,0.51,1.86,1,0,0.5,0,0,0.31,0,NA,NA,0.9,0.81,0,0,0,2,0.5,1,56.75,2,56403793.1,39985.62594
53053071304,53053071304,1328.137658,5895,26,2,moderate,32.22,2,3.68,0,79.74,3,48.5,3,19.96,7.35,2,0,1,20.28,2,145046,18192,1,2,1.5,0,0,0,0,0.35,0.47,0.39,4,3,3,3.33,3.33,0.2,0.56,3,3,3,0,0,39.62,4,NA,1.19,1.14,0.97,0,0,0,0,0.33,0,52.08,3,57853444.96,37480.98694
53053071707,53053071707,313.705423,2853,29,2,moderate,31.23,2,1.15,0,83.93,4,37.37,2,30.43,15.75,4,2,3,31.72,3,239220,44123,2,3,2.5,0,0,35.72,2,0.48,0.43,0.29,3,3,3,3,3,1.05,0.32,0,4,2,0,0,3.09,1,0.81,1.11,1.07,0.81,2,0,0,2,0.25,1,40.24,4,13664953.57,16950.59613
53053070203,53053070203,8910.276653,5203,8,1,lower,20.86,1,2.43,0,64.85,2,9.29,0,11.05,5.83,1,0,0.5,12.2,1,51516,0,0,0,0,0,0,0,0,1.19,1.21,1.12,1,0,0,0.33,0.33,0.56,1.43,1,0,0.5,0,0,4.44,2,NA,NA,1.67,0.84,0,0,0,2,0.5,1,74.09,0,388130098.5,85072.30134
53053071100,53053071100,1610.143727,2362,15,1,lower,19.55,0,7.99,1,81.09,4,22.53,1,19.02,12.07,2,1,1.5,22.91,2,241355,361,2,0,1,0,0,0,0,0.93,1.25,1.06,1,0,0,0.33,0.33,0.32,0.65,2,2,2,0,0,0.31,0,NA,1,0.92,1.01,0,0,0,0,0.33,0,58.89,2,70137580.22,35227.10274
53053940001,53053940001,740.6395422,2760,7,1,lower,22.65,1,2.79,0,49.4,1,13.51,0,10.56,7.41,1,0,0.5,5.66,0,224338,530,2,0,1,0,0,0,0,1.98,0.8,0.78,0,2,1,1,1,0.28,1.18,3,0,1.5,0,0,2.36,1,NA,1.12,1.18,1.26,0,0,0,0,0.33,0,71.92,0,32262129.41,56168.0173
53053071205,53053071205,1934.179883,4668,12,1,lower,23.33,1,2.93,0,67.02,3,16.17,1,18.85,14.19,2,1,1.5,17.16,2,247376,113,2,0,1,0,0,0,0,0.91,1.77,1.64,1,0,0,0.33,0.33,0.93,0.96,0,1,0.5,0,0,3.93,1,NA,NA,0.92,1.08,0,0,0,0,0.5,0,62.32,1,84252538.71,42977.61901
53053071208,53053071208,911.8992265,7128,25,2,moderate,37.03,2,5.89,1,79.06,3,45.69,3,29.17,13.09,4,1,2.5,21.59,2,131721,18323,1,2,1.5,0,0,0,0,0.46,0.54,0.38,3,3,3,3,3,0.63,0.84,0,1,0.5,0,0,16.92,4,1.36,1.07,1.18,1.04,0,0,0,0,0.25,0,51.11,3,39722171.42,29466.84295
53053062400,53053062400,560.155142,5471,31,2,moderate,39.32,2,2.71,0,73.22,3,33.33,2,32.71,19.95,4,2,3,29.22,3,264314,82855,2,3,2.5,0,0,64,4,0.29,0.35,0.24,4,4,4,4,4,0.3,0.26,2,4,3,0,0,5.8,2,NA,1.4,1.34,0.96,0,0,0,0,0.33,0,52.17,3,24400260.38,20979.62182
53053063300,53053063300,833.6259709,7857,40,3,higher,68.01,4,21.2,4,84.35,4,36.29,2,30.15,15.97,4,2,3,43.74,4,268380,28513,2,2,2,0,0,0,0,0.55,0.53,0.49,3,3,3,3,3,0.29,0.41,3,3,3,1,4,7.33,3,NA,1.16,1.07,0.94,0,0,0,0,0.33,0,36.52,4,36312602.04,25398.76598
53061041810,53061041810,220.7251827,5035,37,2,moderate,43.89,3,12.98,3,76.57,3,77.65,4,42.27,14.48,4,1,2.5,28.32,3,246011,116006,2,3,2.5,4.41,0,52.32,3,0.38,0.38,0.27,4,4,3,3.67,3.67,0.62,0.49,0,3,1.5,0,0,40.44,4,1.65,1.05,1.07,0.99,0,0,0,0,0.25,0,34.86,4,9614750.5,14843.32842
53061051924,53061051924,656.2645425,5974,28,2,moderate,48.98,3,10.51,2,52.01,2,47.96,3,20.64,11.92,3,1,2,10.05,1,246992,22905,2,2,2,0,0,14.91,1,0.64,0.62,0.37,2,2,3,2.33,2.33,0.17,0.82,3,1,2,0,0,25.32,4,NA,1.25,1.22,0.92,0,0,0,0,0.33,0,44.31,4,28586769.13,25473.62704
53061051922,53061051922,941.4106419,4687,22,1,lower,45.78,3,11.13,2,49.58,1,19.08,1,15.87,11.99,2,1,1.5,13.15,1,255308,11946,2,1,1.5,0,0,10.1,1,0.91,1.02,0.83,1,1,1,1,1,0.22,0.99,3,1,2,0,0,18.98,4,NA,1.25,1.32,1.26,0,0,0,0,0.33,0,49.96,3,41007683.53,35898.54933
53061051921,53061051921,606.1413866,3882,26,2,moderate,43.09,3,9.25,2,50.41,2,35.97,2,20.24,13.81,3,1,2,17.04,2,260672,15932,2,2,2,0,0,16.14,1,0.85,0.84,0.56,1,1,2,1.33,1.33,0.26,1.36,3,0,1.5,0,0,27.66,4,NA,1.27,1.37,0.98,0,0,0,0,0.33,0,53.61,3,26403413.19,26101.2838
53061051926,53061051926,2096.699263,4611,14,1,lower,34.14,2,9.59,2,44.77,1,12.28,0,15.68,10.13,2,1,1.5,14.81,1,216202,5256,2,1,1.5,0,0,0,0,1.15,1.73,1.54,1,0,0,0.33,0.33,0.57,0.67,1,2,1.5,0,0,3.63,1,NA,NA,NA,1.11,0,0,0,0,1,0,55.32,2,91331854.55,42174.58409
53061052115,53061052115,755.1715784,6726,15,1,lower,31.77,2,7.08,1,55.04,2,8.81,0,7.14,3.46,0,0,0,8.47,1,214470,9289,2,1,1.5,0,0,0,0,0.45,0.47,0.44,3,3,3,3,3,0.43,0.42,2,3,2.5,0,0,0.54,0,NA,NA,1.27,NA,0,0,0,0,1,0,57.87,2,32895142.37,23932.24209
53061052114,53061052114,1608.864468,4988,9,1,lower,25.58,1,5.14,1,47.88,1,5.97,0,8.52,3.93,0,0,0,5.88,0,203444,7361,2,1,1.5,0,0,0,0,0.96,1,0.84,1,1,1,1,1,0.43,0.63,2,2,2,0,0,0,0,NA,NA,NA,1.15,0,0,0,0,1,0,60.15,2,70081855.91,41520.91013
53061052209,53061052209,2135.912572,5029,37,2,moderate,44.96,3,8.64,2,90.12,4,55.87,3,27.41,17.77,4,2,3,37.92,4,34863,7523,0,1,0.5,0,0,0,0,0.75,1.14,0.61,2,1,2,1.67,1.67,0.13,0.39,4,4,4,1,4,15.03,4,NA,0.88,0.85,1.01,0,1,1,0,0.33,0.66,48.73,3,93039979.45,58940.49837
53061052709,53061052709,4976.501973,3337,12,1,lower,21.81,1,4.62,1,78.05,3,20.97,1,15.65,10.89,2,1,1.5,13.13,1,57884,1718,0,1,0.5,0,0,0,0,2.25,2.28,2.21,0,0,0,0,0,0.84,1.25,0,0,0,0,0,1.84,1,NA,NA,1.48,1.07,0,0,0,0,0.5,0,60.35,2,216775558.8,66848.37383
53061053604,53061053604,3974.427995,4120,18,1,lower,9.28,0,1.23,0,81.55,4,29.1,1,21.62,8.61,3,0,1.5,21.08,2,40070,0,0,0,0,0,0,0,0,1.27,1.37,1.25,0,0,0,0,0,0.94,0.51,0,3,1.5,0,0,17.45,4,NA,2.19,0.62,0.88,0,0,4,1,0.33,1.65,59.95,2,173125391,111541.3969
53061053603,53061053603,10245.93869,3848,8,1,lower,11.74,0,0.91,0,75.68,3,9.04,0,20.78,9.45,3,0,1.5,12.1,1,40578,0,0,0,0,0,0,0,0,2.83,3.03,2.61,0,0,0,0,0,1.47,2.67,0,0,0,0,0,1.64,1,NA,NA,NA,0.97,0,0,0,0,1,0,66.8,1,446311304.1,119963.2145
53061052906,53061052906,597.6720703,4445,28,2,moderate,22.67,1,4.03,1,81.1,4,33.45,2,22.51,7.81,3,0,1.5,25.4,3,83894,8773,1,1,1,0,0,0,0,0.78,0.46,0.55,2,3,2,2.33,2.33,0.38,0.34,2,4,3,0,0,59.98,4,NA,0.59,0.84,0.92,0,4,2,0,0.33,1.98,53.65,3,26034491.24,22612.90916
53061053508,53061053508,3704.293152,3409,18,1,lower,7.28,0,1.86,0,78.08,3,17.58,1,21.67,11.25,3,1,2,16.07,2,41689,5004,0,1,0.5,0,0,0,0,0.77,0.72,0.49,2,2,3,2.33,2.33,0.36,1.41,2,0,1,0,0,8.24,3,NA,NA,0.82,1.05,0,0,2,0,0.5,1,54.79,2,161358364.2,77039.02225
53061052905,53061052905,513.3353129,4239,35,2,moderate,32.52,2,5.43,1,90.21,4,67.61,4,42.41,20.59,4,3,3.5,47.75,4,87264,31530,1,2,1.5,0,0,0,0,0.47,0.47,0.38,3,3,3,3,3,0.77,0.28,0,4,2,0,0,65.48,4,NA,0.58,0.83,0.94,0,4,2,0,0.33,1.98,43.52,4,22360796.79,23595.4862
53061041809,53061041809,266.6640558,5007,40,3,higher,55.6,4,24.1,4,78.44,3,61.89,4,38.51,22.64,4,3,3.5,32.76,4,243111,92078,2,3,2.5,24.55,2,22.03,1,0.34,0.32,0.3,4,4,3,3.67,3.67,0.77,0.43,0,3,1.5,0,0,9.86,3,NA,NA,1.01,1.05,0,0,0,0,0.5,0,38.1,4,11615839.81,16275.61286
53061051928,53061051928,568.7913332,4783,36,2,moderate,48.68,3,14.43,3,57.75,2,63.58,4,28.51,19.08,4,2,3,30.55,3,262497,27990,2,2,2,0,0,23.23,1,0.52,0.62,0.52,3,2,2,2.33,2.33,0.33,0.25,2,4,3,1,4,6.64,2,NA,1.17,1.22,0.99,0,0,0,0,0.33,0,42.5,4,24776451.37,22920.21767
53061041303,53061041303,939.0718638,4502,27,2,moderate,35.52,2,13.92,3,70.23,3,45.42,3,23.57,9.62,3,0,1.5,27.73,3,176908,68489,1,3,2,0,0,0,0,1.4,1.48,0.97,0,0,1,0.33,0.33,0.11,1.66,4,0,2,0,0,16.57,4,NA,1.28,1.08,0.94,0,0,0,0,0.33,0,50.49,3,40905806.76,31748.82842
53061051923,53061051923,918.9006203,4745,24,1,lower,35.31,2,10.3,2,56.91,2,38.16,2,11.09,5.04,1,0,0.5,16.72,2,252134,21740,2,2,2,0,0,13.34,1,0.41,0.39,0.39,3,4,3,3.33,3.33,0.14,0.88,4,1,2.5,0,0,2.19,1,1.29,1.41,1.09,1.1,0,0,0,0,0.25,0,44.83,4,40027150.91,34412.80553
53061051925,53061051925,1986.215212,6295,21,1,lower,54.75,4,7.77,1,39.3,1,33.93,2,14.94,8.78,1,0,0.5,10.59,1,237460,21756,2,2,2,0,0,7,1,0.77,1.23,0.7,2,0,2,1.33,1.33,0.5,0.46,1,3,2,0,0,4.1,2,NA,1.38,1.47,1.57,0,0,0,0,0.33,0,50.85,3,86519188.55,43547.37274
53061052208,53061052208,513.5528312,4096,36,2,moderate,37.22,2,11.5,2,76.41,3,57.49,3,31.82,16.36,4,2,3,34.9,4,33660,4300,0,1,0.5,0,0,0,0,0.38,0.53,0.45,4,3,3,3.33,3.33,0.12,0.19,4,4,4,1,4,6.83,2,NA,0.8,0.91,0.85,0,2,0,1,0.33,0.99,37.07,4,22370271.84,28251.66085
53061052708,53061052708,781.1026873,5344,15,1,lower,25.24,1,5.96,1,74.59,3,11.75,0,12.39,4.08,1,0,0.5,10.45,1,78943,4827,1,1,1,0,0,0,0,0.78,0.97,0.79,2,1,1,1.33,1.33,0.12,0.68,4,2,3,0,0,2.79,1,NA,NA,1,0.98,0,0,0,0,0.5,0,59.95,2,34024696.96,23786.07493
53061053507,53061053507,1178.60049,4726,11,1,lower,22.84,1,3.71,0,72.31,3,13.36,0,14.07,6.21,1,0,0.5,11.43,1,43385,613,0,0,0,0,0,0,0,1.48,1.54,0.09,0,0,4,1.33,1.33,0.22,0.68,3,2,2.5,0,0,3.29,1,NA,NA,NA,1.13,0,0,0,0,1,0,61.34,1,51339631.98,31601.82162
53061053509,53061053509,2083.708024,3909,24,1,lower,19.78,0,4.62,1,86.87,4,48.29,3,27.13,12.62,4,1,2.5,25.33,3,49417,11519,0,1,0.5,0,0,0,0,0.85,0.94,0.58,1,1,2,1.33,1.33,0.38,1.24,2,0,1,0,0,7.4,3,NA,0.35,0.91,0.87,0,4,0,1,0.33,1.65,52.24,3,90765958.46,45453.55203
53061040500,53061040500,447.8874044,2402,27,2,moderate,19.6,0,1.7,0,86.91,4,44.28,2,30.96,17.34,4,2,3,30.13,3,183514,34570,1,2,1.5,0,0,2.36,0,0.43,0.34,0.43,3,4,3,3.33,3.33,0.24,0.35,3,4,3.5,0,0,2.38,1,NA,0.72,0.88,0.81,0,4,1,2,0.33,2.31,53.64,3,19509897.29,23277.57419
53061052003,53061052003,1453.384229,7273,19,1,lower,48.62,3,12.97,3,43.87,1,21.19,1,8.52,5.08,0,0,0,10.05,1,222580,8365,2,1,1.5,0,0,0,0,1.25,1.25,0.61,0,0,2,0.67,0.67,0.15,0.56,3,3,3,0,0,1.02,1,NA,NA,1.52,1.06,0,0,0,0,0.5,0,45.89,4,63309163.78,39332.41145
53061052118,53061052118,2776.18266,6843,12,1,lower,24.36,1,6.68,1,54.24,2,13.74,0,9.55,5.85,0,0,0,10,1,213066,7591,2,1,1.5,0,0,0,0,0.75,0.76,0.73,2,2,2,2,2,0.48,0.65,1,2,1.5,0,0,1.07,1,NA,NA,NA,NA,0,0,0,0,1,0,61.12,1,120930033,71542.61805
53061041304,53061041304,2511.103797,2870,9,1,lower,22.37,1,3.62,0,47.11,1,18.47,1,11.84,7.44,1,0,0.5,15.5,1,176822,41966,1,2,1.5,0,0,5.25,0,1.45,2.49,0.86,0,0,1,0.33,0.33,0.32,1.89,2,0,1,0,0,1.95,1,NA,1.26,1.28,1.03,0,0,0,0,0.33,0,66.42,1,109383243.8,51565.48022
