"","survey_year","race_category","industry_cond","count","prop","prop_se","est","est_se","moe"
"44","2023","Missing","Healthcare",54,0.123625992751002,0.0331256716415429,35463.6765935147,10063.8777369552,0.0544917298503381
"45","2023","Missing","Manuf",16,0.0883930878116579,0.0346912513878169,25356.6730547397,10562.5800378435,0.0570671085329588
"46","2023","Missing","Natural Resources",1,0.00417652198924371,0.00418245428926493,1198.08805426997,1198.08805426999,0.00688013730584082
"47","2023","Missing","Other",36,0.124316531404377,0.0361695945971718,35661.7663231392,11151.6587108661,0.0594989831123476
"48","2023","Missing","Personal Services",24,0.0604435151736623,0.0222449810121159,17338.9853265836,6518.73980471376,0.0365929937649307
"49","2023","Missing","Private Ed",6,0.0354492640974343,0.0183160702642063,10169.0688944483,5335.50441999613,0.0301299355846194
"50","2023","Missing","Retail",21,0.098818955654626,0.0334576626190135,28347.4648547655,10178.822157441,0.0550378550082771
"51","2023","Missing","WTU",16,0.0697362824313505,0.0302209993513683,20004.7329202084,9062.85985453838,0.0497135439330009
"52","2023","Other","Business Services",125,0.211569042199528,0.0384382972845351,66959.9708403456,13483.1095271922,0.0632309990330603
"53","2023","Other","Construction",17,0.0650803871060353,0.0250694444383809,20597.4408051097,8226.23077091665,0.0412392361011366
"54","2023","Other","Educ",18,0.0596835015070049,0.0237874901961929,18889.3681183744,7775.30590012211,0.0391304213727374
"55","2023","Other","Food Services",13,0.0396392443918352,0.0184916369573485,12545.5152654491,5962.53661625795,0.0304187427948383
"56","2023","Other","Gov",25,0.0658490425344779,0.0237210503972339,20840.7143225379,7751.73602144758,0.0390211279034497
"57","2023","Other","Healthcare",49,0.149414525849353,0.0337104590280934,47288.5455735125,11473.2675755615,0.0554537051012137
"58","2023","Other","Manuf",13,0.0572518776756069,0.0230115658017966,18119.7779214705,7505.0424761349,0.0378540257439553
"59","2023","Other","Other",43,0.15761984384628,0.0374312582401599,49885.4654635776,13037.176337493,0.061574419805063
"60","2023","Other","Personal Services",28,0.0565705023106512,0.0195083757604244,17904.1278712815,6284.86925769256,0.0320912781258981
"61","2023","Other","Private Ed",5,0.0166769151684616,0.0137589572265693,5278.1150861097,4397.59274831076,0.0226334846377065
"62","2023","Other","Retail",25,0.0784354257099063,0.0285852171632115,24824.2075673448,9488.509948105,0.0470226822334829
"63","2023","Other","WTU",13,0.04220969170086,0.0209024725719223,13359.0420228119,6776.41943668772,0.0343845673808122
"64","2023","White Only","Business Services",657,0.207674500695497,0.0201319577729933,234411.872191528,25230.7840882144,0.0331170705365739
"65","2023","White Only","Construction",61,0.0385979916863148,0.0102616355221466,43567.3492110064,11829.3958663473,0.0168803904339312
"66","2023","White Only","Educ",164,0.0921176545975919,0.0152168786390413,103977.48305063,18073.0945166553,0.0250317653612229
"67","2023","White Only","Food Services",69,0.0410508405637344,0.00931970081201688,46335.9938719216,10694.0942413129,0.0153309078357678
"68","2023","White Only","Gov",172,0.0666495923397134,0.0121586274483439,75230.4961313584,14143.6778140885,0.0200009421525258
"69","2023","White Only","Healthcare",323,0.142338672865125,0.0174584850950478,160664.283192351,21162.1420643262,0.0287192079813537
"70","2023","White Only","Manuf",118,0.0954428000738323,0.0156381946625636,107730.729471275,18633.4276577797,0.025724830219917
"71","2023","White Only","Natural Resources",12,0.00309132938642339,0.00245584704932762,3489.32732042392,2774.78391439266,0.00403986839614393
"72","2023","White Only","Other",238,0.101287909376471,0.0143694781613494,114328.376318659,16930.1364320213,0.0236377915754198
"73","2023","White Only","Personal Services",177,0.0713182362627843,0.0129844315696914,80500.2117629721,15183.8876440014,0.0213593899321424
"74","2023","White Only","Private Ed",45,0.0244183162758757,0.00810483778112498,27562.0897838856,9266.6590107504,0.0133324581499506
"75","2023","White Only","Retail",103,0.0658700703019693,0.0136780075502902,74350.6133355881,16052.6538774197,0.0225003224202273
"76","2023","White Only","WTU",73,0.0501420855746683,0.0120447599354139,56597.705138485,14000.4671128859,0.0198136300937558
