,destinationIndex,originIndex,totalWalkDuration,travelDistance,travelDuration,TRIPID,ORIGIN_LAT,ORIGIN_LNG,DEST_LAT,DEST_LNG
0,0,0,0,1.6584,8.9,2305678101010,47.6318,-122.3563,47.6391,-122.3418
0,0,0,0,3.571,9.8167,2328342901004,47.7022,-122.3274,47.7296,-122.307
0,0,0,0,13.5291,21.65,2308919401007,47.6068,-122.3371,47.6212,-122.1232
0,0,0,0,1.2415,4.0167,2303260101002,47.6854,-122.2902,47.6979,-122.299
0,0,0,0,1.966,5.8667,2312615801006,47.5303,-122.037,47.5462,-122.0186
0,0,0,0,0.4654,3.5833,2317589101004,47.9089,-122.2064,47.9044,-122.2034
0,0,0,0,12.5386,23.6167,2340678301002,47.62,-122.1128,47.62,-122.303
0,0,0,0,0.7102,4.7,2312820301003,47.7548,-122.1545,47.7501,-122.1625
0,0,0,0,3.6412,13.1,2322085001002,47.2301,-122.5019,47.2615,-122.4731
0,0,0,0,6.7183,18.6333,2324153201003,47.8493,-122.243,47.8034,-122.165
0,0,0,0,7.6969,14.4833,2319983301004,47.4417,-122.2363,47.3779,-122.2662
0,0,0,0,0.8556,3.4333,2326061801006,47.6736,-122.5261,47.6824,-122.5204
0,0,0,0,3.6605,10.2333,2303042201005,47.1041,-122.2941,47.0737,-122.3218
0,0,0,0,1.8324,5.5,2305175701004,47.1615,-122.5196,47.1513,-122.5414
0,0,0,0,1.9455,7.5333,2331229801003,47.8911,-122.2878,47.9008,-122.3121
0,0,0,0,8.8539,15.6167,2307628001004,47.6612,-122.331,47.5626,-122.2922
0,0,0,0,6.5648,20.85,2316071801004,47.5628,-122.6497,47.628,-122.6085
0,0,0,0,5.0928,11.25,2326787101003,47.9035,-122.2101,47.9598,-122.1902
0,0,0,0,1.7398,6.0833,2341222501002,47.164,-122.0274,47.1645,-121.9943
0,0,0,0,6.7524,21.1667,2323166701004,47.8577,-122.2182,47.828,-122.1516
0,0,0,0,5.5954,14.7,2341505301003,47.7542,-122.0627,47.7517,-122.1623
0,0,0,0,4.6541,10.8167,2311865501007,47.9144,-122.0883,47.9566,-122.0428
0,0,0,0,1.344,5.8333,2309559101003,47.9206,-122.231,47.9152,-122.2443
0,0,0,0,1.3888,6.3667,2314418001003,47.676,-122.203,47.6928,-122.2002
0,0,0,0,10.1837,22.4,2302756401003,47.5624,-122.3299,47.6729,-122.3592
0,0,0,0,4.7299,11.9,2311865501003,47.9267,-122.0959,47.9566,-122.0428
0,0,0,0,2.0033,4.6167,2323433701004,47.5336,-122.5682,47.5527,-122.5527
0,0,0,0,3.7717,10.7,2301700301003,47.5417,-122.6265,47.4985,-122.6243
0,0,0,0,1.8635,7.75,2305554801004,47.582,-122.1405,47.5833,-122.1712
0,0,0,0,0.8096,3.4167,2304313901003,47.7687,-122.1861,47.7653,-122.1729
0,0,0,0,3.2578,10.7833,2314433601002,47.4665,-122.3429,47.4326,-122.3406
0,0,0,0,0.6698,2.85,2326142101002,47.2139,-122.5361,47.212,-122.5472
0,0,0,0,2.1176,8.5,2332448701002,47.7247,-122.3294,47.7286,-122.3026
0,0,0,0,7.2843,14.3667,2337322201005,47.5514,-122.045,47.5608,-122.1517
0,0,0,0,17.376,29.9333,2341893501002,47.0936,-122.2935,47.1416,-122.1425
0,0,0,0,3.0739,12.7333,2301922701002,47.6656,-122.3028,47.6304,-122.3095
0,0,0,0,10.5956,19.5167,2304254201006,47.1629,-122.5115,47.1088,-122.6444
0,0,0,0,14.2437,25.55,2301731401002,47.7076,-122.2937,47.5708,-122.2343
0,0,0,0,27.2303,37.2833,2311684801004,47.2846,-122.3361,47.303,-122.6796
0,0,0,0,3.2274,12.85,2332185201002,47.6999,-122.2875,47.6829,-122.3322
0,0,0,0,10.6248,16.8333,2312776201018,47.4655,-122.6044,47.3614,-122.6266
0,0,0,0,5.8341,12.2667,2318179801003,47.5521,-122.313,47.5966,-122.2976
0,0,0,0,14.473,22.0167,2310650101004,47.6812,-122.1208,47.6302,-122.3247
0,0,0,0,2.127,5.8667,2315039301004,47.3107,-122.3392,47.3377,-122.334
0,0,0,0,41.0043,53,2311956801002,47.4503,-122.6132,47.9011,-122.5311
0,0,0,0,1.8915,7.7167,2312297801036,47.2669,-122.5706,47.2692,-122.5839
0,0,0,0,5.1238,15.2333,2336723801007,47.5654,-122.3192,47.6173,-122.3358
0,0,0,0,15.3367,36.7167,2323890101001,48.0764,-122.1961,48.0669,-121.9813
0,0,0,0,23.8569,39.1167,2300018501001,47.839,-122.1249,48.1557,-122.1382
0,0,0,0,21.6374,33.6667,2318610601001,47.5249,-122.3021,47.3828,-122.0274
0,0,0,0,17.6761,23.1667,2308975001001,47.4431,-122.3018,47.586,-122.1517
0,0,0,0,3.6021,10.2833,2308789201003,47.9032,-122.2515,47.9276,-122.2682
0,0,0,0,4.9958,18.8667,2321003001003,47.5634,-122.3896,47.5076,-122.3555
0,0,0,0,7.9045,18.7333,2322432201003,47.442,-122.6545,47.538,-122.6242
0,0,0,0,11.8701,26.0333,2305072201003,47.2613,-122.4665,47.1967,-122.3328
0,0,0,0,11.8701,26.0333,2305072201007,47.2613,-122.4665,47.1967,-122.3328
0,0,0,0,53.9381,64.8667,2324341701008,47.9809,-122.0288,47.4274,-122.2966
0,0,0,0,67.2063,65.75,2303751801001,47.6939,-122.306,47.0376,-122.899
0,0,0,0,9.0975,14.2833,2304278201001,47.2878,-122.5098,47.331,-122.5888
0,0,0,0,5.8471,13.8333,2303226001001,47.6701,-122.2817,47.6093,-122.3353
0,0,0,0,6.5008,15.95,2302824501001,47.5623,-122.1243,47.6106,-122.1783
0,0,0,0,5.8471,13.8333,2303226001003,47.6701,-122.2817,47.6093,-122.3353
0,0,0,0,8.9807,25.15,2303744901001,47.8857,-122.1591,47.8015,-122.1935
0,0,0,0,14.9775,24.4333,2310909501001,47.248,-122.5271,47.2957,-122.3814
0,0,0,0,3.8047,14.6,2316713201001,47.6208,-122.121,47.6204,-122.1876
0,0,0,0,1.8101,7.6,2323660801001,47.754,-122.162,47.738,-122.1534
0,0,0,0,6.4995,15.95,2302824501005,47.5623,-122.1243,47.6106,-122.1787
0,0,0,0,5.8471,13.8333,2303226001008,47.6701,-122.2817,47.6093,-122.3353
0,0,0,0,8.9807,25.15,2303744901003,47.8857,-122.1591,47.8015,-122.1935
0,0,0,0,7.4546,20.7167,2322568001011,47.7771,-122.0685,47.7348,-122.1489
0,0,0,0,23.9657,32.1667,2322988601005,47.8276,-122.1722,47.6213,-122.3362
0,0,0,0,12.6847,22.8333,2311384401017,47.1816,-122.5384,47.2392,-122.3467
0,0,0,0,0.9967,6.6167,2315371101004,47.8594,-121.9841,47.8601,-121.9674
0,0,0,0,1.0775,5.3333,2304254201004,47.0905,-122.5868,47.0876,-122.599
0,0,0,0,0.4138,2.9667,2301858601004,47.3895,-122.0453,47.39,-122.0441
0,0,0,0,0.6667,3.4167,2305119701002,47.5285,-122.0457,47.5328,-122.0364
0,0,0,0,1.0731,4.9167,2303014701003,47.7171,-122.2858,47.7076,-122.2937
0,0,0,0,1.0731,4.9167,2303014701005,47.7171,-122.2858,47.7076,-122.2937
0,0,0,0,5.7508,12.75,2324247901002,47.979,-122.2102,47.9093,-122.2203
0,0,0,0,8.1928,14.6333,2314550301002,47.778,-122.2191,47.8696,-122.2733
0,0,0,0,5.2338,12.6167,2314835901002,47.6739,-122.0916,47.6431,-122.1357
0,0,0,0,15.049,22.1833,2341479601003,47.2722,-122.251,47.4469,-122.2568
0,0,0,0,1.4658,6.2,2319540601003,47.719,-122.3456,47.7332,-122.3551
0,0,0,0,4.7112,13.75,2306590001003,47.5782,-122.3265,47.6182,-122.3363
0,0,0,0,1.2862,5.1333,2322804901005,47.7428,-122.6394,47.7361,-122.6293
0,0,0,0,3.3933,9.0167,2308564601003,47.659,-122.3178,47.6166,-122.3336
0,0,0,0,1.0601,5.5333,2308702701026,47.6149,-122.1797,47.6123,-122.1968
0,0,0,0,15.6697,20.5667,2317179801002,47.824,-122.2822,47.652,-122.3004
0,0,0,0,2.0704,5.5,2317885401002,47.6693,-122.1301,47.6445,-122.1369
0,0,0,0,2.4414,6.3167,2301858601003,47.3629,-122.0236,47.3895,-122.0453
0,0,0,0,2.478,7.8833,2307276801003,47.3966,-122.229,47.4213,-122.231
0,0,0,0,1.4316,6.2833,2309592001002,47.6766,-122.3805,47.6909,-122.3706
0,0,0,0,0.8544,5.0667,2313045601002,47.6125,-122.1774,47.6192,-122.1808
0,0,0,0,6.1373,18.9167,2316866301017,47.5963,-122.3254,47.5324,-122.3118
0,0,0,0,4.285,11.8,2320642101002,47.2251,-122.4336,47.266,-122.4085
0,0,0,0,1.3384,7.8333,2331335201002,47.6167,-122.3215,47.6239,-122.3394
0,0,0,0,1.9381,8.1333,2301386201003,47.4478,-122.2631,47.4507,-122.2445
0,0,0,0,16.7832,23.8333,2308560901003,47.6152,-122.3381,47.4249,-122.2588
0,0,0,0,1.3223,6.4167,2336290901002,47.6289,-122.1624,47.6161,-122.1543
0,0,0,0,0.4008,2.95,2301397201002,47.8569,-121.9703,47.8605,-121.9734
0,0,0,0,2.4022,9.65,2302155701002,47.618,-122.3035,47.586,-122.2997
0,0,0,0,1.3378,6.2,2303875401003,47.5443,-122.0491,47.5509,-122.0618
0,0,0,0,4.3036,15.4,2316988901002,47.6874,-122.3452,47.656,-122.3094
0,0,0,0,0.7208,5.05,2319669201003,47.6149,-122.3199,47.609,-122.3299
0,0,0,0,3.6735,7.8833,2336624001003,47.5514,-122.3193,47.5796,-122.3337
0,0,0,0,6.0012,13.7167,2303899101003,47.5454,-122.0586,47.5857,-122.014
0,0,0,0,1.4136,7.6833,2341479601006,47.4577,-122.2434,47.4469,-122.2568
0,0,0,0,0.3772,4.1333,2304254201003,47.0915,-122.5863,47.0905,-122.5868
0,0,0,0,10.0892,15.1833,2307628001002,47.6229,-122.1674,47.6252,-122.3391
0,0,0,0,7.6677,13.7333,2323258901001,47.7769,-122.6654,47.6979,-122.6964
0,0,0,0,15.4137,24.0333,2301386201001,47.5391,-122.3901,47.4507,-122.2445
0,0,0,0,15.195,23.75,2303511901001,47.6057,-122.1585,47.4468,-122.2254
0,0,0,0,11.2617,16.5167,2304313901001,47.7653,-122.1729,47.8915,-122.2555
0,0,0,0,17.1909,23.75,2307276801001,47.5646,-122.1462,47.4213,-122.231
0,0,0,0,14.9135,22.0333,2310134001001,47.6132,-122.3164,47.4431,-122.3018
0,0,0,0,6.7984,15.9,2310589701001,47.2625,-122.4746,47.1872,-122.4619
0,0,0,0,17.2778,25.5,2312322001001,47.306,-122.7478,47.3023,-122.5759
0,0,0,0,17.4133,24.9,2312820301001,47.7501,-122.1625,47.9416,-122.2216
0,0,0,0,8.4482,13.3,2321191101001,47.7492,-122.6541,47.6553,-122.6754
0,0,0,0,2.2021,10.1333,2327329301001,47.5754,-122.1656,47.584,-122.1477
0,0,0,0,8.9248,16.9833,2328300101001,47.6159,-122.1827,47.6511,-122.3106
0,0,0,0,10.2911,20.3333,2329689501001,47.7776,-122.2473,47.7157,-122.1785
0,0,0,0,1.8728,9.4333,2331134701001,47.6186,-122.3536,47.6379,-122.3654
0,0,0,0,2.5122,11.1,2333812101001,47.6205,-122.1573,47.6149,-122.1942
0,0,0,0,23.1293,35.7667,2300171801001,47.6922,-122.3797,47.497,-122.2098
0,0,0,0,4.5994,16.4667,2301311901001,47.6724,-122.3944,47.622,-122.3578
0,0,0,0,4.733,10.2,2303126401001,47.5296,-122.621,47.5183,-122.5446
0,0,0,0,4.6199,12.9333,2304021301001,47.9368,-122.3016,47.8945,-122.2745
0,0,0,0,2.6831,8.15,2305047001001,47.2639,-122.4965,47.2595,-122.4529
0,0,0,0,11.5333,21.8167,2305237101001,47.7104,-122.351,47.8213,-122.3189
0,0,0,0,6.4007,14.3667,2307720701001,47.562,-122.177,47.6206,-122.1897
0,0,0,0,4.1619,11.5167,2308564701001,47.5836,-122.1516,47.5395,-122.1646
0,0,0,0,3.6021,10.2833,2308789201001,47.9032,-122.2515,47.9276,-122.2682
0,0,0,0,26.5201,28.8333,2309076401001,47.2612,-122.4446,47.4665,-122.3302
0,0,0,0,9.2926,19.05,2313951801001,47.5673,-122.1123,47.5173,-122.1972
0,0,0,0,15.6722,25.8,2314919501001,47.3881,-122.1747,47.4629,-122.3349
0,0,0,0,15.8704,25.8167,2315331101001,47.5589,-122.1553,47.4431,-122.3018
0,0,0,0,3.095,10.8,2316559001001,47.5958,-122.1758,47.604,-122.1985
0,0,0,0,7.7684,19,2319669201001,47.5283,-122.2652,47.609,-122.3299
0,0,0,0,2.9403,17.25,2320589901001,47.62,-122.2969,47.6149,-122.3457
0,0,0,0,4.9958,18.8667,2321003001001,47.5634,-122.3896,47.5076,-122.3555
0,0,0,0,50.8108,57.8,2323116701001,48.2003,-122.0659,47.6175,-122.3408
0,0,0,0,3.4853,9.3667,2324792501001,47.6554,-122.6223,47.6553,-122.6754
0,0,0,0,17.2934,26.9,2328833501001,47.8447,-122.2261,47.6566,-122.3127
0,0,0,0,11.3692,19.7167,2329701101001,47.9199,-122.2172,47.9787,-122.0882
0,0,0,0,7.5149,16.5833,2339909201001,47.6111,-122.2039,47.6905,-122.2004
0,0,0,0,7.1594,24.9333,2300381501001,47.6569,-122.3956,47.7137,-122.3356
0,0,0,0,24.3863,33.2167,2300981101001,48.0978,-122.1765,47.8468,-122.002
0,0,0,0,6.5095,14.1167,2301663201001,47.8544,-122.1413,47.9116,-122.089
0,0,0,0,6.3858,24.9,2302443101001,47.7268,-122.3716,47.6785,-122.4062
0,0,0,0,7.692,13.6833,2302624701001,47.703,-122.3559,47.6239,-122.3394
0,0,0,0,2.3109,9.4167,2305122001001,47.6279,-122.2916,47.6393,-122.3204
0,0,0,0,0.3039,3.4,2305864901001,47.5271,-122.3269,47.5255,-122.3312
0,0,0,0,0.7245,4.0667,2309920701001,47.6186,-122.1916,47.6106,-122.1922
0,0,0,0,17.7501,21.8,2311590601001,47.5591,-122.6616,47.741,-122.6408
0,0,0,0,0.9967,6.6167,2315371101001,47.8594,-121.9841,47.8601,-121.9674
0,0,0,0,10.9479,24.6833,2317537201001,47.8495,-122.3312,47.763,-122.2086
0,0,0,0,18.4491,33.1,2319540601001,47.5278,-122.2617,47.7332,-122.3551
0,0,0,0,14.3847,18.0167,2320450601001,47.1207,-122.559,47.2592,-122.402
0,0,0,0,11.8943,17.4667,2320651101001,47.262,-122.4533,47.3188,-122.5858
0,0,0,0,1.3123,6.15,2321059401001,47.2511,-122.4771,47.2359,-122.4777
0,0,0,0,9.1621,15.6,2322272501001,47.785,-122.308,47.8922,-122.2753
0,0,0,0,7.9045,18.7333,2322432201001,47.442,-122.6545,47.538,-122.6242
0,0,0,0,22.0779,35.0333,2322967001001,47.2566,-121.953,47.4669,-122.1423
0,0,0,0,3.85,9.3,2323433701001,47.5527,-122.5527,47.5285,-122.5975
0,0,0,0,7.4589,16.8667,2326723801001,47.6946,-122.3424,47.6626,-122.2822
0,0,0,0,9.6306,20.3333,2330289801001,47.5126,-122.3798,47.6105,-122.3346
0,0,0,0,13.5751,19.7833,2330825001001,47.5817,-122.1676,47.6638,-122.2979
0,0,0,0,19.2892,28.2333,2331910101001,47.2274,-122.4495,47.3996,-122.2586
0,0,0,0,31.2307,37.6,2333300601001,47.2089,-122.4817,47.4954,-122.3469
0,0,0,0,15.2105,18.2667,2336821301001,47.2257,-122.4707,47.1784,-122.2927
0,0,0,0,27.4385,36.7833,2300170001001,47.2179,-122.5482,47.4249,-122.2588
0,0,0,0,11.7924,21.6833,2300319501001,47.2667,-122.472,47.1637,-122.5112
0,0,0,0,17.7886,33.9333,2300473801001,47.6438,-122.3933,47.6709,-122.1229
0,0,0,0,18.1521,26.5,2300923701001,47.2908,-122.2706,47.494,-122.1939
0,0,0,0,7.4596,14.4833,2301157701001,47.5953,-122.1539,47.5485,-122.0508
0,0,0,0,0.4138,3,2301858601001,47.39,-122.0441,47.3895,-122.0453
0,0,0,0,9.6052,21.1667,2303324601001,47.2569,-122.322,47.1574,-122.2853
0,0,0,0,13.6944,24.4167,2303363801001,47.3275,-122.2818,47.4918,-122.2888
0,0,0,0,7.8411,20.3667,2305123701001,47.5464,-122.3829,47.5325,-122.3118
0,0,0,0,7.4739,14.85,2305554801001,47.5833,-122.1712,47.5485,-122.0508
0,0,0,0,8.4755,20.3167,2312092101001,47.2276,-122.1654,47.2903,-122.2284
0,0,0,0,13.1234,19.9,2313008801001,47.5767,-122.0243,47.6143,-122.201
0,0,0,0,15.9997,24.2,2313066701001,47.3464,-122.6054,47.1801,-122.4705
0,0,0,0,19.9634,22.8667,2314609701001,47.6825,-122.3226,47.5026,-122.2022
0,0,0,0,5.6346,16.6833,2315184401001,47.8419,-122.1923,47.8993,-122.2064
0,0,0,0,23.3039,29.4333,2316975501001,47.6013,-122.1224,47.7562,-122.344
0,0,0,0,17.9819,23.4333,2317831001001,47.6575,-122.3141,47.8,-122.2131
0,0,0,0,2.977,9.5333,2319539701001,47.5629,-122.3145,47.5291,-122.2889
0,0,0,0,9.2156,17.5333,2319705201001,47.7213,-122.2929,47.8201,-122.2918
0,0,0,0,12.507,19.1,2319873701001,47.8991,-122.2362,47.7553,-122.3183
0,0,0,0,3.7537,9.3,2321319201001,47.6225,-122.3314,47.5829,-122.3231
0,0,0,0,5.5973,12.8667,2322003201001,47.6132,-122.1917,47.6694,-122.2001
0,0,0,0,10.0103,22.2,2322804901001,47.8128,-122.5061,47.7361,-122.6293
0,0,0,0,9.1292,18.8833,2322833401001,48.1748,-122.1685,48.1654,-122.064
0,0,0,0,15.0546,24.1333,2323055301001,47.7473,-122.5803,47.6544,-122.6775
0,0,0,0,2.2829,8.4333,2330316501001,47.5943,-122.1621,47.6116,-122.1783
0,0,0,0,1.4217,6.55,2331231201001,47.5683,-122.0288,47.5752,-122.0364
0,0,0,0,5.1543,9.4667,2332671101001,47.6817,-122.3248,47.6273,-122.3316
0,0,0,0,10.4515,15.5333,2333195401001,47.5544,-122.1547,47.6397,-122.1336
0,0,0,0,8.3171,17.55,2335057401001,47.5726,-122.1648,47.4802,-122.2066
0,0,0,0,6.2914,22.0667,2337888801001,47.6687,-122.4016,47.6156,-122.335
0,0,0,0,2.6178,9.6333,2338954101001,47.6538,-122.3732,47.6248,-122.3603
0,0,0,0,8.4531,13.5167,2339402601001,47.6182,-122.3231,47.5803,-122.2144
0,0,0,0,14.0796,19.5167,2330219001001,47.5581,-122.1235,47.6026,-122.3305
0,0,0,0,36.8715,49.1,2302261901001,47.3556,-122.0408,47.7646,-122.1552
0,0,0,0,10.5409,18.6833,2337537001001,47.4908,-122.3367,47.6093,-122.3353
0,0,0,0,25.2357,36.7167,2300116701001,47.0886,-122.2819,47.3989,-122.2325
0,0,0,0,4.7783,11.6,2306680301001,47.5993,-122.1929,47.5829,-122.1368
0,0,0,0,10.1663,16.1833,2315734001001,47.6225,-122.2002,47.6137,-122.3358
0,0,0,0,0.7488,4.2667,2302756401004,47.6729,-122.3592,47.6773,-122.3685
0,0,0,0,9.3995,21.3667,2302756401006,47.6729,-122.3592,47.6308,-122.2114
0,0,0,0,8.4519,16.55,2329861601041,47.2484,-122.4673,47.1659,-122.5119
0,0,0,0,6.9308,15.9167,2329861601017,47.2484,-122.4672,47.1862,-122.5177
0,0,0,0,2.3854,11.2167,2309514701040,47.6721,-122.3872,47.6626,-122.3477
0,0,0,0,5.4507,19,2301492301001,47.6775,-122.3892,47.6124,-122.3522
0,0,0,0,15.1074,20.9833,2310134001002,47.4431,-122.3018,47.6132,-122.3209
0,0,0,0,0.325,2.6167,2313045601005,47.6192,-122.1808,47.6195,-122.1756
0,0,0,0,19.9379,29.1667,2314919501002,47.4629,-122.3349,47.3595,-122.1674
0,0,0,0,5.0611,18.5,2339909201002,47.6905,-122.2004,47.6791,-122.122
0,0,0,0,1.1197,4.9667,2303014701004,47.7076,-122.2937,47.7171,-122.2858
0,0,0,0,7.2918,15.1167,2322804901002,47.7361,-122.6293,47.7998,-122.6718
0,0,0,0,4.3316,10.7667,2337888801002,47.6156,-122.335,47.6539,-122.3254
0,0,0,0,3.6102,14.8,2320456801002,47.5922,-122.3328,47.618,-122.3034
0,0,0,0,19.3638,31.4667,2329740401002,47.7147,-122.3371,47.4655,-122.3488
0,0,0,0,3.0957,12.4167,2313524001002,47.6736,-122.3643,47.6797,-122.3286
0,0,0,0,0.2386,2.2167,2326138601002,47.6432,-122.3289,47.642,-122.3262
0,0,0,0,2.9515,10.85,2326138601003,47.642,-122.3262,47.6624,-122.3416
0,0,0,0,0.3101,2.4333,2309755901004,47.7331,-122.3105,47.7343,-122.307
0,0,0,0,10.6696,19.5833,2327238301002,47.658,-122.3136,47.5263,-122.3146
0,0,0,0,1.9878,7.9167,2329861601018,47.1862,-122.5177,47.1659,-122.5119
0,0,0,0,3.5337,10.6167,2329861601019,47.1659,-122.5119,47.1437,-122.5593
0,0,0,0,3.1883,9.9,2326138601005,47.6605,-122.3496,47.642,-122.3262
0,0,0,0,2.1381,9.5833,2303014701002,47.7094,-122.3165,47.7171,-122.2858
0,0,0,0,13.8758,19.9833,2324703701002,47.8603,-121.9676,47.7548,-122.1647
0,0,0,0,12.8214,21.25,2309073401002,47.5929,-122.3167,47.6175,-122.1328
0,0,0,0,2.1046,9.2,2320252601002,47.1939,-122.5169,47.1692,-122.5166
0,0,0,0,13.3526,18.4,2329861601036,47.2518,-122.5169,47.1437,-122.5593
0,0,0,0,16.2507,23.4,2309755901003,47.6262,-122.15,47.7331,-122.3105
0,0,0,0,6.5611,19.25,2308402301001,47.5134,-122.3366,47.5371,-122.267
0,0,0,0,3.6574,13.65,2320456801001,47.62,-122.3085,47.5922,-122.3328
0,0,0,0,30.3198,36.7833,2329730001001,47.8857,-122.2488,47.494,-122.1939
0,0,0,0,8.107,19.1667,2329740401001,47.6225,-122.2996,47.7147,-122.3371
0,0,0,0,9.5331,19.4833,2302756401001,47.6729,-122.3592,47.575,-122.3112
0,0,0,0,6.2094,13.8667,2307786801001,47.5138,-122.1972,47.5828,-122.1624
0,0,0,0,8.0207,21.3167,2309817101001,47.6178,-122.3105,47.524,-122.3186
0,0,0,0,8.2064,17.7667,2313524001001,47.7569,-122.3199,47.6736,-122.3643
0,0,0,0,9.602,15.1,2315165101001,47.5863,-122.1721,47.6089,-122.3215
0,0,0,0,9.7027,14.4167,2315459701001,47.6108,-122.1935,47.5513,-122.0527
0,0,0,0,0.274,2.3333,2326138601001,47.6438,-122.3243,47.6432,-122.3289
0,0,0,0,25.2625,39.9167,2305119701001,47.4963,-122.3762,47.5285,-122.0457
0,0,0,0,30.1054,39.0833,2305703101001,47.5093,-122.2384,47.2279,-122.4854
0,0,0,0,6.8214,24.45,2309667001001,47.6726,-122.4039,47.6165,-122.3306
0,0,0,0,13.2501,21.2,2309755901001,47.6646,-122.3484,47.6159,-122.1444
0,0,0,0,9.3933,17.95,2327238301001,47.7689,-122.3491,47.658,-122.3136
0,0,0,0,6.5561,15.25,2336624001001,47.6241,-122.3143,47.5511,-122.3251
0,0,0,0,39.421,48.5333,2300640001001,47.5248,-122.3931,47.8468,-122.002
0,0,0,0,20.2418,37.55,2324247901001,48.1457,-122.0494,47.979,-122.2102
0,0,0,0,24.4472,42.65,2306759301001,47.454,-122.1857,47.6667,-122.3981
0,0,0,0,0.3964,1.8667,2326734401003,47.6352,-122.5275,47.635,-122.5205
0,0,0,0,2.1959,7.7,2318590201001,47.5929,-122.1376,47.6204,-122.1319
0,0,0,0,6.3989,14.3333,2302155701003,47.586,-122.2997,47.6625,-122.3204
0,0,0,0,50.8866,68.7667,2324015301005,47.706,-122.9267,47.6596,-122.777
0,0,0,0,3.1591,9.7,2303042201001,47.0737,-122.3218,47.0881,-122.2911
0,0,0,0,6.4045,10.2667,2323258901002,47.6979,-122.6964,47.7462,-122.6365
0,0,0,0,0.3393,2.3833,2308702701015,47.6128,-122.1967,47.6124,-122.2005
