"","GEOID","name","state","variable","estimate","moe","label","concept","census_geography","acs_type","year","se","cv","reliability"
"449","REGION","Region","Washington","B08201_029",91687,4549.99758241694,"Estimate!!Total!!4-or-more-person household!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2018,2765.95597715316,0.0301673735333597,"good"
"450","REGION","Region","Washington","B08201_030",68799,3929.50098613043,"Estimate!!Total!!4-or-more-person household!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2018,2388.75439886348,0.0347207720877263,"good"
"451","53033","King County","Washington","B08201_001",907761,5540,"Estimate!!Total:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,3367.7811550152,0.00370998660992838,"good"
"452","53033","King County","Washington","B08201_002",104214,6163,"Estimate!!Total:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,3746.50455927052,0.0359501080399036,"good"
"453","53033","King County","Washington","B08201_003",307048,8450,"Estimate!!Total:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,5136.77811550152,0.0167295605752245,"good"
"454","53033","King County","Washington","B08201_004",323168,8608,"Estimate!!Total:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,5232.82674772036,0.0161922800144828,"good"
"455","53033","King County","Washington","B08201_005",117743,5054,"Estimate!!Total:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,3072.34042553191,0.0260936142745804,"good"
"456","53033","King County","Washington","B08201_006",55588,3595,"Estimate!!Total:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2185.4103343465,0.0393144263932234,"good"
"457","53033","King County","Washington","B08201_007",266785,7575,"Estimate!!Total:!!1-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,4604.8632218845,0.0172605777007122,"good"
"458","53033","King County","Washington","B08201_008",72349,5218,"Estimate!!Total:!!1-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,3172.03647416413,0.0438435427464669,"good"
"459","53033","King County","Washington","B08201_009",165545,6650,"Estimate!!Total:!!1-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,4042.55319148936,0.0244196634841847,"good"
"460","53033","King County","Washington","B08201_010",22620,2567,"Estimate!!Total:!!1-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1560.48632218845,0.0689870168960411,"good"
"461","53033","King County","Washington","B08201_011",4155,1262,"Estimate!!Total:!!1-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,767.173252279635,0.184638568539022,"fair"
"462","53033","King County","Washington","B08201_012",2116,815,"Estimate!!Total:!!1-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,495.440729483283,0.234140231324803,"fair"
"463","53033","King County","Washington","B08201_013",317985,7748,"Estimate!!Total:!!2-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,4710.03039513678,0.0148121150215789,"good"
"464","53033","King County","Washington","B08201_014",21310,3037,"Estimate!!Total:!!2-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1846.20060790274,0.0866354109761959,"good"
"465","53033","King County","Washington","B08201_015",91821,5300,"Estimate!!Total:!!2-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,3221.88449848024,0.0350887541900028,"good"
"466","53033","King County","Washington","B08201_016",156552,5704,"Estimate!!Total:!!2-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,3467.47720364742,0.0221490444302686,"good"
"467","53033","King County","Washington","B08201_017",38417,3043,"Estimate!!Total:!!2-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1849.84802431611,0.0481518084263766,"good"
"468","53033","King County","Washington","B08201_018",9885,1542,"Estimate!!Total:!!2-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,937.386018237082,0.0948291368980356,"good"
"469","53033","King County","Washington","B08201_019",137695,6248,"Estimate!!Total:!!3-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,3798.17629179331,0.0275839812033357,"good"
"470","53033","King County","Washington","B08201_020",5238,1671,"Estimate!!Total:!!3-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1015.80547112462,0.193930025033337,"fair"
"471","53033","King County","Washington","B08201_021",29949,3292,"Estimate!!Total:!!3-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2001.21580547112,0.0668207888567607,"good"
"472","53033","King County","Washington","B08201_022",59384,4182,"Estimate!!Total:!!3-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2542.24924012158,0.0428103401610127,"good"
"473","53033","King County","Washington","B08201_023",31945,3020,"Estimate!!Total:!!3-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1835.86626139818,0.0574695965377423,"good"
"474","53033","King County","Washington","B08201_024",11179,1638,"Estimate!!Total:!!3-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,995.744680851064,0.0890727865507705,"good"
"475","53033","King County","Washington","B08201_025",185296,6821,"Estimate!!Total:!!4-or-more-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,4146.50455927052,0.0223777337841643,"good"
"476","53033","King County","Washington","B08201_026",5317,1471,"Estimate!!Total:!!4-or-more-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,894.224924012158,0.168182231335745,"fair"
"477","53033","King County","Washington","B08201_027",19733,2790,"Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1696.04863221884,0.0859498622722771,"good"
"478","53033","King County","Washington","B08201_028",84612,5441,"Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,3307.59878419453,0.0390913674679068,"good"
"479","53033","King County","Washington","B08201_029",43226,3387,"Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2058.96656534954,0.0476325953210925,"good"
"480","53033","King County","Washington","B08201_030",32408,3195,"Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1942.24924012158,0.0599311663824235,"good"
"481","53035","Kitsap County","Washington","B08201_001",107525,1905,"Estimate!!Total:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1158.0547112462,0.0107700972912923,"good"
"482","53035","Kitsap County","Washington","B08201_002",4611,1181,"Estimate!!Total:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,717.933130699088,0.155700093406872,"fair"
"483","53035","Kitsap County","Washington","B08201_003",27030,2468,"Estimate!!Total:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1500.30395136778,0.055505140635138,"good"
"484","53035","Kitsap County","Washington","B08201_004",42882,3017,"Estimate!!Total:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1834.04255319149,0.0427695199195814,"good"
"485","53035","Kitsap County","Washington","B08201_005",21477,2591,"Estimate!!Total:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1575.07598784195,0.0733378026652673,"good"
"486","53035","Kitsap County","Washington","B08201_006",11525,1612,"Estimate!!Total:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,979.939209726444,0.0850272633168281,"good"
"487","53035","Kitsap County","Washington","B08201_007",25469,2430,"Estimate!!Total:!!1-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1477.20364741641,0.0580000646831997,"good"
"488","53035","Kitsap County","Washington","B08201_008",3824,1031,"Estimate!!Total:!!1-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,626.747720364742,0.163898462438478,"fair"
"489","53035","Kitsap County","Washington","B08201_009",15680,2022,"Estimate!!Total:!!1-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1229.17933130699,0.0783915389864152,"good"
"490","53035","Kitsap County","Washington","B08201_010",4359,1133,"Estimate!!Total:!!1-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,688.753799392097,0.158007295111745,"fair"
"491","53035","Kitsap County","Washington","B08201_011",1320,592,"Estimate!!Total:!!1-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,359.878419452888,0.272635166252188,"fair"
"492","53035","Kitsap County","Washington","B08201_012",286,182,"Estimate!!Total:!!1-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,110.63829787234,0.386847195357834,"use with caution"
"493","53035","Kitsap County","Washington","B08201_013",41242,2561,"Estimate!!Total:!!2-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1556.83890577508,0.0377488702239241,"good"
"494","53035","Kitsap County","Washington","B08201_014",590,437,"Estimate!!Total:!!2-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,265.65349544073,0.450260161763948,"use with caution"
"495","53035","Kitsap County","Washington","B08201_015",6928,1272,"Estimate!!Total:!!2-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,773.252279635258,0.111612626968138,"good"
"496","53035","Kitsap County","Washington","B08201_016",21207,2114,"Estimate!!Total:!!2-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1285.10638297872,0.060598216767045,"good"
"497","53035","Kitsap County","Washington","B08201_017",9614,1746,"Estimate!!Total:!!2-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1061.39817629179,0.110401308122716,"good"
"498","53035","Kitsap County","Washington","B08201_018",2903,947,"Estimate!!Total:!!2-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,575.683890577508,0.198306541707719,"fair"
"499","53035","Kitsap County","Washington","B08201_019",16653,2541,"Estimate!!Total:!!3-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1544.68085106383,0.0927569117314496,"good"
"500","53035","Kitsap County","Washington","B08201_020",99,108,"Estimate!!Total:!!3-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,65.6534954407295,0.663166620613429,"use with extreme caution"
"501","53035","Kitsap County","Washington","B08201_021",2572,849,"Estimate!!Total:!!3-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,516.109422492401,0.200664627718663,"fair"
"502","53035","Kitsap County","Washington","B08201_022",6657,1779,"Estimate!!Total:!!3-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1081.45896656535,0.162454403870415,"fair"
"503","53035","Kitsap County","Washington","B08201_023",5390,1362,"Estimate!!Total:!!3-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,827.963525835866,0.153611043754335,"fair"
"504","53035","Kitsap County","Washington","B08201_024",1935,592,"Estimate!!Total:!!3-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,359.878419452888,0.185983679303818,"fair"
"505","53035","Kitsap County","Washington","B08201_025",24161,2082,"Estimate!!Total:!!4-or-more-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1265.65349544073,0.0523841519573167,"good"
"506","53035","Kitsap County","Washington","B08201_026",98,122,"Estimate!!Total:!!4-or-more-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,74.1641337386018,0.756776874883692,"use with extreme caution"
"507","53035","Kitsap County","Washington","B08201_027",1850,842,"Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,511.854103343465,0.27667789369917,"fair"
"508","53035","Kitsap County","Washington","B08201_028",10659,1539,"Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,935.562310030395,0.087772052728248,"good"
"509","53035","Kitsap County","Washington","B08201_029",5153,1207,"Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,733.738601823708,0.142390568954727,"good"
"510","53035","Kitsap County","Washington","B08201_030",6401,1090,"Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,662.613981762918,0.103517260078569,"good"
"511","53053","Pierce County","Washington","B08201_001",333657,3333,"Estimate!!Total:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2026.13981762918,0.00607252303302247,"good"
"512","53053","Pierce County","Washington","B08201_002",15384,2156,"Estimate!!Total:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1310.63829787234,0.0851948971575884,"good"
"513","53053","Pierce County","Washington","B08201_003",96390,5067,"Estimate!!Total:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,3080.24316109422,0.0319560448292792,"good"
"514","53053","Pierce County","Washington","B08201_004",127362,5092,"Estimate!!Total:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,3095.44072948328,0.0243042723063652,"good"
"515","53053","Pierce County","Washington","B08201_005",61004,3809,"Estimate!!Total:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2315.50151975684,0.0379565523532365,"good"
"516","53053","Pierce County","Washington","B08201_006",33517,2733,"Estimate!!Total:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1661.39817629179,0.0495688210845778,"good"
"517","53053","Pierce County","Washington","B08201_007",86344,4796,"Estimate!!Total:!!1-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2915.50151975684,0.0337661159982956,"good"
"518","53053","Pierce County","Washington","B08201_008",10532,2051,"Estimate!!Total:!!1-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1246.8085106383,0.118382881754491,"good"
"519","53053","Pierce County","Washington","B08201_009",56828,3692,"Estimate!!Total:!!1-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2244.37689969605,0.0394942088353637,"good"
"520","53053","Pierce County","Washington","B08201_010",13503,1942,"Estimate!!Total:!!1-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1180.54711246201,0.0874285056996228,"good"
"521","53053","Pierce County","Washington","B08201_011",3841,1146,"Estimate!!Total:!!1-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,696.656534954407,0.181373739899611,"fair"
"522","53053","Pierce County","Washington","B08201_012",1640,643,"Estimate!!Total:!!1-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,390.881458966565,0.238342353028393,"fair"
"523","53053","Pierce County","Washington","B08201_013",114593,4540,"Estimate!!Total:!!2-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2759.87841945289,0.0240841798316903,"good"
"524","53053","Pierce County","Washington","B08201_014",3250,991,"Estimate!!Total:!!2-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,602.431610942249,0.185363572597615,"fair"
"525","53053","Pierce County","Washington","B08201_015",24737,3005,"Estimate!!Total:!!2-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1826.74772036474,0.0738467769076582,"good"
"526","53053","Pierce County","Washington","B08201_016",60109,2785,"Estimate!!Total:!!2-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1693.00911854103,0.0281656510429559,"good"
"527","53053","Pierce County","Washington","B08201_017",19921,2060,"Estimate!!Total:!!2-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1252.27963525836,0.0628622877997269,"good"
"528","53053","Pierce County","Washington","B08201_018",6576,1105,"Estimate!!Total:!!2-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,671.732522796353,0.102149106264652,"good"
"529","53053","Pierce County","Washington","B08201_019",54760,3675,"Estimate!!Total:!!3-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2234.04255319149,0.0407969786923208,"good"
"530","53053","Pierce County","Washington","B08201_020",551,368,"Estimate!!Total:!!3-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,223.70820668693,0.406004004876461,"use with caution"
"531","53053","Pierce County","Washington","B08201_021",7097,1686,"Estimate!!Total:!!3-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1024.92401215805,0.144416515733134,"good"
"532","53053","Pierce County","Washington","B08201_022",21688,2934,"Estimate!!Total:!!3-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1783.58662613982,0.0822384095416736,"good"
"533","53053","Pierce County","Washington","B08201_023",17222,1964,"Estimate!!Total:!!3-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1193.92097264438,0.0693253380933908,"good"
"534","53053","Pierce County","Washington","B08201_024",8202,1502,"Estimate!!Total:!!3-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,913.06990881459,0.111322836968372,"good"
"535","53053","Pierce County","Washington","B08201_025",77960,4202,"Estimate!!Total:!!4-or-more-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2554.40729483283,0.0327656143513703,"good"
"536","53053","Pierce County","Washington","B08201_026",1051,451,"Estimate!!Total:!!4-or-more-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,274.164133738602,0.260860260455378,"fair"
"537","53053","Pierce County","Washington","B08201_027",7728,1688,"Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1026.13981762918,0.1327820674986,"good"
"538","53053","Pierce County","Washington","B08201_028",32062,2948,"Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1792.09726443769,0.0558947434482468,"good"
"539","53053","Pierce County","Washington","B08201_029",20020,1974,"Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1200,0.0599400599400599,"good"
"540","53053","Pierce County","Washington","B08201_030",17099,2226,"Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1353.1914893617,0.0791386332160771,"good"
"541","53061","Snohomish County","Washington","B08201_001",299827,3248,"Estimate!!Total:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1974.46808510638,0.00658535784004237,"good"
"542","53061","Snohomish County","Washington","B08201_002",14464,2032,"Estimate!!Total:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1235.25835866261,0.0854022648411652,"good"
"543","53061","Snohomish County","Washington","B08201_003",78515,4086,"Estimate!!Total:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2483.8905775076,0.0316358731135146,"good"
"544","53061","Snohomish County","Washington","B08201_004",121067,3996,"Estimate!!Total:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2429.17933130699,0.0200647520076238,"good"
"545","53061","Snohomish County","Washington","B08201_005",51118,3245,"Estimate!!Total:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1972.6443768997,0.0385900148069114,"good"
"546","53061","Snohomish County","Washington","B08201_006",34663,2586,"Estimate!!Total:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1572.03647416413,0.0453520028319572,"good"
"547","53061","Snohomish County","Washington","B08201_007",68543,3742,"Estimate!!Total:!!1-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2274.77203647416,0.0331875178570264,"good"
"548","53061","Snohomish County","Washington","B08201_008",10174,1666,"Estimate!!Total:!!1-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1012.76595744681,0.099544521077925,"good"
"549","53061","Snohomish County","Washington","B08201_009",45192,3606,"Estimate!!Total:!!1-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2192.09726443769,0.0485063122773431,"good"
"550","53061","Snohomish County","Washington","B08201_010",10148,1692,"Estimate!!Total:!!1-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1028.57142857143,0.101357058392928,"good"
"551","53061","Snohomish County","Washington","B08201_011",2591,819,"Estimate!!Total:!!1-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,497.872340425532,0.192154511935751,"fair"
"552","53061","Snohomish County","Washington","B08201_012",438,266,"Estimate!!Total:!!1-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,161.702127659574,0.369182939862042,"use with caution"
"553","53061","Snohomish County","Washington","B08201_013",103932,4617,"Estimate!!Total:!!2-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2806.68693009119,0.0270050314637569,"good"
"554","53061","Snohomish County","Washington","B08201_014",2533,941,"Estimate!!Total:!!2-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,572.036474164134,0.225833586326148,"fair"
"555","53061","Snohomish County","Washington","B08201_015",20254,2436,"Estimate!!Total:!!2-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1480.85106382979,0.0731140053238761,"good"
"556","53061","Snohomish County","Washington","B08201_016",57222,3602,"Estimate!!Total:!!2-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2189.66565349544,0.0382661503179798,"good"
"557","53061","Snohomish County","Washington","B08201_017",16392,1717,"Estimate!!Total:!!2-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1043.76899696049,0.0636755122596685,"good"
"558","53061","Snohomish County","Washington","B08201_018",7531,1370,"Estimate!!Total:!!2-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,832.826747720365,0.110586475596915,"good"
"559","53061","Snohomish County","Washington","B08201_019",54506,3847,"Estimate!!Total:!!3-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2338.60182370821,0.0429054016751955,"good"
"560","53061","Snohomish County","Washington","B08201_020",691,462,"Estimate!!Total:!!3-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,280.851063829787,0.406441481663947,"use with caution"
"561","53061","Snohomish County","Washington","B08201_021",7326,1793,"Estimate!!Total:!!3-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1089.96960486322,0.14878099984483,"good"
"562","53061","Snohomish County","Washington","B08201_022",24345,2722,"Estimate!!Total:!!3-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1654.71124620061,0.0679692440419227,"good"
"563","53061","Snohomish County","Washington","B08201_023",13680,1906,"Estimate!!Total:!!3-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1158.66261398176,0.0846975595015909,"good"
"564","53061","Snohomish County","Washington","B08201_024",8464,1374,"Estimate!!Total:!!3-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,835.258358662614,0.098683643509288,"good"
"565","53061","Snohomish County","Washington","B08201_025",72846,4486,"Estimate!!Total:!!4-or-more-person household:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,2727.05167173252,0.0374358464669649,"good"
"566","53061","Snohomish County","Washington","B08201_026",1066,493,"Estimate!!Total:!!4-or-more-person household:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,299.696048632219,0.281140758566809,"fair"
"567","53061","Snohomish County","Washington","B08201_027",5743,1401,"Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,851.671732522796,0.148297358962702,"good"
"568","53061","Snohomish County","Washington","B08201_028",29352,2970,"Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1805.47112462006,0.0615110086065706,"good"
"569","53061","Snohomish County","Washington","B08201_029",18455,2490,"Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1513.67781155015,0.0820199301842402,"good"
"570","53061","Snohomish County","Washington","B08201_030",18230,2119,"Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,1288.14589665653,0.070660773266952,"good"
"571","REGION","Region","Washington","B08201_001",1648770,7481.91272336159,"Estimate!!Total:","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,4548.27521176996,0.00275858683246903,"good"
"572","REGION","Region","Washington","B08201_002",138673,6939.3580394731,"Estimate!!Total:!!No vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,4218.45473524201,0.0304201591891861,"good"
"573","REGION","Region","Washington","B08201_003",508983,10948.2148773213,"Estimate!!Total:!!1 vehicle available","HOUSEHOLD SIZE BY VEHICLES AVAILABLE","County","acs1",2019,6655.44977344761,0.0130759765521591,"good"
