"","survey_year","hh_id","daynum","deliver_package","n_days","hh_day_weight"
"2720",2023,"23122187",1,NA,1,140.020161339915
"2721",2023,"23122283",1,"No",1,4957.14290995711
"2722",2023,"23122314",1,NA,1,46.1547542712556
"2723",2023,"23122431",1,NA,1,46.4299792278678
"2724",2023,"23122839",1,NA,1,140.060963637964
"2725",2023,"23122926",1,"No",3,43.862238779222
"2726",2023,"23122926",6,"No",3,43.862238779222
"2727",2023,"23122926",7,"No",3,43.862238779222
"2728",2023,"23123028",1,NA,1,135.861821380691
"2729",2023,"23123187",1,"Yes",1,4974.34886899031
"2730",2023,"23123220",1,NA,1,3928.34554539851
"2731",2023,"23123262",1,NA,1,197.151465882002
"2732",2023,"23123488",1,NA,1,137.735257604151
"2733",2023,"23123533",1,NA,1,139.931245235881
"2734",2023,"23123597",1,NA,1,56.9150854438769
"2735",2023,"23123643",1,NA,1,2062.17658795662
"2736",2023,"23123784",1,NA,1,134.039956831549
"2737",2023,"23123878",1,NA,1,159.186228707267
"2738",2023,"23124091",1,NA,1,141.896683064176
"2739",2023,"23124160",1,NA,1,135.711161311746
"2740",2023,"23124176",1,NA,1,97.8867576065371
"2741",2023,"23124384",1,"Yes",1,1078.64380381174
"2742",2023,"23124605",1,NA,1,46.7887432415399
"2743",2023,"23124653",1,NA,1,1093.83734140091
"2744",2023,"23124787",1,"Yes",1,137.020248613811
"2745",2023,"23124850",1,"No",4,12.0726710094116
"2746",2023,"23124850",5,"No",4,12.0726710094116
"2747",2023,"23124850",6,"No",4,12.0726710094116
"2748",2023,"23124850",7,"No",4,12.0726710094116
"2749",2023,"23124936",1,"Yes",1,594.713201123262
"2750",2023,"23125032",3,"No",4,125.078953870579
"2751",2023,"23125032",4,"No",4,125.078953870579
"2752",2023,"23125032",5,"No",4,125.078953870579
"2753",2023,"23125032",6,"No",4,125.078953870579
"2754",2023,"23125140",1,NA,1,133.964319717457
"2755",2023,"23125209",1,NA,1,166.397719433592
"2756",2023,"23125699",1,NA,1,131.445810731277
"2757",2023,"23126085",1,NA,1,45.8814519050954
"2758",2023,"23126158",1,NA,1,136.569228805599
"2759",2023,"23126396",1,"No",2,1615.56329598594
"2760",2023,"23126396",2,"No",2,1615.56329598594
"2761",2023,"23126425",1,NA,1,57.6177397876183
"2762",2023,"23126586",1,"No",1,137.142817577466
"2763",2023,"23126618",1,NA,1,133.699095248377
"2764",2023,"23126685",1,NA,1,58.9082867637334
"2765",2023,"23126751",1,NA,1,131.341658626379
"2766",2023,"23127226",1,NA,1,130.765450258985
"2767",2023,"23127272",1,NA,1,46.5482747708579
"2768",2023,"23127300",1,NA,1,130.735414324524
"2769",2023,"23127303",1,NA,1,243.249084125775
"2770",2023,"23127337",1,NA,1,280.396475222501
"2771",2023,"23127388",1,"No",1,46.2229741824422
"2772",2023,"23127535",1,"Yes",4,34.679011997935
"2773",2023,"23127535",2,"No",4,34.679011997935
"2774",2023,"23127535",3,"No",4,34.679011997935
"2775",2023,"23127535",7,"No",4,34.679011997935
"2776",2023,"23127843",1,NA,1,144.827732552505
"2777",2023,"23128382",1,"No",1,781.247654625366
"2778",2023,"23128401",1,NA,1,145.431313457882
"2779",2023,"23128402",1,NA,1,342.011414819792
"2780",2023,"23128665",1,NA,1,47.6296000541596
"2781",2023,"23128681",1,NA,1,56.7404565216691
"2782",2023,"23129173",1,NA,1,175.058553847922
"2783",2023,"23129266",1,"Yes",1,45.6129729403697
"2784",2023,"23129419",2,NA,1,4683.29784942541
"2785",2023,"23129548",1,"No",1,86.5693049893725
"2786",2023,"23129612",1,"Yes",1,451.86431885343
"2787",2023,"23129650",1,"No",1,173.960547306116
"2788",2023,"23129719",1,"No",4,34.6036669545582
"2789",2023,"23129719",2,"Yes",4,34.6036669545582
"2790",2023,"23129719",3,"No",4,34.6036669545582
"2791",2023,"23129719",7,"No",4,34.6036669545582
"2792",2023,"23130088",1,NA,1,1027.95319590801
"2793",2023,"23130174",1,"Yes",4,35.0077917265598
"2794",2023,"23130174",2,"Yes",4,35.0077917265598
"2795",2023,"23130174",3,"Yes",4,35.0077917265598
"2796",2023,"23130174",7,"No",4,35.0077917265598
"2797",2023,"23130434",1,NA,1,139.662579451379
"2798",2023,"23130456",1,NA,1,11.6566264349114
"2799",2023,"23130565",1,"No",1,172.785570217975
"2800",2023,"23130629",1,"No",4,7.24766146917892
"2801",2023,"23130629",2,"No",4,7.24766146917892
"2802",2023,"23130629",6,"No",4,7.24766146917892
"2803",2023,"23130629",7,"No",4,7.24766146917892
"2804",2023,"23130667",1,NA,1,1467.27892247093
"2805",2023,"23130744",4,"No",3,45.7914517295317
"2806",2023,"23130744",5,"No",3,45.7914517295317
"2807",2023,"23130744",6,"Yes",3,45.7914517295317
"2808",2023,"23130746",6,NA,1,1708.17144766072
"2809",2023,"23130754",1,NA,1,11.7905908573148
"2810",2023,"23131063",1,"No",1,46.2232009859453
"2811",2023,"23131084",1,NA,1,125.286652809755
"2812",2023,"23131090",1,NA,1,594.175718770477
"2813",2023,"23131110",1,"No",1,36.8863807154147
"2814",2023,"23131149",1,NA,1,175.744906056854
"2815",2023,"23131347",1,"No",1,204.367363388937
"2816",2023,"23131649",6,NA,1,4603.68677629479
"2817",2023,"23131652",1,"No",1,645.130162602776
"2818",2023,"23131701",1,NA,1,119.79260192466
"2819",2023,"23132009",4,"No",4,34.2835428991637
"2820",2023,"23132009",5,"No",4,34.2835428991637
"2821",2023,"23132009",6,"No",4,34.2835428991637
"2822",2023,"23132009",7,"No",4,34.2835428991637
"2823",2023,"23132243",1,NA,1,4966.00019605867
"2824",2023,"23132327",1,"No",4,90.6933276782155
"2825",2023,"23132327",5,"No",4,90.6933276782155
"2826",2023,"23132327",6,"No",4,90.6933276782155
"2827",2023,"23132327",7,"No",4,90.6933276782155
"2828",2023,"23132334",1,"No",3,1646.41564410903
"2829",2023,"23132334",2,"No",3,1646.41564410903
"2830",2023,"23132334",4,"Yes",3,1646.41564410903
"2831",2023,"23132559",1,"No",1,148.429551978992
"2832",2023,"23132592",1,"Yes",1,281.466172057798
"2833",2023,"23132795",5,"No",3,644.495793196113
"2834",2023,"23132795",6,"No",3,644.495793196113
"2835",2023,"23132795",7,"No",3,644.495793196113
"2836",2023,"23132814",1,"No",2,5.61725505912795
"2837",2023,"23132814",2,"No",2,5.61725505912795
"2838",2023,"23132836",1,"No",1,3147.07771578251
"2839",2023,"23132909",1,"Yes",1,167.113236282712
"2840",2023,"23132997",1,"No",4,49.7985570741092
"2841",2023,"23132997",2,"No",4,49.7985570741092
"2842",2023,"23132997",3,"No",4,49.7985570741092
"2843",2023,"23132997",4,"No",4,49.7985570741092
"2844",2023,"23133180",1,NA,1,11.5385664681957
"2845",2023,"23133248",1,"Yes",4,478.172598417858
"2846",2023,"23133248",5,"Yes",4,478.172598417858
"2847",2023,"23133248",6,"Yes",4,478.172598417858
"2848",2023,"23133248",7,"Yes",4,478.172598417858
"2849",2023,"23133520",5,NA,1,894.201638461728
"2850",2023,"23133571",2,"No",4,31.4726524239225
"2851",2023,"23133571",3,"No",4,31.4726524239225
"2852",2023,"23133571",4,"No",4,31.4726524239225
"2853",2023,"23133571",5,"No",4,31.4726524239225
"2854",2023,"23133959",1,NA,1,144.314328071201
"2855",2023,"23134199",1,NA,1,27.8268777377514
"2856",2023,"23134242",1,NA,1,4181.01204740116
"2857",2023,"23134541",1,"No",1,55.9313462302825
"2858",2023,"23135120",1,NA,1,11.8832372015365
"2859",2023,"23135240",1,NA,1,123.523306143118
"2860",2023,"23135375",1,"Yes",4,63.122579844134
"2861",2023,"23135375",2,"Yes",4,63.122579844134
"2862",2023,"23135375",6,"Yes",4,63.122579844134
"2863",2023,"23135375",7,"Yes",4,63.122579844134
"2864",2023,"23135389",1,"No",1,38.007116616908
"2865",2023,"23135546",1,"No",1,1624.72468843473
"2866",2023,"23135578",1,"No",4,9.34612298411142
"2867",2023,"23135578",5,"No",4,9.34612298411142
"2868",2023,"23135578",6,"No",4,9.34612298411142
"2869",2023,"23135578",7,"No",4,9.34612298411142
"2870",2023,"23135674",1,NA,1,40.0639814228404
"2871",2023,"23135751",1,NA,1,4956.00219188587
"2872",2023,"23135823",1,"No",1,666.874903224659
"2873",2023,"23135910",1,"No",4,1246.65208862692
"2874",2023,"23135910",2,"No",4,1246.65208862692
"2875",2023,"23135910",6,"No",4,1246.65208862692
"2876",2023,"23135910",7,"No",4,1246.65208862692
"2877",2023,"23136153",1,NA,1,12.7851669628234
"2878",2023,"23136208",1,"No",1,167.491208988781
"2879",2023,"23136258",1,NA,1,119.768643081675
"2880",2023,"23136328",1,NA,1,349.944348102442
"2881",2023,"23136371",1,"Yes",1,249.066050855308
"2882",2023,"23136481",1,"No",1,77.1290583141347
"2883",2023,"23136512",1,"Yes",4,14.2630498368315
"2884",2023,"23136512",2,"No",4,14.2630498368315
"2885",2023,"23136512",3,"Yes",4,14.2630498368315
"2886",2023,"23136512",4,"Yes",4,14.2630498368315
"2887",2023,"23136722",1,"Yes",4,9.7386531905424
"2888",2023,"23136722",5,"No",4,9.7386531905424
"2889",2023,"23136722",6,"Yes",4,9.7386531905424
"2890",2023,"23136722",7,"Yes",4,9.7386531905424
"2891",2023,"23136761",1,NA,1,37.6964571368085
"2892",2023,"23136977",1,"No",1,4968.04555229451
"2893",2023,"23137347",1,"No",4,30.3206150380185
"2894",2023,"23137347",5,"No",4,30.3206150380185
"2895",2023,"23137347",6,"No",4,30.3206150380185
"2896",2023,"23137347",7,"No",4,30.3206150380185
"2897",2023,"23137450",5,"No",3,414.412100153613
"2898",2023,"23137450",6,"No",3,414.412100153613
"2899",2023,"23137450",7,"Yes",3,414.412100153613
"2900",2023,"23137559",1,"No",1,441.493736665604
"2901",2023,"23137566",1,NA,1,781.761990105329
"2902",2023,"23137595",1,"Yes",4,171.966372145127
"2903",2023,"23137595",2,"No",4,171.966372145127
"2904",2023,"23137595",6,"Yes",4,171.966372145127
"2905",2023,"23137595",7,"Yes",4,171.966372145127
"2906",2023,"23137673",1,NA,1,121.757529428385
"2907",2023,"23137682",1,"No",4,94.0154451625237
"2908",2023,"23137682",2,"Yes",4,94.0154451625237
"2909",2023,"23137682",3,"No",4,94.0154451625237
"2910",2023,"23137682",4,"No",4,94.0154451625237
"2911",2023,"23137750",1,"No",1,213.881018502492
"2912",2023,"23137814",1,NA,1,124.130773148744
"2913",2023,"23138014",1,"No",1,556.587326726873
"2914",2023,"23138113",1,NA,1,158.759941154752
"2915",2023,"23138115",1,NA,1,66.4612615725246
"2916",2023,"23138153",1,NA,1,39.0632570881431
"2917",2023,"23138205",1,"Yes",4,34.2630933378348
"2918",2023,"23138205",2,"No",4,34.2630933378348
"2919",2023,"23138205",3,"Yes",4,34.2630933378348
"2920",2023,"23138205",7,"No",4,34.2630933378348
"2921",2023,"23138383",1,NA,1,122.341649125096
"2922",2023,"23138407",1,NA,1,123.275598236769
"2923",2023,"23138517",1,NA,1,134.828195283574
"2924",2023,"23138535",1,"No",1,33.3451506672166
"2925",2023,"23138542",1,"No",4,34.5823265664392
"2926",2023,"23138542",2,"No",4,34.5823265664392
"2927",2023,"23138542",6,"No",4,34.5823265664392
"2928",2023,"23138542",7,"No",4,34.5823265664392
"2929",2023,"23138570",2,"No",4,36.0291445442332
"2930",2023,"23138570",3,"No",4,36.0291445442332
"2931",2023,"23138570",4,"No",4,36.0291445442332
"2932",2023,"23138570",5,"No",4,36.0291445442332
"2933",2023,"23138660",1,NA,1,35.5784350053605
"2934",2023,"23138682",1,"No",4,98.1070618316205
"2935",2023,"23138682",5,"No",4,98.1070618316205
"2936",2023,"23138682",6,"No",4,98.1070618316205
"2937",2023,"23138682",7,"No",4,98.1070618316205
"2938",2023,"23138757",3,"No",4,9.24076608080312
"2939",2023,"23138757",4,"Yes",4,9.24076608080312
"2940",2023,"23138757",5,"Yes",4,9.24076608080312
"2941",2023,"23138757",6,"No",4,9.24076608080312
"2942",2023,"23138908",1,NA,1,12.0047526757845
"2943",2023,"23139518",1,NA,1,11.3014009707571
"2944",2023,"23139770",1,"Yes",1,61.9041716224803
"2945",2023,"23139845",7,NA,1,3837.23846392802
"2946",2023,"23139911",1,NA,1,359.07361611511
"2947",2023,"23139969",1,"Yes",4,30.716070171458
"2948",2023,"23139969",2,"No",4,30.716070171458
"2949",2023,"23139969",3,"No",4,30.716070171458
"2950",2023,"23139969",4,"No",4,30.716070171458
"2951",2023,"23140080",1,"No",1,479.623366978901
"2952",2023,"23140081",1,NA,1,37.6227096470775
"2953",2023,"23140088",1,NA,1,3549.84327617522
"2954",2023,"23140137",2,"No",3,3.9105379880189
"2955",2023,"23140137",6,"No",3,3.9105379880189
"2956",2023,"23140137",7,"No",3,3.9105379880189
"2957",2023,"23140178",1,NA,1,2053.23902336319
"2958",2023,"23140727",1,NA,1,4831.86527512394
"2959",2023,"23140772",1,"No",1,11.0026125032237
"2960",2023,"23140902",1,NA,1,121.614051442285
"2961",2023,"23140921",1,NA,1,140.759582812602
"2962",2023,"23141128",1,NA,1,38.1332058641795
"2963",2023,"23141420",1,NA,1,1691.21637842481
"2964",2023,"23141510",1,"No",1,228.393601461467
"2965",2023,"23141591",1,NA,1,1445.07477531496
"2966",2023,"23141630",7,NA,1,670.83217615404
"2967",2023,"23141671",1,NA,1,11.8783470500834
"2968",2023,"23141675",1,NA,1,120.178817108858
"2969",2023,"23141848",1,"No",1,30.864722599117
"2970",2023,"23141879",1,"No",4,9.33502277552953
"2971",2023,"23141879",5,"No",4,9.33502277552953
"2972",2023,"23141879",6,"No",4,9.33502277552953
"2973",2023,"23141879",7,"No",4,9.33502277552953
"2974",2023,"23141966",1,NA,1,507.468370578054
"2975",2023,"23142076",1,NA,1,119.099193658548
"2976",2023,"23142167",1,NA,1,125.138450765751
"2977",2023,"23142174",1,NA,1,108.042584154243
"2978",2023,"23142196",1,NA,1,153.689623765641
"2979",2023,"23142274",1,NA,1,136.022876360959
"2980",2023,"23142333",1,NA,1,142.647325270031
"2981",2023,"23142522",1,"No",1,147.201970004686
"2982",2023,"23142683",3,"No",4,1109.976306245
"2983",2023,"23142683",4,"Yes",4,1109.976306245
"2984",2023,"23142683",5,"Yes",4,1109.976306245
"2985",2023,"23142683",6,"Yes",4,1109.976306245
"2986",2023,"23142689",1,NA,1,37.1758021710637
"2987",2023,"23142791",1,NA,1,12.1086606235766
"2988",2023,"23143311",1,NA,1,133.592396508392
"2989",2023,"23143473",1,NA,1,547.574148746442
"2990",2023,"23143493",1,"No",1,136.629757791526
"2991",2023,"23143499",1,NA,1,41.6763755934855
"2992",2023,"23143581",1,NA,1,11.8640440493081
"2993",2023,"23143688",1,"No",1,187.535316473806
"2994",2023,"23143954",1,NA,1,121.730731883748
"2995",2023,"23144039",1,"No",1,146.864659001516
"2996",2023,"23144047",3,"Yes",4,40.3593645429598
"2997",2023,"23144047",4,"No",4,40.3593645429598
"2998",2023,"23144047",5,"No",4,40.3593645429598
"2999",2023,"23144047",6,"Yes",4,40.3593645429598
"3000",2023,"23144053",1,NA,1,982.34400421176
"3001",2023,"23144133",1,"No",4,8.62904028320233
"3002",2023,"23144133",2,"No",4,8.62904028320233
"3003",2023,"23144133",6,"No",4,8.62904028320233
"3004",2023,"23144133",7,"No",4,8.62904028320233
"3005",2023,"23144137",7,NA,1,1704.04129667112
"3006",2023,"23144180",1,NA,1,135.200446692088
"3007",2023,"23144204",1,NA,1,1066.69776303303
"3008",2023,"23144212",1,"No",1,284.828935087914
"3009",2023,"23144336",1,NA,1,142.434333155948
"3010",2023,"23144531",1,"No",1,119.61097779724
"3011",2023,"23144538",1,NA,1,4860.00087504082
"3012",2023,"23144608",5,NA,1,1770.69990571421
"3013",2023,"23144614",1,NA,1,40.5905695382941
"3014",2023,"23144786",1,"Yes",1,2638.40524582179
"3015",2023,"23144918",1,"No",1,13.9338198584356
"3016",2023,"23145052",6,NA,1,1623.10540603842
"3017",2023,"23145168",1,NA,1,146.243294752735
"3018",2023,"23145189",2,"No",4,234.978355101673
"3019",2023,"23145189",3,"No",4,234.978355101673
"3020",2023,"23145189",4,"No",4,234.978355101673
"3021",2023,"23145189",5,"No",4,234.978355101673
"3022",2023,"23145503",1,NA,1,126.236310890799
"3023",2023,"23145721",1,NA,1,213.178905445187
"3024",2023,"23146004",1,NA,1,206.253617223792
"3025",2023,"23146038",1,NA,1,466.264573860157
"3026",2023,"23146097",1,NA,1,1950.88865440253
"3027",2023,"23146451",1,NA,1,152.414800026232
"3028",2023,"23146482",1,NA,1,453.631495646775
"3029",2023,"23146523",1,NA,1,176.921039723728
"3030",2023,"23146624",1,"No",4,256.99285010591
"3031",2023,"23146624",2,"No",4,256.99285010591
"3032",2023,"23146624",6,"No",4,256.99285010591
"3033",2023,"23146624",7,"No",4,256.99285010591
"3034",2023,"23146865",1,"No",1,2117.82022779764
"3035",2023,"23146909",1,"Yes",1,23.5362565925777
"3036",2023,"23146930",5,NA,1,319.294279304316
"3037",2023,"23147039",1,"No",1,1033.11193513999
"3038",2023,"23147066",1,NA,1,688.362701225411
"3039",2023,"23147079",1,"No",1,487.882515104384
"3040",2023,"23147190",1,NA,1,142.556279965197
"3041",2023,"23147319",1,"No",1,28.042818383392
"3042",2023,"23147365",1,"No",1,198.388628460353
"3043",2023,"23147482",1,NA,1,14.8590511033359
"3044",2023,"23147594",1,"No",1,589.516376884729
"3045",2023,"23147613",1,NA,1,148.188679154224
"3046",2023,"23147678",1,NA,1,12.1194302445896
"3047",2023,"23147752",1,"No",1,763.816682426269
"3048",2023,"23147858",1,NA,1,3715.73080197859
"3049",2023,"23147885",1,NA,1,4855.37596732455
"3050",2023,"23147960",1,NA,1,149.393745472688
"3051",2023,"23147996",1,"No",3,45.682180268879
"3052",2023,"23147996",2,"No",3,45.682180268879
"3053",2023,"23147996",3,"No",3,45.682180268879
"3054",2023,"23148125",1,"No",4,265.660456004613
"3055",2023,"23148125",2,"No",4,265.660456004613
"3056",2023,"23148125",3,"No",4,265.660456004613
"3057",2023,"23148125",7,"No",4,265.660456004613
"3058",2023,"23148347",1,NA,1,905.030228096042
"3059",2023,"23148359",1,NA,1,305.711735003607
"3060",2023,"23148390",1,"No",1,53.7909495908237
"3061",2023,"23148561",1,NA,1,583.790211101501
"3062",2023,"23148611",1,NA,1,12.5211853331397
"3063",2023,"23148647",4,"No",3,3.93511981548947
"3064",2023,"23148647",6,"No",3,3.93511981548947
"3065",2023,"23148647",7,"No",3,3.93511981548947
"3066",2023,"23148714",2,NA,1,11.4048569032077
"3067",2023,"23149089",1,NA,1,4661.24709475015
"3068",2023,"23149191",1,NA,1,123.216349959535
"3069",2023,"23149195",1,NA,1,4446.47524056995
"3070",2023,"23149431",1,NA,1,4930.51679767534
"3071",2023,"23149445",1,"No",1,619.978186551983
"3072",2023,"23149511",4,NA,1,153.401806718032
"3073",2023,"23149543",1,"No",1,122.810156399804
"3074",2023,"23149743",1,NA,1,540.875755582668
"3075",2023,"23149934",7,NA,1,12.5635496816034
"3076",2023,"23149954",1,NA,1,2322.08930154817
"3077",2023,"23149979",1,NA,1,84.0263049892599
"3078",2023,"23150086",4,"Yes",2,75.985397044693
"3079",2023,"23150086",7,"Yes",2,75.985397044693
"3080",2023,"23150278",1,NA,1,139.251600998372
"3081",2023,"23150393",1,NA,1,150.383612161394
"3082",2023,"23150490",1,NA,1,315.234469017899
"3083",2023,"23150536",1,"Yes",4,84.625521039586
"3084",2023,"23150536",5,"No",4,84.625521039586
"3085",2023,"23150536",6,"Yes",4,84.625521039586
"3086",2023,"23150536",7,"No",4,84.625521039586
"3087",2023,"23150540",1,NA,1,25.067582869816
"3088",2023,"23150541",3,"Yes",3,264.32579804976
"3089",2023,"23150541",4,"No",3,264.32579804976
"3090",2023,"23150541",5,"No",3,264.32579804976
"3091",2023,"23150836",1,"No",4,1073.73740601555
"3092",2023,"23150836",2,"No",4,1073.73740601555
"3093",2023,"23150836",6,"No",4,1073.73740601555
"3094",2023,"23150836",7,"No",4,1073.73740601555
"3095",2023,"23150868",2,"Yes",4,30.4273781098018
"3096",2023,"23150868",3,"Yes",4,30.4273781098018
"3097",2023,"23150868",4,"Yes",4,30.4273781098018
"3098",2023,"23150868",5,"No",4,30.4273781098018
"3099",2023,"23150885",2,"No",4,73.028790414593
"3100",2023,"23150885",3,"No",4,73.028790414593
"3101",2023,"23150885",4,"No",4,73.028790414593
"3102",2023,"23150885",5,"No",4,73.028790414593
"3103",2023,"23151110",1,NA,1,120.439412860648
"3104",2023,"23151180",1,"No",1,198.819244855155
"3105",2023,"23151216",1,NA,1,124.130773148744
"3106",2023,"23151227",1,NA,1,23.3944773478981
"3107",2023,"23151233",1,"Yes",4,5.43740508768048
"3108",2023,"23151233",2,"Yes",4,5.43740508768048
"3109",2023,"23151233",3,"Yes",4,5.43740508768048
"3110",2023,"23151233",7,"No",4,5.43740508768048
"3111",2023,"23151238",1,NA,1,136.776571290072
"3112",2023,"23151330",1,"No",1,10.7539211200871
"3113",2023,"23151352",1,"Yes",1,252.490319376536
"3114",2023,"23151614",1,"No",1,1019.33986501521
"3115",2023,"23151628",1,"No",4,9.37138255906972
"3116",2023,"23151628",5,"No",4,9.37138255906972
"3117",2023,"23151628",6,"No",4,9.37138255906972
"3118",2023,"23151628",7,"No",4,9.37138255906972
"3119",2023,"23151651",1,NA,1,34.9408640248716
"3120",2023,"23151729",1,NA,1,132.044245349343
"3121",2023,"23151806",1,NA,1,11.8165593355847
"3122",2023,"23151811",1,NA,1,123.889053814825
"3123",2023,"23151815",1,NA,1,66.3567801343293
"3124",2023,"23151844",1,NA,1,119.396185897745
"3125",2023,"23151894",1,NA,1,158.270006817749
"3126",2023,"23152242",1,NA,1,327.918505066568
"3127",2023,"23152254",1,NA,1,162.65436378628
"3128",2023,"23152255",1,NA,1,11.9362097684706
"3129",2023,"23152275",1,NA,1,3816.19154844162
"3130",2023,"23152291",1,NA,1,532.493817406332
"3131",2023,"23152293",1,NA,1,139.471792717864
"3132",2023,"23152563",1,"No",1,463.576631355617
"3133",2023,"23152615",1,NA,1,35.4536570559956
"3134",2023,"23153120",1,NA,1,38.0355904368653
"3135",2023,"23153311",1,NA,1,129.854969137736
"3136",2023,"23153562",1,"No",4,29.78122180114
"3137",2023,"23153562",2,"No",4,29.78122180114
"3138",2023,"23153562",3,"No",4,29.78122180114
"3139",2023,"23153562",7,"No",4,29.78122180114
"3140",2023,"23153568",1,NA,1,34.1905844455919
"3141",2023,"23153711",1,NA,1,4240.91857693486
"3142",2023,"23153854",1,"No",1,46.4555464429065
"3143",2023,"23153855",1,NA,1,122.22591558397
"3144",2023,"23153887",6,NA,1,4933.34932409095
"3145",2023,"23153985",1,NA,1,144.749724634047
"3146",2023,"23153991",1,NA,1,36.8979225579609
"3147",2023,"23154056",1,"No",1,145.469084622112
"3148",2023,"23154343",1,"No",3,685.361144623593
"3149",2023,"23154343",2,"Yes",3,685.361144623593
"3150",2023,"23154343",7,"No",3,685.361144623593
"3151",2023,"23154485",1,NA,1,124.239177943955
"3152",2023,"23154597",1,NA,1,14.5240436399809
"3153",2023,"23154684",1,NA,1,118.086562357802
"3154",2023,"23154716",1,NA,1,623.258761341751
"3155",2023,"23154726",1,"No",1,1218.45585854844
"3156",2023,"23154769",1,NA,1,930.941668663541
"3157",2023,"23155169",1,NA,1,120.888627776898
"3158",2023,"23155312",1,"No",1,84.3613248515281
"3159",2023,"23155313",2,"No",4,22.3389807383189
"3160",2023,"23155313",3,"No",4,22.3389807383189
"3161",2023,"23155313",4,"Yes",4,22.3389807383189
"3162",2023,"23155313",5,"No",4,22.3389807383189
"3163",2023,"23155401",1,NA,1,138.081007114494
"3164",2023,"23155439",1,NA,1,39.7802395683574
"3165",2023,"23155441",1,"No",1,1796.86643433719
"3166",2023,"23155447",1,"No",4,95.641909749688
"3167",2023,"23155447",5,"No",4,95.641909749688
"3168",2023,"23155447",6,"Yes",4,95.641909749688
"3169",2023,"23155447",7,"No",4,95.641909749688
"3170",2023,"23155506",1,NA,1,310.981864148452
"3171",2023,"23155783",1,NA,1,165.402564777095
"3172",2023,"23155822",2,"No",3,79.4316935320313
"3173",2023,"23155822",3,"No",3,79.4316935320313
"3174",2023,"23155822",4,"Yes",3,79.4316935320313
"3175",2023,"23155841",1,NA,1,120.969281655854
"3176",2023,"23156082",1,"Yes",1,259.854881088607
"3177",2023,"23156092",1,"No",4,40.2203752475473
"3178",2023,"23156092",2,"No",4,40.2203752475473
"3179",2023,"23156092",3,"No",4,40.2203752475473
"3180",2023,"23156092",7,"Yes",4,40.2203752475473
"3181",2023,"23156165",1,NA,1,914.204442523783
"3182",2023,"23156171",1,"Yes",1,127.049831512011
"3183",2023,"23156213",1,NA,1,122.884685396629
"3184",2023,"23156286",1,"No",1,204.413833810064
"3185",2023,"23156367",1,"Yes",4,49.2463969983418
"3186",2023,"23156367",5,"Yes",4,49.2463969983418
"3187",2023,"23156367",6,"No",4,49.2463969983418
"3188",2023,"23156367",7,"No",4,49.2463969983418
"3189",2023,"23156371",3,NA,1,306.640503063413
"3190",2023,"23156438",1,NA,1,314.622242511796
"3191",2023,"23156442",1,NA,1,487.51027980477
"3192",2023,"23156536",1,NA,1,164.07500222494
"3193",2023,"23156716",1,"No",1,1565.02533790355
"3194",2023,"23156721",1,NA,1,36.9572005505275
"3195",2023,"23156934",2,"No",4,127.291940933986
"3196",2023,"23156934",3,"Yes",4,127.291940933986
"3197",2023,"23156934",4,"No",4,127.291940933986
"3198",2023,"23156934",5,"No",4,127.291940933986
"3199",2023,"23156970",1,NA,1,469.219868015144
"3200",2023,"23157025",1,"No",1,36.7368339544485
"3201",2023,"23157150",1,NA,1,143.562939728512
"3202",2023,"23157250",1,"No",4,139.030060228232
"3203",2023,"23157250",2,"No",4,139.030060228232
"3204",2023,"23157250",6,"Yes",4,139.030060228232
"3205",2023,"23157250",7,"Yes",4,139.030060228232
"3206",2023,"23157431",1,NA,1,139.260483991468
"3207",2023,"23157476",1,"Yes",1,93.9902019382463
"3208",2023,"23157666",1,"No",1,37.4210736264364
"3209",2023,"23157696",1,NA,1,58.1992023777206
"3210",2023,"23157735",1,NA,1,11.2671853230661
"3211",2023,"23157762",1,"No",4,33.4025230569917
"3212",2023,"23157762",2,"No",4,33.4025230569917
"3213",2023,"23157762",3,"No",4,33.4025230569917
"3214",2023,"23157762",7,"Yes",4,33.4025230569917
"3215",2023,"23157950",1,NA,1,133.592396508392
"3216",2023,"23157962",1,"No",1,541.993201105605
"3217",2023,"23158011",1,"No",1,13.0344757403412
"3218",2023,"23158240",1,NA,1,142.909416129492
"3219",2023,"23158323",4,"Yes",4,11.8347659330833
"3220",2023,"23158323",5,"Yes",4,11.8347659330833
"3221",2023,"23158323",6,"Yes",4,11.8347659330833
"3222",2023,"23158323",7,"No",4,11.8347659330833
"3223",2023,"23158417",1,"Yes",1,205.827789108016
"3224",2023,"23158576",1,"No",1,209.988921198936
"3225",2023,"23158704",1,"No",1,13.7576093763163
"3226",2023,"23158712",4,"No",4,3.62811043564647
"3227",2023,"23158712",5,"No",4,3.62811043564647
"3228",2023,"23158712",6,"Yes",4,3.62811043564647
"3229",2023,"23158712",7,"No",4,3.62811043564647
"3230",2023,"23158758",1,"No",1,876.520778584135
"3231",2023,"23158766",1,NA,1,731.503502888125
"3232",2023,"23158862",1,"Yes",3,15.2124573020208
"3233",2023,"23158862",2,"No",3,15.2124573020208
"3234",2023,"23158862",7,"No",3,15.2124573020208
"3235",2023,"23158895",1,"Yes",4,413.732568272085
"3236",2023,"23158895",5,"Yes",4,413.732568272085
"3237",2023,"23158895",6,"Yes",4,413.732568272085
"3238",2023,"23158895",7,"Yes",4,413.732568272085
"3239",2023,"23159028",1,NA,1,294.275489599912
