"","hh_id","daynum","Missing Response","No","Yes","corrected_no","corrected_missing","Total"
"121",23004852,2,0,0,0,0,0,0
"122",23004852,6,0,0,0,0,0,0
"123",23004852,7,38.9514768142582,38.9514768142582,0,38.9514768142582,0,38.9514768142582
"124",23004862,1,136.048359389821,0,136.048359389821,0,0,136.048359389821
"125",23004965,1,0,0,35.6664905336509,0,0,35.6664905336509
"126",23004965,2,0,35.6664905336509,0,35.6664905336509,0,35.6664905336509
"127",23004965,3,0,0,35.6664905336509,0,0,35.6664905336509
"128",23004965,7,0,0,0,0,0,0
"129",23005147,1,0,0,11.0013846523819,0,0,11.0013846523819
"130",23005190,1,120.908170227715,120.908170227715,0,120.908170227715,0,120.908170227715
"131",23005207,1,0,21.756224214048,0,21.756224214048,0,21.756224214048
"132",23005207,2,0,0,21.756224214048,0,0,21.756224214048
"133",23005207,3,0,21.756224214048,0,21.756224214048,0,21.756224214048
"134",23005207,4,0,21.756224214048,0,21.756224214048,0,21.756224214048
"135",23005217,1,0,145.203919916757,0,145.203919916757,0,145.203919916757
"136",23005595,3,0,0,0,0,0,0
"137",23005595,4,0,83.9350518523545,0,83.9350518523545,0,83.9350518523545
"138",23005595,5,0,83.9350518523545,0,83.9350518523545,0,83.9350518523545
"139",23005595,6,0,83.9350518523545,0,83.9350518523545,0,83.9350518523545
"140",23005627,1,0,136.744835279827,0,136.744835279827,0,136.744835279827
"141",23005640,1,1242.61325022558,0,1242.61325022558,0,0,1242.61325022558
"142",23005689,1,0,179.157103141636,0,179.157103141636,0,179.157103141636
"143",23005703,1,0,64.9757802026661,0,64.9757802026661,0,64.9757802026661
"144",23005725,1,0,11.285697512491,0,11.285697512491,0,11.285697512491
"145",23005754,1,0,577.722233981605,0,577.722233981605,0,577.722233981605
"146",23005785,4,0,0,0,0,0,0
"147",23005785,5,0,0,0,0,0,0
"148",23005785,6,38.3411707342708,38.3411707342708,0,38.3411707342708,0,38.3411707342708
"149",23005785,7,0,0,0,0,0,0
"150",23005809,3,0,0,0,0,0,0
"151",23005809,4,11.9844458640969,11.9844458640969,0,11.9844458640969,0,11.9844458640969
"152",23005809,5,0,0,0,0,0,0
"153",23005809,6,0,0,0,0,0,0
"154",23005833,1,0,36.6505288629242,0,36.6505288629242,0,36.6505288629242
"155",23005833,2,0,0,36.6505288629242,0,0,36.6505288629242
"156",23005833,3,0,0,0,0,0,0
"157",23005833,7,0,0,36.6505288629242,0,0,36.6505288629242
"158",23005895,2,0,431.605620399024,0,431.605620399024,0,431.605620399024
"159",23005895,3,0,431.605620399024,0,431.605620399024,0,431.605620399024
"160",23005895,4,0,0,431.605620399024,0,0,431.605620399024
"161",23005895,5,0,431.605620399024,0,431.605620399024,0,431.605620399024
"162",23005950,1,0,34.5834961757774,0,34.5834961757774,0,34.5834961757774
"163",23005968,1,4158.94294695985,4158.94294695985,0,4158.94294695985,0,4158.94294695985
"164",23005984,1,0,144.209107182123,0,144.209107182123,0,144.209107182123
"165",23006090,1,37.2152992649298,37.2152992649298,0,37.2152992649298,0,37.2152992649298
"166",23006206,1,566.867693433764,0,566.867693433764,0,0,566.867693433764
"167",23006207,1,133.081665928555,133.081665928555,0,133.081665928555,0,133.081665928555
"168",23006318,1,0,0,38.007116616908,0,0,38.007116616908
"169",23006395,1,0,0,37.9754839108267,0,0,37.9754839108267
"170",23006400,1,37.1310848135024,37.1310848135024,0,37.1310848135024,0,37.1310848135024
"171",23006539,1,0,1043.15908724595,0,1043.15908724595,0,1043.15908724595
"172",23006539,2,0,0,1043.15908724595,0,0,1043.15908724595
"173",23006539,3,0,0,0,0,0,0
"174",23006539,7,0,0,0,0,0,0
"175",23006645,1,363.232608180717,363.232608180717,0,363.232608180717,0,363.232608180717
"176",23006653,1,0,37.7224921143623,0,37.7224921143623,0,37.7224921143623
"177",23006664,1,0,137.87063815086,0,137.87063815086,0,137.87063815086
"178",23006730,1,37.2177505992924,37.2177505992924,0,37.2177505992924,0,37.2177505992924
"179",23006762,1,0,9.49463913140631,0,9.49463913140631,0,9.49463913140631
"180",23006762,5,0,0,9.49463913140631,0,0,9.49463913140631
"181",23006762,6,0,9.49463913140631,0,9.49463913140631,0,9.49463913140631
"182",23006762,7,0,9.49463913140631,0,9.49463913140631,0,9.49463913140631
"183",23007075,1,0,527.589427017622,0,527.589427017622,0,527.589427017622
"184",23007075,2,0,527.589427017622,0,527.589427017622,0,527.589427017622
"185",23007075,3,0,527.589427017622,0,527.589427017622,0,527.589427017622
"186",23007075,7,0,527.589427017622,0,527.589427017622,0,527.589427017622
"187",23007083,1,2254.19183700474,2254.19183700474,0,2254.19183700474,0,2254.19183700474
"188",23007112,1,37.7735854449634,37.7735854449634,0,37.7735854449634,0,37.7735854449634
"189",23007129,1,38.9332413338176,38.9332413338176,0,38.9332413338176,0,38.9332413338176
"190",23007152,1,38.3274919838539,0,38.3274919838539,0,0,38.3274919838539
"191",23007163,1,0,4965.68158895604,0,4965.68158895604,0,4965.68158895604
"192",23007163,5,0,0,0,0,0,0
"193",23007163,6,0,0,0,0,0,0
"194",23007163,7,0,0,0,0,0,0
"195",23007176,1,0,37.7606312296813,0,37.7606312296813,0,37.7606312296813
"196",23007432,1,37.8650582789027,0,37.8650582789027,0,0,37.8650582789027
"197",23007471,1,36.982374554507,36.982374554507,0,36.982374554507,0,36.982374554507
"198",23007489,1,0,21.1813080880318,0,21.1813080880318,0,21.1813080880318
"199",23007489,2,0,21.1813080880318,0,21.1813080880318,0,21.1813080880318
"200",23007489,3,0,21.1813080880318,0,21.1813080880318,0,21.1813080880318
"201",23007489,4,0,21.1813080880318,0,21.1813080880318,0,21.1813080880318
"202",23007500,1,0,0,37.7614450172323,0,0,37.7614450172323
"203",23007547,1,0,293.311147709409,0,293.311147709409,0,293.311147709409
"204",23007607,2,0,9.28516085254054,0,9.28516085254054,0,9.28516085254054
"205",23007607,3,0,9.28516085254054,0,9.28516085254054,0,9.28516085254054
"206",23007607,4,0,9.28516085254054,0,9.28516085254054,0,9.28516085254054
"207",23007607,5,0,9.28516085254054,0,9.28516085254054,0,9.28516085254054
"208",23007610,1,0,0,37.5954005290245,0,0,37.5954005290245
"209",23007658,1,34.9436613280468,34.9436613280468,0,34.9436613280468,0,34.9436613280468
"210",23007685,1,1062.24200422034,0,1062.24200422034,0,0,1062.24200422034
"211",23007711,1,0,36.3951791106247,0,36.3951791106247,0,36.3951791106247
"212",23007711,2,0,36.3951791106247,36.3951791106247,0,0,36.3951791106247
"213",23007711,6,0,36.3951791106247,0,36.3951791106247,0,36.3951791106247
"214",23007711,7,0,36.3951791106247,0,36.3951791106247,0,36.3951791106247
"215",23007780,1,0,474.531091474054,0,474.531091474054,0,474.531091474054
"216",23007780,2,0,474.531091474054,0,474.531091474054,0,474.531091474054
"217",23007780,3,0,474.531091474054,0,474.531091474054,0,474.531091474054
"218",23007780,4,0,474.531091474054,0,474.531091474054,0,474.531091474054
"219",23007814,1,210.076068930074,210.076068930074,0,210.076068930074,0,210.076068930074
"220",23007844,1,0,146.232503972113,0,146.232503972113,0,146.232503972113
"221",23007848,1,0,0,139.46067021627,0,0,139.46067021627
"222",23008196,1,24.3641646237968,24.3641646237968,0,24.3641646237968,0,24.3641646237968
"223",23008213,1,858.192755725223,0,858.192755725223,0,0,858.192755725223
"224",23008281,1,0,0,0,0,0,0
"225",23008281,2,0,0,0,0,0,0
"226",23008281,3,125.382377262308,125.382377262308,0,125.382377262308,0,125.382377262308
"227",23008281,7,0,0,0,0,0,0
"228",23008287,1,39.2585372691286,39.2585372691286,0,39.2585372691286,0,39.2585372691286
"229",23008358,1,0,17.0647160200095,0,17.0647160200095,0,17.0647160200095
"230",23008358,2,0,0,17.0647160200095,0,0,17.0647160200095
"231",23008358,3,0,0,17.0647160200095,0,0,17.0647160200095
"232",23008358,4,0,17.0647160200095,0,17.0647160200095,0,17.0647160200095
"233",23008381,1,139.038577591794,139.038577591794,0,139.038577591794,0,139.038577591794
"234",23008450,1,0,0,0,0,0,0
"235",23008450,2,0,0,0,0,0,0
"236",23008450,6,0,0,0,0,0,0
"237",23008450,7,38.437697552789,0,38.437697552789,0,0,38.437697552789
"238",23008608,1,38.1499071988855,38.1499071988855,0,38.1499071988855,0,38.1499071988855
"239",23008648,1,0,0,37.5854706407502,0,0,37.5854706407502
"240",23008706,1,0,3833.92979729088,0,3833.92979729088,0,3833.92979729088
"241",23008718,1,0,9.23034588553913,0,9.23034588553913,0,9.23034588553913
"242",23008718,2,0,9.23034588553913,0,9.23034588553913,0,9.23034588553913
"243",23008718,3,0,9.23034588553913,0,9.23034588553913,0,9.23034588553913
"244",23008718,7,0,9.23034588553913,0,9.23034588553913,0,9.23034588553913
"245",23008726,1,0,9.22159517885368,0,9.22159517885368,0,9.22159517885368
"246",23008726,2,0,0,9.22159517885368,0,0,9.22159517885368
"247",23008726,6,0,9.22159517885368,0,9.22159517885368,0,9.22159517885368
"248",23008726,7,0,9.22159517885368,0,9.22159517885368,0,9.22159517885368
"249",23008747,1,0,36.7562321750646,0,36.7562321750646,0,36.7562321750646
"250",23008747,2,0,36.7562321750646,0,36.7562321750646,0,36.7562321750646
"251",23008747,3,0,0,36.7562321750646,0,0,36.7562321750646
"252",23008747,7,0,36.7562321750646,0,36.7562321750646,0,36.7562321750646
"253",23008883,1,54.8573759785196,0,54.8573759785196,0,0,54.8573759785196
"254",23008902,1,0,609.978359566792,0,609.978359566792,0,609.978359566792
"255",23008912,1,0,135.512818035861,0,135.512818035861,0,135.512818035861
"256",23008943,1,256.627464394155,256.627464394155,0,256.627464394155,0,256.627464394155
"257",23009029,1,0,153.726439493104,0,153.726439493104,0,153.726439493104
"258",23009029,2,0,153.726439493104,0,153.726439493104,0,153.726439493104
"259",23009029,3,0,0,0,0,0,0
"260",23009029,4,0,153.726439493104,0,153.726439493104,0,153.726439493104
"261",23009106,1,0,560.860145831633,0,560.860145831633,0,560.860145831633
"262",23009192,1,0,0,82.7013571016167,0,0,82.7013571016167
"263",23009237,1,3486.07328661174,0,3486.07328661174,0,0,3486.07328661174
"264",23009267,1,0,0,12.7644042133869,0,0,12.7644042133869
"265",23009267,2,0,0,12.7644042133869,0,0,12.7644042133869
"266",23009267,3,0,0,12.7644042133869,0,0,12.7644042133869
"267",23009267,7,0,12.7644042133869,0,12.7644042133869,0,12.7644042133869
"268",23009332,3,0,0,140.178640360482,0,0,140.178640360482
"269",23009332,4,0,140.178640360482,0,140.178640360482,0,140.178640360482
"270",23009332,5,0,0,140.178640360482,0,0,140.178640360482
"271",23009332,6,0,140.178640360482,0,140.178640360482,0,140.178640360482
"272",23009625,1,11.141692198166,11.141692198166,0,11.141692198166,0,11.141692198166
"273",23009668,1,123.371201792581,123.371201792581,0,123.371201792581,0,123.371201792581
"274",23009733,1,0,0,135.512818035861,0,0,135.512818035861
"275",23009811,1,170.472277269638,0,170.472277269638,0,0,170.472277269638
"276",23009921,1,0,12.5178988293762,12.5178988293762,0,0,12.5178988293762
"277",23009921,5,0,0,0,0,0,0
"278",23009921,6,0,12.5178988293762,0,12.5178988293762,0,12.5178988293762
"279",23009921,7,0,12.5178988293762,12.5178988293762,0,0,12.5178988293762
"280",23009989,1,0,0,174.156987375742,0,0,174.156987375742
"281",23009992,1,238.905089912708,238.905089912708,0,238.905089912708,0,238.905089912708
"282",23010033,1,3835.78311907563,3835.78311907563,0,3835.78311907563,0,3835.78311907563
"283",23010151,1,11.2006724904245,11.2006724904245,0,11.2006724904245,0,11.2006724904245
"284",23010233,1,0,37.8221041753695,0,37.8221041753695,0,37.8221041753695
"285",23010240,2,0,0,21.2562906955929,0,0,21.2562906955929
"286",23010240,3,0,21.2562906955929,0,21.2562906955929,0,21.2562906955929
"287",23010240,4,0,21.2562906955929,0,21.2562906955929,0,21.2562906955929
"288",23010240,5,0,21.2562906955929,0,21.2562906955929,0,21.2562906955929
"289",23010371,1,0,198.388628460353,0,198.388628460353,0,198.388628460353
"290",23010421,1,38.2764899728956,38.2764899728956,0,38.2764899728956,0,38.2764899728956
"291",23010629,1,0,0,9.39853885769488,0,0,9.39853885769488
"292",23010629,2,0,0,9.39853885769488,0,0,9.39853885769488
"293",23010629,3,0,9.39853885769488,0,9.39853885769488,0,9.39853885769488
"294",23010629,7,0,9.39853885769488,0,9.39853885769488,0,9.39853885769488
"295",23010703,1,11.574154559389,0,11.574154559389,0,0,11.574154559389
"296",23010771,1,0,37.2938825424318,0,37.2938825424318,0,37.2938825424318
"297",23010771,2,0,37.2938825424318,0,37.2938825424318,0,37.2938825424318
"298",23010771,3,0,37.2938825424318,0,37.2938825424318,0,37.2938825424318
"299",23010771,7,0,0,37.2938825424318,0,0,37.2938825424318
"300",23010830,2,0,821.778026601066,0,821.778026601066,0,821.778026601066
"301",23010830,3,0,821.778026601066,821.778026601066,0,0,821.778026601066
"302",23010830,4,0,821.778026601066,821.778026601066,0,0,821.778026601066
"303",23010830,5,0,0,0,0,0,0
"304",23010890,1,4794.34767492708,4794.34767492708,0,4794.34767492708,0,4794.34767492708
"305",23010927,1,1909.81503063711,0,1909.81503063711,0,0,1909.81503063711
"306",23011357,1,0,37.1800351653461,0,37.1800351653461,0,37.1800351653461
"307",23011551,1,129.454274377755,0,129.454274377755,0,0,129.454274377755
"308",23011568,1,38.567019236052,38.567019236052,0,38.567019236052,0,38.567019236052
"309",23011569,1,0,64.3927034375789,0,64.3927034375789,0,64.3927034375789
"310",23011577,1,43.4225224354535,43.4225224354535,0,43.4225224354535,0,43.4225224354535
"311",23011605,1,143.837882691716,143.837882691716,0,143.837882691716,0,143.837882691716
"312",23011607,1,141.212940582627,141.212940582627,0,141.212940582627,0,141.212940582627
"313",23011735,1,36.2422814868307,0,36.2422814868307,0,0,36.2422814868307
"314",23011768,1,123.149176411001,123.149176411001,0,123.149176411001,0,123.149176411001
"315",23011800,1,0,0,155.145047470448,0,0,155.145047470448
"316",23011855,1,38.1776184329836,0,38.1776184329836,0,0,38.1776184329836
"317",23012007,1,36.75225108999,36.75225108999,0,36.75225108999,0,36.75225108999
"318",23012105,3,0,1226.10364058988,1226.10364058988,0,0,1226.10364058988
"319",23012105,4,0,1226.10364058988,1226.10364058988,0,0,1226.10364058988
"320",23012105,5,0,1226.10364058988,0,1226.10364058988,0,1226.10364058988
"321",23012105,6,0,1226.10364058988,1226.10364058988,0,0,1226.10364058988
"322",23012234,1,176.265741002547,176.265741002547,0,176.265741002547,0,176.265741002547
"323",23012261,1,38.6988110821212,0,38.6988110821212,0,0,38.6988110821212
"324",23012273,4,0,241.543073990865,0,241.543073990865,0,241.543073990865
"325",23012273,5,0,241.543073990865,0,241.543073990865,0,241.543073990865
"326",23012273,6,0,241.543073990865,0,241.543073990865,0,241.543073990865
"327",23012273,7,0,241.543073990865,0,241.543073990865,0,241.543073990865
"328",23012296,1,109.109350716377,0,109.109350716377,0,0,109.109350716377
"329",23012471,3,0,55.6462690740104,0,55.6462690740104,0,55.6462690740104
"330",23012471,4,0,55.6462690740104,0,55.6462690740104,0,55.6462690740104
"331",23012471,5,0,55.6462690740104,0,55.6462690740104,0,55.6462690740104
"332",23012471,6,0,0,55.6462690740104,0,0,55.6462690740104
"333",23012493,1,0,314.529412206414,0,314.529412206414,0,314.529412206414
"334",23012571,1,0,9.47518454584724,0,9.47518454584724,0,9.47518454584724
"335",23012571,5,0,9.47518454584724,0,9.47518454584724,0,9.47518454584724
"336",23012571,6,0,9.47518454584724,0,9.47518454584724,0,9.47518454584724
"337",23012571,7,0,9.47518454584724,0,9.47518454584724,0,9.47518454584724
"338",23012604,1,37.3525364747451,37.3525364747451,0,37.3525364747451,0,37.3525364747451
"339",23012692,1,156.101356000683,0,156.101356000683,0,0,156.101356000683
"340",23012703,1,0,38.3489869049158,0,38.3489869049158,0,38.3489869049158
"341",23012760,1,2115.41464831031,2115.41464831031,0,2115.41464831031,0,2115.41464831031
"342",23012816,1,0,38.3191301044707,0,38.3191301044707,0,38.3191301044707
"343",23012828,1,30.362404477575,0,30.362404477575,0,0,30.362404477575
"344",23012951,1,0,97.9501523980397,0,97.9501523980397,0,97.9501523980397
"345",23013019,1,0,59.240226471847,0,59.240226471847,0,59.240226471847
"346",23013019,2,0,59.240226471847,0,59.240226471847,0,59.240226471847
"347",23013019,6,0,59.240226471847,0,59.240226471847,0,59.240226471847
"348",23013019,7,0,59.240226471847,0,59.240226471847,0,59.240226471847
"349",23013020,1,215.700451598368,0,215.700451598368,0,0,215.700451598368
"350",23013041,1,0,0,0,0,0,0
"351",23013041,2,40.0557576529923,40.0557576529923,0,40.0557576529923,0,40.0557576529923
"352",23013041,3,0,0,0,0,0,0
"353",23013041,7,0,0,0,0,0,0
"354",23013053,1,459.565775802225,0,459.565775802225,0,0,459.565775802225
"355",23013119,1,37.942271651988,37.942271651988,0,37.942271651988,0,37.942271651988
"356",23013149,1,106.253184028498,0,106.253184028498,0,0,106.253184028498
"357",23013162,1,0,9.59247649158124,0,9.59247649158124,0,9.59247649158124
"358",23013162,2,0,9.59247649158124,0,9.59247649158124,0,9.59247649158124
"359",23013162,3,0,9.59247649158124,0,9.59247649158124,0,9.59247649158124
"360",23013162,4,0,9.59247649158124,0,9.59247649158124,0,9.59247649158124
"361",23013249,1,0,95.6419097496879,0,95.6419097496879,0,95.6419097496879
"362",23013249,2,0,95.6419097496879,0,95.6419097496879,0,95.6419097496879
"363",23013249,6,0,95.6419097496879,0,95.6419097496879,0,95.6419097496879
"364",23013249,7,0,95.6419097496879,0,95.6419097496879,0,95.6419097496879
"365",23013254,1,0,12.5652672451921,12.5652672451921,0,0,12.5652672451921
"366",23013254,2,0,0,0,0,0,0
"367",23013254,6,0,12.5652672451921,12.5652672451921,0,0,12.5652672451921
"368",23013254,7,0,12.5652672451921,0,12.5652672451921,0,12.5652672451921
"369",23013292,1,0,27.0556646276221,0,27.0556646276221,0,27.0556646276221
"370",23013292,2,0,27.0556646276221,0,27.0556646276221,0,27.0556646276221
"371",23013292,6,0,27.0556646276221,0,27.0556646276221,0,27.0556646276221
"372",23013292,7,0,27.0556646276221,0,27.0556646276221,0,27.0556646276221
"373",23013307,1,0,55.8256734352264,0,55.8256734352264,0,55.8256734352264
"374",23013316,1,0,0,158.722282759195,0,0,158.722282759195
"375",23013450,1,646.936695727119,0,646.936695727119,0,0,646.936695727119
"376",23013473,1,244.06517289717,0,244.06517289717,0,0,244.06517289717
"377",23013638,1,0,0,371.586239497999,0,0,371.586239497999
"378",23013696,1,11.3822368833495,11.3822368833495,0,11.3822368833495,0,11.3822368833495
"379",23013862,1,37.5878062646952,0,37.5878062646952,0,0,37.5878062646952
"380",23013972,1,133.124759764014,0,133.124759764014,0,0,133.124759764014
"381",23014036,1,38.8495047843229,0,38.8495047843229,0,0,38.8495047843229
"382",23014114,4,0,0,0,0,0,0
"383",23014114,5,201.682228169954,201.682228169954,201.682228169954,0,0,201.682228169954
"384",23014114,6,0,0,0,0,0,0
"385",23014114,7,0,0,0,0,0,0
"386",23014260,1,148.679797335863,148.679797335863,0,148.679797335863,0,148.679797335863
"387",23014282,1,0,0,147.108565834578,0,0,147.108565834578
