,departureTime,destinationIndex,originIndex,totalWalkDuration,travelDistance,travelDuration,HHID,REPORTED_LAT,REPORTED_LNG,PERSONID,WORK_LAT,WORK_LNG
0,/Date(1553619600000-0700)/,0,0,0,20.237,31.4167,21264679,47.181367,-122.313578,2126467901,47.0546,-122.378
0,/Date(1553619600000-0700)/,0,0,0,6.969,13.2333,21264680,48.047268,-122.137085,2126468001,48.0963,-122.155
0,/Date(1553619600000-0700)/,0,0,0,21.703,33.45,21264681,47.572614,-122.114504,2126468101,47.604,-122.335
0,/Date(1553619600000-0700)/,0,0,0,37.05,38.9333,21264683,47.85984,-122.303099,2126468301,47.6265,-122.148
0,/Date(1553619600000-0700)/,0,0,0,29.618,42.1667,21264686,47.1396509,-122.2805845,2126468601,47.1568,-121.995
0,/Date(1553619600000-0700)/,0,0,0,2.057,7.1667,21264691,47.227812,-122.546151,2126469101,47.2168,-122.538
0,/Date(1553619600000-0700)/,0,0,0,24.735,27.9833,21264693,47.313598,-122.322495,2126469301,47.4129,-122.234
0,/Date(1553619600000-0700)/,0,0,0,52.717,37.3667,21264694,47.265922,-122.528398,2126469401,47.0363,-122.898
0,/Date(1553619600000-0700)/,0,0,0,0.165,1.7333,21264695,47.8676464,-121.8175828,2126469501,47.87,-121.818
0,/Date(1553619600000-0700)/,0,0,0,2.933,11.75,21264696,47.6401599576057,-122.124457488841,2126469601,47.6197,-122.13
0,/Date(1553619600000-0700)/,0,0,0,9.346,22.6333,21264697,47.60616,-122.333897,2126469701,47.6626,-122.282
0,/Date(1553619600000-0700)/,0,0,0,20.031,25.9833,21264698,47.679483,-122.198374,2126469801,47.6182,-122.329
0,/Date(1553619600000-0700)/,0,0,0,2.414,8.3667,21264699,47.7733942,-122.3086918,2126469901,47.7544,-122.313
0,/Date(1553619600000-0700)/,0,0,0,282.545,174.15,21264700,47.634312,-122.341445,2126470001,45.5384,-122.712
0,/Date(1553619600000-0700)/,0,0,0,17.068,31.1333,21264702,47.397902,-122.170888,2126470201,47.3646,-122.314
0,/Date(1553619600000-0700)/,0,0,0,13.537,22.7167,21264703,47.31269,-122.281125,2126470301,47.3725,-122.235
0,/Date(1553619600000-0700)/,0,0,0,11.315,17.9,21264704,47.512316,-122.646058,2126470401,47.4463,-122.682
0,/Date(1553619600000-0700)/,0,0,0,35.521,40.8667,21264705,48.17153,-122.35901,2126470501,47.9755,-122.198
0,/Date(1553619600000-0700)/,0,0,0,17.273,20.15,21264707,47.918921,-122.2142,2126470701,47.8235,-122.27
0,/Date(1553619600000-0700)/,0,0,0,46.531,43.25,21264710,47.562142,-122.394416,2126471001,47.2715,-122.254
0,/Date(1553619600000-0700)/,0,0,0,1.852,8.95,21264711,47.6470668,-122.1076483,2126471101,47.6442,-122.125
0,/Date(1553619600000-0700)/,0,0,0,12.061,27.0167,21264714,47.617151,-122.353723,2126471401,47.6071,-122.33
0,/Date(1553619600000-0700)/,0,0,0,18.748,27.0333,21264716,47.828898,-122.509711,2126471601,47.7328,-122.624
0,/Date(1553619600000-0700)/,0,0,0,53.61,72.1667,21264717,47.0268589,-122.3416286,2126471701,47.4095,-122.307
0,/Date(1553619600000-0700)/,0,0,0,26.974,29.25,21264718,47.6082067514452,-122.343208196461,2126471801,47.4141,-122.261
0,/Date(1553619600000-0700)/,0,0,0,2.308,8.9,21264719,47.1256217,-122.5372817,2126471901,47.1209,-122.556
0,/Date(1553619600000-0700)/,0,0,0,4.647,12.7,21264722,47.1958262,-122.2562523,2126472201,47.2229,-122.238
0,/Date(1553619600000-0700)/,0,0,0,0.532,3.3333,21264723,47.3107416589677,-122.002586639239,2126472301,47.3093,-122.005
0,/Date(1553619600000-0700)/,0,0,0,2.483,8.85,21264724,47.872656,-122.273477,2126472401,47.8571,-122.288
0,/Date(1553619600000-0700)/,0,0,0,7.426,15.7833,21264727,47.6852821651629,-122.131362633207,2126472701,47.6402,-122.124
0,/Date(1553619600000-0700)/,0,0,0,44.036,47.9167,21264728,47.67836,-122.26418,2126472801,47.9238,-122.273
0,/Date(1553619600000-0700)/,0,0,0,8.565,16.55,21264730,47.361029,-122.292335,2126473001,47.4077,-122.247
0,/Date(1553619600000-0700)/,0,0,0,58.313,60.8,21264732,48.0227413,-122.0800922,2126473201,47.6264,-122.33
0,/Date(1553619600000-0700)/,0,0,0,58.488,51.0833,21264756,48.0568067,-122.1748707,2126475601,47.6465,-122.136
0,/Date(1553619600000-0700)/,0,0,0,14.844,21.2,21264757,47.1704221,-122.2946809,2126475701,47.1027,-122.38
0,/Date(1553619600000-0700)/,0,0,0,9.482,9.7333,21264761,47.4680395,-122.6175113,2126476101,47.5346,-122.643
0,/Date(1553619600000-0700)/,0,0,0,3.288,11.5167,21264763,47.9212603,-122.1967462,2126476301,47.8978,-122.209
0,/Date(1553619600000-0700)/,0,0,0,17.068,31.1333,21264769,47.397925,-122.170933,2126476901,47.3646,-122.314
0,/Date(1553619600000-0700)/,0,0,0,5.283,14.65,21264778,47.359872,-122.189582,2126477801,47.3855,-122.236
0,/Date(1553619600000-0700)/,0,0,0,6.945,19.2667,21264780,47.3558938,-122.164258,2126478001,47.3855,-122.236
0,/Date(1553619600000-0700)/,0,0,0,3.066,11.6333,21264783,47.759362,-122.344748,2126478301,47.7355,-122.346
0,/Date(1553619600000-0700)/,0,0,0,15.414,20.3,21264787,47.0927712,-122.6348067,2126478701,47.1646,-122.557
0,/Date(1553619600000-0700)/,0,0,0,6.717,18.7833,21264790,47.1482806,-122.2661469,2126479001,47.1895,-122.295
0,/Date(1553619600000-0700)/,0,0,0,0.003,0.05,21264791,47.68716,-122.301593,2126479101,47.6872,-122.302
0,/Date(1553619600000-0700)/,0,0,0,8.45,18.8333,21264793,47.665468,-122.185205,2126479301,47.6264,-122.205
0,/Date(1553619600000-0700)/,0,0,0,31.726,45.7667,21264796,47.468098,-122.181385,2126479601,47.5789,-122.076
0,/Date(1553619600000-0700)/,0,0,0,2.716,10.6167,21264799,47.303894,-122.326493,2126479901,47.3139,-122.31
0,/Date(1553619600000-0700)/,0,0,0,1.806,6.9,21264801,47.431441846793575,-122.19700186192732,2126480101,47.4462,-122.198
0,/Date(1553619600000-0700)/,0,0,0,2.637,6.6833,21264802,48.161548,-122.128933,2126480201,48.1721,-122.144
0,/Date(1553619600000-0700)/,0,0,0,38.497,48.4667,21264804,47.3238,-122.355455,2126480401,47.6096,-122.328
0,/Date(1553619600000-0700)/,0,0,0,9.133,31.1333,21264808,47.669472,-122.300299,2126480801,47.6556,-122.381
0,/Date(1553619600000-0700)/,0,0,0,18.545,27.6167,21264809,47.616502,-122.20075,2126480901,47.6006,-122.33
0,/Date(1553619600000-0700)/,0,0,0,36.668,41.3333,21264810,47.3169783,-122.2836962,2126481001,47.6072,-122.336
0,/Date(1553619600000-0700)/,0,0,0,5.203,15.9667,21264812,47.7417758,-122.2873702,2126481201,47.7283,-122.328
0,/Date(1553619600000-0700)/,0,0,0,38.72,44.8333,21264813,47.17756,-122.5227917,2126481301,46.9968,-122.835
0,/Date(1553619600000-0700)/,0,0,0,38.081,42.95,21264815,47.122095,-122.419107,2126481501,47.3137,-122.238
0,/Date(1553619600000-0700)/,0,0,0,29.434,37.1833,21264821,47.8865823109797,-122.541319441135,2126482101,47.7006,-122.616
0,/Date(1553619600000-0700)/,0,0,0,53.555,66.45,21264829,47.313103,-122.339907,2126482901,47.6854,-122.388
0,/Date(1553619600000-0700)/,0,0,0,19.293,28.0667,21264831,47.9093928,-122.2573148,2126483101,47.8155,-122.207
0,/Date(1553619600000-0700)/,0,0,0,10.946,17.7167,21264833,47.466721,-122.224515,2126483301,47.4009,-122.248
0,/Date(1553619600000-0700)/,0,0,0,5.137,12.2667,21264834,47.433763,-122.272733,2126483401,47.4606,-122.249
0,/Date(1553619600000-0700)/,0,0,0,14.174,20.3333,21264837,47.8050980080377,-122.126507499738,2126483701,47.8519,-121.981
0,/Date(1553619600000-0700)/,0,0,0,43.365,40.8167,21264839,47.737166,-122.152905,2126483901,48.0607,-122.176
0,/Date(1553619600000-0700)/,0,0,0,12.193,26.8167,21264842,47.690395,-122.358422,2126484201,47.6089,-122.341
0,/Date(1553619600000-0700)/,0,0,0,3.003,10.0667,21264844,47.1238552,-122.5832895,2126484401,47.134,-122.599
0,/Date(1553619600000-0700)/,0,0,0,27.674,32.3,21264846,47.614912,-122.1941602,2126484601,47.4429,-122.301
0,/Date(1553619600000-0700)/,0,0,0,64.505,49.0833,21264849,47.3071298,-122.5717947,2126484901,46.9851,-122.906
0,/Date(1553619600000-0700)/,0,0,0,8.707,15.0333,21264856,47.5248437,-122.7125238,2126485601,47.5167,-122.628
0,/Date(1553619600000-0700)/,0,0,0,6.453,25.2,21264859,47.584315,-122.301271,2126485901,47.6169,-122.351
0,/Date(1553619600000-0700)/,0,0,0,31.086,37.85,21264862,47.306445,-122.33155,2126486201,47.164,-122.518
0,/Date(1553619600000-0700)/,0,0,0,8.262,11.5167,21264863,47.742288,-122.638101,2126486301,47.7996,-122.659
0,/Date(1553619600000-0700)/,0,0,0,8.243,22.6667,21264865,47.649168,-122.344577,2126486501,47.5951,-122.326
0,/Date(1553619600000-0700)/,0,0,0,2.942,8.9333,21264866,47.44852575,-122.262558249998,2126486601,47.4606,-122.249
0,/Date(1553619600000-0700)/,0,0,0,3.836,16.45,21264873,47.6644528,-122.2844055,2126487301,47.6552,-122.308
0,/Date(1553619600000-0700)/,0,0,0,21.907,27.1333,21264874,47.6052892,-122.321895,2126487401,47.647,-122.139
0,/Date(1553619600000-0700)/,0,0,0,28.441,29.4833,21264878,47.1876735,-122.2801035,2126487801,47.1098,-122.552
0,/Date(1553619600000-0700)/,0,0,0,24.482,30.8333,21264881,47.281574,-122.162795,2126488101,47.1829,-122.258
0,/Date(1553619600000-0700)/,0,0,0,5.978,15.0,21264882,47.609746,-122.223625,2126488201,47.6422,-122.198
0,/Date(1553619600000-0700)/,0,0,0,10.009,17.7667,21264884,47.481887,-122.21154,2126488401,47.4338,-122.273
0,/Date(1553619600000-0700)/,0,0,0,8.18,16.3833,21264885,47.2711476,-122.3003943,2126488501,47.3131,-122.309
0,/Date(1553619600000-0700)/,0,0,0,15.99,20.6833,21264889,47.5768537,-122.132043,2126488901,47.5029,-122.121
0,/Date(1553619600000-0700)/,0,0,0,30.064,29.1833,21264895,47.503931,-122.606285,2126489501,47.6555,-122.675
0,/Date(1553619600000-0700)/,0,0,0,3.719,9.2,21264896,47.0887614387245,-122.622847161293,2126489601,47.0977,-122.639
0,/Date(1553619600000-0700)/,0,0,0,3.875,14.6333,21264899,47.666249,-122.309965,2126489901,47.6686,-122.354
0,/Date(1553619600000-0700)/,0,0,0,17.114,26.2667,21264904,47.53845,-122.597903,2126490401,47.5679,-122.656
0,/Date(1553619600000-0700)/,0,0,0,15.955,30.6667,21264907,47.501247,-122.149412,2126490701,47.622,-122.19
0,/Date(1553619600000-0700)/,0,0,0,15.948,32.7,21264908,47.4970511733232,-122.150639527538,2126490801,47.6165,-122.201
0,/Date(1553619600000-0700)/,0,0,0,14.562,25.2667,21264913,47.6515497,-122.1307805,2126491301,47.614,-122.031
0,/Date(1553619600000-0700)/,0,0,0,21.597,40.9,21264918,47.504662,-122.253178,2126491801,47.6493,-122.307
0,/Date(1553619600000-0700)/,0,0,0,16.48,35.8333,21264924,47.845053,-122.20148,2126492401,47.8022,-122.335
0,/Date(1553619600000-0700)/,0,0,0,12.021,28.6167,21264926,47.694764,-122.289868,2126492601,47.6199,-122.348
0,/Date(1553619600000-0700)/,0,0,0,17.137,23.0167,21264927,47.988586,-122.197872,2126492701,47.8973,-122.279
0,/Date(1553619600000-0700)/,0,0,0,10.153,16.1,21264929,47.264913,-122.238498,2126492901,47.3253,-122.231
0,/Date(1553619600000-0700)/,0,0,0,25.637,26.4333,21264932,47.243812,-122.395827,2126493201,47.3739,-122.23
0,/Date(1553619600000-0700)/,0,0,0,4.478,11.4167,21264933,47.90147403262971,-122.2321575273183,2126493301,47.9334,-122.25
0,/Date(1553619600000-0700)/,0,0,0,33.371,40.0167,21264938,47.3118135,-122.0724073,2126493801,47.4298,-122.224
0,/Date(1553619600000-0700)/,0,0,0,2.397,6.9667,21264939,47.6819562,-122.344843,2126493901,47.6684,-122.351
0,/Date(1553619600000-0700)/,0,0,0,3.274,10.9,21264942,47.869387,-122.250456,2126494201,47.8501,-122.252
0,/Date(1553619600000-0700)/,0,0,0,20.313,27.8667,21264945,47.996659,-122.102495,2126494501,48.1043,-122.001
0,/Date(1553619600000-0700)/,0,0,0,6.013,12.4333,21264959,47.6183137,-122.3264373,2126495901,47.6558,-122.302
0,/Date(1553619600000-0700)/,0,0,0,0.374,2.4,21264963,47.133933,-122.447034,2126496301,47.1357,-122.446
0,/Date(1553619600000-0700)/,0,0,0,37.043,39.0,21264965,47.860098,-122.303121,2126496501,47.6265,-122.148
0,/Date(1553619600000-0700)/,0,0,0,29.948,41.8167,21264968,47.726522,-122.232798,2126496801,47.6118,-122.329
0,/Date(1553619600000-0700)/,0,0,0,3.836,14.55,21264969,47.695142,-122.361062,2126496901,47.7079,-122.326
0,/Date(1553619600000-0700)/,0,0,0,6.575,14.6667,21264975,47.1538689,-122.5781205,2126497501,47.1623,-122.517
0,/Date(1553619600000-0700)/,0,0,0,12.19,18.55,21264979,47.6716263,-122.6673648,2126497901,47.7124,-122.727
0,/Date(1553619600000-0700)/,0,0,0,42.571,40.95,21264980,47.2461918,-122.4887455,2126498001,47.4859,-122.279
0,/Date(1553619600000-0700)/,0,0,0,8.548,17.6,21264981,47.092406,-122.333966,2126498101,47.0546,-122.378
0,/Date(1553619600000-0700)/,0,0,0,25.722,26.55,21264982,47.157957,-122.292519,2126498201,47.2454,-122.448
0,/Date(1553619600000-0700)/,0,0,0,2.145,8.8667,21264986,47.59852332519584,-122.3022914421177,2126498601,47.6117,-122.312
0,/Date(1553619600000-0700)/,0,0,0,5.942,22.0167,21264987,47.641287,-122.316808,2126498701,47.6626,-122.282
0,/Date(1553619600000-0700)/,0,0,0,23.692,43.1,21264988,47.49181,-122.21575,2126498801,47.6223,-122.351
0,/Date(1553619600000-0700)/,0,0,0,13.351,17.3667,21264991,48.101555,-122.174418,2126499101,47.9943,-122.202
0,/Date(1553619600000-0700)/,0,0,0,18.616,25.4167,21264994,47.1886314,-122.1740605,2126499401,47.2377,-122.352
0,/Date(1553619600000-0700)/,0,0,0,13.672,19.55,21265000,47.819967,-122.544323,2126500001,47.7329,-122.622
0,/Date(1553619600000-0700)/,0,0,0,1.027,6.1667,21265002,47.738543,-122.231064,2126500201,47.7407,-122.223
0,/Date(1553619600000-0700)/,0,0,0,24.365,30.75,21265006,47.277615,-122.299648,2126500601,47.4463,-122.225
0,/Date(1553619600000-0700)/,0,0,0,1.265,6.9833,21265013,47.614672,-122.352372,2126501301,47.6205,-122.347
0,/Date(1553619600000-0700)/,0,0,0,31.931,29.4667,21265020,47.900812,-122.261686,2126502001,48.1182,-122.177
0,/Date(1553619600000-0700)/,0,0,0,7.985,16.1667,21265022,47.6494203,-122.1467725,2126502201,47.6199,-122.19
0,/Date(1553619600000-0700)/,0,0,0,54.529,44.6,21265023,47.1556041,-122.3549829,2126502301,47.4944,-122.629
0,/Date(1553619600000-0700)/,0,0,0,25.159,27.7333,21265024,47.526589,-122.629146,2126502401,47.6437,-122.718
0,/Date(1553619600000-0700)/,0,0,0,16.003,21.4833,21265025,47.385855,-122.299,2126502501,47.3039,-122.326
0,/Date(1553619600000-0700)/,0,0,0,14.421,23.7,21265030,47.4977333,-122.2442,2126503001,47.579,-122.327
0,/Date(1553619600000-0700)/,0,0,0,3.487,12.2833,21265031,47.549426,-122.38739,2126503101,47.568,-122.364
0,/Date(1553619600000-0700)/,0,0,0,250.269,156.7667,21265034,47.181283,-122.547177,2126503401,45.2815,-122.75
0,/Date(1553619600000-0700)/,0,0,0,7.112,15.85,21265035,47.786702,-122.301424,2126503501,47.8228,-122.286
0,/Date(1553619600000-0700)/,0,0,0,25.2,36.4833,21265036,47.0871955,-122.4320903,2126503601,47.089,-122.593
0,/Date(1553619600000-0700)/,0,0,0,20.388,26.85,21265037,47.668463,-122.191983,2126503701,47.6834,-122.319
0,/Date(1553619600000-0700)/,0,0,0,12.529,19.4667,21265038,47.624223,-122.312377,2126503801,47.7241,-122.33
0,/Date(1553619600000-0700)/,0,0,0,18.174,20.5333,21265040,47.860192,-122.271715,2126504001,47.9756,-122.2
0,/Date(1553619600000-0700)/,0,0,0,1.87,7.15,21265042,47.966658,-122.213249,2126504201,47.9526,-122.211
0,/Date(1553619600000-0700)/,0,0,0,10.712,19.35,21265043,47.287335,-122.173554,2126504301,47.2723,-122.258
0,/Date(1553619600000-0700)/,0,0,0,0.136,1.3667,21265044,47.13204,-122.432749,2126504401,47.132,-122.433
0,/Date(1553619600000-0700)/,0,0,0,3.013,13.8667,21265045,47.641642,-122.356508,2126504501,47.6177,-122.352
0,/Date(1553619600000-0700)/,0,0,0,30.388,34.8833,21265051,47.304462,-122.341513,2126505101,47.4878,-122.334
0,/Date(1553619600000-0700)/,0,0,0,33.573,31.9833,21265052,48.22234,-122.16509,2126505201,47.9809,-122.209
0,/Date(1553619600000-0700)/,0,0,0,27.909,33.0,21265055,47.862944,-122.305864,2126505501,47.6767,-122.205
0,/Date(1553619600000-0700)/,0,0,0,31.679,26.4,21265056,48.10062,-122.170707,2126505601,47.8488,-122.252
0,/Date(1553619600000-0700)/,0,0,0,2.309,9.9,21265058,47.605922,-122.335352,2126505801,47.6182,-122.352
0,/Date(1553619600000-0700)/,0,0,0,1.925,7.6333,21265059,47.7032295500789,-122.343813199999,2126505901,47.7059,-122.326
0,/Date(1553619600000-0700)/,0,0,0,11.562,18.4667,21265065,47.633213,-122.31209,2126506501,47.7238,-122.33
0,/Date(1553619600000-0700)/,0,0,0,2.33,14.35,21265066,47.6121,-122.342987,2126506601,47.622,-122.327
0,/Date(1553619600000-0700)/,0,0,0,0.0,0.0,21265073,47.178333,-122.293082,2126507301,47.1783,-122.293
0,/Date(1553619600000-0700)/,0,0,0,3.867,12.6333,21265074,47.357012,-122.196195,2126507401,47.3859,-122.205
0,/Date(1553619600000-0700)/,0,0,0,2.143,11.3,21265076,47.6149673002042,-122.346732450691,2126507601,47.6006,-122.33
0,/Date(1553619600000-0700)/,0,0,0,2.505,8.45,21265077,47.837679,-122.319689999996,2126507701,47.8204,-122.312
0,/Date(1553619600000-0700)/,0,0,0,4096.4,2161.0667,21265083,47.5692907817912,-122.28072563668,2126508301,40.1792,-80.2635
0,/Date(1553619600000-0700)/,0,0,0,35.521,40.8667,21265085,48.17153,-122.35901,2126508501,47.9755,-122.198
0,/Date(1553619600000-0700)/,0,0,0,31.548,49.05,21265089,47.315319,-122.007125,2126508901,47.4692,-122.23
0,/Date(1553619600000-0700)/,0,0,0,1.087,7.9167,21265090,47.615243,-122.343111,2126509001,47.6087,-122.336
0,/Date(1553619600000-0700)/,0,0,0,29.725,36.55,21265091,47.5480022,-121.996629,2126509101,47.6033,-122.33
0,/Date(1553619600000-0700)/,0,0,0,59.479,58.9667,21265093,47.44852575,-122.262558249998,2126509301,47.9232,-122.281
0,/Date(1553619600000-0700)/,0,0,0,0.161,1.6167,21265099,47.518117,-122.285643,2126509901,47.5192,-122.285
0,/Date(1553619600000-0700)/,0,0,0,16.789,23.55,21265100,47.710863,-122.324815,2126510001,47.5761,-122.325
0,/Date(1553619600000-0700)/,0,0,0,11.295,21.6,21265102,47.6608589,-122.3065308,2126510201,47.5857,-122.335
0,/Date(1553619600000-0700)/,0,0,0,10.701,19.9333,21265105,47.625694,-122.306421,2126510501,47.6883,-122.298
0,/Date(1553619600000-0700)/,0,0,0,8.826,17.3,21265108,47.487654,-122.332875,2126510801,47.5244,-122.366
0,/Date(1553619600000-0700)/,0,0,0,31.932,39.0,21265109,47.3255098,-122.3155221,2126510901,47.5748,-122.327
0,/Date(1553619600000-0700)/,0,0,0,9.795,19.9,21265114,47.1921185021014,-122.320083993393,2126511401,47.2125,-122.231
0,/Date(1553619600000-0700)/,0,0,0,44.315,60.1333,21265115,47.31842,-122.3379533,2126511501,47.628,-122.371
0,/Date(1553619600000-0700)/,0,0,0,28.729,32.2167,21265117,47.1934676,-122.27187,2126511701,47.1098,-122.552
0,/Date(1553619600000-0700)/,0,0,0,24.253,29.4333,21265118,47.611605,-122.34493,2126511801,47.4693,-122.215
0,/Date(1553619600000-0700)/,0,0,0,4.172,20.0,21265121,47.6307798,-122.3420375,2126512101,47.6062,-122.334
0,/Date(1553619600000-0700)/,0,0,0,19.196,17.35,21265122,48.000841576966295,-122.19125054579554,2126512201,47.8495,-122.261
0,/Date(1553619600000-0700)/,0,0,0,0.553,2.35,21265127,47.617074,-122.351443,2126512701,47.6182,-122.352
0,/Date(1553619600000-0700)/,0,0,0,134.711,101.8333,21265128,47.2023438,-122.4759178,2126512801,48.1861,-122.128
0,/Date(1553619600000-0700)/,0,0,0,15.233,25.7,21265130,47.545641,-122.268385,2126513001,47.4338,-122.273
0,/Date(1553619600000-0700)/,0,0,0,3.912,10.6,21265132,47.659121,-122.400442,2126513201,47.6625,-122.375
0,/Date(1553619600000-0700)/,0,0,0,7.768,14.3833,21265133,47.453069,-122.272225,2126513301,47.4662,-122.338
0,/Date(1553619600000-0700)/,0,0,0,19.362,32.6,21265134,47.3419753,-122.0521985,2126513401,47.4496,-122.145
0,/Date(1553619600000-0700)/,0,0,0,23.812,38.1,21265139,47.477147,-122.202678,2126513901,47.5422,-122.046
0,/Date(1553619600000-0700)/,0,0,0,6.816,11.7,21265142,47.381908,-122.0885,2126514201,47.3727,-122.02
0,/Date(1553619600000-0700)/,0,0,0,15.113,25.6,21200052,47.3266062,-122.357514,2120005201,47.306,-122.231
0,/Date(1553619600000-0700)/,0,0,0,0.349,2.05,21200131,47.51324,-122.338669,2120013101,47.5132,-122.339
0,/Date(1553619600000-0700)/,0,0,0,27.542,60.3667,21200221,47.576308,-122.310422,2120022103,47.4239,-122.462
0,/Date(1553619600000-0700)/,0,0,0,25.197,57.6833,21200221,47.576308,-122.310422,2120022104,47.4457,-122.461
0,/Date(1553619600000-0700)/,0,0,0,14.042,16.5333,21200266,47.565569,-122.634312,2120026602,47.6279,-122.709
0,/Date(1553619600000-0700)/,0,0,0,65.089,64.8,21200334,47.152834,-122.146977,2120033401,47.5991,-122.331
0,/Date(1553619600000-0700)/,0,0,0,42.188,50.5333,21200377,47.3173,-122.203479,2120037701,47.603,-122.329
0,/Date(1553619600000-0700)/,0,0,0,16.008,25.4667,21200404,47.6548255,-122.7487835,2120040401,47.7006,-122.616
0,/Date(1553619600000-0700)/,0,0,0,1.875,12.5667,21200450,47.62780946168441,-122.34226188082175,2120045001,47.6285,-122.33
0,/Date(1553619600000-0700)/,0,0,0,53.197,50.4833,21200460,47.177629,-122.4566274,2120046001,47.5412,-122.338
0,/Date(1553619600000-0700)/,0,0,0,53.197,50.4833,21200460,47.177629,-122.4566274,2120046002,47.5412,-122.338
0,/Date(1553619600000-0700)/,0,0,0,0.025,0.4167,21200604,47.6143204,-122.301667,2120060401,47.6143,-122.302
0,/Date(1553619600000-0700)/,0,0,0,11.321,31.6833,21200651,47.540141,-122.293051,2120065101,47.6173,-122.305
0,/Date(1553619600000-0700)/,0,0,0,10.775,18.4167,21200777,47.572564,-122.16484,2120077703,47.4999,-122.199
0,/Date(1553619600000-0700)/,0,0,0,5.031,11.9167,21200816,47.1522708,-122.3019872,2120081601,47.1913,-122.301
0,/Date(1553619600000-0700)/,0,0,0,26.432,37.1833,21201012,47.445861,-122.276551,2120101201,47.6275,-122.33
0,/Date(1553619600000-0700)/,0,0,0,18.014,23.5167,21201012,47.445861,-122.276551,2120101202,47.5507,-122.347
0,/Date(1553619600000-0700)/,0,0,0,23.403,36.35,21201077,47.6312701,-122.0889623,2120107703,47.6244,-122.354
0,/Date(1553619600000-0700)/,0,0,0,4.283,13.1,21201262,47.6723149,-122.2673277,2120126201,47.6646,-122.312
0,/Date(1553619600000-0700)/,0,0,0,0.935,7.0667,21201290,47.6221067,-122.1361015,2120129001,47.6191,-122.13
0,/Date(1553619600000-0700)/,0,0,0,19.906,31.6333,21201319,47.54755,-122.13875,2120131902,47.6116,-122.332
0,/Date(1553619600000-0700)/,0,0,0,8.736,13.1333,21201357,47.2108786,-122.4740028,2120135702,47.2487,-122.44
0,/Date(1553619600000-0700)/,0,0,0,33.614,35.0,21201464,47.833076,-122.301933,2120146401,48.0806,-122.188
0,/Date(1553619600000-0700)/,0,0,0,12.306,28.3167,21201510,47.670558,-122.386367,2120151001,47.5988,-122.335
0,/Date(1553619600000-0700)/,0,0,0,9.371,25.0333,21201737,47.4465507,-122.181862,2120173702,47.4999,-122.207
0,/Date(1553619600000-0700)/,0,0,0,22.078,26.0333,21201905,47.267655,-122.451804,2120190501,47.3139,-122.31
0,/Date(1553619600000-0700)/,0,0,0,1.388,5.1667,21201926,47.7645893,-122.3629077,2120192602,47.762,-122.348
0,/Date(1553619600000-0700)/,0,0,0,1.099,7.5,21202000,47.66443,-122.31556,2120200001,47.6557,-122.314
0,/Date(1553619600000-0700)/,0,0,0,27.202,69.6167,21202042,47.510788,-122.58164,2120204201,47.5857,-122.35
0,/Date(1553619600000-0700)/,0,0,0,6.64,19.4167,21202123,47.65732,-122.31479,2120212301,47.6095,-122.326
0,/Date(1553619600000-0700)/,0,0,0,9.287,21.7,21202227,47.7313878,-122.2932323,2120222701,47.7326,-122.258
0,/Date(1553619600000-0700)/,0,0,0,21.1,37.3333,21202246,47.558071,-122.280978,2120224601,47.7146,-122.337
0,/Date(1553619600000-0700)/,0,0,0,8.8,15.5833,21202318,47.588707,-122.314522,2120231801,47.5772,-122.387
0,/Date(1553619600000-0700)/,0,0,0,2.572,10.5333,21202395,47.265457,-122.450014,2120239501,47.2454,-122.448
0,/Date(1553619600000-0700)/,0,0,0,22.117,27.5667,21202396,47.659175,-122.089685,2120239602,47.5798,-122.129
0,/Date(1553619600000-0700)/,0,0,0,6.834,13.75,21202417,47.664688,-122.317106,2120241701,47.61,-122.334
0,/Date(1553619600000-0700)/,0,0,0,12.589,22.0667,21202479,47.6652358148581,-122.083416959229,2120247901,47.5835,-122.036
0,/Date(1553619600000-0700)/,0,0,0,8.142,16.1833,21202479,47.6652358148581,-122.083416959229,2120247902,47.6938,-122.033
0,/Date(1553619600000-0700)/,0,0,0,5.068,14.05,21202612,47.590246,-122.641478,2120261201,47.6276,-122.628
0,/Date(1553619600000-0700)/,0,0,0,12.134,20.4,21202886,47.4040489,-122.2943937,2120288601,47.4777,-122.299
0,/Date(1553619600000-0700)/,0,0,0,30.593,41.55,21202924,47.5591472,-121.9960915,2120292401,47.6746,-122.131
0,/Date(1553619600000-0700)/,0,0,0,3.529,9.4833,21203022,47.5191775,-122.6551406,2120302201,47.5167,-122.628
0,/Date(1553619600000-0700)/,0,0,0,4.519,14.8667,21203264,47.550142,-122.284433,2120326401,47.586,-122.303
0,/Date(1553619600000-0700)/,0,0,0,16.003,32.45,21203264,47.550142,-122.284433,2120326402,47.6214,-122.329
0,/Date(1553619600000-0700)/,0,0,0,7.704,10.5167,21203281,47.3185549,-122.6621313,2120328101,47.3092,-122.589
0,/Date(1553619600000-0700)/,0,0,0,8.85,14.3333,21203281,47.3185549,-122.6621313,2120328102,47.3032,-122.58
0,/Date(1553619600000-0700)/,0,0,0,37.192,41.5,21203313,47.385387,-122.169581,2120331302,47.2594,-122.453
0,/Date(1553619600000-0700)/,0,0,0,5.26,14.55,21203368,47.51673,-122.346312,2120336801,47.5561,-122.333
0,/Date(1553619600000-0700)/,0,0,0,2.47,13.65,21203385,47.623669,-122.321282,2120338501,47.6041,-122.324
