hhno,pno,pptyp,pagey,pgend,pwtyp,pwpcl,pwtaz,pstyp,pspcl,pstaz,ptpass,ppaidprk,pdiary,pproxy,psexpfac,id,puwmode,puwarrp,puwdepp,pwaudist,pwautime,psautime,psaudist
14104309,2,1,60,2,1,943987,1556,0,0,-1,0,-1,-1,3,171.5467,141043092,3,450,745,8.06,19.81,-1,-1
14104310,1,1,50,2,1,828897,514,0,0,-1,3,0,-1,1,72.0879,141043101,6,440,815,2.05,13.01,-1,-1
14104310,2,1,50,1,1,844384,405,0,0,-1,3,-1,-1,1,72.0879,141043102,9,650,900,2.98,14.06,-1,-1
14104311,1,1,30,2,1,1100163,1557,0,0,-1,3,1,-1,1,52.6819,141043111,6,835,1410,11.23,26.07,-1,-1
14104311,2,4,40,1,0,0,-1,0,0,-1,0,-1,-1,2,52.6819,141043112,-1,-1,-1,-1,-1,-1,-1
14104312,1,1,30,2,1,674363,874,0,0,-1,5,1,-1,1,105.054,141043121,3,360,930,8.13,20.59,-1,-1
14104312,2,1,30,1,1,126605,2309,0,0,-1,5,-1,-1,1,105.054,141043122,3,375,940,28.06,46.71,-1,-1
14104313,1,4,60,1,0,0,-1,0,0,-1,0,-1,-1,1,183.6095,141043131,-1,-1,-1,-1,-1,-1,-1
14104314,1,1,50,1,1,0,-1,0,0,-1,0,-1,-1,1,128.9716,141043141,-1,-1,-1,-1,-1,-1,-1
14104314,2,7,14,2,0,0,-1,1,1078331,564,5,-1,-1,3,128.9716,141043142,-1,-1,-1,-1,-1,14.64,2.55
14104315,1,3,70,1,0,0,-1,0,0,-1,0,-1,-1,1,121.8779,141043151,-1,-1,-1,-1,-1,-1,-1
14104316,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,302.9991,141043161,-1,-1,-1,-1,-1,-1,-1
14104316,2,1,40,2,1,1161718,651,0,0,-1,5,0,-1,2,302.9991,141043162,2,870,1410,4.1,17.91,-1,-1
14104317,1,5,40,2,2,1223771,278,1,0,-1,0,-1,-1,1,71.6716,141043171,-1,-1,-1,-1,-1,-1,-1
14104317,2,1,40,1,1,735297,541,0,0,-1,3,-1,-1,3,71.6716,141043172,9,480,1025,4.61,16.7,-1,-1
14104317,3,7,8,1,0,0,-1,1,1269705,276,-1,-1,-1,3,71.6716,141043173,-1,-1,-1,-1,-1,5.29,0.34
14104317,4,7,8,1,0,0,-1,1,1269705,276,-1,-1,-1,3,71.6716,141043174,-1,-1,-1,-1,-1,5.29,0.34
14104318,1,2,40,1,2,1265868,174,0,0,-1,0,0,-1,1,74.3922,141043181,3,515,815,1.88,8.77,-1,-1
14104319,1,1,30,2,1,735305,540,0,0,-1,5,0,-1,1,119.6239,141043191,6,360,910,4.66,19.53,-1,-1
14104319,2,1,30,1,1,954324,382,0,0,-1,0,0,-1,1,119.6239,141043192,3,410,720,3.51,14.42,-1,-1
14104320,1,1,30,1,1,828910,511,0,0,-1,3,0,-1,1,165.7132,141043201,2,560,1090,3.58,18.6,-1,-1
14104321,1,3,90,2,0,0,-1,0,0,-1,0,-1,-1,1,72.1855,141043211,-1,-1,-1,-1,-1,-1,-1
14104322,1,2,30,2,2,1016781,360,2,864614,1756,2,0,-1,1,106.9014,141043221,-1,-1,-1,-1,-1,34.2,13.42
14104322,2,1,30,1,1,1100176,1613,0,0,-1,3,-1,-1,2,106.9014,141043222,3,495,1040,14.83,31.37,-1,-1
14104323,1,2,30,1,2,932775,72,2,932775,72,0,0,-1,1,112.1607,141043231,-1,-1,-1,-1,-1,16.31,4.19
14104324,1,4,60,1,0,0,-1,0,0,-1,0,-1,-1,1,95.3647,141043241,-1,-1,-1,-1,-1,-1,-1
14104324,2,1,40,2,1,829215,573,0,0,-1,0,0,-1,2,95.3647,141043242,-1,-1,-1,-1,-1,-1,-1
14104324,3,2,60,1,2,0,-1,0,0,-1,0,-1,-1,3,95.3647,141043243,-1,-1,-1,-1,-1,-1,-1
14104324,4,2,60,2,2,735372,544,0,0,-1,0,-1,-1,2,95.3647,141043244,-1,-1,-1,-1,-1,-1,-1
14104325,1,1,30,1,1,857244,1612,0,0,-1,0,-1,-1,1,81.6751,141043251,3,855,1080,3.81,14.36,-1,-1
14104326,1,1,40,1,1,789506,1547,0,0,-1,3,-1,-1,1,68.3922,141043261,-1,-1,-1,-1,-1,-1,-1
14104326,2,4,30,2,0,0,-1,0,0,-1,0,-1,-1,1,68.3922,141043262,-1,-1,-1,-1,-1,-1,-1
14104326,3,8,2,1,0,0,-1,1,0,-1,-1,-1,-1,-1,68.3922,141043263,-1,-1,-1,-1,-1,-1,-1
14104327,1,2,40,1,2,734077,289,2,1089776,756,0,0,-1,1,111.2502,141043271,3,1010,1310,2.28,11.71,28.02,13.62
14104327,2,1,30,2,1,903672,59,0,0,-1,0,-1,-1,2,111.2502,141043272,4,475,915,1.15,7.4,-1,-1
14104327,3,7,8,2,0,0,-1,1,1024305,309,-1,-1,-1,3,111.2502,141043273,-1,-1,-1,-1,-1,-1,-1
14104328,1,3,70,1,0,0,-1,0,0,-1,0,-1,-1,1,184.7808,141043281,-1,-1,-1,-1,-1,-1,-1
14104329,1,1,40,1,1,1067461,1615,0,0,-1,3,-1,-1,1,199.9952,141043291,4,515,1050,5.55,17.64,-1,-1
14104329,2,1,40,2,1,826553,1424,0,0,-1,3,-1,-1,1,199.9952,141043292,-1,-1,-1,-1,-1,-1,-1
14104329,3,8,2,1,0,0,-1,1,796949,-1,-1,-1,-1,-1,199.9952,141043293,-1,-1,-1,-1,-1,-1,-1
14104329,4,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,199.9952,141043294,-1,-1,-1,-1,-1,-1,-1
14104330,1,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,257.3216,141043301,-1,-1,-1,-1,-1,-1,-1
14104330,2,3,80,2,0,0,-1,0,0,-1,0,-1,-1,2,257.3216,141043302,-1,-1,-1,-1,-1,-1,-1
14104331,1,1,60,1,1,1000458,1797,0,0,-1,5,-1,-1,1,256.8342,141043311,5,540,900,14.38,27.31,-1,-1
14104331,2,1,50,2,1,854349,524,0,0,-1,5,0,-1,1,256.8342,141043312,3,405,970,15.84,30.25,-1,-1
14104331,3,7,14,1,0,0,-1,1,741177,1660,-1,-1,-1,2,256.8342,141043313,-1,-1,-1,-1,-1,14.63,5.56
14104332,1,1,40,1,1,1062513,1450,0,0,-1,0,-1,-1,1,307.4473,141043321,5,450,960,0.58,4.35,-1,-1
14104332,2,1,40,2,1,0,-1,0,0,-1,0,0,-1,2,307.4473,141043322,-1,-1,-1,-1,-1,-1,-1
14104332,3,7,8,2,0,0,-1,1,999933,1467,-1,-1,-1,3,307.4473,141043323,-1,-1,-1,-1,-1,13.87,5.1
14104332,4,7,8,1,0,0,-1,1,999933,1467,-1,-1,-1,3,307.4473,141043324,-1,-1,-1,-1,-1,13.87,5.1
14104333,1,4,30,1,0,0,-1,2,751641,304,2,-1,-1,1,147.79,141043331,-1,-1,-1,-1,-1,19.01,5.8
14104333,2,4,30,2,0,0,-1,2,751641,304,2,-1,-1,2,147.79,141043332,-1,-1,-1,-1,-1,18.98,5.8
14104333,3,8,2,1,0,0,-1,1,1094949,-1,-1,-1,-1,-1,147.79,141043333,-1,-1,-1,-1,-1,-1,-1
14104334,1,1,30,1,1,716694,487,0,0,-1,3,1,-1,1,159.2693,141043341,6,475,720,11.89,28.09,-1,-1
14104334,2,4,30,2,0,0,-1,0,0,-1,0,-1,-1,2,159.2693,141043342,-1,-1,-1,-1,-1,-1,-1
14104334,3,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,159.2693,141043343,-1,-1,-1,-1,-1,-1,-1
14104335,1,2,21,2,2,0,-1,0,0,-1,0,0,-1,1,75.203,141043351,-1,-1,-1,-1,-1,-1,-1
14104335,2,1,21,2,1,498001,2840,0,0,-1,0,1,-1,2,75.203,141043352,1,1080,120,0.43,5.57,-1,-1
14104335,3,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,75.203,141043353,-1,-1,-1,-1,-1,-1,-1
14104336,1,3,90,1,0,0,-1,0,0,-1,0,-1,-1,3,111.8455,141043361,-1,-1,-1,-1,-1,-1,-1
14104336,2,3,80,2,0,0,-1,0,0,-1,0,-1,-1,3,111.8455,141043362,-1,-1,-1,-1,-1,-1,-1
14104336,3,1,50,2,1,494831,2844,0,0,-1,5,0,-1,1,111.8455,141043363,4,510,960,1.85,10.3,-1,-1
14104337,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,136.753,141043371,-1,-1,-1,-1,-1,-1,-1
14104338,1,2,30,1,2,511677,2813,0,0,-1,0,-1,-1,1,1057.8468,141043381,3,1290,120,28.19,41.96,-1,-1
14104338,2,4,60,1,0,0,-1,0,0,-1,0,-1,-1,1,1057.8468,141043382,-1,-1,-1,-1,-1,-1,-1
14104339,1,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,373.1271,141043391,-1,-1,-1,-1,-1,-1,-1
14104340,1,1,40,1,1,959706,1703,0,0,-1,0,-1,-1,1,161.4704,141043401,3,335,660,18.74,27.83,-1,-1
14104341,1,1,40,2,1,735350,530,0,0,-1,0,0,-1,1,101.8857,141043411,3,535,1065,15.53,36.08,-1,-1
14104342,1,1,50,2,1,866833,430,0,0,-1,0,-1,-1,1,269.9923,141043421,3,490,560,20.18,35.73,-1,-1
14104342,2,1,50,1,1,681087,1023,0,0,-1,0,-1,-1,3,269.9923,141043422,3,340,1200,3.58,12.06,-1,-1
14104343,1,1,50,1,1,943372,1008,0,0,-1,4,-1,-1,1,236.6384,141043431,3,770,1350,5.93,14.76,-1,-1
14104344,1,2,70,1,2,889276,0,0,0,-1,0,-1,-1,1,33.3735,141043441,3,545,895,-1,-1,-1,-1
14104345,1,1,40,2,1,947291,965,0,0,-1,0,0,-1,1,33.3099,141043451,3,505,1050,12.76,26.07,-1,-1
14104347,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,146.6096,141043471,-1,-1,-1,-1,-1,-1,-1
14104348,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,211.1207,141043481,-1,-1,-1,-1,-1,-1,-1
14104349,1,3,70,1,0,0,-1,0,0,-1,0,-1,-1,1,276.0247,141043491,-1,-1,-1,-1,-1,-1,-1
14104349,2,4,30,1,0,0,-1,0,0,-1,0,-1,-1,2,276.0247,141043492,-1,-1,-1,-1,-1,-1,-1
14104350,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,315.0588,141043501,-1,-1,-1,-1,-1,-1,-1
14104351,1,4,30,2,0,0,-1,0,0,-1,0,-1,-1,1,809.4572,141043511,-1,-1,-1,-1,-1,-1,-1
14104351,2,1,30,1,1,828905,540,0,0,-1,5,0,-1,2,809.4572,141043512,3,1020,1275,5.97,24.74,-1,-1
14104352,1,2,21,2,2,0,-1,0,0,-1,0,-1,-1,1,88.6869,141043521,3,1035,1275,-1,-1,-1,-1
14104352,2,1,21,1,1,829659,432,0,0,-1,3,1,-1,1,88.6869,141043522,6,475,960,7.88,24.56,-1,-1
14104353,1,1,40,2,1,828972,525,0,0,-1,3,0,-1,1,41.2024,141043531,1,415,810,1.14,12.65,-1,-1
14104354,1,1,30,2,1,716670,492,0,0,-1,5,0,-1,1,60.2232,141043541,6,685,1105,1.16,13.05,-1,-1
14104354,2,1,30,1,1,944039,1558,0,0,-1,3,1,-1,1,60.2232,141043542,-1,-1,-1,-1,-1,-1,-1
14104355,1,1,50,1,1,943892,563,0,0,-1,0,-1,-1,2,51.2479,141043551,3,540,670,1.42,9.85,-1,-1
14104355,2,1,50,2,1,716761,495,0,0,-1,5,0,-1,1,51.2479,141043552,1,470,965,0.82,9.95,-1,-1
14104356,1,3,90,2,0,0,-1,0,0,-1,0,-1,-1,1,86.0033,141043561,-1,-1,-1,-1,-1,-1,-1
14104357,1,4,30,2,0,0,-1,0,0,-1,0,-1,-1,1,142.7782,141043571,6,620,900,-1,-1,-1,-1
14104358,1,4,30,2,0,0,-1,0,0,-1,0,-1,-1,1,52.858,141043581,6,545,1035,-1,-1,-1,-1
14104358,2,1,30,1,1,828964,479,0,0,-1,5,0,-1,1,52.858,141043582,6,570,960,1.04,11.33,-1,-1
14104359,1,1,40,1,1,377717,3596,0,0,-1,5,1,-1,1,86.0936,141043591,6,445,1025,61.59,85.14,-1,-1
14104359,2,1,40,1,1,815508,318,0,0,-1,0,0,-1,2,86.0936,141043592,3,420,930,8.91,23.26,-1,-1
14104360,1,4,60,1,0,0,-1,0,0,-1,0,-1,-1,1,151.0029,141043601,5,725,965,-1,-1,-1,-1
14104361,1,1,50,1,1,1093166,1025,0,0,-1,5,-1,-1,2,139.4509,141043611,4,480,995,15.27,30.15,-1,-1
14104361,2,2,40,2,2,1016943,307,0,0,-1,5,-1,-1,1,139.4509,141043612,-1,-1,-1,-1,-1,-1,-1
14104361,3,7,8,2,0,0,-1,1,956921,593,-1,-1,-1,3,139.4509,141043613,-1,-1,-1,-1,-1,-1,-1
14104361,4,7,8,2,0,0,-1,1,956921,593,-1,-1,-1,3,139.4509,141043614,-1,-1,-1,-1,-1,8.9,1.51
14104362,1,2,21,2,2,926083,567,2,852402,584,5,1,-1,1,142.9745,141043621,-1,-1,-1,-1,-1,7.98,0.52
14104363,1,1,30,1,1,1219982,477,0,0,-1,3,1,-1,1,145.4733,141043631,-1,-1,-1,-1,-1,-1,-1
14104363,2,1,30,2,1,1219982,477,0,0,-1,0,1,-1,1,145.4733,141043632,-1,-1,-1,-1,-1,-1,-1
14104364,1,1,40,2,1,1161261,457,0,0,-1,0,0,-1,1,58.2749,141043641,2,495,935,1.51,14.55,-1,-1
14104364,2,1,40,2,1,1052308,534,0,0,-1,3,1,-1,2,58.2749,141043642,6,525,990,1.47,15.43,-1,-1
14104365,1,3,80,2,0,0,-1,0,0,-1,0,-1,-1,1,62.6324,141043651,-1,-1,-1,-1,-1,-1,-1
14104366,1,3,90,2,0,0,-1,0,0,-1,0,-1,-1,1,62.6324,141043661,-1,-1,-1,-1,-1,-1,-1
14104367,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,98.8625,141043671,-1,-1,-1,-1,-1,-1,-1
14104368,1,1,30,2,1,828932,511,0,0,-1,5,0,-1,1,46.9549,141043681,1,570,1050,1.89,16.52,-1,-1
14104368,2,2,30,2,2,909915,605,0,0,-1,0,0,-1,3,46.9549,141043682,-1,-1,-1,-1,-1,-1,-1
14104369,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,86.0033,141043691,-1,-1,-1,-1,-1,-1,-1
14104370,1,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,77.689,141043701,-1,-1,-1,-1,-1,-1,-1
14104370,2,3,70,1,0,0,-1,0,0,-1,0,-1,-1,3,77.689,141043702,-1,-1,-1,-1,-1,-1,-1
14104371,1,3,70,1,0,0,-1,0,0,-1,0,-1,-1,1,33.1468,141043711,-1,-1,-1,-1,-1,-1,-1
14104372,1,1,40,2,1,495901,2883,0,0,-1,0,0,-1,1,96.92,141043721,3,510,1065,6.58,20.75,-1,-1
14104372,2,4,21,1,0,0,-1,2,436946,2827,0,-1,-1,1,96.92,141043722,-1,-1,-1,-1,-1,10.31,2.3
14104373,1,5,21,2,1,126623,2309,1,0,-1,5,-1,-1,1,48.397,141043731,3,515,950,20.37,33.18,-1,-1
14104374,1,1,50,1,1,152921,2440,0,0,-1,0,-1,-1,1,251.3408,141043741,5,575,845,20.21,28.26,-1,-1
14104375,1,2,60,2,2,89485,2350,0,0,-1,0,0,-1,1,191.0916,141043751,-1,-1,-1,-1,-1,-1,-1
14104375,2,4,60,1,0,0,-1,0,0,-1,0,-1,-1,2,191.0916,141043752,-1,-1,-1,-1,-1,-1,-1
14104376,1,1,50,2,1,195999,2524,0,0,-1,0,-1,-1,1,170.6378,141043761,3,390,690,4.19,13.97,-1,-1
14104377,1,4,21,2,0,0,-1,0,0,-1,0,-1,-1,1,275.6337,141043771,-1,-1,-1,-1,-1,-1,-1
14104377,2,1,30,1,1,1104684,1219,0,0,-1,0,0,-1,1,275.6337,141043772,5,420,935,17.99,39.94,-1,-1
14104377,3,8,2,1,0,0,-1,1,0,-1,-1,-1,-1,-1,275.6337,141043773,-1,-1,-1,-1,-1,-1,-1
14104378,1,2,50,2,2,512459,2920,0,0,-1,0,1,-1,1,210.01,141043781,-1,-1,-1,-1,-1,-1,-1
14104379,1,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,194.9389,141043791,-1,-1,-1,-1,-1,-1,-1
14104379,2,4,50,2,0,0,-1,0,0,-1,0,-1,-1,2,194.9389,141043792,-1,-1,-1,-1,-1,-1,-1
14104379,3,4,60,2,0,0,-1,0,0,-1,0,-1,-1,2,194.9389,141043793,-1,-1,-1,-1,-1,-1,-1
14104380,1,1,30,2,1,502479,3184,0,0,-1,0,-1,-1,1,127.7349,141043801,3,750,1380,6.5,16.85,-1,-1
14104380,2,4,50,2,0,0,-1,0,0,-1,0,-1,-1,3,127.7349,141043802,-1,-1,-1,-1,-1,-1,-1
14104380,3,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,127.7349,141043803,-1,-1,-1,-1,-1,-1,-1
14104381,1,1,70,2,1,0,-1,0,0,-1,0,-1,-1,1,117.7036,141043811,-1,-1,-1,-1,-1,-1,-1
14104382,1,2,30,2,2,515674,2958,0,0,-1,0,0,-1,1,707.8945,141043821,-1,-1,-1,-1,-1,-1,-1
14104382,2,1,40,1,1,0,-1,0,0,-1,0,0,-1,1,707.8945,141043822,-1,-1,-1,-1,-1,-1,-1
14104382,3,7,8,2,0,0,-1,1,591918,3314,-1,-1,-1,1,707.8945,141043823,-1,-1,-1,-1,-1,7.39,1.97
14104382,4,7,8,1,0,0,-1,1,591918,3314,-1,-1,-1,1,707.8945,141043824,-1,-1,-1,-1,-1,7.39,1.97
14104382,5,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,707.8945,141043825,-1,-1,-1,-1,-1,-1,-1
14104382,6,8,2,1,0,0,-1,1,0,-1,-1,-1,-1,-1,707.8945,141043826,-1,-1,-1,-1,-1,-1,-1
14104383,1,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,154.5315,141043831,-1,-1,-1,-1,-1,-1,-1
14104384,1,3,80,2,0,0,-1,0,0,-1,0,-1,-1,1,457.0058,141043841,-1,-1,-1,-1,-1,-1,-1
14104384,2,3,80,1,0,0,-1,0,0,-1,0,-1,-1,2,457.0058,141043842,-1,-1,-1,-1,-1,-1,-1
14104385,1,1,40,2,1,3021,3351,0,0,-1,0,-1,-1,1,556.8617,141043851,4,475,990,6.84,16.69,-1,-1
14104385,2,7,14,2,0,0,-1,1,456885,3063,-1,-1,-1,2,556.8617,141043852,-1,-1,-1,-1,-1,10.46,3.57
14104386,1,4,60,1,0,0,-1,0,0,-1,0,-1,-1,2,87.7672,141043861,-1,-1,-1,-1,-1,-1,-1
14104386,2,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,87.7672,141043862,-1,-1,-1,-1,-1,-1,-1
14104387,1,1,40,2,1,558310,3432,0,0,-1,0,-1,-1,1,133.7155,141043871,3,450,965,11.06,23.06,-1,-1
14104388,1,1,60,1,1,735318,536,0,0,-1,5,0,-1,1,64.6055,141043881,6,470,1040,33.27,71.47,-1,-1
14104389,1,1,30,1,1,490965,2915,0,0,-1,0,1,-1,1,159.4806,141043891,2,850,1020,0.57,9.82,-1,-1
14104390,1,4,21,2,0,0,-1,0,0,-1,0,-1,-1,1,237.2996,141043901,-1,-1,-1,-1,-1,-1,-1
14104390,2,1,30,1,1,111378,2288,0,0,-1,5,1,-1,1,237.2996,141043902,-1,-1,-1,-1,-1,-1,-1
14104390,3,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,237.2996,141043903,-1,-1,-1,-1,-1,-1,-1
14104391,1,4,50,2,0,0,-1,2,220196,2587,1,-1,-1,1,138.0414,141043911,-1,-1,-1,-1,-1,28.77,16.64
14104392,1,1,30,2,1,111288,2293,0,0,-1,0,0,-1,1,108.0819,141043921,3,495,1020,7.88,14.4,-1,-1
14104393,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,46.7781,141043931,-1,-1,-1,-1,-1,-1,-1
14104393,2,3,70,1,0,0,-1,0,0,-1,0,-1,-1,2,46.7781,141043932,-1,-1,-1,-1,-1,-1,-1
14104394,1,1,30,2,1,1222604,568,0,0,-1,3,0,-1,1,136.9009,141043941,6,695,1245,42.71,61.17,-1,-1
14104394,2,1,30,2,1,432910,3020,0,0,-1,0,-1,-1,2,136.9009,141043942,3,645,1145,0.38,5.65,-1,-1
14104394,3,4,21,1,0,0,-1,0,0,-1,0,-1,-1,2,136.9009,141043943,-1,-1,-1,-1,-1,-1,-1
14104395,1,5,30,1,2,0,-1,1,461937,3045,0,0,-1,2,278.1579,141043951,-1,-1,-1,-1,-1,-1,-1
14104395,2,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,278.1579,141043952,-1,-1,-1,-1,-1,-1,-1
14104395,3,7,8,1,0,0,-1,1,497511,2839,-1,-1,-1,3,278.1579,141043953,-1,-1,-1,-1,-1,19.85,11.6
14104395,4,1,30,2,1,427480,2837,2,0,-1,0,1,-1,1,278.1579,141043954,5,585,780,11.5,21.05,-1,-1
14104396,1,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,234.5325,141043961,-1,-1,-1,-1,-1,-1,-1
14104396,2,4,30,1,0,0,-1,0,0,-1,0,-1,-1,2,234.5325,141043962,-1,-1,-1,-1,-1,-1,-1
14104397,1,1,50,2,1,496654,2862,0,0,-1,0,-1,-1,1,240.8448,141043971,5,420,995,5.21,19.06,-1,-1
14104398,1,1,30,2,1,829831,442,0,0,-1,0,-1,-1,1,94.5032,141043981,3,540,1030,7.94,22.21,-1,-1
14104399,1,3,90,1,0,0,-1,0,0,-1,0,-1,-1,1,42.2264,141043991,-1,-1,-1,-1,-1,-1,-1
14104399,2,3,90,2,0,0,-1,0,0,-1,0,-1,-1,2,42.2264,141043992,-1,-1,-1,-1,-1,-1,-1
14104400,1,1,30,1,1,332874,3625,0,0,-1,4,0,-1,1,97.7732,141044001,6,425,970,65.62,93.56,-1,-1
14104401,1,1,30,1,1,829659,432,0,0,-1,3,1,-1,1,76.334,141044011,1,585,1110,1.37,12.23,-1,-1
14104402,1,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,55.2472,141044021,-1,-1,-1,-1,-1,-1,-1
14104403,1,1,50,1,1,789486,1548,0,0,-1,0,-1,-1,1,64.1803,141044031,-1,-1,-1,-1,-1,-1,-1
14104404,1,3,70,1,0,0,-1,0,0,-1,0,-1,-1,2,38.2562,141044041,-1,-1,-1,-1,-1,-1,-1
14104404,2,3,70,2,0,0,-1,0,0,-1,0,-1,-1,1,38.2562,141044042,-1,-1,-1,-1,-1,-1,-1
14104405,1,1,60,2,1,1119135,1796,0,0,-1,5,0,-1,1,66.7816,141044051,3,530,1040,19.6,34.22,-1,-1
14104406,1,1,30,1,1,716755,488,0,0,-1,0,-1,-1,1,74.5526,141044061,4,525,1140,0.9,10.34,-1,-1
14104406,2,1,30,2,1,716755,521,0,0,-1,0,0,-1,1,74.5526,141044062,4,500,1140,0.6,11.89,-1,-1
14104407,1,1,60,2,1,716661,493,0,0,-1,3,-1,-1,1,51.9235,141044071,1,550,1160,1.68,12.56,-1,-1
14104408,1,4,30,2,0,0,-1,0,0,-1,0,-1,-1,1,44.4676,141044081,-1,-1,-1,-1,-1,-1,-1
14104409,1,4,50,2,0,0,-1,0,0,-1,0,-1,-1,1,100.4631,141044091,-1,-1,-1,-1,-1,-1,-1
14104410,1,4,50,1,0,0,-1,0,0,-1,0,-1,-1,1,98.1467,141044101,-1,-1,-1,-1,-1,-1,-1
14104411,1,1,50,2,1,710856,453,0,0,-1,0,-1,-1,1,21.9842,141044111,3,540,950,3.17,16.41,-1,-1
14104412,1,1,60,1,1,1186246,600,0,0,-1,4,0,-1,1,37.6435,141044121,2,385,1145,1.76,9.11,-1,-1
14104412,2,1,60,2,1,1118050,642,0,0,-1,0,-1,-1,1,37.6435,141044122,3,565,810,0.19,4.77,-1,-1
14104413,1,1,30,1,1,829076,482,0,0,-1,0,0,-1,1,131.6136,141044131,4,540,1050,1.71,13.44,-1,-1
14104414,1,1,30,1,1,797163,303,0,0,-1,4,0,-1,1,72.1495,141044141,9,420,715,4.93,16.08,-1,-1
14104415,1,1,30,2,1,828903,503,0,0,-1,3,1,-1,1,63.2706,141044151,1,530,1200,1.23,11.23,-1,-1
14104416,1,1,40,2,1,718242,471,0,0,-1,3,0,-1,1,60.8908,141044161,1,510,1055,1.28,12.9,-1,-1
14104417,1,1,60,2,1,1266190,177,0,0,-1,0,-1,-1,1,366.2185,141044171,3,490,930,9.05,21.7,-1,-1
14104417,2,1,30,2,1,751828,307,0,0,-1,0,0,-1,1,366.2185,141044172,3,720,1020,8.1,20.57,-1,-1
14104417,3,4,21,1,0,0,-1,0,0,-1,0,-1,-1,2,366.2185,141044173,-1,-1,-1,-1,-1,-1,-1
14104417,4,7,14,1,0,0,-1,1,787780,714,-1,-1,-1,2,366.2185,141044174,-1,-1,-1,-1,-1,-1,-1
14104418,1,1,40,1,1,716571,450,0,0,-1,5,1,-1,1,31.0501,141044181,6,540,1040,9.06,26.53,-1,-1
14104418,2,2,40,2,2,0,-1,0,0,-1,0,-1,-1,2,31.0501,141044182,4,710,780,-1,-1,-1,-1
14104418,3,8,2,1,0,0,-1,1,0,-1,-1,-1,-1,-1,31.0501,141044183,4,710,780,-1,-1,-1,-1
14104419,1,1,40,1,1,716863,497,0,0,-1,4,0,-1,1,772.094,141044191,2,535,1045,8.47,25.56,-1,-1
14104419,2,4,40,2,0,0,-1,0,0,-1,0,-1,-1,2,772.094,141044192,-1,-1,-1,-1,-1,-1,-1
14104419,3,7,8,2,0,0,-1,1,0,-1,-1,-1,-1,3,772.094,141044193,-1,-1,-1,-1,-1,-1,-1
14104419,4,7,8,1,0,0,-1,1,0,-1,-1,-1,-1,3,772.094,141044194,-1,-1,-1,-1,-1,-1,-1
14104419,5,8,2,2,0,0,-1,1,0,-1,-1,-1,-1,-1,772.094,141044195,-1,-1,-1,-1,-1,-1,-1
14104420,1,4,50,2,0,0,-1,0,0,-1,0,-1,-1,1,264.2893,141044201,-1,-1,-1,-1,-1,-1,-1
14104420,2,1,50,1,1,0,-1,0,0,-1,0,0,-1,3,264.2893,141044202,7,555,810,-1,-1,-1,-1
14104420,3,4,30,1,0,0,-1,0,0,-1,0,-1,-1,3,264.2893,141044203,-1,-1,-1,-1,-1,-1,-1
14104420,4,7,8,2,0,0,-1,1,726190,1106,-1,-1,-1,3,264.2893,141044204,-1,-1,-1,-1,-1,7.96,1.8
14104421,1,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,35.6743,141044211,-1,-1,-1,-1,-1,-1,-1
14104421,2,3,70,2,0,0,-1,0,0,-1,0,-1,-1,3,35.6743,141044212,-1,-1,-1,-1,-1,-1,-1
14104422,1,3,80,1,0,0,-1,0,0,-1,0,-1,-1,1,2959.6737,141044221,-1,-1,-1,-1,-1,-1,-1
14104423,1,4,60,1,0,0,-1,0,0,-1,0,-1,-1,2,377.107,141044231,-1,-1,-1,-1,-1,-1,-1
14104423,2,4,60,2,0,0,-1,0,0,-1,0,-1,-1,1,377.107,141044232,-1,-1,-1,-1,-1,-1,-1
14104424,1,4,30,2,0,0,-1,0,0,-1,0,-1,-1,1,450.2914,141044241,3,1300,1365,-1,-1,-1,-1
14104424,2,1,30,1,1,1186243,600,0,0,-1,4,0,-1,2,450.2914,141044242,3,495,1140,23.88,41.23,-1,-1
