hhno,pno,pptyp,pagey,pgend,pwtyp,pwpcl,pwtaz,pwautime,pwaudist,pstyp,pspcl,pstaz,psautime,psaudist,puwmode,puwarrp,puwdepp,ptpass,ppaidprk,pdiary,pproxy,psexpfac
27882,2,3,66,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,323.56
27883,1,1,46,1,1,743160,3221,33.61,11.71,0,-1,-1,-1,-1,3,5,1,0,-1,1,0,639.17
27883,2,1,53,2,1,716094,3124,19.21,6.03,0,-1,-1,-1,-1,3,3,2,0,-1,1,0,639.17
27883,3,5,19,1,2,834109,3090,3.36,0.34,1,0,-1,-1,-1,1,-1,-1,1,-1,1,0,639.17
27904,1,2,73,2,2,-1,-1,-1,-1,0,-1,-1,-1,-1,1,8,9,0,-1,1,0,209.54
27904,2,3,75,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,209.54
27906,1,4,45,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,192.94
27922,1,4,53,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,434.46
27922,2,1,55,1,1,59034,523,83.45,20.91,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,434.46
27922,3,5,20,1,2,1070392,2608,10.72,1.68,1,0,-1,-1,-1,-1,-1,-1,0,-1,1,0,434.46
27922,4,6,18,2,2,956518,2599,23.14,7.09,1,1132724,2587,33.71,9.25,-1,-1,-1,1,-1,1,0,434.46
27927,1,1,52,2,1,464456,634,59.6,18.15,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,298.29
27927,2,1,57,1,1,175226,1615,19.07,4.03,0,-1,-1,-1,-1,3,9,9,1,-1,1,0,298.29
27931,1,1,50,1,1,539707,1124,15.13,4.03,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,482.22
27931,2,1,48,2,1,50101,1106,19.33,5.65,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,482.22
27931,3,6,16,2,2,50101,1106,19.33,5.65,1,226254,1147,11.52,2.86,-1,-1,-1,0,-1,1,0,482.22
27931,4,7,11,2,0,-1,-1,-1,-1,1,256190,1153,6.56,1.45,-1,-1,-1,0,-1,1,0,482.22
27931,5,7,11,2,0,-1,-1,-1,-1,1,256190,1153,6.56,1.45,-1,-1,-1,0,-1,1,0,482.22
27945,1,3,80,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,188.95
27950,1,3,83,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,209.45
27950,2,3,81,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,209.45
27962,1,3,76,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,430.12
27983,1,2,46,2,2,1131832,2574,6.61,0.75,0,-1,-1,-1,-1,1,5,1,0,-1,1,0,323.58
27983,2,1,49,1,1,519432,384,74.81,14.41,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,323.58
27983,3,6,18,2,0,-1,-1,-1,-1,1,1133498,2628,17.86,3.17,-1,-1,-1,0,-1,1,1,323.58
27989,1,4,56,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,191.91
27989,2,4,60,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,191.91
27997,1,1,28,2,1,1081300,2316,38.42,15,0,-1,-1,-1,-1,3,9,9,0,-1,1,0,469.24
27997,2,7,12,2,0,-1,-1,-1,-1,1,1138540,2559,15.87,3.5,-1,-1,-1,0,-1,1,1,469.24
27997,3,8,2,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,469.24
28004,1,3,83,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,127.81
28007,1,1,39,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,8,7,0,-1,1,0,340.02
28007,2,1,36,1,1,1145265,2309,51.57,21.11,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,340.02
28013,1,1,48,2,1,218235,983,51.75,15.92,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,1193.39
28013,2,1,48,1,1,539701,1124,23.32,6.95,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,1193.39
28013,3,6,17,1,2,832798,3087,9.23,1.58,1,799884,2991,43.09,14.67,3,-1,-1,0,-1,1,0,1193.39
28028,1,3,68,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,199.7
28028,2,3,65,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,199.7
28028,3,4,27,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,199.7
28034,1,1,44,1,1,74320,305,28.13,5.57,1,0,-1,-1,-1,2,-1,-1,0,-1,1,0,167.72
28043,1,4,63,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,79.89
28044,1,1,40,1,1,1145265,2309,61.97,30.66,2,153061,1603,20.85,4.97,3,4,2,0,-1,1,0,307.9
28044,2,4,36,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,307.9
28044,3,7,11,1,0,-1,-1,-1,-1,1,14296,1523,6.81,1.32,-1,-1,-1,0,-1,1,2,307.9
28044,4,7,10,1,0,-1,-1,-1,-1,1,14296,1523,6.81,1.32,-1,-1,-1,0,-1,1,2,307.9
28044,5,7,7,1,0,-1,-1,-1,-1,1,14296,1523,6.81,1.32,-1,-1,-1,0,-1,1,2,307.9
28047,1,1,56,2,1,764735,2862,21.26,6.11,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,418.89
28047,2,4,52,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,418.89
28049,1,3,81,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,156.09
28049,2,3,80,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,156.09
28050,1,3,74,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,98
28050,2,3,75,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,98
28051,1,4,58,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,205.59
28053,1,3,72,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,194.75
28053,2,4,63,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,194.75
28063,1,3,65,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,93.15
28063,2,4,62,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,93.15
28064,1,1,43,1,1,421324,549,27.33,4.97,2,0,-1,-1,-1,0,5,5,0,-1,1,0,217.68
28064,2,4,41,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,217.68
28064,3,7,6,2,0,-1,-1,-1,-1,1,365636,296,5.03,0.26,-1,-1,-1,0,-1,1,1,217.68
28064,4,8,3,1,0,-1,-1,-1,-1,1,171119,314,21.55,3.38,-1,-1,-1,0,-1,1,1,217.68
28070,1,3,67,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,141.12
28072,1,3,73,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,156.09
28072,2,3,70,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,156.09
28082,1,1,47,2,1,140721,1168,36.7,14.52,0,-1,-1,-1,-1,3,6,3,0,-1,1,0,275.86
28082,2,1,45,1,1,43722,1180,41.91,16.1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,275.86
28083,1,4,34,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,465.12
28083,2,1,35,1,1,1145098,2309,34.92,12.38,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,465.12
28083,3,7,5,1,0,-1,-1,-1,-1,1,1042739,2300,20,5.74,-1,-1,-1,0,-1,1,0,465.12
28083,4,8,3,2,0,-1,-1,-1,-1,1,1042739,2300,20,5.74,-1,-1,-1,0,-1,1,0,465.12
28088,1,1,24,2,1,935528,3321,3.87,0.49,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,1185.1
28088,2,1,26,1,1,926498,3305,39.9,17.41,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,1185.1
28090,1,1,57,2,1,361140,611,22.57,3.44,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,129.55
28090,2,1,62,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,129.55
28095,1,1,58,1,1,424470,1796,22.13,6.16,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,228.35
28095,2,1,59,2,1,38751,129,79.43,20.63,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,228.35
28098,1,5,27,2,2,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,0,-1,1,0,1160.78
28098,2,1,26,1,1,45590,1931,66.56,24.33,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,1160.78
28101,1,1,59,2,1,74183,304,23.42,6.22,0,-1,-1,-1,-1,3,2,4,1,-1,1,0,109.09
28115,1,2,76,2,2,123205,945,9.89,1.78,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,459.44
28115,2,3,81,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,459.44
28119,1,2,55,2,2,723850,3277,32.61,13.98,0,-1,-1,-1,-1,3,8,5,0,-1,1,0,385.95
28119,2,1,58,1,1,789461,3248,32.04,9.19,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,385.95
28123,1,4,64,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,338.58
28123,2,2,59,2,2,1145265,2309,97.56,41.51,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,338.58
28130,1,1,48,1,1,1145265,2309,88.41,39.31,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,573.68
28130,2,2,48,2,2,162293,1128,31.63,15.08,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,573.68
28130,3,6,16,1,0,-1,-1,-1,-1,1,185927,1332,10.74,3.08,-1,-1,-1,0,-1,1,2,573.68
28130,4,7,13,2,0,-1,-1,-1,-1,1,227731,1341,5.45,0.98,-1,-1,-1,0,-1,1,2,573.68
28141,1,1,51,1,1,763177,2882,27.35,6.91,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,363.73
28141,2,2,51,2,2,695244,2944,8.8,1.63,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,363.73
28150,1,3,76,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,323.56
28150,2,3,68,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,323.56
28155,1,1,48,2,1,906,1254,63.6,27.4,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,344
28155,2,6,18,1,2,-1,-1,-1,-1,1,692262,3039,11.55,3.15,-1,-1,-1,0,-1,1,0,344
28163,1,1,33,1,1,207378,1581,45.63,17,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,205.64
28163,2,1,35,2,1,265623,898,18.86,6.39,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,205.64
28176,1,4,42,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,358.49
28176,2,1,54,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,358.49
28176,3,7,11,2,0,-1,-1,-1,-1,1,755676,3165,7.99,2.51,-1,-1,-1,0,-1,1,1,358.49
28176,4,7,10,2,0,-1,-1,-1,-1,1,755676,3165,7.99,2.51,-1,-1,-1,0,-1,1,1,358.49
28183,1,3,65,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,218.03
28183,2,3,70,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,218.03
28186,1,2,42,1,2,1149649,2358,76,37.35,0,-1,-1,-1,-1,3,7,8,0,-1,1,0,146.34
28186,2,1,35,2,1,367620,649,32.42,6.64,0,-1,-1,-1,-1,3,9,9,0,-1,1,0,146.34
28195,1,3,67,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,478.51
28196,1,2,63,2,2,710685,3338,22.89,7.53,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,566.35
28196,2,1,54,2,1,762766,2868,37.26,12.34,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,566.35
28196,3,7,9,1,0,-1,-1,-1,-1,1,698134,3006,7.72,1.15,-1,-1,-1,0,-1,1,0,566.35
28206,1,1,41,1,1,224976,1550,67.1,18.22,0,-1,-1,-1,-1,3,2,1,0,-1,1,0,306.44
28206,2,4,38,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,306.44
28206,3,7,8,2,0,-1,-1,-1,-1,1,1134552,2472,6.44,1.42,-1,-1,-1,0,-1,1,2,306.44
28206,4,7,6,1,0,-1,-1,-1,-1,1,1134552,2472,6.44,1.42,-1,-1,-1,0,-1,1,2,306.44
28209,1,4,63,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,619.74
28209,2,4,62,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,619.74
28210,1,1,40,2,1,453223,1137,48.58,18.5,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,434.09
28210,2,1,41,1,1,40966,450,101.11,45.5,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,434.09
28210,3,7,5,1,0,-1,-1,-1,-1,1,752262,3308,9.96,2.74,-1,-1,-1,0,-1,1,0,434.09
28210,4,8,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,434.09
28213,1,4,35,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,665.7
28213,2,6,17,2,0,-1,-1,-1,-1,1,44902,888,31.35,11.05,-1,-1,-1,0,-1,1,1,665.7
28213,3,7,11,2,0,-1,-1,-1,-1,1,157713,1063,6.18,0.54,-1,-1,-1,0,-1,1,1,665.7
28227,1,3,77,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,82.78
28235,1,1,30,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,3,2,0,-1,1,0,398.24
28235,2,4,26,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,398.24
28235,3,7,5,2,0,-1,-1,-1,-1,1,899148,3364,16.57,5.19,-1,-1,-1,0,-1,1,2,398.24
28252,1,3,78,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,362.84
28252,2,3,77,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,362.84
28258,1,4,62,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,553.08
28258,2,6,16,2,0,-1,-1,-1,-1,1,799448,3191,10.87,2.21,-1,-1,-1,0,-1,1,1,553.08
28260,1,1,31,1,1,746029,3221,74.79,30.1,0,-1,-1,-1,-1,4,3,5,0,-1,1,0,1014.57
28260,2,1,26,2,1,19598,1165,91.42,33.65,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1014.57
28272,1,1,59,2,1,847204,3045,22.48,5.89,0,-1,-1,-1,-1,3,4,6,0,-1,1,0,287.52
28275,1,3,78,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,114.9
28275,2,3,82,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,114.9
28286,1,1,53,2,1,283370,1755,24.01,8.41,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,324.86
28287,1,1,40,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,4,9,0,-1,1,0,406.29
28287,2,1,44,1,1,552259,1684,66.97,22.28,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,406.29
28287,3,8,3,2,0,-1,-1,-1,-1,1,180799,969,26.77,5.43,-1,-1,-1,0,-1,1,1,406.29
28291,1,1,47,1,1,213498,389,76.93,30.86,0,-1,-1,-1,-1,6,5,4,1,-1,1,0,295.21
28291,2,2,58,2,2,485840,600,65.1,26.85,0,-1,-1,-1,-1,6,5,9,1,-1,1,0,295.21
28298,1,3,65,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,262.72
28308,1,4,52,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,253.03
28310,1,1,37,2,1,505605,1990,41.64,19.97,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,301.21
28310,2,1,47,1,1,22663,1957,6.06,1.34,0,-1,-1,-1,-1,3,9,9,0,-1,1,0,301.21
28310,3,8,3,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,301.21
28310,4,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,301.21
28322,1,1,47,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,600.13
28322,2,2,48,2,2,25817,1091,17.05,4.73,0,-1,-1,-1,-1,3,8,2,0,-1,1,0,600.13
28322,3,5,18,2,0,-1,-1,-1,-1,1,386303,552,66.92,26.84,-1,-1,-1,1,-1,1,2,600.13
28322,4,6,16,2,2,538981,1121,7.13,2.04,1,78426,1109,6.56,1.58,-1,-1,-1,0,-1,1,2,600.13
28322,5,7,13,2,0,-1,-1,-1,-1,1,179572,1142,5.64,1.23,-1,-1,-1,0,-1,1,2,600.13
28331,1,1,42,1,1,218235,983,54.18,22.12,0,-1,-1,-1,-1,3,1,2,0,-1,1,0,610.69
28331,2,4,40,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,610.69
28331,3,7,15,1,0,-1,-1,-1,-1,1,695937,2935,22.45,7.64,-1,-1,-1,0,-1,1,1,610.69
28333,1,3,75,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,218.03
28333,2,4,36,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,218.03
28340,1,1,61,1,1,519459,630,36.19,10,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,102.05
28340,2,1,58,2,1,182709,70,14.84,2.19,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,102.05
28343,1,3,74,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,181.99
28343,2,3,71,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,181.99
28345,1,1,44,2,1,1133364,2624,40.92,11.59,0,-1,-1,-1,-1,3,6,5,0,-1,1,0,622.83
28345,2,1,43,1,1,448220,725,102.76,28.15,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,622.83
28345,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,622.83
28346,1,1,58,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1,1,0,151.89
28346,2,1,47,2,1,386195,565,32.27,6.69,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,151.89
28350,1,1,56,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,123.12
28350,2,1,69,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,123.12
28358,1,1,36,1,1,1148019,2391,14.1,3.79,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,389.12
28359,1,1,33,1,1,206427,2015,52.24,24.41,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,247.93
28359,2,1,38,2,1,859195,3300,20.31,8.27,0,-1,-1,-1,-1,3,4,6,0,-1,1,0,247.93
28362,1,4,63,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,335.87
28363,1,1,55,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,127.83
28363,2,1,43,2,1,268106,738,11.28,1.81,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,127.83
28368,1,4,45,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,1048.42
28368,2,7,15,1,0,-1,-1,-1,-1,1,1160211,2227,8.59,2.06,-1,-1,-1,0,-1,1,1,1048.42
28368,3,7,13,2,0,-1,-1,-1,-1,1,1160211,2227,8.59,2.06,-1,-1,-1,0,-1,1,1,1048.42
28370,1,1,33,2,1,764054,2866,19.04,2.17,0,-1,-1,-1,-1,0,5,3,0,-1,1,0,1252.42
28371,1,1,50,2,1,179627,1167,31.84,10.6,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,383.18
28371,2,1,47,1,1,1145265,2309,115.6,55.63,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,383.18
28372,1,2,58,2,2,33623,1798,14.73,5.46,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,466.78
28372,2,1,57,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,466.78
28380,1,1,50,2,1,1145265,2309,16.39,3.79,0,-1,-1,-1,-1,3,4,2,0,-1,1,0,135.91
28380,2,6,16,1,0,-1,-1,-1,-1,1,1145566,2407,14.83,3.5,-1,-1,-1,0,-1,1,1,135.91
28381,1,3,69,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,205.83
28393,1,4,38,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,136.84
28393,2,4,52,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,136.84
28393,3,6,18,2,0,-1,-1,-1,-1,1,352591,68,26.85,8.31,-1,-1,-1,0,-1,1,0,136.84
28393,4,7,11,2,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,0,-1,1,0,136.84
28393,5,7,8,1,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,0,-1,1,0,136.84
28396,1,3,71,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,170.77
28396,2,3,71,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,170.77
28426,1,3,74,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,162.06
28426,2,3,71,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,162.06
28440,1,1,59,1,1,71084,1045,29.31,8.17,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,2,383.18
28440,2,1,60,2,1,523228,1441,36.67,12.26,0,-1,-1,-1,-1,3,1,1,0,-1,1,0,383.18
28444,1,3,79,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,248.8
28444,2,3,85,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,248.8
28454,1,3,82,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,108.12
28454,2,3,79,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,108.12
28455,1,1,33,2,1,463983,652,31.45,11.69,0,-1,-1,-1,-1,3,-1,-1,0,-1,1,0,284.19
28463,1,3,83,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,111.83
28478,1,4,35,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,137.98
28478,2,1,35,1,1,110396,1548,38.35,9.82,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,137.98
28478,3,8,2,2,0,-1,-1,-1,-1,1,184291,431,27.19,5.53,-1,-1,-1,0,-1,1,0,137.98
28480,1,4,26,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,701.31
28480,2,1,28,1,1,179607,1167,93.12,34.03,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,701.31
28480,3,8,0,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,701.31
28481,1,1,34,1,1,175226,1615,66.23,17.08,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,0,465.12
28481,2,4,34,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,465.12
28481,3,7,6,1,0,-1,-1,-1,-1,1,1137648,2564,13.35,2.56,-1,-1,-1,0,-1,1,0,465.12
28481,4,8,2,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,465.12
28485,1,3,71,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,739.74
28485,2,3,73,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,739.74
28485,3,7,9,1,0,-1,-1,-1,-1,1,90476,1518,99.59,44.33,-1,-1,-1,0,-1,1,1,739.74
28485,4,7,8,1,0,-1,-1,-1,-1,1,90476,1518,99.59,44.33,-1,-1,-1,0,-1,1,1,739.74
28489,1,1,53,1,1,58987,541,13.59,0.6,0,-1,-1,-1,-1,1,9,4,1,-1,1,0,100
28489,2,4,46,2,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,100
28490,1,3,80,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,283.05
28490,2,3,76,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,283.05
28491,1,1,58,1,1,1145560,2408,41.02,20.87,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,338.58
28491,2,4,58,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,338.58
28494,1,1,33,1,1,155983,383,16.15,3.07,0,-1,-1,-1,-1,3,8,9,0,-1,1,0,168.8
28494,2,4,31,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,168.8
28494,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,168.8
