hhno,hhsize,hhvehs,hhwkrs,hhftw,hhptw,hhret,hhoad,hhuni,hhhsc,hh515,hhcu5,hhincome,hownrent,hrestype,hhparcel,hhtaz,hhexpfac,samptype
10706,1,1,1,0,1,0,0,0,0,0,0,35000,1,1,1130623,2631,302.49,1
10709,1,1,1,1,0,0,0,0,0,0,0,55000,1,4,1145980,2340,165.64,1
10717,1,1,1,1,0,0,0,0,0,0,0,-1,1,3,466334,199,77.48,1
10724,2,1,0,0,0,2,0,0,0,0,0,55000,1,1,461188,749,98,1
10733,1,2,1,1,0,0,0,0,0,0,0,45000,1,1,135377,1878,235.95,1
10736,2,2,2,2,0,0,0,0,0,0,0,-1,1,2,268120,738,113.73,1
10747,2,3,0,0,0,0,2,0,0,0,0,135000,1,1,129029,418,120.9,1
10750,2,1,1,1,0,0,0,0,0,1,0,35000,1,1,378662,719,248.74,1
10764,3,2,1,1,0,0,1,0,0,0,1,35000,1,1,187939,835,219.01,1
10785,4,2,1,1,0,0,1,0,0,2,0,25000,1,1,775098,3431,648.65,1
10802,2,2,2,2,0,0,0,0,0,0,0,105000,2,3,415142,282,124.16,1
10803,1,1,0,0,0,1,0,0,0,0,0,65000,1,3,411750,200,75.81,1
10804,2,2,2,1,1,0,0,0,0,0,0,35000,1,1,914009,3244,336.2,1
10805,2,2,2,1,1,0,0,0,0,0,0,85000,1,1,936621,3417,247.93,1
10806,4,2,2,2,0,0,0,0,1,1,0,175000,1,1,877101,3412,590.19,1
10810,2,1,1,1,0,0,0,0,0,1,0,35000,2,3,1150073,2353,387.45,1
10840,1,1,0,0,0,1,0,0,0,0,0,35000,1,4,744580,3214,351.21,1
10842,2,2,1,0,1,0,1,0,0,0,0,-1,1,1,906860,3306,158.65,1
10844,4,2,2,0,2,0,0,0,0,2,0,35000,1,1,656770,3691,329.95,1
10872,2,2,1,1,0,0,0,0,1,0,0,95000,1,1,102338,1364,363.35,1
10895,1,0,0,0,0,1,0,0,0,0,0,25000,2,3,1131987,2579,434.06,1
10896,1,1,1,1,0,0,0,0,0,0,0,55000,2,2,176958,1437,191.99,1
10900,1,4,1,0,1,0,0,0,0,0,0,65000,1,1,212684,341,105.63,1
10916,1,1,0,0,0,1,0,0,0,0,0,-1,1,3,266146,172,91.79,1
10927,1,1,0,0,0,0,1,0,0,0,0,15000,1,1,779365,2813,315.49,1
10928,3,3,1,1,0,0,1,0,1,0,0,145000,1,1,1045204,2633,280.13,1
10965,4,2,2,1,1,0,0,0,0,0,2,35000,1,1,880024,3371,714.29,1
10976,4,3,1,1,0,0,1,0,0,1,1,95000,1,1,758319,3298,451.3,1
10989,2,2,2,2,0,0,0,0,0,0,0,95000,1,1,937533,3377,251.03,1
11001,1,1,1,1,0,0,0,0,0,0,0,45000,2,2,898997,3364,272.01,1
11014,1,1,0,0,0,1,0,0,0,0,0,15000,2,3,637641,3592,170.63,1
11020,2,2,2,2,0,0,0,0,0,0,0,55000,2,1,876804,3146,344,1
11022,1,1,0,0,0,0,1,0,0,0,0,45000,1,1,619306,3504,98.99,1
11030,1,1,1,1,0,0,0,0,0,0,0,35000,1,1,731045,3431,287.52,1
11032,2,1,1,1,0,0,1,0,0,0,0,85000,1,1,575837,3566,117.89,1
11033,2,2,0,0,0,0,2,0,0,0,0,65000,1,1,888757,3287,318,1
11037,2,2,1,1,0,0,1,0,0,0,0,65000,1,1,585454,3514,110.21,1
11051,2,1,2,2,0,0,0,0,0,0,0,55000,1,1,651608,3695,1194.59,1
11059,2,2,0,0,0,0,2,0,0,0,0,35000,1,1,626027,3635,84.85,1
11060,5,2,0,0,0,0,2,0,1,1,1,95000,1,1,610534,3468,161.68,1
11062,2,2,0,0,0,0,2,0,0,0,0,35000,1,1,589766,3688,84.85,1
11070,3,8,1,1,0,0,1,0,0,0,1,135000,1,1,670595,3506,167,1
11073,2,1,1,0,1,0,0,0,0,1,0,125000,1,1,238350,1002,657.3,1
11081,1,0,0,0,0,0,1,0,0,0,0,5000,2,4,571102,3665,268.25,1
11086,3,2,1,0,1,0,0,1,0,0,1,15000,2,1,600825,3595,429.39,1
11099,3,3,3,1,1,0,0,1,0,0,0,55000,1,1,1098111,2537,376.58,1
11104,2,2,2,1,1,0,0,0,0,0,0,75000,1,1,282177,1936,298.29,1
11141,1,1,1,1,0,0,0,0,0,0,0,55000,2,3,153009,1607,191.99,1
11148,1,1,1,1,0,0,0,0,0,0,0,35000,1,1,376907,1094,481.3,1
11153,2,1,1,1,0,1,0,0,0,0,0,-1,1,1,299287,912,722.33,1
11172,2,3,1,1,0,0,1,0,0,0,0,175000,1,1,1102750,2542,250,1
11191,2,2,2,2,0,0,0,0,0,0,0,105000,1,1,960559,2609,955.46,1
11194,2,2,0,0,0,0,2,0,0,0,0,55000,1,1,381597,2045,261.4,1
11203,1,1,1,1,0,0,0,0,0,0,0,65000,1,2,473722,1112,234.61,1
11205,3,4,2,2,0,0,0,0,1,0,0,65000,1,1,380551,1759,233.22,1
11208,3,2,1,1,0,0,1,0,0,0,1,-1,1,1,319673,1524,378.43,1
11209,2,1,2,2,0,0,0,0,0,0,0,95000,1,1,248063,1939,1689.51,1
11213,4,3,2,2,0,0,0,0,0,2,0,175000,1,1,1060595,2405,590.89,1
11215,5,3,4,3,0,0,0,0,2,0,0,75000,1,1,694703,2822,698.46,1
11218,3,2,2,1,1,0,0,0,0,0,1,15000,1,1,320982,1566,791.89,1
11223,2,2,0,0,0,2,0,0,0,0,0,105000,1,3,1119005,2584,169.49,1
11235,4,1,2,1,1,0,0,0,0,1,1,125000,1,1,106859,191,151.75,1
11246,1,1,0,0,0,1,0,0,0,0,0,95000,1,1,468425,1867,135.11,1
11255,1,1,0,0,0,1,0,0,0,0,0,15000,1,1,1036567,2497,243.06,1
11256,2,2,1,1,0,0,1,0,0,0,0,-1,1,1,569861,3679,108.59,1
11259,5,4,3,2,0,0,0,1,1,1,0,105000,1,1,436440,1410,492.64,1
11264,4,3,2,1,1,0,0,0,0,2,0,115000,1,1,452815,1937,384.92,1
11265,1,1,1,0,1,0,0,0,0,0,0,55000,1,1,471922,1995,219.23,1
11266,1,1,1,1,0,0,0,0,0,0,0,35000,1,4,736550,3376,287.52,1
11267,2,3,2,2,0,0,0,0,0,0,0,-1,1,1,434616,1884,347.98,1
11277,2,2,1,1,0,0,1,0,0,0,0,125000,1,1,1108303,2386,224.49,1
11296,1,1,0,0,0,1,0,0,0,0,0,25000,2,3,72944,14,141.12,1
11304,4,2,1,1,0,0,1,0,0,1,1,175000,1,1,59624,697,142.51,1
11307,3,2,1,1,0,0,0,0,0,2,0,65000,1,3,740984,3144,484.85,1
11343,4,3,2,1,1,0,0,0,1,1,0,115000,1,1,742672,3173,677.3,1
11392,5,4,1,1,0,2,1,0,0,1,0,115000,1,1,518827,1303,340.12,1
11396,1,2,1,1,0,0,0,0,0,0,0,45000,1,1,636266,3639,123.41,1
11398,2,2,2,0,2,0,0,0,0,0,0,25000,1,1,589463,3686,219.11,1
11400,1,2,1,1,0,0,0,0,0,0,0,45000,1,4,626758,3561,123.41,1
11406,4,2,0,0,0,1,2,0,1,0,0,25000,1,1,40569,1088,385.4,1
11465,4,2,2,2,0,0,0,0,1,1,0,175000,1,1,129561,1624,423.85,1
11471,2,1,2,2,0,0,0,0,0,0,0,75000,1,1,210853,240,102.05,1
11484,2,2,0,0,0,2,0,0,0,0,0,-1,1,1,185572,1330,168.48,1
11496,2,2,1,1,0,1,0,0,0,0,0,-1,1,1,1137189,2557,189.9,1
11498,1,1,1,1,0,0,0,0,0,0,0,55000,2,3,519425,384,381.1,1
11499,2,2,0,0,0,2,0,0,0,0,0,105000,1,1,113895,766,97.49,1
11504,3,2,2,2,0,0,0,0,0,0,1,85000,1,1,142027,997,328.44,1
11505,4,4,2,1,1,0,0,0,1,1,0,95000,1,1,108351,1378,292.95,1
11506,1,1,0,0,0,1,0,0,0,0,0,25000,2,3,382982,322,141.12,1
11510,2,2,2,2,0,0,0,0,0,0,0,95000,1,1,1057680,2391,202.37,1
11517,1,5,1,1,0,0,0,0,0,0,0,-1,1,1,957495,2525,226.34,1
11525,3,3,2,2,0,0,0,0,0,1,0,-1,1,1,72277,1919,373.79,1
11530,3,3,2,2,0,0,0,0,0,0,1,85000,1,1,1115251,2217,573.57,1
11541,2,1,1,1,0,1,0,0,0,0,0,25000,1,3,125134,1823,793.35,1
11552,2,3,2,2,0,0,0,0,0,0,0,125000,1,1,1062608,2573,340.02,1
11564,4,2,1,1,0,0,1,0,0,2,0,65000,1,1,444700,1186,329.49,1
11571,2,2,1,0,1,1,0,0,0,0,0,25000,1,1,678464,2681,329.44,1
11582,4,5,2,1,1,0,0,0,0,2,0,-1,1,1,907850,3161,730.84,1
11583,2,2,2,2,0,0,0,0,0,0,0,105000,1,1,319231,1524,383.18,1
11589,2,2,2,1,1,0,0,0,0,0,0,135000,1,1,258235,1407,335.56,1
11597,1,3,0,0,0,1,0,0,0,0,0,45000,1,1,80963,718,107.62,1
11601,1,1,0,0,0,1,0,0,0,0,0,15000,1,3,699522,2721,358.28,1
11610,1,1,1,1,0,0,0,0,0,0,0,55000,1,1,302831,1724,219.23,1
11616,2,2,0,0,0,2,0,0,0,0,0,85000,1,1,804880,2949,196.64,1
11618,2,2,2,2,0,0,0,0,0,0,0,85000,1,1,599993,3627,897.17,1
11631,1,1,0,0,0,1,0,0,0,0,0,25000,2,3,141219,1250,345.01,1
11658,3,3,3,2,0,0,0,0,1,0,0,55000,1,1,928205,3387,1128.66,1
11680,2,4,1,0,1,0,1,0,0,0,0,75000,1,1,734526,3442,220.93,1
11686,2,2,2,2,0,0,0,0,0,0,0,65000,1,1,1181375,2095,286.44,1
11690,2,2,2,1,1,0,0,0,0,0,0,85000,1,1,1049525,2408,879.9,1
11696,3,1,2,2,0,0,0,0,0,0,1,45000,1,1,404060,109,162.96,1
11708,2,2,2,0,2,0,0,0,0,0,0,-1,1,1,591608,3699,95.22,1
11710,4,4,2,1,1,0,0,0,0,2,0,95000,1,1,9346,1791,292.95,1
11733,2,2,1,1,0,1,0,0,0,0,0,95000,1,1,560548,1507,168.48,1
11734,2,2,2,0,2,0,0,0,0,0,0,75000,1,1,581573,3635,72.79,1
11742,1,0,0,0,0,0,1,0,0,0,0,5000,2,3,228545,47,1857.74,1
11745,2,4,1,1,0,0,1,0,0,0,0,85000,1,1,890144,3093,165.89,1
11752,1,1,1,1,0,0,0,0,0,0,0,25000,2,3,24115,334,167.72,1
11762,2,2,2,2,0,0,0,0,0,0,0,45000,2,3,1165693,2166,943.64,1
11789,1,0,0,0,0,1,0,0,0,0,0,15000,2,3,210055,244,344.62,1
11805,1,2,0,0,0,1,0,0,0,0,0,45000,1,1,16012,1012,157.08,1
11839,4,2,2,1,1,0,0,0,0,2,0,95000,1,1,80151,1519,322.58,1
11841,2,4,0,0,0,0,2,0,0,0,0,-1,1,1,360376,1385,254.04,1
11843,1,2,0,0,0,1,0,0,0,0,0,175000,2,3,287573,1707,147.24,1
11894,2,3,1,1,0,1,0,0,0,0,0,85000,1,1,39720,1499,185.58,1
11900,2,2,0,0,0,0,2,0,0,0,0,35000,1,1,682596,2714,392.63,1
11904,3,2,1,1,0,0,1,0,0,1,0,-1,1,1,229376,1001,798.45,1
11921,2,2,1,1,0,0,1,0,0,0,0,115000,1,1,1128467,2605,174.51,1
11943,1,1,1,0,1,0,0,0,0,0,0,45000,1,3,3417,685,109.09,1
11947,3,1,1,1,0,0,0,0,0,2,0,55000,2,3,274803,80,138.71,1
11950,1,2,1,1,0,0,0,0,0,0,0,65000,1,1,566906,771,86.34,1
11954,2,2,2,1,1,0,0,0,0,0,0,145000,2,1,925979,2735,363.73,1
11971,4,4,4,4,0,0,0,0,0,0,0,175000,1,1,181809,1619,455.59,1
11973,2,2,2,2,0,0,0,0,0,0,0,45000,1,1,912599,3413,385.95,1
11980,2,3,2,2,0,0,0,0,0,0,0,65000,1,1,521203,283,139.13,1
11985,4,2,1,1,0,0,1,0,0,1,1,65000,1,1,347123,997,325.24,1
11987,2,3,1,1,0,0,1,0,0,0,0,95000,1,1,1080768,2204,165.71,1
11997,2,1,0,0,0,2,0,0,0,0,0,35000,1,1,355287,1326,550.08,1
12001,3,4,2,1,1,0,0,0,1,0,0,175000,1,1,943057,2987,684.57,1
12002,2,1,0,0,0,1,1,0,0,0,0,15000,1,1,770136,3061,405.12,1
12004,2,2,0,0,0,2,0,0,0,0,0,-1,1,1,1054496,2549,215.34,1
12005,2,2,2,2,0,0,0,0,0,0,0,105000,1,1,647077,3638,95.22,1
12016,2,2,0,0,0,0,2,0,0,0,0,35000,1,1,654195,3510,84.85,1
12031,2,1,1,1,0,0,0,0,0,1,0,65000,2,3,642219,3533,114.65,1
12041,2,2,2,1,1,0,0,0,0,0,0,95000,2,2,938533,2947,251.03,1
12045,5,0,0,0,0,0,4,0,0,0,1,15000,2,3,217322,1133,2279.53,1
12048,2,5,0,0,0,0,2,0,0,0,0,45000,1,1,577032,3568,84.41,1
12055,2,2,2,1,1,0,0,0,0,0,0,55000,1,1,86686,1072,275.86,1
12068,4,2,2,1,1,0,0,0,0,2,0,45000,1,1,1152834,2362,524.02,1
12076,2,2,0,0,0,1,1,0,0,0,0,125000,1,1,1108042,2099,218.03,1
12090,3,3,1,0,1,0,1,0,1,0,0,95000,1,1,1084560,2203,252.55,1
12093,1,2,0,0,0,1,0,0,0,0,0,35000,1,1,457461,764,125.89,1
12102,2,1,1,1,0,1,0,0,0,0,0,65000,1,1,146663,361,114.72,1
12120,4,3,1,1,0,0,1,0,0,0,2,175000,1,1,67013,1830,335.74,1
12136,2,0,2,1,1,0,0,0,0,0,0,25000,2,2,359047,734,355.12,1
12138,1,0,1,0,0,0,0,1,0,0,0,25000,2,3,765632,2782,1460.2,1
12139,1,1,0,0,0,1,0,0,0,0,0,5000,1,4,900564,3376,888.05,1
12183,3,3,2,1,1,0,0,0,0,0,1,95000,1,1,634039,3536,120.31,1
12190,2,4,0,0,0,1,1,0,0,0,0,105000,1,1,585145,3520,52.22,1
12195,5,3,2,2,0,0,0,0,0,0,3,95000,1,1,651273,3664,240.1,1
12199,2,1,0,0,0,0,1,0,0,1,0,35000,2,6,642518,3544,88.27,1
12205,1,1,0,0,0,0,1,0,0,0,0,5000,2,2,674238,3608,126.74,1
12208,3,3,2,2,0,0,0,0,0,1,0,65000,1,1,171571,1407,252.19,1
12216,4,2,2,1,1,0,0,0,0,1,1,75000,1,1,628671,3660,343.22,1
12229,2,5,2,0,2,0,0,0,0,0,0,85000,1,1,484424,1982,321.22,1
12231,2,5,1,1,0,0,1,0,0,0,0,95000,1,1,622407,3561,57.27,1
12240,2,1,2,2,0,0,0,0,0,0,0,75000,2,2,228962,1719,1513.33,1
12252,2,2,0,0,0,2,0,0,0,0,0,-1,1,1,320910,1564,376.74,1
12272,1,1,1,1,0,0,0,0,0,0,0,5000,1,3,502035,574,1394.25,1
12307,5,4,3,2,1,0,1,0,1,0,0,135000,1,1,369563,1293,562.55,1
12310,2,2,2,2,0,0,0,0,0,0,0,115000,1,4,260202,1201,383.18,1
12323,1,1,1,1,0,0,0,0,0,0,0,105000,1,1,220954,353,98.36,1
12338,1,1,0,0,0,1,0,0,0,0,0,-1,1,1,850083,3053,228.87,1
12343,2,2,1,1,0,0,1,0,0,0,0,115000,1,1,477635,1473,386.63,1
12358,1,1,1,1,0,0,0,0,0,0,0,45000,2,3,175,957,324.86,1
12362,2,2,2,2,0,0,0,0,0,0,0,175000,1,1,725295,2781,363.73,1
12371,1,1,1,1,0,0,0,0,0,0,0,45000,1,2,637616,3657,133.98,1
12375,2,1,0,0,0,2,0,0,0,0,0,15000,1,1,601468,3610,145.78,1
12379,3,3,1,1,0,0,0,0,0,2,0,55000,1,1,1187474,2109,254.17,1
12405,1,1,0,0,0,1,0,0,0,0,0,45000,1,6,571416,3654,86.93,1
12410,1,1,1,1,0,0,0,0,0,0,0,45000,2,6,113844,1866,324.86,1
12414,2,1,1,1,0,0,1,0,0,0,0,55000,1,1,824523,3197,246.18,1
12417,2,2,0,0,0,2,0,0,0,0,0,35000,1,1,219957,1489,349.88,1
12429,2,2,1,1,0,0,1,0,0,0,0,65000,1,1,650186,3659,110.21,1
12432,3,3,3,1,1,0,0,1,0,0,0,85000,1,1,448978,1342,357.64,1
12436,4,2,2,1,1,0,0,0,0,1,1,175000,1,1,569100,3677,364.45,1
12437,1,1,1,0,1,0,0,0,0,0,0,55000,2,2,457005,701,94.76,1
12441,1,2,0,0,0,1,0,0,0,0,0,25000,1,3,311497,1857,219.45,1
12450,4,2,1,0,1,0,1,0,0,2,0,175000,1,1,92764,410,142.51,1
12467,2,2,2,2,0,0,0,0,0,0,0,-1,1,1,501141,423,211.71,1
12485,2,2,2,2,0,0,0,0,0,0,0,175000,2,1,131645,218,582.37,1
12490,3,3,1,1,0,2,0,0,0,0,0,35000,1,1,439528,1401,294.34,1
12493,4,5,4,4,0,0,0,0,0,0,0,145000,1,1,176001,1560,398.97,1
12498,2,2,0,0,0,2,0,0,0,0,0,-1,1,1,147661,1722,233.35,1
12512,4,2,2,1,1,0,0,0,0,2,0,75000,1,1,443716,751,110.69,1
12525,3,1,2,2,0,0,0,0,0,0,1,5000,2,3,580716,3645,577.49,1
12538,3,2,2,2,0,0,0,0,0,0,1,175000,1,1,553320,171,140.8,1
12560,4,3,1,1,0,0,1,0,0,2,0,55000,1,1,510973,1753,279.62,1
12562,5,5,3,3,0,0,1,0,0,0,1,-1,1,1,573930,3664,955.19,1
12568,2,3,1,1,0,0,1,0,0,0,0,125000,1,1,657162,3667,87.07,1
12570,1,3,1,1,0,0,0,0,0,0,0,65000,1,1,630519,3674,119.44,1
12572,1,1,1,1,0,0,0,0,0,0,0,55000,1,1,396618,1854,191.99,1
12576,1,1,1,1,0,0,0,0,0,0,0,45000,1,1,998494,2319,231.93,1
12577,2,2,0,0,0,1,1,0,0,0,0,65000,1,1,304407,1077,194.75,1
12630,2,2,0,0,0,0,2,0,0,0,0,15000,1,1,611911,3475,165.4,1
12650,2,2,0,0,0,1,1,0,0,0,0,25000,1,1,630847,3681,119.98,1
12652,1,1,1,0,1,0,0,0,0,0,0,15000,1,3,420274,251,249.68,1
12655,2,2,1,1,0,0,1,0,0,0,0,55000,2,2,798060,3300,307.79,1
12656,2,4,1,1,0,0,1,0,0,0,0,55000,1,1,1090796,2158,176.34,1
12661,4,4,2,2,0,0,0,0,0,1,1,105000,1,1,47396,2070,379.96,1
12664,2,3,1,1,0,0,1,0,0,0,0,175000,1,1,693296,3055,243.38,1
12669,1,1,0,0,0,0,1,0,0,0,0,25000,1,1,901049,3361,338.7,1
12686,3,4,2,2,0,0,0,0,1,0,0,85000,1,1,858539,3208,342.82,1
12690,1,1,1,1,0,0,0,0,0,0,0,45000,2,3,524784,1266,370.96,1
12700,3,3,2,2,0,0,0,0,0,1,0,65000,1,1,972940,2267,584.33,1
12719,2,3,1,0,1,0,1,0,0,0,0,35000,1,1,1169384,2155,414.25,1
12739,3,2,1,1,0,0,1,0,0,0,1,55000,1,1,182265,1754,258.46,1
12751,1,1,1,1,0,0,0,0,0,0,0,35000,1,1,1165861,2158,389.12,1
12762,2,2,0,0,0,2,0,0,0,0,0,25000,1,1,836059,3439,354.35,1
12764,1,1,0,0,0,1,0,0,0,0,0,-1,1,3,512443,1760,285.97,1
12784,3,1,1,1,0,0,0,0,0,2,0,75000,1,1,428670,1206,445.12,1
12790,1,1,1,1,0,0,0,0,0,0,0,35000,1,3,497783,1976,481.3,1
12803,1,0,1,1,0,0,0,0,0,0,0,45000,2,3,125367,397,178.96,1
12818,1,1,1,0,1,0,0,0,0,0,0,75000,1,1,117402,1468,207.59,1
12824,2,2,2,2,0,0,0,0,0,0,0,115000,1,3,195534,442,124.16,1
12827,2,3,2,1,1,0,0,0,0,0,0,175000,1,1,541487,678,146.83,1
12828,1,1,1,1,0,0,0,0,0,0,0,45000,1,2,1004897,2647,180.29,1
12829,6,2,2,1,1,0,0,0,0,3,1,-1,1,1,335515,1081,366.39,1
12894,1,1,1,1,0,0,0,0,0,0,0,65000,2,1,851187,2761,232.87,1
12923,1,1,1,1,0,0,0,0,0,0,0,35000,1,1,897858,2772,287.52,1
12932,2,2,1,1,0,0,1,0,0,0,0,115000,1,1,1130750,2634,174.51,2
12936,2,3,2,1,1,0,0,0,0,0,0,75000,1,1,604146,3589,72.91,1
12944,2,1,0,0,0,2,0,0,0,0,0,55000,1,1,453319,1836,219.42,2
12966,2,1,2,2,0,0,0,0,0,0,0,95000,1,1,284702,374,123.8,2
12974,2,2,0,0,0,2,0,0,0,0,0,45000,1,1,401891,1636,269.67,2
12977,2,1,1,1,0,0,1,0,0,0,0,65000,1,3,557466,1494,359.14,2
12982,2,2,1,1,0,0,1,0,0,0,0,55000,1,1,382506,1849,243.76,2
12983,1,1,0,0,0,1,0,0,0,0,0,95000,1,3,529043,251,79.08,2
12984,2,1,2,2,0,0,0,0,0,0,0,55000,2,3,148107,573,124.81,2
12985,5,2,1,1,0,0,1,0,0,0,3,25000,2,2,968042,2323,500.32,2
12990,1,1,0,0,0,1,0,0,0,0,0,-1,1,1,487943,1560,250.43,2
13000,1,1,1,0,1,0,0,0,0,0,0,45000,1,6,326981,362,113.01,2
13006,1,1,0,0,0,1,0,0,0,0,0,-1,1,1,427256,849,210.08,2
13008,1,1,0,0,0,0,1,0,0,0,0,35000,2,2,500614,322,126.81,2
13036,1,1,0,0,0,1,0,0,0,0,0,25000,1,1,541858,682,141.12,2
13042,1,0,0,0,0,1,0,0,0,0,0,35000,2,3,311814,997,601.21,2
13044,4,2,1,1,0,0,1,0,0,1,1,-1,1,1,57537,212,123.73,2
13046,3,2,1,1,0,0,1,0,0,0,1,105000,1,1,337231,245,137.98,2
13048,2,2,0,0,0,2,0,0,0,0,0,45000,1,2,490601,31,108.12,2
13052,2,1,0,0,0,1,1,0,0,0,0,35000,1,1,481043,896,481.72,2
13053,1,0,0,0,0,1,0,0,0,0,0,15000,2,3,414355,181,344.62,2
13057,3,3,2,2,0,0,1,0,0,0,0,175000,1,1,33062,1501,265.09,2
13059,1,1,1,0,1,0,0,0,0,0,0,25000,2,2,948651,2840,876.19,2
13077,2,2,2,2,0,0,0,0,0,0,0,135000,1,1,352409,97,124.16,2
13086,2,2,0,0,0,2,0,0,0,0,0,-1,1,1,184960,1330,431.46,2
13106,4,2,2,2,0,0,0,0,0,1,1,115000,1,1,363185,121,145.43,2
13108,1,0,0,0,0,0,1,0,0,0,0,15000,2,3,763820,2860,342.62,2
13124,3,3,1,1,0,2,0,0,0,0,0,55000,1,1,186663,1328,134.07,2
13138,4,2,2,2,0,0,0,0,0,2,0,95000,1,1,379048,1858,282.49,2
13141,2,1,0,0,0,2,0,0,0,0,0,25000,1,1,257730,61,173.45,2
13147,1,1,0,0,0,1,0,0,0,0,0,45000,1,1,84602,641,91.79,2
13148,2,2,1,1,0,1,0,0,0,0,0,115000,1,1,504991,1831,235.72,2
13150,1,1,1,1,0,0,0,0,0,0,0,85000,1,1,227016,139,82.78,2
13162,2,2,2,2,0,0,0,0,0,0,0,85000,1,1,228565,26,104.49,2
13177,1,0,1,1,0,0,0,0,0,0,0,25000,2,6,228728,48,275.13,2
13179,2,2,1,1,0,0,1,0,0,0,0,45000,2,3,336287,387,632.96,2
13188,1,0,0,0,0,1,0,0,0,0,0,15000,2,3,694502,2825,597.09,2
13192,3,2,2,1,1,0,0,0,0,1,0,125000,1,1,209997,244,136.05,2
13196,1,1,1,0,1,0,0,0,0,0,0,15000,2,3,359234,423,1004.13,2
13200,2,1,0,0,0,2,0,0,0,0,0,-1,1,3,281346,1719,585.95,2
13201,1,1,1,1,0,0,0,0,0,0,0,75000,1,1,349648,346,77.48,2
13202,1,1,0,0,0,1,0,0,0,0,0,45000,2,3,78482,1086,216.27,2
13203,1,1,0,0,0,1,0,0,0,0,0,35000,1,1,15685,1012,280.59,2
13212,1,1,1,1,0,0,0,0,0,0,0,115000,1,1,448272,1513,266.67,2
13216,1,1,1,1,0,0,0,0,0,0,0,5000,2,3,293128,894,512.69,2
13233,1,1,0,0,0,1,0,0,0,0,0,15000,2,3,302646,16,210.08,2
13235,2,2,0,0,0,2,0,0,0,0,0,85000,2,3,343533,373,82.04,2
13238,3,2,2,2,0,0,0,0,0,1,0,65000,2,3,207392,1563,274.11,2
13250,3,2,2,2,0,0,0,0,0,1,0,75000,1,1,212201,343,107.16,2
13253,2,1,2,1,1,0,0,0,0,0,0,15000,2,3,451013,429,1542.55,2
13254,3,2,1,1,0,0,1,0,0,0,1,175000,1,1,92648,410,137.98,2
13255,2,2,2,1,1,0,0,0,0,0,0,-1,1,1,982942,2634,167.41,1
13258,3,1,1,1,0,0,1,0,0,0,1,55000,2,3,202913,1568,355.84,2
13259,1,0,0,0,0,1,0,0,0,0,0,45000,1,1,275249,24,150.58,2
13263,3,2,1,1,0,0,1,0,0,1,0,175000,1,1,246931,94,133.32,2
13270,1,0,1,1,0,0,0,0,0,0,0,45000,2,3,204633,408,185.38,2
13276,2,2,2,2,0,0,0,0,0,0,0,55000,1,1,375990,1042,241.58,2
13290,2,5,2,2,0,0,0,0,0,0,0,85000,1,1,461253,747,126.1,2
13293,1,1,0,0,0,1,0,0,0,0,0,45000,1,1,551253,1633,216.27,2
13296,2,2,0,0,0,2,0,0,0,0,0,15000,1,1,315955,1862,431.46,2
13301,2,2,0,0,0,1,1,0,0,0,0,25000,1,1,241685,116,166.23,2
13307,5,4,3,1,1,0,0,0,1,2,0,95000,1,1,455302,1063,374.94,2
13310,1,1,1,1,0,0,0,0,0,0,0,15000,2,1,221761,169,249.68,2
13315,1,1,0,0,0,1,0,0,0,0,0,25000,1,1,184812,1330,302.14,2
13323,1,1,0,0,0,0,1,0,0,0,0,-1,1,1,496533,151,79.89,2
13328,1,1,0,0,0,1,0,0,0,0,0,-1,1,1,146419,364,291.7,2
13330,3,2,3,1,2,0,0,0,0,0,0,65000,1,1,79519,892,157.98,2
13331,1,1,1,1,0,0,0,0,0,0,0,45000,2,1,352568,68,109.09,2
13338,2,3,2,1,1,0,0,0,0,0,0,65000,1,1,524034,1263,268.09,2
13346,2,7,0,0,0,2,0,0,0,0,0,-1,1,1,81718,1696,154.88,2
13363,2,2,0,0,0,2,0,0,0,0,0,115000,1,1,144749,1506,221.37,2
13366,2,4,2,2,0,0,0,0,0,0,0,45000,1,1,224750,383,168.47,2
13368,1,1,0,0,0,1,0,0,0,0,0,15000,1,3,67478,12,210.08,2
13370,1,1,1,1,0,0,0,0,0,0,0,115000,1,1,533926,311,98.36,2
13375,2,2,1,1,0,0,0,1,0,0,0,115000,2,1,349234,1143,338.58,2
13377,1,1,1,1,0,0,0,0,0,0,0,55000,2,3,378419,1494,136.1,2
13386,4,2,2,1,1,0,0,0,0,0,2,135000,1,1,25234,1877,366.39,2
13388,2,2,1,1,0,0,1,0,0,0,0,-1,1,1,373219,73,102.39,2
13394,1,1,1,1,0,0,0,0,0,0,0,45000,1,1,106106,643,113.01,2
13410,1,1,0,0,0,1,0,0,0,0,0,15000,2,3,396696,1854,346.02,2
13415,1,1,0,0,0,1,0,0,0,0,0,175000,1,3,42721,407,82.76,2
13419,4,2,1,1,0,0,1,0,0,0,2,95000,1,1,34398,143,136.18,1
13421,1,1,1,0,1,0,0,0,0,0,0,45000,2,3,203028,1570,324.86,2
13423,3,2,1,1,0,0,1,0,0,1,0,55000,1,1,223166,118,132.93,2
13432,3,2,2,2,0,0,0,0,0,0,1,45000,2,3,235759,163,156.17,2
13434,3,2,2,2,0,0,0,0,0,0,1,65000,1,1,80255,260,128.97,2
13449,1,1,0,0,0,0,0,1,0,0,0,65000,2,3,372302,400,294.31,2
