"","home_county","dest_jurisdiction","mode_char1","count","prop","prop_se","est","est_se"
"38","King","Clyde Hill","SOV",13,0.0731504793716241,0.0402731962739282,1133.53184995422,423.750277163352
"39","King","Clyde Hill","Transit",1,0.00153125032971593,0.00166388923401204,23.7280880986163,23.7280880986056
"40","King","Clyde Hill","Walk",9,0.193381020610724,0.119107359516705,2996.61120367095,1692.22688346221
"41","King","Covington","HOV",38,0.0961992480914002,0.0377828145866214,5195.45341615183,1014.6765407434
"42","King","Covington","SOV",22,0.901122751727512,0.0386766405404786,48667.1296472781,18944.1218377279
"43","King","Covington","Transit",1,0.00267800018108757,0.00283172830642926,144.631329925441,144.63132992547
"44","King","Des Moines","HOV",55,0.734228804615591,0.0680125974678517,140237.041047741,25387.3153692333
"45","King","Des Moines","SOV",40,0.259268828343711,0.0678994796032188,49520.1129324702,15075.5011682247
"46","King","Des Moines","Walk",4,0.00650236704069817,0.00564817818414646,1241.94625416703,1068.48550379596
"47","King","DuPont","SOV",1,1,0,507.468370578054,507.46837057783
"48","King","Duvall","HOV",2,0.016850660702971,0.0143776220034109,248.222013698618,175.516594184838
"49","King","Duvall","SOV",15,0.983149339297029,0.0143776220034109,14482.4771603019,7286.50234954513
"50","King","Eatonville","Walk",2,1,0,1258.11764882566,889.60894932467
"51","King","Edgewood","HOV",2,1,0,12661.7533863081,8953.06503102715
"52","King","Edmonds","HOV",14,0.15220959229935,0.0581879338547512,2755.61851550343,1019.23351811486
"53","King","Edmonds","SOV",41,0.65729104009153,0.103009745584962,11899.6663271298,3446.56945730769
"54","King","Edmonds","Transit",1,0.0665828432453451,0.0637884379616379,1205.42281790554,1205.42281790522
"55","King","Edmonds","Walk",3,0.123916524363775,0.0782513001809381,2243.39782897579,1525.47632003775
"56","King","Enumclaw","HOV",2,0.0890551016366986,0.0745830913478224,1488.83311224405,1312.26299281113
"57","King","Enumclaw","SOV",27,0.884878900154673,0.0755708786629068,14793.50405158,3973.95002685873
"58","King","Enumclaw","Walk",6,0.0260659982086288,0.0144533158950158,435.774262489959,221.351312759614
"59","King","Everett","HOV",15,0.112578069525897,0.0522657798296389,1656.96369193826,573.710773962766
"60","King","Everett","SOV",28,0.624915642857332,0.175350045738681,9197.72860824077,3854.69040263971
"61","King","Everett","Transit",2,0.253200741726714,0.183748496360584,3726.69772700706,3371.55886795387
"62","King","Everett","Walk",6,0.00930554589005734,0.00590063108654851,136.962303034904,73.0824970125358
"63","King","Federal Way","Bike/Micromobility",4,0.0313684537038115,0.0175007867337157,4507.80178559248,2501.8415287294
"64","King","Federal Way","HOV",53,0.432128665307608,0.0760494391236854,62099.0243087002,15481.8823380884
"65","King","Federal Way","SOV",89,0.45800971808838,0.0744390237766372,65818.2594689594,14151.178155402
"66","King","Federal Way","Transit",8,0.0413428848832339,0.0245840250631244,5941.17682873035,3569.0226895197
"67","King","Federal Way","Walk",10,0.0371502780169665,0.0174015867368905,5338.67850680157,2461.86547962399
"68","King","Fife","SOV",6,0.773611394193437,0.181296575978607,5341.66731236191,2483.63486047508
"69","King","Fife","Transit",2,0.226388605806563,0.181296575978607,1563.17839241355,1445.69135982856
"70","King","Fircrest","HOV",3,1,0,456.884502875659,265.701674611309
"71","King","Gig Harbor","HOV",3,0.989518507727777,0.0111768453377862,19607.7791086579,12006.9356590038
"72","King","Gig Harbor","SOV",2,0.0104814922722228,0.0111768453377862,207.695746565449,184.165927008316
"73","King","Hunts Point","Bike/Micromobility",1,0.541510519024905,0.311135515722483,63.6937814668403,63.6937814668813
"74","King","Hunts Point","SOV",2,0.458489480975095,0.311135515722483,53.9286454834863,40.7292887066635
"75","King","Issaquah","Bike/Micromobility",7,0.00531793323224505,0.00235429622664553,869.873629116992,364.34435286568
"76","King","Issaquah","HOV",97,0.349768614437663,0.0690468538281254,57212.9210173755,13435.0192630817
"77","King","Issaquah","SOV",140,0.560727092193181,0.0731988960654764,91720.1644565184,19243.0574053214
"78","King","Issaquah","Transit",5,0.0592069089962805,0.0393977163131099,9684.68887219395,6687.57595568588
"79","King","Issaquah","Walk",17,0.0249794511406306,0.0110979478575884,4085.9794337579,1753.4785762586
"80","King","Kenmore","HOV",38,0.638892696340859,0.102428673082526,58546.2130213796,16038.5030203924
"81","King","Kenmore","SOV",32,0.218334122959633,0.0888116781810556,20007.4850531881,9191.19448553041
"82","King","Kenmore","Transit",11,0.120718573880069,0.0713848921464467,11062.2885227803,6992.55121302787
"83","King","Kenmore","Walk",33,0.0220546068194387,0.00703519981133955,2021.01810890752,485.506246217368
"84","King","Kent","Bike/Micromobility",2,0.000258333105249321,0.000184832078641924,100.719196282822,71.2180601438552
"85","King","Kent","HOV",88,0.389159542787124,0.0542456748570441,151725.952186736,27476.1132377574
"86","King","Kent","SOV",178,0.567051906183616,0.0545699570325765,221082.823226761,32441.7270338534
"87","King","Kent","Transit",15,0.0222581927145117,0.0114023522463703,8678.04874930819,4441.10876018971
"88","King","Kent","Walk",22,0.0212720252094989,0.0108650644401279,8293.56067369255,4226.86966546415
"89","King","Kirkland","Bike/Micromobility",15,0.00540025942135292,0.0030169211707437,1314.05765833952,722.73334060451
"90","King","Kirkland","HOV",123,0.312681706856994,0.0540160861601717,76085.5654255158,16204.7120325716
"91","King","Kirkland","SOV",231,0.470154221335903,0.0560078292127871,114403.717848117,17219.0852118748
"92","King","Kirkland","Transit",20,0.0191169700415208,0.00596835342409106,4651.77668835289,1379.66393817302
"93","King","Kirkland","Walk",46,0.192646842344229,0.0503135224441092,46877.2032573834,14066.8446945114
"94","King","Lake Forest Park","Bike/Micromobility",2,0.00444562942685583,0.00418489566743782,126.705939513789,114.480764356342
"95","King","Lake Forest Park","HOV",3,0.302147608397944,0.15805111099166,8611.58070500319,6069.78856747253
"96","King","Lake Forest Park","SOV",28,0.289970890287231,0.107978216830749,8264.52917185197,3165.45886930662
"97","King","Lake Forest Park","Transit",9,0.25000334759435,0.113056587159934,7125.40475082695,3597.61520915518
"98","King","Lake Forest Park","Walk",13,0.15343252429362,0.0644675741358705,4373.01679378727,1656.79032598264
"99","King","Lake Stevens","HOV",2,0.0525595148322662,0.0497107538712552,99.9992387116914,70.7089816018124
"100","King","Lake Stevens","SOV",5,0.947440485167734,0.0497107538712552,1802.5913584584,1270.14207470042
"101","King","Lakewood","SOV",6,0.979660122760481,0.0231215303312262,3538.50117516483,2082.52212915917
"102","King","Lakewood","Transit",1,0.0203398772395186,0.0231215303312262,73.4669890532451,73.4669890531981
"103","King","Lynnwood","HOV",17,0.412121846568298,0.114699427077523,7814.99304648677,2791.79590831605
"104","King","Lynnwood","SOV",36,0.576284602172798,0.114862106358514,10927.9820914115,3459.7156993977
"105","King","Lynnwood","Transit",5,0.00227298776534676,0.00134539624827503,43.1022614521616,23.4757288429858
"106","King","Lynnwood","Walk",2,0.00932056349355764,0.00688536123539256,176.744182571307,124.974962956254
"107","King","Maple Valley","HOV",27,0.454401230773929,0.096772797534562,75185.2209267352,22330.9487923008
"108","King","Maple Valley","SOV",58,0.542773098707821,0.0967384746186238,89807.2288887328,22850.8764785701
"109","King","Maple Valley","Transit",3,0.00282567051824948,0.00173584673670899,467.535402179502,273.407737368124
"110","King","Marysville","HOV",2,0.0790621572968902,0.0734057723425395,375.415352297253,279.814415867407
"111","King","Marysville","SOV",9,0.92093784270311,0.0734057723425395,4372.94170160291,2968.41376829843
"112","King","Medina","HOV",7,0.156013884577252,0.085376756827365,485.408379981964,252.716480300897
"113","King","Medina","SOV",11,0.733443558510091,0.118153271932402,2281.97413652823,985.088427848252
"114","King","Medina","Walk",2,0.110542556912657,0.0783559664865893,343.932744290252,243.19319228389
"115","King","Mercer Island","Bike/Micromobility",6,0.21570876581497,0.106202888646633,23045.1055119783,13228.5003354707
"116","King","Mercer Island","HOV",47,0.511194329505693,0.116842076195433,54613.1132690674,19274.7873000003
"117","King","Mercer Island","SOV",71,0.182133682577614,0.077397592547802,19458.1333606378,8646.40657339208
"118","King","Mercer Island","Transit",7,0.0177408436425429,0.0110443030225709,1895.3314765363,1112.79939734929
"119","King","Mercer Island","Walk",26,0.0732223784591794,0.0265475540306061,7822.66511541409,2340.22203797277
"120","King","Mill Creek","HOV",10,0.499139535370686,0.110390489333229,894.672017802062,282.878423671609
"121","King","Mill Creek","SOV",4,0.151462789869834,0.0746260661337976,271.486248297559,143.218988019522
"122","King","Mill Creek","Transit",1,0.0499139535370686,0.0486230042003667,89.4672017802062,89.4672017801729
"123","King","Mill Creek","Walk",6,0.299483721222412,0.101816227316639,536.803210681237,219.131044608383
"124","King","Milton","HOV",3,0.030047067782091,0.0224044032198916,456.884502875659,265.701674611309
"125","King","Milton","SOV",7,0.969952932217909,0.0224044032198916,14748.7424218247,7414.04373884725
"126","King","Monroe","HOV",8,0.151455718252733,0.0866110238026813,1060.68181486146,465.154657597213
"127","King","Monroe","SOV",12,0.848544281747267,0.0866110238026813,5942.56525364147,3040.55189932049
"128","King","Mountlake Terrace","HOV",8,0.19369183471687,0.121736804443713,3448.6891530168,1349.12300859845
"129","King","Mountlake Terrace","SOV",9,0.806308165283129,0.121736804443713,14356.3420092825,9678.55765518957
"130","King","Mukilteo","SOV",8,1,6.95311600827116e-17,856.927934925968,536.677695391489
"131","King","Newcastle","HOV",30,0.191517966979254,0.102834639980738,11378.7964410297,6642.62656067412
"132","King","Newcastle","SOV",36,0.678609820127471,0.122303571045612,40318.73942642,14395.9969336728
"133","King","Newcastle","Walk",4,0.129872212893274,0.0797269355789438,7716.19236130841,4902.32204502982
"134","King","Normandy Park","HOV",4,0.425997200266754,0.186854554769461,2975.99889258151,1622.86072659855
"135","King","Normandy Park","SOV",7,0.574002799733246,0.186854554769461,4009.95991352795,2146.36427840288
"136","King","North Bend","HOV",21,0.390811190089238,0.101163002615769,1841.96893470345,467.158362664646
"137","King","North Bend","SOV",14,0.609188809910762,0.101163002615769,2871.22501013435,978.600283437679
"138","King","Pacific","HOV",4,0.557359223562028,0.209849863831116,13394.9705533082,8968.02988927332
"139","King","Pacific","SOV",5,0.442640776437972,0.209849863831116,10637.9511012439,5580.65633236433
"140","King","Port Orchard","SOV",1,1,0,9.45594936988688,9.45594936988161
"141","King","Poulsbo","SOV",1,1,0,50.5421329122048,50.5421329121497
"142","King","Puyallup","Bike/Micromobility",1,0.00311610629057489,0.00321117418336699,186.364560715116,186.364560715136
"143","King","Puyallup","HOV",26,0.822651208062334,0.0659894254978856,49200.1930344974,15212.4474927782
"144","King","Puyallup","SOV",11,0.174232685647091,0.0655360417243734,10420.3114062725,3495.4473525064
"145","King","Redmond","Bike/Micromobility",10,0.0112560798748165,0.00581317235187437,2737.22140755803,1398.44681758706
"146","King","Redmond","HOV",126,0.292272305803671,0.0550416441414208,71073.9459189557,17050.1939086699
"147","King","Redmond","SOV",268,0.509975260635831,0.0538577992741822,124014.329701097,17319.5311387313
"148","King","Redmond","Transit",56,0.128645564070724,0.0338281939268468,31283.6614414576,8710.43398915458
"149","King","Redmond","Walk",74,0.0578507896149581,0.0154552949957761,14067.990058642,3658.37602069474
"150","King","Renton","Bike/Micromobility",4,0.000774838849947088,0.000397450408281813,410.325363139182,206.657778693615
"151","King","Renton","HOV",151,0.234641228524125,0.0381367583106268,124257.124314508,21964.1108855483
"152","King","Renton","SOV",269,0.622479537380655,0.0458424269298016,329641.630953158,44105.8002682448
"153","King","Renton","Transit",26,0.0848710746584228,0.0262661888129018,44944.5126965538,14459.6379312281
"154","King","Renton","Walk",34,0.0572333205868502,0.0196435798765734,30308.6029502318,10582.3459214517
"155","King","Sammamish","Bike/Micromobility",3,0.00233671246767182,0.00144956003076668,150.405460590222,87.1025812982515
"156","King","Sammamish","HOV",30,0.352612222131632,0.0966568203425606,22696.3327380588,6496.32259428337
"157","King","Sammamish","SOV",28,0.620539711223341,0.0990874681820287,39941.8252661878,12983.8555816799
"158","King","Sammamish","Transit",5,0.0144994231956091,0.00770289710164807,933.273757126387,455.419983134658
"159","King","Sammamish","Walk",3,0.0100119309817462,0.00628346170754031,644.430631299454,381.180511291034
"160","King","Sea Tac","Bike/Micromobility",3,0.0112031794606065,0.0107343667646947,1691.83591715225,1616.68565436008
"161","King","Sea Tac","HOV",49,0.302242221247164,0.0700477713886227,45642.7791221107,12219.4379583646
"162","King","Sea Tac","SOV",57,0.314526999714337,0.0728976428235526,47497.9515325949,13131.5997552712
"163","King","Sea Tac","Transit",12,0.165418037767166,0.0620558628031492,24980.4244075001,10371.9866522078
"164","King","Sea Tac","Walk",16,0.206609561810726,0.0695704989780871,31200.9174473718,12083.7252902226
"165","King","Seattle","Bike/Micromobility",681,0.0379344281300503,0.00433034112060109,94670.5727034412,10952.6939803234
"166","King","Seattle","HOV",2164,0.258270908300794,0.0108300839137661,644550.504825066,30900.3100154292
"167","King","Seattle","SOV",3881,0.403206291869178,0.0130335215567227,1006256.64997564,46147.2558385619
"168","King","Seattle","Transit",1152,0.0762430654536308,0.00612600844610234,190275.035817486,15736.1683976707
"169","King","Seattle","Walk",4361,0.224345306246347,0.00836890429432988,559884.507889706,20541.5821728451
"170","King","Shoreline","Bike/Micromobility",10,0.00597453942821984,0.00265272028397166,1605.57912297753,699.466578984329
"171","King","Shoreline","HOV",130,0.430233733156164,0.0491629836711818,115619.673826815,18224.6399377207
"172","King","Shoreline","SOV",216,0.304807388734088,0.0413303879266532,81912.9885676507,12289.2063105693
"173","King","Shoreline","Transit",27,0.0864515323934042,0.0281213488472712,23232.7156307049,7923.21871643297
"174","King","Shoreline","Walk",26,0.172532806288124,0.0400285682964506,46365.9291453496,12047.6797996382
"175","King","Skykomish","SOV",1,1,0,2106.05701217289,2106.0570121722
"176","King","Snohomish","HOV",2,0.0371904194120196,0.0438555156903486,17.6559056492342,12.4844061194471
"177","King","Snohomish","SOV",1,0.96280958058798,0.0438555156903486,457.087480641482,457.087480641188
"178","King","Snoqualmie","HOV",16,0.426834308321198,0.106434322847411,7624.6976249036,2367.68546203695
"179","King","Snoqualmie","SOV",9,0.300107659661742,0.104779499509853,5360.93307222236,2303.66211879123
"180","King","Snoqualmie","Transit",1,0.000203103399570112,0.000207890042484104,3.62811043564647,3.62811043564601
"181","King","Snoqualmie","Walk",11,0.27285492861749,0.0993635938605474,4874.10755324632,2102.56041844295
"182","King","Sultan","SOV",3,1,9.82153321930168e-17,213.465672987927,188.841354568537
"183","King","Sumner","HOV",1,0.125016680656194,0.126264125158805,529.477778961056,529.477778961549
"184","King","Sumner","SOV",4,0.874983319343806,0.126264125158805,3705.77927779255,2136.22454985276
"185","King","Tacoma","HOV",16,0.0975304762200108,0.0477205542695148,4633.03219342333,1603.72931791434
"186","King","Tacoma","SOV",35,0.858586835071312,0.0619931670098202,40785.82000114,17871.0944993097
"187","King","Tacoma","Transit",4,0.00618624704484856,0.00386253576136714,293.86795621298,146.926757822717
"188","King","Tacoma","Walk",9,0.0376964416638287,0.0202466074580794,1790.7102946165,710.391467313275
"189","King","Tukwila","Bike/Micromobility",1,0.000136059706809368,0.000137641939229607,27.8999865806223,27.8999865806387
"190","King","Tukwila","HOV",50,0.434341102984455,0.0762503862268638,89064.6557224878,20829.5439911692
"191","King","Tukwila","SOV",101,0.540130691729521,0.0763795224198488,110757.544642881,23565.1259444564
"192","King","Tukwila","Transit",9,0.0188871106462053,0.00957567872538496,3872.9330375095,1907.36415020594
"193","King","Tukwila","Walk",14,0.00650503493300942,0.00249265940864783,1333.9025314212,471.214563028142
"194","King","Unincorporated Chelan County","SOV",10,0.973682988218278,0.0277675447497337,11322.543022308,4725.73316300325
"195","King","Unincorporated Chelan County","Transit",1,0.0263170117817224,0.0277675447497337,306.029274129969,306.029274130305
"196","King","Unincorporated Clallam County","SOV",1,1,0,6243.94838875158,6243.94838874393
"197","King","Unincorporated Clark County","HOV",2,0.507452367834984,0.250005768916951,112.291432562311,79.4007328592645
"198","King","Unincorporated Clark County","SOV",2,0.492547632165016,0.250005768916951,108.993242965751,77.1038788330416
"199","King","Unincorporated Cowlitz County","HOV",7,0.636363636363636,0.145043109348213,60.4032819824162,22.8280508421697
"200","King","Unincorporated Cowlitz County","SOV",4,0.363636363636364,0.145043109348213,34.5161611328093,17.257232510413
"201","King","Unincorporated Douglas County","SOV",1,1,0,187.980403876493,187.98040387665
"202","King","Unincorporated Grant County","SOV",2,1,0,541.175238259706,382.662412817889
"203","King","Unincorporated Grays Harbor County","HOV",8,1,0,2462.47085007112,870.515091020231
"204","King","Unincorporated Island County","HOV",2,0.763467580497622,0.199621265611817,285.440806196678,203.359688060451
"205","King","Unincorporated Island County","SOV",2,0.236532419502378,0.199621265611817,88.433361466905,74.740885028226
"206","King","Unincorporated Jefferson County","SOV",2,1,0,162.40482537277,122.749332951398
"207","King","Unincorporated King County","Bike/Micromobility",20,0.00647418948353856,0.00358302889239692,4174.62025214832,2301.78056238183
"208","King","Unincorporated King County","HOV",304,0.532560952297077,0.0390479668552802,343400.473930465,38054.1090577751
"209","King","Unincorporated King County","SOV",319,0.395867290134983,0.0383007252969842,255259.073087451,31522.8930172684
"210","King","Unincorporated King County","Transit",24,0.0296158705435833,0.0113737066624452,19096.6009367819,7400.36674316197
"211","King","Unincorporated King County","Walk",89,0.0354816975408176,0.0119781957982552,22878.9431497362,7791.8954802518
"212","King","Unincorporated Kitsap County","HOV",7,0.897483828151088,0.0857641168713636,3410.38874280569,1429.46545539195
"213","King","Unincorporated Kitsap County","SOV",7,0.0174191084815012,0.00932708448705128,66.1916455892082,25.0156316220413
"214","King","Unincorporated Kitsap County","Walk",1,0.0850970633674107,0.0841840260585874,323.364118495496,323.364118495394
"215","King","Unincorporated Kittitas County","HOV",6,1,0,366.240335624226,224.738650112334
"216","King","Unincorporated Klickitat County","SOV",1,1,0,74.0680819710455,74.0680819711162
"217","King","Unincorporated Lewis County","HOV",2,1,0,147.216618146654,104.096163911874
"218","King","Unincorporated Mason County","HOV",6,0.998954572269459,0.000852709769452349,29571.7494011571,12071.6273827106
"219","King","Unincorporated Mason County","Walk",2,0.00104542773054122,0.000852709769452358,30.9474802185962,21.8828146852762
"220","King","Unincorporated Pierce County","HOV",10,0.314997134014666,0.114902350606703,4464.63927176939,1973.99527159741
"221","King","Unincorporated Pierce County","SOV",28,0.597982823561919,0.122875770039333,8475.56155159745,2603.11348229121
"222","King","Unincorporated Pierce County","Walk",1,0.0870200424234147,0.0819423151589893,1233.38613873397,1233.38613873293
"223","King","Unincorporated San Juan County","SOV",1,0.299388074424241,0.296643019901579,10.1238234999643,10.1238234999722
"224","King","Unincorporated San Juan County","Transit",1,0.700611925575759,0.296643019901579,23.6912291517942,23.691229151791
"225","King","Unincorporated Skagit County","HOV",3,0.0455809781380075,0.0336245110578125,87.8495514634755,61.5000882162712
"226","King","Unincorporated Skagit County","SOV",9,0.929834504808894,0.0433719077355594,1792.09721948926,600.550789668147
"227","King","Unincorporated Skagit County","Transit",1,0.0245845170530991,0.0251869077052378,47.3824583035885,47.3824583035821
"228","King","Unincorporated Snohomish County","HOV",44,0.152293122969297,0.047526606210148,6517.60013346275,1273.74422607072
"229","King","Unincorporated Snohomish County","SOV",88,0.727392742725214,0.10615143660109,31129.8037930543,10269.6037775363
"230","King","Unincorporated Snohomish County","Transit",3,0.116736877542029,0.102007005153824,4995.92019530222,4749.34584560129
"231","King","Unincorporated Snohomish County","Walk",4,0.0035772567634606,0.00220918890782932,153.093775374623,85.6210781587671
"232","King","Unincorporated Spokane County","SOV",24,0.508726101611437,0.255401019124188,505.470876243845,106.323759867912
"233","King","Unincorporated Spokane County","Transit",1,0.491273898388563,0.255401019124188,488.130345794339,488.130345794076
"234","King","Unincorporated Thurston County","HOV",16,0.812206990247933,0.120447327279161,42681.6336707999,19555.8878586884
"235","King","Unincorporated Thurston County","SOV",27,0.182858879231817,0.119823568296353,9609.26930023465,6341.90311295742
"236","King","Unincorporated Thurston County","Transit",1,0.004666381218787,0.00499061721597473,245.219231230415,245.21923123037
"237","King","Unincorporated Thurston County","Walk",2,0.000267749301462741,0.00021633806502582,14.0702773281436,9.94902554803451
"238","King","Unincorporated Whatcom County","HOV",3,0.547753225180536,0.305574514002022,1930.82099507981,1828.25693919395
"239","King","Unincorporated Whatcom County","SOV",2,0.401328023002671,0.29814443765477,1414.67459634223,1253.89284853987
"240","King","Unincorporated Whatcom County","Walk",2,0.0509187518167921,0.0468326945187116,179.487752023215,126.914927744028
