"","variable_name","variable_nice_name","variable_value","demography_geography_name","demo_geography_nice_name","survey_year","count","prop","prop_se","est","est_se"
"377","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2017",358,0.126681546989052,0.0196629606750896,163610.050849178,26837.3674021703
"378","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2017",1635,0.386148800950313,0.0296319727063427,498713.715299751,45444.2411461091
"379","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2017",642,0.0509775716383526,0.00705321598143263,65837.8689410803,8548.37163254972
"380","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2017",979,0.146893556156501,0.0210745137695084,189713.99357997,29069.4577946506
"381","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2017",5,0.000733579698743323,0.000369617770051891,362.042659241811,176.810140345759
"382","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2017",11,0.0411808647263027,0.0271158418587064,20323.9399903358,13714.5838450465
"383","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2017",94,0.0551416793292692,0.014940263449969,27214.0031323482,6930.03692666721
"384","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2017",33,0.152851877519359,0.0418924334821192,75436.7934418195,22065.3678685217
"385","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2017",202,0.567898591213277,0.0591219231618137,280274.272168037,53066.7109136651
"386","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2017",91,0.103774552298363,0.0275930443437458,51215.723308714,13490.8822255439
"387","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2017",123,0.0784188552146864,0.0213704211202579,38701.9582538332,10198.6335367409
"388","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2017",1,5.33221680577371e-06,5.337781496935e-06,14.3731767319262,14.3731767318732
"389","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2017",79,0.00896576543374552,0.00389916305451177,24167.5340313775,10546.8397576883
"390","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2017",999,0.21807876397821,0.0183321784510683,587838.928969433,55196.7738661982
"391","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2017",1296,0.541877767238742,0.0225624013871018,1460650.45727148,95211.7296706171
"392","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2017",59,0.0415189895400118,0.00930295800011218,111915.887167869,25634.2137414933
"393","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2017",367,0.108513395225373,0.0129498222556085,292501.648782703,36428.9370899739
"394","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2017",479,0.0810399863671116,0.0111451546945949,218446.11515911,30946.0127869363
"395","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2017",4,0.000281665953865439,0.00022827627348681,194.061019275781,156.306319569448
"396","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2017",40,0.00758772354486251,0.00304564592540681,5227.75772112776,2058.30952755923
"397","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2017",260,0.219919729378065,0.0356915038773659,151519.366314148,27082.8137363866
"398","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2017",75,0.0402757024914593,0.00862354602097065,27748.9833978112,5596.41458326812
"399","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2017",422,0.522879353422795,0.045335092139938,360251.208536069,51086.2664570165
"400","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2017",239,0.0965499229848854,0.0234526613593858,66520.5581587476,16651.1743213607
"401","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2017",255,0.112505902224067,0.0259765257518133,77513.8413447521,18650.4307399938
"402","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2017",5,0.0201927708993783,0.0168569544042065,19604.0416280192,16620.1569522447
"403","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2017",27,0.00164490432845378,0.000656406798043597,1596.9464067019,623.786036470893
"404","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2017",220,0.230875770894738,0.0377216907455094,224144.484482851,42695.6730116008
"405","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2017",88,0.0758936450862586,0.0190299609739914,73680.9319031562,18882.1369410795
"406","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2017",516,0.499316592714748,0.0423135610411306,484758.794021775,59995.859305567
"407","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2017",216,0.079543355088635,0.02052177300148,77224.2329772543,20523.3320656255
"408","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2017",300,0.0925329609877884,0.0171587985772894,89835.1211038763,16417.8626483052
"409","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2017",5,0.000472653765346944,0.000279064234222239,339.548280033097,196.698592234857
"410","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2017",130,0.483815186312065,0.0579026170824033,347566.498799747,61123.173908908
"411","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2017",64,0.0659048942512074,0.0252732258073443,47345.2136202375,18581.4480142438
"412","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2017",235,0.302022789418307,0.0545096686994187,216969.21974695,47838.1920770573
"413","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2017",140,0.0530163489968652,0.017102725225197,38086.2513647938,12133.8794463326
"414","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2017",123,0.0947681272562078,0.0260677414616245,68080.1825162295,18880.6269961789
"415","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2017",1,0.00375350636531904,0.00377713909424125,52.9349328989614,52.9349328990853
"416","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2017",1,0.021261278199197,0.0210219767869959,299.84345976325,299.843459762342
"417","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2017",17,0.142644550975784,0.0387698581704672,2011.68693999638,551.599951675152
"418","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2017",4,0.0522991056509353,0.0294221733963526,737.563594906183,424.321299845081
"419","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2017",17,0.260894057126266,0.0664943890775801,3679.33555017239,1126.46678652104
"420","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2017",29,0.315347619839594,0.0631859369422127,4447.28301256983,1035.31242255896
"421","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2017",16,0.203799881842905,0.0637927035288631,2874.14806854962,1041.86953060768
"422","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2017",53,0.00340643055173814,0.00137148363829111,32402.3376803924,13065.4568912461
"423","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2017",609,0.00544870056702978,0.000580028339426942,51828.6320565553,5394.62559169146
"424","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2017",3436,0.211817425364513,0.0101158414475187,2014830.37420217,108389.104073831
"425","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2017",1097,0.119193882912389,0.0096407591224227,1133785.17040182,100024.395244606
"426","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2017",8520,0.510586078999973,0.012336897941934,4856750.28314403,162794.909816199
"427","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2017",2423,0.0415395620167165,0.00366293595334505,395128.829171187,34916.1013953942
"428","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2017",4475,0.108007919587641,0.00714047194273575,1027383.07136474,71112.1095525763
"429","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2019",17,0.0013465287271584,0.000907932034351265,1489.36023555075,1001.32985310645
"430","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2019",103,0.00157714165187605,0.000230460163891644,1744.4351648494,231.159453992699
"431","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2019",750,0.290676561446978,0.0316025168853124,321509.748209646,44379.6261995224
"432","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2019",380,0.0723848026772722,0.00892051419103991,80062.9385703663,9219.38150325946
"433","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2019",1528,0.406200569605088,0.031454905997182,449287.834582318,48154.9941280583
"434","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2019",726,0.0787792693048519,0.0110576999262558,87135.6909970981,11953.7881557435
"435","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2019",1449,0.149035126586775,0.0136773043055338,164843.858702543,13310.1807120183
"436","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2019",1,0.000164386187578499,0.000164853938291132,92.5540359472841,92.554035947409
"437","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2019",8,0.00688484292198642,0.00410295625714099,3876.3597397053,2306.32564605237
"438","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2019",114,0.0821149747099042,0.0161738388849435,46233.034740109,9154.65209885855
"439","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2019",115,0.135860024188486,0.0240379958988296,76493.0055728399,14251.394443929
"440","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2019",314,0.50794586407578,0.0386928290883609,285987.773397898,33364.5105814359
"441","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2019",135,0.158800668319052,0.0315475976032047,89409.2318859561,19792.7340320233
"442","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2019",211,0.108229239597213,0.0185055004337661,60936.0985845864,10487.6684055321
"443","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2019",4,1.04887743062649e-05,9.12496808549904e-06,29.1093885558054,25.3050492431385
"444","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2019",124,0.0170741932615997,0.00309322387666311,47385.8347425735,8577.43253169444
"445","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2019",1290,0.269855169289679,0.0155010159622213,748926.304187321,50950.5206988953
"446","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2019",2296,0.512602302582299,0.0170756986705137,1422619.95203349,66666.943471223
"447","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2019",54,0.0220216771795338,0.00382175223436825,61116.5364943233,10634.6073566424
"448","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2019",392,0.0968962102621896,0.0112225132234907,268915.065931237,33137.3922178958
"449","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2019",575,0.0815399586503919,0.0087089053806259,226297.017160607,25025.2466694897
"450","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2019",7,0.000283792840837436,0.000163510877791607,224.228067582076,128.446718931474
"451","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2019",44,0.00793461700824691,0.00311496955389381,6269.23439475427,2448.49491944209
"452","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2019",262,0.1746259415992,0.0202950281657365,137974.014139838,16675.4876925342
"453","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2019",109,0.063385689929574,0.013643932067205,50081.7805104763,11026.5769765996
"454","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2019",766,0.6273700346328,0.0288619632441045,495692.456897439,42553.0249655088
"455","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2019",266,0.0440428605713721,0.011923831084664,34798.7831108206,9592.4435877512
"456","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2019",436,0.0823570634179694,0.0165235743961621,65071.2862503955,13555.9267883563
"457","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2019",37,0.0140807284432885,0.00976052563256818,29325.5760137201,20501.1371049147
"458","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2019",244,0.292552301312728,0.0348517938245334,609291.258239159,87994.2797830263
"459","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2019",93,0.0144707110397652,0.00449391987218524,30137.7828766724,9220.83323966226
"460","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2019",552,0.520106410047409,0.037168661453897,1083212.42927871,111671.149514078
"461","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2019",152,0.0246651179970463,0.00701954760243639,51369.4156962827,14471.7716844804
"462","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2019",319,0.134124731159763,0.0248344463091186,279338.175918035,55362.2542201887
"463","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2019",2,0.00335217446340241,0.00309274029329335,2124.19817725047,1956.96198219408
"464","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2019",14,0.0179145175021678,0.0141326091544758,11352.0301046033,9060.45277748186
"465","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2019",118,0.0761801340640901,0.013425900577815,48273.6515322623,7935.79475771211
"466","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2019",72,0.146090401460417,0.0370981527161712,92574.2284251611,26116.3708841097
"467","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2019",362,0.625493473556842,0.0419376245711867,396361.260703276,47785.7314373834
"468","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2019",92,0.046377508744506,0.0118469569305201,29388.3927033159,7372.73918403134
"469","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2019",172,0.0845917902085746,0.0163216592688766,53603.9303840486,10027.8316869688
"470","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2019",2,0.00451425365561343,0.00323628123859346,1074.85639945709,760.034954479496
"471","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2019",50,0.36975999346842,0.0623713497350538,88040.8868359738,17242.7873901041
"472","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2019",18,0.144998808072532,0.0487556132392503,34524.6210470717,12601.9605402923
"473","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2019",83,0.39077284533501,0.0688270105585214,93044.1055344986,22310.5705498376
"474","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2019",19,0.0063617326372348,0.00338570803850776,1514.74630324859,784.427735848059
"475","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2019",35,0.0835923668311893,0.0383430307593139,19903.5759371964,9554.95002719305
"476","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2019",111,0.00433702048521967,0.00179085389468926,37037.5443650737,15338.6079948779
"477","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2019",901,0.0141246143477142,0.00215100114769987,120622.218024069,18439.1217731668
"478","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2019",4290,0.213999904183772,0.00875662679916715,1827529.0541835,83512.3764378315
"479","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2019",1870,0.128503593925492,0.00805012308122532,1097402.6010038,74704.0525820804
"480","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2019",9242,0.477734059521872,0.0109081279234988,4079781.61148849,131156.936067218
"481","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2019",2983,0.0545742129684659,0.00506845547950905,466056.095629938,44557.3345974576
"482","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2019",6539,0.106726594567464,0.00533093612974615,911430.09231728,46110.9024089151
"483","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2021",3,0.0043909988068478,0.00303698515371142,7957.99399861947,5519.98857031504
"484","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2021",13,0.00833665357166026,0.00390709339712433,15108.8720380382,7117.12902445512
"485","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2021",336,0.196420573452605,0.0150077721079021,355981.364035794,30266.6221294126
"486","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2021",114,0.0881872873406535,0.011998526040406,159825.573697947,23002.8851626893
"487","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2021",631,0.440822468707979,0.0188630615068621,798921.319441915,45651.7955102832
"488","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2021",94,0.0646145715567195,0.00943304033545552,117103.737734986,17685.9330806744
"489","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2021",356,0.197227446563535,0.0143431611130616,357443.694511589,28464.1409157412
"490","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2021",2,0.00383405068631223,0.00271207182024213,2680.8140167171,1895.61355376861
"491","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2021",125,0.269151949526464,0.0283554432871832,188194.256662604,23007.258644622
"492","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2021",37,0.126783133357586,0.0235109371307347,88648.2805774394,17827.5169636616
"493","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2021",193,0.411977060680241,0.0318107250433436,288059.279649169,28852.3598637933
"494","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2021",44,0.0623067313234869,0.0131692829785311,43565.6104558414,9367.43436305852
"495","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2021",45,0.12594707442591,0.022199940477941,88063.6981902421,16689.1265470234
"496","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2021",4,0.00736647266361353,0.00399871114102387,10275.1228,5602.14458025022
"497","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2021",23,0.016585417493453,0.00501843611502417,23134.166,7049.47217065203
"498","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2021",340,0.308817050549444,0.0191760264150526,430753.3961,31773.547925668
"499","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2021",442,0.492653685098414,0.0210535287712543,687177.886,41694.9788684531
"500","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2021",5,0.00873792486056618,0.00436208385342675,12188.0926,6116.35655154498
"501","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2021",10,0.0148553692627791,0.00522021515012215,20721.0086,7338.57048842522
"502","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2021",140,0.150984080071731,0.0150846339269881,210600.1114,22830.9857329064
"503","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2021",2,0.00147062742964685,0.00104166071220396,1455.47294282521,1029.33958507265
"504","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2021",11,0.0163584407831869,0.0068603949262401,16189.870708759,6844.15621531778
"505","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2021",140,0.232304958105388,0.0224960717169407,229911.107456856,25072.4082393211
"506","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2021",71,0.129577075526472,0.0189854029011581,128241.812737362,20240.6906753969
"507","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2021",286,0.480583468101854,0.027450264752678,475631.162924332,38636.9801874012
"508","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2021",24,0.0247498337054519,0.00742256325628064,24494.7922033245,7407.5972438033
"509","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2021",83,0.114955596348001,0.0167855031553907,113771.004632377,17542.3040974405
"510","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2021",1,0.00192909872212279,0.0019291801115033,1362.55884532412,1362.55884532692
"511","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2021",160,0.353275718933788,0.0307388536964349,249525.309488454,27769.3636370927
"512","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2021",30,0.0831796202584169,0.0187375717346498,58751.336069048,13920.9442227224
"513","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2021",253,0.428172546272045,0.0305397863758881,302426.352553869,27084.5659791832
"514","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2021",26,0.0200396210164774,0.00698640897585475,14154.3626356756,4954.24126180102
"515","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2021",69,0.113403394797149,0.0204169664776265,80098.9585958595,15370.9547761828
"516","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2021",13,0.0123822472215928,0.00401295731909189,3695.95614539071,1161.74799662621
"517","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2021",56,0.159108731756861,0.0295265455941506,47492.0977103902,9231.95563929548
"518","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2021",28,0.193608938692712,0.0404198687406563,57790.0064469763,13793.6031530901
"519","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2021",105,0.437426961300634,0.0462276457649725,130566.837896707,18446.6660027057
"520","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2021",21,0.0284948464565001,0.00755183394405445,8505.37878852972,2173.13322271777
"521","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2021",41,0.168978274571699,0.0369435725151116,50438.0409439486,12261.2349073412
"522","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2021",10,0.0607602270792449,0.0248287576680978,6479.2958007277,2596.99441884761
"523","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2021",11,0.0747705274019899,0.0291653945267467,7973.31391770581,3072.63403555436
"524","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2021",60,0.784290138619575,0.0522428804084927,83634.4438785977,16226.6967370094
"525","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2021",7,0.00760135112005681,0.00316234051204011,810.586213376163,313.409070614692
"526","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2021",10,0.0725777557791337,0.0347465912856701,7739.48306073094,3774.75727179034
"527","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2021",8,0.0018408589117912,0.000865790946163446,17063.480756828,8034.42716589684
"528","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2021",142,0.0174641996669855,0.00211398622511881,161880.974713618,19733.5190432346
"529","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2021",1473,0.207475100778079,0.00707512040333313,1923149.76828016,73508.6127007024
"530","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2021",475,0.0891221705466151,0.00523341831878047,826100.486239438,51049.729791139
"531","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2021",3518,0.507858548684861,0.00870076854640552,4707495.24429478,115135.008100142
"532","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2021",221,0.0258569405269219,0.00265065894476178,239675.840601099,24854.3348963111
"533","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2021",1251,0.150382180884747,0.00592400887733444,1393938.14119078,58764.3852937493
"534","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2023",7,0.000347679018791858,0.000250818329325857,695.132988017475,500.860454750868
"535","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2023",113,0.00528309138194033,0.00145335793983056,10562.7630653666,2889.5354377925
"536","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2023",778,0.2288118855239,0.0185943039705632,457475.663129851,43807.8242592798
"537","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2023",439,0.131713905855429,0.0128972702727545,263342.554459835,27369.195213821
"538","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2023",1736,0.477110556441211,0.0201747648326892,953912.283421992,56743.2936469979
"539","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2023",279,0.0337729526629676,0.00560205954694643,67524.0443911743,11249.4401450453
"540","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2023",1021,0.122959929115759,0.0105966274335376,245840.267352527,21550.6340187183
"541","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2023",2,0.000462000444251966,0.000334783605454081,306.409351916179,220.56874350059
"542","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2023",22,0.0125985455268653,0.00447963722827546,8355.64601290281,2919.80109159185
"543","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2023",90,0.121281223155773,0.0273279988609929,80436.5048759444,19249.2360417236
"544","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2023",58,0.270489822266071,0.0443115059566513,179395.089705298,36922.8573603701
"545","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2023",358,0.433736560899685,0.0420925681204205,287664.092494125,35591.3245984661
"546","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2023",76,0.0809549821752637,0.0178374914818769,53691.2116239871,11897.6673793757
"547","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2023",160,0.0804768655320908,0.0153229012961354,53374.1136371829,9898.40432894576
"548","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2023",5,0.0061595912592697,0.00318036228510404,15572.9090672901,8070.45931625655
"549","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2023",65,0.005350472554444,0.00128622527057028,13527.2648866099,3231.51650537476
"550","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2023",654,0.166471939719222,0.0131415855069543,420880.586126785,36080.9683546194
"551","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2023",1219,0.577106040783739,0.0178004622746487,1459061.0832795,71564.4604077116
"552","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2023",66,0.0315123225831149,0.0067112604071338,79670.6329088703,17269.7591452173
"553","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2023",346,0.131756248758575,0.0120137259142204,333111.077439872,32438.2565193145
"554","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2023",364,0.0816433843416355,0.00928162700915483,206413.858774268,24297.0983928768
"555","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2023",4,0.00104602458658018,0.000920053318892049,1272.48835260126,1118.01430301802
"556","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2023",60,0.0112992539433022,0.00256954969375692,13745.5364055477,3058.79069127704
"557","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2023",291,0.159488865723427,0.0224089919309992,194018.120229998,30135.5494200031
"558","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2023",118,0.197596528636163,0.026535581889193,240376.071872269,37504.5028250318
"559","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2023",764,0.490832664121523,0.0287248343226393,597097.674551657,48079.366324154
"560","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2023",135,0.0249755177704773,0.0052128456570323,30382.7040691476,6253.62775574751
"561","mode_characterization","Trip Mode","Walk","race_category","Person Race Category","2023",486,0.114761145218528,0.0124114155340782,139606.872051821,14562.9417320805
"562","mode_characterization","Trip Mode","Airplane","race_category","Person Race Category","2023",2,0.00265952741651833,0.00248460681932275,3299.70941216083,3085.46553618456
"563","mode_characterization","Trip Mode","Bike/Micromobility","race_category","Person Race Category","2023",70,0.010825826879752,0.00320365137249343,13431.74077758,3947.38300171716
"564","mode_characterization","Trip Mode","Drive HOV2","race_category","Person Race Category","2023",386,0.207948480960592,0.02218667101618,258004.318965998,30778.3884924084
"565","mode_characterization","Trip Mode","Drive HOV3+","race_category","Person Race Category","2023",130,0.124299392537826,0.0202136807397864,154219.833544668,27199.5990726136
"566","mode_characterization","Trip Mode","Drive SOV","race_category","Person Race Category","2023",865,0.533063178175872,0.0275985822444016,661378.24914999,50456.5031011701
"567","mode_characterization","Trip Mode","Transit","race_category","Person Race Category","2023",109,0.0292493791936581,0.00718461503473903,36290.0759081194,8949.70686752541
