,geoid10,score,scaled_score
739,530330247023,14.96194487,11.00296348
740,530330247024,109.1952355,38.60362373
741,530330248001,180.0218942,45.69454267
742,530330248002,209.2721741,47.83432512
743,530330248003,267.7631514,51.34043591
744,530330249011,41.32095546,24.93260521
745,530330249012,45.91501326,26.40482481
746,530330249013,27.5659068,19.31734195
747,530330249014,205.628273,47.58459137
748,530330249021,95.39293625,36.69189891
749,530330249022,42.64871652,25.37391254
750,530330249023,88.51250408,35.63397608
751,530330249031,1.394582312,0
752,530330249032,2.73592071,0
753,530330249033,2.037934257,0
754,530330249034,2.016160812,0
755,530330250011,78.92170909,34.01496456
756,530330250012,92.17204263,36.20639578
757,530330250013,74.41151807,33.18514318
758,530330250014,60.83708839,30.35004743
759,530330250031,1.059925433,0
760,530330250032,1.229060985,0
761,530330250035,0.483284137,0
762,530330250051,4.794550135,0
763,530330250052,50.26132327,27.67052193
764,530330250061,0.094227222,0
765,530330251011,149.2625232,43.03405599
766,530330251012,150.3682615,43.13879551
767,530330251013,106.0898163,38.19525552
768,530330251014,84.55149985,34.9874076
769,530330251021,5.115047493,0
770,530330251022,123.774219,40.37865508
771,530330251023,11.18731374,7.148507908
772,530330251024,122.0772367,40.18302998
773,530330252001,119.7593668,39.9114266
774,530330252002,99.52789595,37.29193229
775,530330252003,181.1047078,45.77974056
776,530330252004,99.66092613,37.31082431
777,530330252005,18.55707249,13.90481408
778,530330253011,80.56614622,34.30591859
779,530330253012,39.41937101,24.27584501
780,530330253013,470.4449831,59.36860586
781,530330253021,244.2006896,50.02967166
782,530330253022,148.2568515,42.93812368
783,530330253023,969.3694612,69.68109838
784,530330254001,162.3159153,44.22409223
785,530330254002,218.4218778,48.4428037
786,530330254003,170.7230609,44.94118669
787,530330254004,154.069864,43.4839393
788,530330255001,127.7355542,40.82514761
789,530330255002,190.8369502,46.52351134
790,530330255003,157.6473364,43.80976755
791,530330256011,91.51974772,36.10603015
792,530330256012,63.61384132,30.97755214
793,530330256013,90.99768637,36.02519184
794,530330256021,34.9834034,22.61511165
795,530330256022,15.41656107,11.4041521
796,530330256023,11.14194233,7.095225249
797,530330257011,103.8678667,37.89573065
798,530330257012,88.98202679,35.70871354
799,530330257013,55.10237946,28.95968895
800,530330257014,121.8796144,40.16007331
801,530330257015,130.2230308,41.09854858
802,530330257021,19.19982415,14.36676999
803,530330257022,68.15986261,31.94886677
804,530330257023,73.5250101,33.01621107
805,530330258031,96.40048864,36.84044611
806,530330258032,66.82661332,31.67078064
807,530330258033,58.54720974,29.81099199
808,530330258041,83.51044443,34.81250185
809,530330258042,99.19631204,37.24473403
810,530330258043,66.36417731,31.57304832
811,530330258051,47.22924238,26.79950751
812,530330258052,109.6951508,38.6682862
813,530330258053,84.50405691,34.9794832
814,530330258061,117.3324769,39.62140376
815,530330258062,139.3103779,42.05509934
816,530330258063,257.4436572,50.78111014
817,530330260011,141.8102892,42.30738715
818,530330260012,112.5779244,39.03555943
819,530330260013,124.3793093,40.44776596
820,530330260014,179.1061774,45.62209359
821,530330260015,231.3754523,49.26220561
822,530330260021,258.329661,50.83000107
823,530330260022,713.0939603,65.30020787
824,530330260023,150.7913063,43.1786656
825,530330260024,126.6673,40.70610945
826,530330261001,245.3202424,50.09474983
827,530330261002,155.3372846,43.60022505
828,530330261003,216.5718216,48.32184301
829,530330261004,159.6651326,43.99031825
830,530330261005,248.0421032,50.25174245
831,530330262001,236.240503,49.55820582
832,530330262002,218.1039341,48.4220886
833,530330262003,107.4179251,38.37133481
834,530330262004,188.8698635,46.37627012
835,530330263001,145,42.62295174
836,530330263002,40.57764745,24.67946717
837,530330264001,94.40229899,36.54432395
838,530330264002,139.5505503,42.07953161
839,530330264003,74.62709544,33.2259232
840,530330264004,81.83183141,34.52589178
841,530330264005,106.058337,38.19105559
842,530330265001,199.0470482,47.12217971
843,530330265002,475.3667112,59.51697085
844,530330265003,158.2788293,43.86651871
845,530330266001,511.3543679,60.55737872
846,530330266002,590.7992849,62.61667902
847,530330267001,259.1071934,50.87276897
848,530330267002,214.4495975,48.18181423
849,530330267003,156.9550301,43.74729104
850,530330267004,36.57447975,23.23321557
851,530330268011,287.5938096,52.35743137
852,530330268012,180.7173128,45.7493179
853,530330268013,388.8418834,56.65344614
854,530330268014,320.8992447,53.91769417
855,530330268021,307.8192854,53.32508956
856,530330268022,292.5689753,52.60160888
857,530330268023,201.6031326,47.30355791
858,530330268024,245.6987835,50.11668703
859,530330270001,145.9347157,42.71411967
860,530330270002,87.75117992,35.51195319
861,530330270003,168.5899079,44.76261737
862,530330271001,168.1024788,44.72149878
863,530330271002,162.8114119,44.26736912
864,530330272001,165.4309852,44.49401029
865,530330272002,125.5598776,40.58165053
866,530330273001,256.8181541,50.74649296
867,530330273002,297.8740088,52.8574587
868,530330273003,90.46169501,35.94171787
869,530330273004,141.8813812,42.31449692
870,530330274001,140.7715145,42.20309585
871,530330274002,99.29178076,37.25833922
872,530330274003,286.5645454,52.30639058
873,530330274004,193.7491388,46.73874661
874,530330275001,268.9155843,51.40156085
875,530330275002,240.6120652,49.81904862
876,530330275003,552.0436063,61.64909789
877,530330275004,319.7246691,53.86547181
878,530330276001,217.4047849,48.37643075
879,530330276002,136.977446,41.81557481
880,530330276003,65.73603465,31.43921509
881,530330277011,16.36078621,12.2030571
882,530330277012,26.00984839,18.51716507
883,530330277013,0.778928169,0
884,530330277021,0.393454658,0
885,530330277022,17.74565049,13.29945359
886,530330277024,0.772508888,0
887,530330278001,3.972985374,0
888,530330278002,6.523038562,0.256716006
889,530330278003,22.61433251,16.59791196
890,530330279001,767.9046905,66.35667175
891,530330279002,714.568858,65.32968331
892,530330279003,463.8037933,59.16593381
893,530330279004,254.490023,50.61690514
894,530330279005,90.72407005,35.98264045
895,530330279006,284.6712952,52.21202618
896,530330280001,440.8416522,58.44216521
897,530330280002,502.2376,60.30089178
898,530330280003,372.1113016,56.02681101
899,530330281001,540.9455992,61.35950894
900,530330281002,430.6511389,58.10882447
901,530330282001,283.7306913,52.1649113
902,530330282002,477.4878134,59.58043917
903,530330282003,940.2697086,69.24613882
904,530330283001,168.0231533,44.71479582
905,530330283002,76.51435391,33.57804473
906,530330283003,23.75246666,17.27035925
907,530330284021,348.5151689,55.09352804
908,530330284022,351.0578644,55.19707928
909,530330284023,319.65627,53.86242485
910,530330284024,122.0055609,40.17470807
911,530330284031,411.1696014,57.44907026
912,530330284032,300.0210655,52.95971782
913,530330284033,174.3428842,45.23919136
914,530330285001,100.540737,37.43514383
915,530330285002,144.0113815,42.52588904
916,530330285003,154.8873174,43.55904888
917,530330286001,56.33769094,29.27083129
918,530330286002,104.7733687,38.01855392
919,530330286003,73.56068079,33.02304716
920,530330286004,122.0925286,40.18480483
921,530330286005,24.26306261,17.5620479
922,530330286006,112.4154376,39.01510737
923,530330287001,159.6169139,43.98603018
924,530330287002,166.6816453,44.60096019
925,530330287003,152.89642,43.37542541
926,530330287004,121.3249305,40.09544099
927,530330288011,183.7414373,45.98510302
928,530330288012,292.8439978,52.61498581
929,530330288013,485.0518307,59.8045038
930,530330288021,347.2098131,55.04007442
931,530330288022,214.8650556,48.20933529
932,530330288023,304.0083342,53.14770145
933,530330288024,734.9254886,65.7304125
934,530330289011,161.5594604,44.15776922
935,530330289012,242.1749557,49.91115952
936,530330289013,169.641412,44.85091927
937,530330289014,183.4315162,45.96111727
938,530330289021,310.0602084,53.42837842
939,530330289022,140.1071342,42.13599169
940,530330289023,373.0992634,56.06458818
941,530330289024,324.8883058,54.0936386
942,530330289025,371.1185614,55.98875024
943,530330290011,146.1675913,42.73674306
944,530330290012,138.5062229,41.9729887
945,530330290013,98.88111025,37.19972259
946,530330290014,34.13473581,22.27414665
947,530330290031,323.9596281,54.05287076
948,530330290032,328.7192835,54.2605948
949,530330290033,155.2509005,43.59232931
950,530330290034,339.1456687,54.70534233
951,530330290035,171.8523295,45.03482347
952,530330290041,330.3682187,54.33186001
953,530330290042,180.4064102,45.72485535
954,530330291011,134.673692,41.57503827
955,530330291012,65.08649357,31.29949132
956,530330291021,115.8249635,39.43823966
957,530330291022,136.8313162,41.80043702
958,530330291023,77.21744086,33.70703788
959,530330292031,790.6654571,66.77341286
960,530330292032,561.5454215,61.89245543
961,530330292041,46.11124403,26.46445285
962,530330292042,27.97985927,19.52287258
963,530330292043,20.62577822,15.34122913
964,530330292044,180.1009898,45.70078329
965,530330292051,150.9129246,43.19010703
966,530330292052,312.1671745,53.52481646
967,530330292053,129.736868,41.04552374
968,530330292061,194.7259437,46.81022049
969,530330292062,325.5759264,54.12374954
970,530330292063,293.3112039,52.63768178
971,530330293031,139.9766854,42.12277893
972,530330293032,133.3757768,41.43771685
973,530330293033,33.5839495,22.0484241
974,530330293034,86.71348915,35.34393854
975,530330293035,105.6485784,38.13627307
976,530330293041,41.64456164,25.04142506
977,530330293042,15.13321581,11.15543201
978,530330293043,23.61871046,17.19295345
979,530330293044,1.009384807,0
980,530330293051,23.12474496,16.90340108
981,530330293052,87.42820496,35.45987113
982,530330293053,78.86873886,34.00549318
983,530330293054,106.2300404,38.2139491
984,530330293061,113.0291991,39.09220782
985,530330293062,20.15111291,15.02417891
986,530330293071,3.477268122,0
987,530330293072,0.096103134,0
988,530330294031,124.8175894,40.49761649
989,530330294032,121.4224876,40.10682965
990,530330294033,123.0329214,40.29352893
991,530330294051,6.291543807,0
992,530330294052,19.00016783,14.22486665
993,530330294053,48.09532914,27.05377001
994,530330294054,12.54211068,8.654344862
995,530330294055,6.563223777,0.332821784
996,530330294061,26.1942768,18.61437913
997,530330294062,4.514103579,0
998,530330294071,142.7920749,42.40526189
999,530330294072,215.832883,48.27324189
1000,530330294073,247.4953375,50.22034404
1001,530330294081,77.44640865,33.7487957
1002,530330294082,87.07829674,35.40323078
1003,530330294083,197.6475157,47.02188537
1004,530330295021,84.3287015,34.95015536
1005,530330295022,120.9431725,40.05078767
1006,530330295023,99.23564801,37.25034134
1007,530330295024,76.61395798,33.59638974
1008,530330295031,260.2894147,50.93755231
1009,530330295032,213.5395999,48.12134766
1010,530330295033,255.0351866,50.64735547
1011,530330295034,159.1740838,43.94658925
1012,530330295035,235.3586327,49.50500402
1013,530330295041,257.7677588,50.79901393
1014,530330295042,268.9697328,51.40442646
1015,530330295043,116.2315922,39.48787712
1016,530330296011,74.1057019,33.12709257
1017,530330296012,32.62142821,21.6451944
1018,530330296013,139.1575718,42.03953289
1019,530330296014,61.68189089,30.54389406
1020,530330296015,105.4367759,38.10787364
1021,530330296021,2.890154247,0
1022,530330296022,12.30007844,8.396713325
1023,530330296023,24.527847,17.71099851
1024,530330297001,118.6893356,39.7842788
1025,530330297002,4.039506787,0
1026,530330297003,313.4802189,53.58458824
1027,530330297004,83.24224693,34.76709344
1028,530330297005,234.0452793,49.42540248
1029,530330298011,123.7961982,40.38117131
1030,530330298013,88.31752112,35.60282391
1031,530330298014,76.44374665,33.56502604
1032,530330298015,83.56255623,34.82130816
1033,530330298021,62.64506614,30.76174009
1034,530330298022,85.14902851,35.08683837
1035,530330298023,57.10134005,29.45983897
1036,530330298024,59,29.91920803
1037,530330298025,28.50489324,19.77937317
1038,530330299011,19.90004282,14.85358869
1039,530330299012,87.36111999,35.44902934
1040,530330299013,43.85966245,25.76484292
1041,530330299021,2.995342684,0
1042,530330300031,9.927642191,5.58993657
1043,530330300032,145.2678327,42.64913446
1044,530330300033,203.8231839,47.45924414
1045,530330300034,28.47375834,19.76429028
1046,530330300035,224.3960639,48.82655913
1047,530330300041,95.17970779,36.66026282
1048,530330300042,223.0124656,48.73859572
1049,530330300043,281.73657,52.0645088
1050,530330300044,95.82964593,36.75647439
1051,530330300045,57.51864081,29.56207643
1052,530330300046,218.7859383,48.46648664
1053,530330300051,60.16083682,30.19295805
1054,530330300052,119.4260755,39.87194405
1055,530330300053,125.391267,40.56260556
1056,530330300061,497.6040422,60.16874683
1057,530330300062,893.7815011,68.52256508
1058,530330301001,26.13776618,18.58466205
1059,530330301002,22.85450972,16.74247552
1060,530330301003,17.9996258,13.49170406
1061,530330301004,40.93491633,24.80169722
1062,530330301005,62.52129576,30.73393166
1063,530330301006,7.765303248,2.440015934
1064,530330301007,16.57168391,12.37555339
1065,530330302011,87.58074655,35.48449323
1066,530330302012,46.24247681,26.50419172
1067,530330302013,53.97343162,28.66928582
1068,530330302014,193.5662194,46.72532236
1069,530330302021,386.7138655,56.57525153
1070,530330302022,82.15690113,34.58184569
1071,530330302023,137.7510187,41.89544421
1072,530330302024,216.6709498,48.32835026
1073,530330302025,313.206255,53.57213762
1074,530330303041,36.15193313,23.07165437
1075,530330303042,26.67622983,18.86534166
1076,530330303051,4.01377606,0
1077,530330303052,69.89336879,32.30252715
1078,530330303053,19.29887102,14.43664671
1079,530330303061,81.14231454,34.40647552
1080,530330303062,0.772377002,0
1081,530330303063,22.81623256,16.71953412
1082,530330303064,53.17736329,28.46090243
1083,530330303081,149.0951983,43.01813925
1084,530330303082,162.4263706,44.23375081
1085,530330303083,93.76327694,36.44831372
1086,530330303084,122.3451139,40.21408901
1087,530330303091,155.2598485,43.59314739
1088,530330303092,79.62644986,34.14038225
1089,530330303093,56.43164487,29.2942208
1090,530330303094,50.61270053,27.76811109
1091,530330303101,73.41494948,32.99509794
1092,530330303102,51.62274272,28.0449771
1093,530330303103,113.0739325,39.09781098
1094,530330303104,59.20408798,29.96771795
1095,530330303111,52.1102993,28.17672671
1096,530330303112,138.3070808,41.95258159
1097,530330303113,141.1652225,42.24271315
1098,530330303114,165.866731,44.53136394
1099,530330303121,89.69761475,35.82187226
1100,530330303122,162.3265787,44.22502495
1101,530330303123,101.2592696,37.53587781
1102,530330303124,135.630418,41.67542288
1103,530330303131,647.7237486,63.92867099
1104,530330303132,184.8388549,46.06971324
1105,530330303141,124.063964,40.41179026
1106,530330303142,253.2366153,50.54664843
1107,530330303143,107.6977726,38.40816147
1108,530330304011,35.86182686,22.95966447
1109,530330304013,30.36496984,20.652738
1110,530330304014,1.441668937,0
1111,530330304015,52.85043699,28.37443598
1112,530330304031,58.14677675,29.71460137
1113,530330304032,32.3174157,21.5154322
1114,530330304033,58.94047302,29.90502791
1115,530330304041,20.78522852,15.44617356
1116,530330304042,7.838875605,2.559423922
1117,530330305011,13.60641983,9.735159233
1118,530330305012,154.9848612,43.56798513
1119,530330305031,107.6491005,38.40176326
1120,530330305032,53.1132061,28.44397516
1121,530330305041,190.544091,46.50168603
1122,530330305042,133.1963971,41.41863396
1123,530330305043,132.2430515,41.31678451
1124,530330305044,38.97770845,24.11888586
1125,530330306001,84.13550664,34.91777404
1126,530330306002,23.45343675,17.09672526
1127,530330306003,325.1255236,54.10403356
1128,530330306004,215.7554568,48.26813987
1129,530330307001,152.2044507,43.31104726
1130,530330307002,175.2239524,45.3107949
1131,530330307003,114.8913448,39.32361528
1132,530330308011,17.82245744,13.35786716
1133,530330308012,86.51603439,35.31174324
1134,530330308013,83.0090172,34.72748772
1135,530330308021,84.67702333,35.00835263
1136,530330308022,108.7289607,38.54304759
1137,530330308023,89.02665292,35.71579671
1138,530330309011,54.8786016,28.90259298
1139,530330309012,29.45662173,20.23290618
1140,530330309021,22.98133175,16.81822406
1141,530330309022,34.19116297,22.29707142
1142,530330309023,54.85328618,28.89611947
1143,530330310002,25.57684068,18.28628837
1144,530330311001,36,23.01311304
1145,530330311002,56.29697014,29.26068207
1146,530330311003,39.3664012,24.25711122
1147,530330311004,94.57979892,36.57087842
1148,530330311005,35.84453945,22.9529632
1149,530330312022,36,23.01311304
1150,530330312025,12.03170952,8.105508301
1151,530330312051,21.76458982,16.07437501
1152,530330312052,8.159268438,3.068090152
1153,530330312053,109.7827713,38.67958955
1154,530330312061,94.31731713,36.53159294
1155,530330312062,105.9726961,38.17962322
1156,530330312063,121.3588153,40.09939767
1157,530330313011,27.19030755,19.12826021
1158,530330313012,19.84300767,14.81455041
1159,530330313021,2.959801982,0
1160,530330313022,2.952563148,0
1161,530330313023,8.201550621,3.133885938
1162,530330313024,21.98776471,16.21374436
1163,530330314001,31.83942062,21.30899489
1164,530330314002,12.4950709,8.604635718
1165,530330314003,33.48486123,22.00743461
1166,530330314004,35.91132833,22.97883578
1167,530330314005,36,23.01311304
1168,530330316031,8.992422791,4.311815498
1169,530330316033,5.536573828,0
1170,530330316034,3.717366885,0
1171,530330316041,18.02101524,13.50777762
1172,530330316042,41.36514752,24.94751474
1173,530330316043,23.98622613,17.40463883
1174,530330317031,25.04956845,18.00001717
1175,530330317032,1.266101947,0
1176,530330317033,37.83201566,23.70350075
1177,530330317034,109.1618569,38.59929586
1178,530330317035,25.36774164,18.17344794
1179,530330317041,5.341494089,0
1180,530330317042,87.72256013,35.5073457
1181,530330317043,38.66162592,24.00548741
1182,530330317051,0.411643028,0
1183,530330317052,0.385181516,0
1184,530330317053,3.960494699,0
1185,530330317061,22.16673315,16.32453334
1186,530330317062,75.48126805,33.38636927
1187,530330317063,44.71283783,26.0339882
1188,530330317064,32.37732394,21.54109636
1189,530330318001,4.403118877,0
1190,530330319031,12.73988658,8.861471886
1191,530330319032,16,11.90304777
1192,530330319033,16,11.90304777
1193,530330319034,12.47045432,8.578553115
1194,530330319035,9.162782866,4.553318697
1195,530330319043,8.3904185,3.424140871
1196,530330319071,24.71594195,17.81587298
1197,530330319072,46.39346886,26.54977759
1198,530330319073,20.74134676,15.41736897
1199,530330319074,3.377039145,0
1200,530330319075,24.66130343,17.78548791
1201,530330319081,49.29153861,27.39766921
1202,530330319082,63.94543366,31.05067764
1203,530330319083,42.80481907,25.42491194
1204,530330319091,34.47636565,22.41238169
1205,530330319092,4.400821068,0
1206,530330320021,32,21.37867945
1207,530330320051,0.235916172,0
1208,530330320052,72.63978119,32.8455055
1209,530330320053,74.47269097,33.19672688
1210,530330320054,68.77779156,32.07593981
1211,530330320055,75,33.29619058
1212,530330320056,58.9993793,29.91906025
1213,530330320062,68.88528304,32.09792977
1214,530330320072,8.723416283,3.921957516
1215,530330320073,1.138786124,0
1216,530330320082,18.55794197,13.90544918
1217,530330320083,45.12409273,26.16193475
1218,530330320101,14.74401851,10.8065788
1219,530330320102,29.58049531,20.29089139
1220,530330320103,21.9199183,16.17151896
1221,530330320104,30.67205039,20.79192287
1222,530330320111,71.77081529,32.67592837
1223,530330320112,4.797514356,0
1224,530330321031,263.0877679,51.08973574
1225,530330321032,158.1195031,43.8522216
1226,530330321033,122.6291764,40.24695104
1227,530330321034,43.03884444,25.50102961
1228,530330321042,44.08314541,25.83583515
1229,530330322031,37.79805449,23.69100148
1230,530330322032,4.05867451,0
1231,530330322071,62.73614713,30.78216944
1232,530330322072,33.76290616,22.12215576
1233,530330322081,8.61735078,3.765269144
1234,530330322082,14.25212236,10.35312378
1235,530330322083,69.44714125,32.2123237
1236,530330322084,44.20989357,25.8759421
1237,530330322085,85.82131862,35.19788854
1238,530330322103,197.7541563,47.02955237
1239,530330322111,47.54673729,26.89324271
1240,530330322112,64.69982973,31.21566191
1241,530330322113,90.78441692,35.99203618
1242,530330322122,83.17940655,34.75643305
1243,530330322123,32.74508565,21.69763995
1244,530330322124,8.121511485,3.009078906
1245,530330322141,4.351559938,0
1246,530330322142,8.156876713,3.064359291
1247,530330322143,10.92579465,6.838623886
1248,530330323071,3.982445575,0
1249,530330323072,4.894775824,0
1250,530330323073,9.914909124,5.573280917
1251,530330323074,5.521038023,0
1252,530330323075,14.89117366,10.93948342
1253,530330323091,317.3817017,53.76072832
1254,530330323092,685.0357985,64.72756873
1255,530330323093,74.39918842,33.1828073
1256,530330323111,0.66940648,0
1257,530330323112,31.88838841,21.33028085
1258,530330323113,1.087043809,0
1259,530330323114,0.537379341,0
1260,530330323132,294.1639778,52.67901513
1261,530330323133,109.7290611,38.67266181
1262,530330323134,139.3119629,42.05526072
1263,530330323162,8.793151748,4.024047717
1264,530330323164,10.05417997,5.754409064
1265,530330323171,4.133453915,0
1266,530330323172,68.75583178,32.07144324
1267,530330323173,67.98320685,31.91232994
1268,530330323174,4.706152701,0
1269,530330323175,67.75718655,31.86544661
1270,530330323182,88.93860992,35.70181894
1271,530330323183,85.55916591,35.15468827
1272,530330323184,55.7679159,29.1281615
1273,530330323191,2.975469847,0
1274,530330323192,126.8929938,40.73134183
1275,530330323193,251.0236797,50.42175786
1276,530330323194,93.11107835,36.34965385
1277,530330323201,16.86952309,12.6156663
1278,530330323211,1.088072556,0
1279,530330323213,3.863835977,0
1280,530330323214,29.15319107,20.08986796
1281,530330323221,10.93527675,6.849977827
1282,530330323223,21.79637919,16.09431023
1283,530330323231,49.35002838,27.41427404
1284,530330323232,46.21977823,26.49732622
1285,530330323233,65.29927891,31.34541459
1286,530330323234,97.61370925,37.01728987
1287,530330323241,107.4987526,38.38198109
1288,530330323242,354.9830436,55.35547285
1289,530330323243,491.5448811,59.99407979
1290,530330323244,70.71309545,32.46676247
1291,530330323251,113.837417,39.19310519
1292,530330323252,81.40499327,34.45208619
1293,530330323253,172.9605869,45.12612517
1294,530330323262,51.84242139,28.10449005
1295,530330323263,14.20711176,10.31090282
1296,530330323271,1.882279481,0
1297,530330323282,0.080445715,0
1298,530330323283,1.078174438,0
1299,530330323291,2.355856686,0
1300,530330323292,18.69854106,14.00777965
1301,530330324013,4.423986881,0
1302,530330324021,16.75169008,12.52115324
1303,530330324022,16.97332225,12.69840802
1304,530330324023,2.959351693,0
1305,530330325003,18,13.49198542
1306,530330326011,13.8296659,9.951851815
1307,530330326022,7.80689798,2.507646797
1308,530330326024,19.44273245,14.53753482
1309,530330327021,17.6903587,13.25725448
1310,530330327031,15.52902233,11.50168235
1311,530330327032,29.43029234,20.22055101
1312,530330327042,46.98855553,26.72803651
1313,530330327043,5.830300269,0
1314,530330327044,34.24328329,22.3182138
1315,530339901000,82.01677211,34.5577523
1316,530350801011,55.60489184,29.08707728
1317,530350801012,65.83602765,31.46060387
1318,530350801021,148.0622798,42.91948862
1319,530350801022,174.1199947,45.22102033
1320,530350801023,42.93819946,25.46834413
1321,530350802001,153.0090961,43.38588095
1322,530350802002,145.1313724,42.6358004
1323,530350803001,87.29050314,35.43760785
1324,530350803002,79.20024505,34.06466529
1325,530350804001,107.4161203,38.37109698
1326,530350804002,54.32103211,28.75933091
1327,530350804003,2.076044336,0
1328,530350805001,482.2872574,59.72301732
1329,530350805002,398.7657565,57.01255381
1330,530350806001,35.66768159,22.88422509
1331,530350806002,93.65233736,36.4315796
1332,530350806003,117.7266511,39.66891144
1333,530350806004,65.33062531,31.3521673
1334,530350806005,140.2270728,42.14812915
1335,530350807002,10.43362365,6.236549388
1336,530350807003,4.688277128,0
1337,530350808001,16.38033222,12.21913193
1338,530350808002,10.71603483,6.585120025
1339,530350809001,24.02868202,17.42889211
1340,530350809002,13.31037183,9.442636818
1341,530350809003,4.783338517,0
1342,530350809004,14.20969145,10.313326
1343,530350810001,108.5042308,38.51375979
1344,530350810002,24.67997447,17.79587835
1345,530350810003,51.1114527,27.90549637
1346,530350811001,124.7027708,40.48457369
1347,530350811002,95.61248581,36.72439979
1348,530350812001,167.7680129,44.69321525
1349,530350812002,184.627881,46.05348615
1350,530350814001,101.4979489,37.56918268
1351,530350901021,28.1206007,19.5920836
1352,530350903001,14,10.11500287
1353,530350905011,50.01248245,27.6010051
1354,530350905012,52.33080428,28.2359158
1355,530350905013,48.50872317,27.17355543
1356,530350905021,23.07154148,16.8718613
1357,530350905022,23.85435321,17.32904166
1358,530350905023,17.69651896,13.26196221
1359,530350907001,23.99290504,17.40845694
1360,530350907002,8.859342168,4.120277845
1361,530350907003,9.650451664,5.222890015
1362,530350908001,0.369859613,0
1363,530350908002,64.16377659,31.09862487
1364,530350908003,14.80232233,10.85938446
1365,530350909001,78.26856952,33.89773859
1366,530350909002,138.6485858,41.98755951
1367,530350909003,83.1730675,34.75535724
1368,530350909004,70.186051,32.36138409
1369,530350910002,3.878580768,0
1370,530350910003,2.567083458,0
1371,530350910004,8.598187104,3.736774818
1372,530350911002,3.576924519,0
1373,530350912011,79.88230042,34.1856431
1374,530350912031,21.10458787,15.65407404
1375,530350912032,28.56618255,19.80901752
1376,530350912033,32.3237887,21.51816453
1377,530350912034,32.74227925,21.69645183
1378,530350912041,66.51154487,31.60426598
1379,530350912042,21.73117596,16.05339104
1380,530350914001,15,11.03698175
1381,530350914002,9.497261572,5.015920292
1382,530350915001,13.55926397,9.688964145
1383,530350915002,4.006476133,0
1384,530350915003,8.360738688,3.378917244
1385,530350916001,14.56675762,10.64482455
1386,530350916002,39.45995815,24.29018282
1387,530350916003,1.746731946,0
1388,530350916004,90.45796371,35.94113505
1389,530350917002,7.827441889,2.540932369
1390,530350917003,48.96449207,27.30446564
1391,530350917004,29.41394764,20.21287582
1392,530350918001,14.27863425,10.37793426
1393,530350918002,2.252458736,0
1394,530350919001,90.36355824,35.92638132
1395,530350919002,1.453455074,0
1396,530350919003,13.40090737,9.532731659
1397,530350921001,4.896701785,0
1398,530350922001,204.1729586,47.48361892
1399,530350922002,55.39960382,29.03517334
1400,530350922003,26,18.51195523
1401,530350922004,13.98079411,10.09669983
1402,530350923001,19.26370577,14.41187704
1403,530350923002,53.73476092,28.60712844
1404,530350923003,51.32824558,27.9648042
1405,530350924001,52.88370608,28.38325904
1406,530350924002,32.72906637,21.6908567
1407,530350924003,10.78586501,6.67001333
1408,530350924004,16.04342912,11.9394963
1409,530350925002,46.71169602,26.64537953
1410,530350925003,141.3153406,42.25779006
1411,530350925004,1.15820298,0
1412,530350926001,2.455816318,0
1413,530350926003,22.33866653,16.43016418
1414,530350926004,22.21274989,16.35288131
1415,530350926005,7.893729997,2.647807626
1416,530350927012,0.369495444,0
1417,530350927041,26.40717554,18.72578372
1418,530350928011,10.66544851,6.523305052
1419,530350928012,2.241783111,0
1420,530359400001,8.139192362,3.036743123
1421,530359400002,1.756154409,0
1422,530359401001,0.002371875,0
1423,530359401002,60.82712489,30.34774546
1424,530359401004,41.91429689,25.13150045
1425,530359901000,41.84180577,25.10734852
1426,530530603001,14.64900115,10.7201013
1427,530530603002,102.1026219,37.65321173
1428,530530603003,143.4319163,42.46868899
1429,530530604001,3.445335757,0
1430,530530604002,115.3663752,39.38205173
1431,530530604003,121.1597303,40.07613504
1432,530530604004,85.26029943,35.10527804
1433,530530604005,77.26387721,33.71551655
1434,530530605001,29.95922842,20.46673038
1435,530530605002,124.6946411,40.48364975
1436,530530605003,144.5476802,42.57862474
1437,530530605004,150.2156922,43.12438918
1438,530530605005,140.527418,42.17847807
1439,530530606001,31.32630787,21.08401977
1440,530530606002,160.9072918,44.10034141
1441,530530606003,218.9940483,48.48000704
1442,530530606004,256.2318357,50.71396804
1443,530530606005,283.0840556,52.13243092
1444,530530606006,289.3377179,52.443497
1445,530530607001,175.3272403,45.31916555
1446,530530607002,221.0359425,48.6119896
1447,530530607003,233.5559289,49.39562946
1448,530530607004,238.4177889,49.68871566
1449,530530607005,181.9727197,45.84767242
1450,530530607006,173.447748,45.16607512
1451,530530608001,146.3074449,42.75031235
1452,530530608002,143.3545951,42.46103912
1453,530530608003,159.1209853,43.94185268
1454,530530608004,171.8210303,45.03223646
1455,530530608005,201.3415714,47.2851031
1456,530530608006,220.6571365,48.58759654
1457,530530608007,223.4837517,48.76861899
1458,530530609031,109.2806112,38.61468754
1459,530530609032,108.4701977,38.50931921
1460,530530609033,41.90221906,25.1274793
1461,530530609041,113.0444274,39.09411552
1462,530530609042,98.86950473,37.19806259
1463,530530609043,126.0085255,40.63220306
1464,530530609044,104.1660864,37.93629822
1465,530530609051,137.6654529,41.88663169
1466,530530609052,113.3423802,39.13138975
1467,530530609053,135.0577504,41.61542044
1468,530530609054,98.9338933,37.20727001
1469,530530609055,27.84254921,19.45502429
1470,530530609061,128.3736363,40.89578034
