,c,d,skimid,t,tod_orig,tod_pulled,tripID
48085,-99,-99,walk,692,9to10,5to6,35538
48086,-99,-99,walk,692,17to18,5to6,35539
48087,-99,-99,walk,706,17to18,5to6,35547
48088,-99,-99,walk,706,18to20,5to6,35548
48089,-99,-99,walk,701,14to15,5to6,35559
48090,-99,-99,walk,635,18to20,5to6,35568
48091,-99,-99,walk,3434,18to20,5to6,35569
48092,-99,-99,walk,3425,18to20,5to6,35570
48093,-99,-99,walk,347,10to14,5to6,35572
48094,-99,-99,walk,10787,8to9,5to6,35574
48095,-99,-99,walk,8869,10to14,5to6,35575
48096,-99,-99,walk,2185,10to14,5to6,35576
48097,-99,-99,walk,1581,10to14,5to6,35577
48098,-99,-99,walk,1581,17to18,5to6,35578
48099,-99,-99,walk,2185,18to20,5to6,35579
48100,-99,-99,walk,2185,20to5,5to6,35580
48101,-99,-99,walk,1744,18to20,5to6,35586
48102,-99,-99,walk,1744,18to20,5to6,35587
48103,-99,-99,walk,993,14to15,5to6,35647
48104,-99,-99,walk,993,15to16,5to6,35648
48105,-99,-99,walk,1342,18to20,5to6,35654
48106,-99,-99,walk,1342,18to20,5to6,35655
48107,-99,-99,walk,993,20to5,5to6,35656
48108,-99,-99,walk,993,17to18,5to6,35657
48109,-99,-99,walk,993,18to20,5to6,35658
48110,-99,-99,walk,7872,16to17,5to6,35663
48111,-99,-99,walk,7872,17to18,5to6,35664
48112,-99,-99,walk,1319,7to8,5to6,35671
48113,-99,-99,walk,1319,7to8,5to6,35672
48114,-99,-99,walk,1319,10to14,5to6,35673
48115,-99,-99,walk,1319,10to14,5to6,35674
48116,-99,-99,walk,648,10to14,5to6,35700
48117,-99,-99,walk,648,10to14,5to6,35701
48118,-99,-99,walk,859,18to20,5to6,35702
48119,-99,-99,walk,859,18to20,5to6,35703
48120,-99,-99,walk,859,18to20,5to6,35706
48121,-99,-99,walk,567,10to14,5to6,35707
48122,-99,-99,walk,1096,18to20,5to6,35720
48123,-99,-99,walk,1096,20to5,5to6,35721
48124,-99,-99,walk,555,20to5,5to6,35722
48125,-99,-99,walk,1096,6to7,5to6,35723
48126,-99,-99,walk,1096,7to8,5to6,35724
48127,-99,-99,walk,605,10to14,5to6,35731
48128,-99,-99,walk,605,10to14,5to6,35732
48129,-99,-99,walk,700,18to20,5to6,35733
48130,-99,-99,walk,700,20to5,5to6,35734
48131,-99,-99,walk,926,10to14,5to6,35735
48132,-99,-99,walk,926,10to14,5to6,35736
48133,-99,-99,walk,700,18to20,5to6,35737
48134,-99,-99,walk,700,20to5,5to6,35738
48135,-99,-99,walk,926,10to14,5to6,35739
48136,-99,-99,walk,926,10to14,5to6,35740
48137,-99,-99,walk,700,18to20,5to6,35741
48138,-99,-99,walk,700,20to5,5to6,35742
48139,-99,-99,walk,926,10to14,5to6,35743
48140,-99,-99,walk,926,10to14,5to6,35744
48141,-99,-99,walk,700,18to20,5to6,35745
48142,-99,-99,walk,700,20to5,5to6,35746
48143,-99,-99,walk,2155,16to17,5to6,35748
48144,-99,-99,walk,4195,10to14,5to6,35751
48145,-99,-99,walk,731,15to16,5to6,35752
48146,-99,-99,walk,731,15to16,5to6,35753
48147,-99,-99,walk,433,17to18,5to6,35765
48148,-99,-99,walk,1785,18to20,5to6,35766
48149,-99,-99,walk,340,18to20,5to6,35767
48150,-99,-99,walk,930,18to20,5to6,35768
48151,-99,-99,walk,1071,9to10,5to6,35773
48152,-99,-99,walk,750,9to10,5to6,35774
48153,-99,-99,walk,1521,16to17,5to6,35775
48154,-99,-99,walk,627,14to15,5to6,35783
48155,-99,-99,walk,627,16to17,5to6,35784
48156,-99,-99,walk,750,20to5,5to6,35785
48157,-99,-99,walk,750,20to5,5to6,35786
48158,-99,-99,walk,750,20to5,5to6,35791
48159,-99,-99,walk,750,20to5,5to6,35792
48160,-99,-99,walk,1061,9to10,5to6,35793
48161,-99,-99,walk,1061,16to17,5to6,35794
48162,-99,-99,walk,1447,10to14,5to6,35795
48163,-99,-99,walk,1447,10to14,5to6,35796
48164,-99,-99,walk,3937,15to16,5to6,35799
48165,-99,-99,walk,3937,17to18,5to6,35800
48166,-99,-99,walk,685,20to5,5to6,35808
48167,-99,-99,walk,685,20to5,5to6,35814
48168,-99,-99,walk,399,16to17,5to6,35836
48169,-99,-99,walk,399,16to17,5to6,35842
48170,-99,-99,walk,399,16to17,5to6,35846
48171,-99,-99,walk,1034,7to8,5to6,35853
48172,-99,-99,walk,713,10to14,5to6,35855
48173,-99,-99,walk,713,10to14,5to6,35856
48174,-99,-99,walk,1884,15to16,5to6,35861
48175,-99,-99,walk,1496,17to18,5to6,35862
48176,-99,-99,walk,1927,16to17,5to6,35878
48177,-99,-99,walk,6890,20to5,5to6,35883
48178,-99,-99,walk,2301,15to16,5to6,35888
48179,-99,-99,walk,980,15to16,5to6,35889
48180,-99,-99,walk,930,15to16,5to6,35890
48181,-99,-99,walk,1347,17to18,5to6,35891
48182,-99,-99,walk,575,17to18,5to6,35898
48183,-99,-99,walk,557,20to5,5to6,35907
48184,-99,-99,walk,2697,8to9,5to6,35910
48185,-99,-99,walk,2697,15to16,5to6,35911
48186,-99,-99,walk,989,10to14,5to6,35912
48187,-99,-99,walk,592,10to14,5to6,35913
48188,-99,-99,walk,533,10to14,5to6,35914
48189,-99,-99,walk,3163,17to18,5to6,35915
48190,-99,-99,walk,621,18to20,5to6,35916
48191,-99,-99,walk,3695,18to20,5to6,35917
48192,-99,-99,walk,475,10to14,5to6,35930
48193,-99,-99,walk,1293,10to14,5to6,35948
48194,-99,-99,walk,946,14to15,5to6,35950
48195,-99,-99,walk,7281,17to18,5to6,35954
48196,-99,-99,walk,329,10to14,5to6,35956
48197,-99,-99,walk,329,10to14,5to6,35957
48198,-99,-99,walk,1750,10to14,5to6,35958
48199,-99,-99,walk,1750,18to20,5to6,35959
48200,-99,-99,walk,6015,20to5,5to6,35962
48201,-99,-99,walk,383,14to15,5to6,35964
48202,-99,-99,walk,448,17to18,5to6,35967
48203,-99,-99,walk,448,18to20,5to6,35968
48204,-99,-99,walk,2800,5to6,5to6,35982
48205,-99,-99,walk,2797,17to18,5to6,35983
48206,-99,-99,walk,1119,18to20,5to6,35984
48207,-99,-99,walk,1209,8to9,5to6,35993
48208,-99,-99,walk,1209,9to10,5to6,35994
48209,-99,-99,walk,1455,8to9,5to6,35995
48210,-99,-99,walk,601,10to14,5to6,35996
48211,-99,-99,walk,930,10to14,5to6,35997
48212,-99,-99,walk,1034,10to14,5to6,35998
48213,-99,-99,walk,1076,17to18,5to6,35999
48214,-99,-99,walk,1076,18to20,5to6,36000
48215,-99,-99,walk,1235,17to18,5to6,36003
48216,-99,-99,walk,1235,18to20,5to6,36004
48217,-99,-99,walk,1689,6to7,5to6,36014
48218,-99,-99,walk,1689,6to7,5to6,36015
48219,-99,-99,walk,380,10to14,5to6,36016
48220,-99,-99,walk,380,10to14,5to6,36017
48221,-99,-99,walk,380,14to15,5to6,36018
48222,-99,-99,walk,380,14to15,5to6,36019
48223,-99,-99,walk,380,16to17,5to6,36020
48224,-99,-99,walk,380,16to17,5to6,36021
48225,-99,-99,walk,380,20to5,5to6,36022
48226,-99,-99,walk,380,20to5,5to6,36023
48227,-99,-99,walk,475,10to14,5to6,36027
48228,-99,-99,walk,475,10to14,5to6,36028
48229,-99,-99,walk,1334,9to10,5to6,36041
48230,-99,-99,walk,1334,10to14,5to6,36042
48231,-99,-99,walk,425,18to20,5to6,36047
48232,-99,-99,walk,565,14to15,5to6,36057
48233,-99,-99,walk,565,15to16,5to6,36058
48234,-99,-99,walk,1669,16to17,5to6,36068
48235,-99,-99,walk,498,10to14,5to6,36177
48236,-99,-99,walk,498,10to14,5to6,36178
48237,-99,-99,walk,1915,9to10,5to6,36181
48238,-99,-99,walk,1915,9to10,5to6,36182
48239,-99,-99,walk,1915,9to10,5to6,36189
48240,-99,-99,walk,1915,9to10,5to6,36190
48241,-99,-99,walk,2107,10to14,5to6,36197
48242,-99,-99,walk,2107,10to14,5to6,36198
48243,-99,-99,walk,1242,6to7,5to6,36218
48244,-99,-99,walk,1242,6to7,5to6,36219
48245,-99,-99,walk,729,7to8,5to6,36235
48246,-99,-99,walk,729,17to18,5to6,36236
48247,-99,-99,walk,1642,9to10,5to6,36243
48248,-99,-99,walk,1642,18to20,5to6,36246
48249,-99,-99,walk,250,10to14,5to6,36253
48250,-99,-99,walk,178,10to14,5to6,36254
48251,-99,-99,walk,250,10to14,5to6,36255
48252,-99,-99,walk,4695,18to20,5to6,36259
48253,-99,-99,walk,4695,18to20,5to6,36260
48254,-99,-99,walk,685,20to5,5to6,36262
48255,-99,-99,walk,685,20to5,5to6,36263
48256,-99,-99,walk,525,20to5,5to6,36265
48257,-99,-99,walk,3220,7to8,5to6,36269
48258,-99,-99,walk,3220,16to17,5to6,36270
48259,-99,-99,walk,298,10to14,5to6,36274
48260,-99,-99,walk,298,10to14,5to6,36275
48261,-99,-99,walk,1019,14to15,5to6,36276
48262,-99,-99,walk,1019,14to15,5to6,36277
48263,-99,-99,walk,3363,18to20,5to6,36280
48264,-99,-99,walk,3363,20to5,5to6,36281
48265,-99,-99,walk,3802,10to14,5to6,36290
48266,-99,-99,walk,1853,9to10,5to6,36292
48267,-99,-99,walk,513,14to15,5to6,36293
48268,-99,-99,walk,513,14to15,5to6,36294
48269,-99,-99,walk,1853,18to20,5to6,36295
48270,-99,-99,walk,2039,7to8,5to6,36296
48271,-99,-99,walk,2039,17to18,5to6,36297
48272,-99,-99,walk,379,15to16,5to6,36305
48273,-99,-99,walk,842,20to5,5to6,36308
48274,-99,-99,walk,1085,20to5,5to6,36309
48275,-99,-99,walk,2034,20to5,5to6,36310
48276,-99,-99,walk,533,17to18,5to6,36313
48277,-99,-99,walk,533,17to18,5to6,36314
48278,-99,-99,walk,846,7to8,5to6,36315
48279,-99,-99,walk,803,16to17,5to6,36316
48280,-99,-99,walk,250,18to20,5to6,36317
48281,-99,-99,walk,755,10to14,5to6,36321
48282,-99,-99,walk,1247,16to17,5to6,36324
48283,-99,-99,walk,1089,10to14,5to6,36330
48284,-99,-99,walk,1089,10to14,5to6,36331
48285,-99,-99,walk,2871,18to20,5to6,36334
48286,-99,-99,walk,2871,18to20,5to6,36335
48287,-99,-99,walk,1255,10to14,5to6,36336
48288,-99,-99,walk,1255,10to14,5to6,36337
48289,-99,-99,walk,1339,7to8,5to6,36338
48290,-99,-99,walk,1339,17to18,5to6,36339
48291,-99,-99,walk,459,8to9,5to6,36348
48292,-99,-99,walk,601,10to14,5to6,36349
48293,-99,-99,walk,601,10to14,5to6,36350
48294,-99,-99,walk,459,10to14,5to6,36351
48295,-99,-99,walk,459,17to18,5to6,36352
48296,-99,-99,walk,601,8to9,5to6,36353
48297,-99,-99,walk,601,8to9,5to6,36354
48298,-99,-99,walk,340,18to20,5to6,36358
48299,-99,-99,walk,340,18to20,5to6,36359
48300,-99,-99,walk,527,15to16,5to6,36398
48301,-99,-99,walk,527,15to16,5to6,36399
48302,-99,-99,walk,1084,7to8,5to6,36400
48303,-99,-99,walk,1225,7to8,5to6,36401
48304,-99,-99,walk,1225,10to14,5to6,36402
48305,-99,-99,walk,1084,10to14,5to6,36403
48306,-99,-99,walk,726,10to14,5to6,36404
48307,-99,-99,walk,2119,15to16,5to6,36407
48308,-99,-99,walk,2119,16to17,5to6,36408
48309,-99,-99,walk,387,17to18,5to6,36410
48310,-99,-99,walk,726,18to20,5to6,36412
48311,-99,-99,walk,726,20to5,5to6,36413
48312,-99,-99,walk,1084,7to8,5to6,36414
48313,-99,-99,walk,1084,10to14,5to6,36415
48314,-99,-99,walk,726,10to14,5to6,36416
48315,-99,-99,walk,2119,15to16,5to6,36419
48316,-99,-99,walk,2119,16to17,5to6,36420
48317,-99,-99,walk,387,17to18,5to6,36422
48318,-99,-99,walk,726,18to20,5to6,36424
48319,-99,-99,walk,726,20to5,5to6,36425
48320,-99,-99,walk,1087,10to14,5to6,36481
48321,-99,-99,walk,1087,10to14,5to6,36482
48322,-99,-99,walk,830,20to5,5to6,36488
48323,-99,-99,walk,1227,16to17,5to6,36506
48324,-99,-99,walk,1493,10to14,5to6,36508
48325,-99,-99,walk,673,10to14,5to6,36509
48326,-99,-99,walk,429,10to14,5to6,36510
48327,-99,-99,walk,379,17to18,5to6,36512
48328,-99,-99,walk,379,18to20,5to6,36513
48329,-99,-99,walk,1297,8to9,5to6,36522
48330,-99,-99,walk,317,18to20,5to6,36523
48331,-99,-99,walk,1363,18to20,5to6,36524
48332,-99,-99,walk,729,10to14,5to6,36525
48333,-99,-99,walk,729,10to14,5to6,36526
48334,-99,-99,walk,942,15to16,5to6,36527
48335,-99,-99,walk,942,15to16,5to6,36528
48336,-99,-99,walk,2877,18to20,5to6,36529
48337,-99,-99,walk,2877,20to5,5to6,36530
48338,-99,-99,walk,2260,18to20,5to6,36532
48339,-99,-99,walk,2805,10to14,5to6,36533
48340,-99,-99,walk,1787,14to15,5to6,36534
48341,-99,-99,walk,1357,14to15,5to6,36535
48342,-99,-99,walk,461,15to16,5to6,36536
48343,-99,-99,walk,2805,17to18,5to6,36537
48344,-99,-99,walk,1092,9to10,5to6,36540
48345,-99,-99,walk,675,10to14,5to6,36541
48346,-99,-99,walk,835,10to14,5to6,36542
48347,-99,-99,walk,455,9to10,5to6,36543
48348,-99,-99,walk,455,17to18,5to6,36544
48349,-99,-99,walk,548,10to14,5to6,36545
48350,-99,-99,walk,548,10to14,5to6,36546
48351,-99,-99,walk,2250,6to7,5to6,36552
48352,-99,-99,walk,557,17to18,5to6,36558
48353,-99,-99,walk,557,18to20,5to6,36559
48354,-99,-99,walk,2718,7to8,5to6,36564
48355,-99,-99,walk,2718,16to17,5to6,36565
48356,-99,-99,walk,1211,7to8,5to6,36568
48357,-99,-99,walk,1211,17to18,5to6,36571
48358,-99,-99,walk,546,10to14,5to6,36574
48359,-99,-99,walk,325,8to9,5to6,36580
48360,-99,-99,walk,325,17to18,5to6,36581
48361,-99,-99,walk,325,17to18,5to6,36582
48362,-99,-99,walk,442,17to18,5to6,36596
48363,-99,-99,walk,469,17to18,5to6,36597
48364,-99,-99,walk,1331,8to9,5to6,36599
48365,-99,-99,walk,1331,10to14,5to6,36600
48366,-99,-99,walk,1331,10to14,5to6,36601
48367,-99,-99,walk,892,18to20,5to6,36604
48368,-99,-99,walk,892,20to5,5to6,36605
48369,-99,-99,walk,1603,16to17,5to6,36620
48370,-99,-99,walk,1603,16to17,5to6,36621
48371,-99,-99,walk,1603,16to17,5to6,36625
48372,-99,-99,walk,1603,16to17,5to6,36626
48373,-99,-99,walk,425,10to14,5to6,36629
48374,-99,-99,walk,425,10to14,5to6,36630
48375,-99,-99,walk,1109,18to20,5to6,36631
48376,-99,-99,walk,1109,20to5,5to6,36632
48377,-99,-99,walk,1109,18to20,5to6,36635
48378,-99,-99,walk,1109,20to5,5to6,36636
48379,-99,-99,walk,442,10to14,5to6,36644
48380,-99,-99,walk,442,10to14,5to6,36645
48381,-99,-99,walk,925,20to5,5to6,36654
48382,-99,-99,walk,925,20to5,5to6,36655
48383,-99,-99,walk,1585,10to14,5to6,36658
48384,-99,-99,walk,1585,10to14,5to6,36659
48385,-99,-99,walk,583,10to14,5to6,36662
48386,-99,-99,walk,900,14to15,5to6,36664
48387,-99,-99,walk,1096,10to14,5to6,36668
48388,-99,-99,walk,431,10to14,5to6,36669
48389,-99,-99,walk,1180,10to14,5to6,36670
48390,-99,-99,walk,1271,18to20,5to6,36671
48391,-99,-99,walk,1271,18to20,5to6,36672
48392,-99,-99,walk,1271,18to20,5to6,36675
48393,-99,-99,walk,1271,18to20,5to6,36676
48394,-99,-99,walk,1271,15to16,5to6,36679
48395,-99,-99,walk,1271,15to16,5to6,36680
48396,-99,-99,walk,29036,7to8,5to6,36717
48397,-99,-99,walk,29036,16to17,5to6,36720
48398,-99,-99,walk,29036,18to20,5to6,36721
48399,-99,-99,walk,930,15to16,5to6,36750
48400,-99,-99,walk,930,15to16,5to6,36751
48401,-99,-99,walk,3607,20to5,5to6,36752
48402,-99,-99,walk,3607,20to5,5to6,36753
48403,-99,-99,walk,2343,10to14,5to6,36754
48404,-99,-99,walk,2343,10to14,5to6,36755
48405,-99,-99,walk,2343,10to14,5to6,36756
48406,-99,-99,walk,2343,10to14,5to6,36757
48407,-99,-99,walk,1773,10to14,5to6,36776
48408,-99,-99,walk,1773,10to14,5to6,36777
48409,-99,-99,walk,1773,18to20,5to6,36778
48410,-99,-99,walk,1773,18to20,5to6,36779
48411,-99,-99,walk,494,10to14,5to6,36797
48412,-99,-99,walk,2627,17to18,5to6,36822
48413,-99,-99,walk,2627,18to20,5to6,36823
48414,-99,-99,walk,1589,16to17,5to6,36829
48415,-99,-99,walk,1589,16to17,5to6,36830
48416,-99,-99,walk,446,10to14,5to6,36845
48417,-99,-99,walk,446,14to15,5to6,36846
48418,-99,-99,walk,1525,10to14,5to6,36870
48419,-99,-99,walk,1525,10to14,5to6,36871
48420,-99,-99,walk,721,18to20,5to6,36872
48421,-99,-99,walk,721,20to5,5to6,36873
48422,-99,-99,walk,619,10to14,5to6,36874
48423,-99,-99,walk,619,15to16,5to6,36875
48424,-99,-99,walk,443,15to16,5to6,36876
48425,-99,-99,walk,307,10to14,5to6,36879
48426,-99,-99,walk,307,10to14,5to6,36880
48427,-99,-99,walk,2929,9to10,5to6,36923
48428,-99,-99,walk,2589,9to10,5to6,36942
48429,-99,-99,walk,2589,17to18,5to6,36943
48430,-99,-99,walk,1013,10to14,5to6,36957
48431,-99,-99,walk,1013,10to14,5to6,36958
48432,-99,-99,walk,621,8to9,5to6,36959
48433,-99,-99,walk,621,8to9,5to6,36960
48434,-99,-99,walk,1243,18to20,5to6,36964
48435,-99,-99,walk,1243,20to5,5to6,36965
48436,-99,-99,walk,1243,18to20,5to6,36968
48437,-99,-99,walk,1243,20to5,5to6,36969
48438,-99,-99,walk,827,16to17,5to6,36986
48439,-99,-99,walk,651,17to18,5to6,36987
48440,-99,-99,walk,827,18to20,5to6,36988
48441,-99,-99,walk,529,6to7,5to6,36991
48442,-99,-99,walk,529,6to7,5to6,36992
48443,-99,-99,walk,529,20to5,5to6,36993
48444,-99,-99,walk,529,20to5,5to6,36994
48445,-99,-99,walk,529,6to7,5to6,37001
48446,-99,-99,walk,529,6to7,5to6,37002
48447,-99,-99,walk,529,15to16,5to6,37003
48448,-99,-99,walk,529,15to16,5to6,37004
48449,-99,-99,walk,621,17to18,5to6,37006
48450,-99,-99,walk,419,8to9,5to6,37012
48451,-99,-99,walk,419,9to10,5to6,37013
48452,-99,-99,walk,648,8to9,5to6,37024
48453,-99,-99,walk,648,14to15,5to6,37025
48454,-99,-99,walk,1253,16to17,5to6,37026
48455,-99,-99,walk,1253,16to17,5to6,37027
48456,-99,-99,walk,469,14to15,5to6,37049
48457,-99,-99,walk,719,17to18,5to6,37052
48458,-99,-99,walk,719,18to20,5to6,37053
48459,-99,-99,walk,513,10to14,5to6,37054
48460,-99,-99,walk,513,10to14,5to6,37055
48461,-99,-99,walk,719,17to18,5to6,37056
48462,-99,-99,walk,719,18to20,5to6,37057
48463,-99,-99,walk,418,9to10,5to6,37060
48464,-99,-99,walk,418,17to18,5to6,37061
48465,-99,-99,walk,2423,18to20,5to6,37062
48466,-99,-99,walk,2423,18to20,5to6,37063
48467,-99,-99,walk,2119,8to9,5to6,37064
48468,-99,-99,walk,2119,17to18,5to6,37065
48469,-99,-99,walk,2423,18to20,5to6,37066
48470,-99,-99,walk,2423,18to20,5to6,37067
48471,-99,-99,walk,637,10to14,5to6,37072
48472,-99,-99,walk,637,10to14,5to6,37073
48473,-99,-99,walk,1626,10to14,5to6,37075
48474,-99,-99,walk,1626,14to15,5to6,37076
48475,-99,-99,walk,1485,16to17,5to6,37081
48476,-99,-99,walk,1485,17to18,5to6,37082
48477,-99,-99,walk,892,16to17,5to6,37089
48478,-99,-99,walk,892,17to18,5to6,37090
48479,-99,-99,walk,651,7to8,5to6,37110
48480,-99,-99,walk,877,10to14,5to6,37126
48481,-99,-99,walk,877,10to14,5to6,37127
48482,-99,-99,walk,700,20to5,5to6,37128
48483,-99,-99,walk,700,20to5,5to6,37129
48484,-99,-99,walk,444,10to14,5to6,37134
48485,-99,-99,walk,444,10to14,5to6,37135
48486,-99,-99,walk,525,10to14,5to6,37141
48487,-99,-99,walk,525,10to14,5to6,37142
48488,-99,-99,walk,1321,10to14,5to6,37146
48489,-99,-99,walk,1321,10to14,5to6,37147
48490,-99,-99,walk,907,8to9,5to6,37148
48491,-99,-99,walk,907,10to14,5to6,37149
48492,-99,-99,walk,907,18to20,5to6,37153
48493,-99,-99,walk,907,20to5,5to6,37154
48494,-99,-99,walk,639,8to9,5to6,37155
48495,-99,-99,walk,639,9to10,5to6,37156
48496,-99,-99,walk,639,9to10,5to6,37157
48497,-99,-99,walk,639,10to14,5to6,37158
48498,-99,-99,walk,639,10to14,5to6,37159
48499,-99,-99,walk,683,14to15,5to6,37160
48500,-99,-99,walk,917,15to16,5to6,37161
48501,-99,-99,walk,1561,5to6,5to6,37167
48502,-99,-99,walk,1561,5to6,5to6,37168
48503,-99,-99,walk,969,20to5,5to6,37173
48504,-99,-99,walk,400,10to14,5to6,37190
48505,-99,-99,walk,400,10to14,5to6,37191
48506,-99,-99,walk,803,10to14,5to6,37194
48507,-99,-99,walk,803,10to14,5to6,37195
48508,-99,-99,walk,655,10to14,5to6,37219
48509,-99,-99,walk,655,10to14,5to6,37220
48510,-99,-99,walk,655,10to14,5to6,37221
48511,-99,-99,walk,655,10to14,5to6,37222
48512,-99,-99,walk,625,16to17,5to6,37226
48513,-99,-99,walk,625,16to17,5to6,37227
48514,-99,-99,walk,1687,20to5,5to6,37230
48515,-99,-99,walk,1687,20to5,5to6,37231
48516,-99,-99,walk,877,18to20,5to6,37290
48517,-99,-99,walk,705,18to20,5to6,37291
48518,-99,-99,walk,877,18to20,5to6,37297
48519,-99,-99,walk,705,18to20,5to6,37298
48520,-99,-99,walk,3513,10to14,5to6,37308
48521,-99,-99,walk,3513,10to14,5to6,37309
48522,-99,-99,walk,2896,18to20,5to6,37310
48523,-99,-99,walk,2896,18to20,5to6,37311
48524,-99,-99,walk,5553,9to10,5to6,37312
48525,-99,-99,walk,834,10to14,5to6,37313
48526,-99,-99,walk,551,10to14,5to6,37314
48527,-99,-99,walk,551,10to14,5to6,37315
48528,-99,-99,walk,4420,10to14,5to6,37316
48529,-99,-99,walk,3731,10to14,5to6,37317
48530,-99,-99,walk,2896,18to20,5to6,37318
48531,-99,-99,walk,2896,18to20,5to6,37319
48532,-99,-99,walk,525,17to18,5to6,37356
48533,-99,-99,walk,700,17to18,5to6,37357
48534,-99,-99,walk,525,5to6,5to6,37360
48535,-99,-99,walk,525,10to14,5to6,37361
48536,-99,-99,walk,525,10to14,5to6,37362
48537,-99,-99,walk,525,17to18,5to6,37363
48538,-99,-99,walk,1639,14to15,5to6,37364
48539,-99,-99,walk,1639,15to16,5to6,37365
48540,-99,-99,walk,579,9to10,5to6,37373
48541,-99,-99,walk,579,10to14,5to6,37374
48542,-99,-99,walk,350,18to20,5to6,37399
48543,-99,-99,walk,350,18to20,5to6,37400
48544,-99,-99,walk,1519,18to20,5to6,37401
48545,-99,-99,walk,1519,20to5,5to6,37402
48546,-99,-99,walk,694,10to14,5to6,37411
48547,-99,-99,walk,694,10to14,5to6,37412
48548,-99,-99,walk,2635,17to18,5to6,37414
48549,-99,-99,walk,694,18to20,5to6,37417
48550,-99,-99,walk,694,18to20,5to6,37418
48551,-99,-99,walk,694,20to5,5to6,37419
48552,-99,-99,walk,694,20to5,5to6,37420
48553,-99,-99,walk,2177,20to5,5to6,37486
48554,-99,-99,walk,2177,20to5,5to6,37487
48555,-99,-99,walk,2177,20to5,5to6,37488
48556,-99,-99,walk,2177,20to5,5to6,37489
48557,-99,-99,walk,1098,17to18,5to6,37492
48558,-99,-99,walk,1098,17to18,5to6,37493
48559,-99,-99,walk,1953,15to16,5to6,37499
48560,-99,-99,walk,1953,15to16,5to6,37500
48561,-99,-99,walk,1953,15to16,5to6,37504
48562,-99,-99,walk,1953,15to16,5to6,37505
48563,-99,-99,walk,980,9to10,5to6,37510
48564,-99,-99,walk,980,9to10,5to6,37534
48565,-99,-99,walk,1259,9to10,5to6,37562
48566,-99,-99,walk,1259,10to14,5to6,37563
48567,-99,-99,walk,1259,10to14,5to6,37564
48568,-99,-99,walk,1259,9to10,5to6,37569
48569,-99,-99,walk,1259,10to14,5to6,37570
48570,-99,-99,walk,1259,10to14,5to6,37571
48571,-99,-99,walk,1259,9to10,5to6,37576
48572,-99,-99,walk,1259,10to14,5to6,37577
48573,-99,-99,walk,1259,10to14,5to6,37578
48574,-99,-99,walk,429,10to14,5to6,37610
48575,-99,-99,walk,2039,10to14,5to6,37656
48576,-99,-99,walk,2039,10to14,5to6,37657
48577,-99,-99,walk,552,6to7,5to6,37660
48578,-99,-99,walk,552,15to16,5to6,37661
48579,-99,-99,walk,2884,9to10,5to6,37664
48580,-99,-99,walk,2884,9to10,5to6,37665
48581,-99,-99,walk,2884,10to14,5to6,37669
48582,-99,-99,walk,2884,16to17,5to6,37671
48583,-99,-99,walk,2884,16to17,5to6,37672
48584,-99,-99,walk,2884,9to10,5to6,37681
48585,-99,-99,walk,1593,17to18,5to6,37694
48586,-99,-99,walk,788,17to18,5to6,37695
48587,-99,-99,walk,2455,6to7,5to6,37731
48588,-99,-99,walk,2595,8to9,5to6,37795
48589,-99,-99,walk,2595,8to9,5to6,37796
48590,-99,-99,walk,2595,14to15,5to6,37797
48591,-99,-99,walk,2595,14to15,5to6,37798
48592,-99,-99,walk,2595,10to14,5to6,37801
48593,-99,-99,walk,2595,10to14,5to6,37802
48594,-99,-99,walk,2595,18to20,5to6,37803
48595,-99,-99,walk,2595,18to20,5to6,37804
48596,-99,-99,walk,2595,8to9,5to6,37810
48597,-99,-99,walk,2595,14to15,5to6,37811
48598,-99,-99,walk,1375,20to5,5to6,37920
48599,-99,-99,walk,1375,5to6,5to6,37921
48600,-99,-99,walk,1375,17to18,5to6,37922
48601,-99,-99,walk,1375,17to18,5to6,37923
48602,-99,-99,walk,1193,17to18,5to6,37927
48603,-99,-99,walk,621,18to20,5to6,37928
48604,-99,-99,walk,639,14to15,5to6,37930
48605,-99,-99,walk,639,14to15,5to6,37931
48606,-99,-99,walk,2187,18to20,5to6,37936
48607,-99,-99,walk,665,15to16,5to6,37938
48608,-99,-99,walk,1309,15to16,5to6,37943
48609,-99,-99,walk,1309,15to16,5to6,37944
48610,-99,-99,walk,1942,9to10,5to6,37971
48611,-99,-99,walk,1942,9to10,5to6,37972
48612,-99,-99,walk,1497,10to14,5to6,38045
48613,-99,-99,walk,1497,10to14,5to6,38046
48614,-99,-99,walk,1497,10to14,5to6,38051
48615,-99,-99,walk,1497,10to14,5to6,38052
48616,-99,-99,walk,1325,10to14,5to6,38074
48617,-99,-99,walk,1325,16to17,5to6,38075
48618,-99,-99,walk,2042,16to17,5to6,38082
48619,-99,-99,walk,2042,17to18,5to6,38083
48620,-99,-99,walk,1771,10to14,5to6,38094
48621,-99,-99,walk,1771,10to14,5to6,38095
48622,-99,-99,walk,2293,20to5,5to6,38220
48623,-99,-99,walk,2293,20to5,5to6,38221
48624,-99,-99,walk,7381,15to16,5to6,38225
48625,-99,-99,walk,4713,15to16,5to6,38226
48626,-99,-99,walk,4713,15to16,5to6,38227
48627,-99,-99,walk,7381,16to17,5to6,38228
48628,-99,-99,walk,819,8to9,5to6,38231
48629,-99,-99,walk,819,10to14,5to6,38232
48630,-99,-99,walk,819,10to14,5to6,38233
48631,-99,-99,walk,819,10to14,5to6,38234
