,hhno,pno,day,tour,half,tseg,tsvid,opurp,dpurp,oadtyp,dadtyp,opcl,otaz,dpcl,dtaz,mode,pathtype,dorp,deptm,arrtm,endacttm,travtime,travcost,travdist
17487,17151959,2,1,-1,-1,-1,6,0,5,-1,-1,-1,-1,-1,-1,1,0,3,1245,1255,0,1,0,0.13
17488,17151959,2,1,-1,-1,-1,7,5,0,-1,-1,-1,-1,-1,-1,1,0,3,1255,1260,180,1,0,0.13
17489,17151969,1,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,1,375,390,0,14,0,5.07
17490,17151969,1,1,-1,-1,-1,2,3,5,-1,-1,-1,-1,-1,-1,5,0,1,390,420,120,21,0,8.68
17491,17151969,1,1,-1,-1,-1,3,5,3,-1,-1,-1,-1,-1,-1,5,0,1,540,560,0,20,0,8.26
17492,17151969,1,1,-1,-1,-1,4,3,0,-1,-1,-1,-1,-1,-1,4,0,1,560,570,135,14,0,5.07
17493,17151969,1,1,-1,-1,-1,5,0,8,-1,-1,-1,-1,-1,-1,4,0,1,705,715,40,8,0,1.6
17494,17151969,1,1,-1,-1,-1,6,8,0,-1,-1,-1,-1,-1,-1,4,0,1,755,765,205,8,0,1.6
17495,17151969,1,1,-1,-1,-1,7,0,8,-1,-1,-1,-1,-1,-1,3,0,1,970,980,85,6,0,1.37
17496,17151969,1,1,-1,-1,-1,8,8,0,-1,-1,-1,-1,-1,-1,3,0,1,1065,1075,365,7,0,1.38
17497,17151969,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,175,220,155,35,0,26.86
17498,17151969,2,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,3,0,1,375,410,100,28,0,21.53
17499,17151969,2,1,-1,-1,-1,3,1,6,-1,-1,-1,-1,-1,-1,1,0,3,510,515,35,9,0,0.2
17500,17151969,2,1,-1,-1,-1,4,6,1,-1,-1,-1,-1,-1,-1,1,0,3,550,555,310,6,0,0.2
17501,17151969,2,1,-1,-1,-1,5,1,0,-1,-1,-1,-1,-1,-1,3,0,1,865,900,540,20,0,15.15
17502,17151969,3,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,2,375,390,0,14,0,5.07
17503,17151969,3,1,-1,-1,-1,2,3,5,-1,-1,-1,-1,-1,-1,5,0,2,390,420,120,21,0,8.68
17504,17151969,3,1,-1,-1,-1,3,5,3,-1,-1,-1,-1,-1,-1,5,0,2,540,560,0,20,0,8.26
17505,17151969,3,1,-1,-1,-1,4,3,0,-1,-1,-1,-1,-1,-1,4,0,2,560,570,135,14,0,5.07
17506,17151969,3,1,-1,-1,-1,5,0,8,-1,-1,-1,-1,-1,-1,4,0,2,705,715,40,8,0,1.6
17507,17151969,3,1,-1,-1,-1,6,8,0,-1,-1,-1,-1,-1,-1,4,0,2,755,765,675,8,0,1.6
17508,17151982,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,6,1,3,330,360,255,8,0,1.4
17509,17151982,1,1,-1,-1,-1,2,4,5,-1,-1,-1,-1,-1,-1,1,0,3,615,620,0,2,0,0.12
17510,17151982,1,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,3,0,3,620,660,780,7,0,1.07
17511,17152004,1,1,-1,-1,-1,1,11,10,-1,-1,-1,-1,-1,-1,5,0,1,780,795,120,9,0,4.14
17512,17152004,1,1,-1,-1,-1,2,10,10,-1,-1,-1,-1,-1,-1,9,0,3,855,945,25,468,0,508.91
17513,17152004,1,1,-1,-1,-1,3,10,0,-1,-1,-1,-1,-1,-1,3,0,1,970,1000,440,30,0,22.67
17514,17152004,2,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,1,270,285,0,16,0,5.85
17515,17152004,2,1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,3,0,1,285,300,510,14,0,5.05
17516,17152004,2,1,-1,-1,-1,3,1,8,-1,-1,-1,-1,-1,-1,3,0,1,810,830,55,15,0,5.27
17517,17152004,2,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,3,0,1,885,900,540,12,0,4.49
17518,17152004,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,3,270,285,415,16,0,5.85
17519,17152004,3,1,-1,-1,-1,2,2,6,-1,-1,-1,-1,-1,-1,4,0,2,700,720,15,12,0,6.24
17520,17152004,3,1,-1,-1,-1,3,6,0,-1,-1,-1,-1,-1,-1,4,0,2,735,750,690,8,0,2.48
17521,17152030,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,3,0,1,220,245,5,14,0,7.78
17522,17152030,1,1,-1,-1,-1,2,4,0,-1,-1,-1,-1,-1,-1,3,0,1,250,270,255,16,0,7.11
17523,17152030,1,1,-1,-1,-1,3,0,5,-1,-1,-1,-1,-1,-1,3,0,1,525,530,10,11,0,3.54
17524,17152030,1,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,3,0,1,540,545,895,9,0,3.6
17525,17152084,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,3,0,1,400,420,10,11,0,3.22
17526,17152084,1,1,-1,-1,-1,2,4,4,-1,-1,-1,-1,-1,-1,1,0,3,430,450,10,5,0,1.03
17527,17152084,1,1,-1,-1,-1,3,4,5,-1,-1,-1,-1,-1,-1,3,0,1,460,475,20,19,0,6.64
17528,17152084,1,1,-1,-1,-1,4,5,3,-1,-1,-1,-1,-1,-1,3,0,1,495,510,10,7,0,1.67
17529,17152084,1,1,-1,-1,-1,5,3,4,-1,-1,-1,-1,-1,-1,4,0,1,520,535,0,16,0,6.28
17530,17152084,1,1,-1,-1,-1,6,4,9,-1,-1,-1,-1,-1,-1,4,0,1,535,560,305,8,0,2.88
17531,17152084,1,1,-1,-1,-1,7,9,3,-1,-1,-1,-1,-1,-1,4,0,1,865,910,0,19,0,8.85
17532,17152084,1,1,-1,-1,-1,8,3,5,-1,-1,-1,-1,-1,-1,3,0,1,910,925,10,7,0,1.58
17533,17152084,1,1,-1,-1,-1,9,5,3,-1,-1,-1,-1,-1,-1,3,0,1,935,950,5,7,0,1.67
17534,17152084,1,1,-1,-1,-1,10,3,0,-1,-1,-1,-1,-1,-1,3,0,1,955,980,460,13,0,4.07
17535,17152103,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,370,405,555,20,0,5.14
17536,17152103,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,960,995,445,18,0,5.14
17537,17152109,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,420,425,35,0,0,0.01
17538,17152109,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,1,0,3,460,465,15,0,0,0.01
17539,17152109,1,1,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,1,0,3,480,485,265,1,0,0.14
17540,17152109,1,1,-1,-1,-1,4,1,0,-1,-1,-1,-1,-1,-1,1,0,3,750,755,205,1,0,0.14
17541,17152109,1,1,-1,-1,-1,5,0,1,-1,-1,-1,-1,-1,-1,3,0,1,960,975,30,7,0,1.63
17542,17152109,1,1,-1,-1,-1,6,1,1,-1,-1,-1,-1,-1,-1,3,0,1,1005,1020,40,7,0,1.77
17543,17152109,1,1,-1,-1,-1,7,1,0,-1,-1,-1,-1,-1,-1,3,0,1,1060,1070,370,7,0,2.38
17544,17152128,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,310,335,490,17,0,5.53
17545,17152128,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,825,845,25,17,0,5.48
17546,17152128,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,1,0,3,870,890,0,4,0,0.86
17547,17152128,1,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,1,0,3,890,915,10,4,0,0.86
17548,17152128,1,1,-1,-1,-1,5,0,8,-1,-1,-1,-1,-1,-1,3,0,1,925,935,55,7,0,1.23
17549,17152128,1,1,-1,-1,-1,6,8,0,-1,-1,-1,-1,-1,-1,3,0,1,990,1005,435,6,0,1.23
17550,17152132,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,285,315,485,20,0,10.01
17551,17152132,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,800,840,100,20,0,9.86
17552,17152132,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,3,0,1,940,950,210,12,0,2.29
17553,17152132,1,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,3,0,1,1160,1170,270,11,0,2.32
17554,17152166,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,4,0,2,255,280,530,25,0,7.85
17555,17152166,1,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,4,0,1,810,870,30,24,0,8.23
17556,17152166,1,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,4,0,1,900,905,535,3,0,0.9
17557,17152166,2,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,1,255,280,0,25,0,7.85
17558,17152166,2,1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,3,0,1,280,295,500,14,0,4.15
17559,17152166,2,1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,3,0,1,795,810,0,14,0,3.92
17560,17152166,2,1,-1,-1,-1,4,3,5,-1,-1,-1,-1,-1,-1,4,0,2,810,855,45,24,0,8.23
17561,17152166,2,1,-1,-1,-1,5,5,0,-1,-1,-1,-1,-1,-1,4,0,3,900,905,25,3,0,0.9
17562,17152166,2,1,-1,-1,-1,6,0,8,-1,-1,-1,-1,-1,-1,2,0,3,930,935,35,7,0,2.33
17563,17152166,2,1,-1,-1,-1,7,8,0,-1,-1,-1,-1,-1,-1,2,0,3,970,975,465,6,0,2.06
17564,17152198,1,1,-1,-1,-1,1,0,10,-1,-1,-1,-1,-1,-1,1,0,3,720,735,25,5,0,0.76
17565,17152198,1,1,-1,-1,-1,2,10,6,-1,-1,-1,-1,-1,-1,6,2,3,760,775,65,11,0,1.52
17566,17152198,1,1,-1,-1,-1,3,6,4,-1,-1,-1,-1,-1,-1,6,1,3,840,865,35,13,0,5.97
17567,17152198,1,1,-1,-1,-1,4,4,6,-1,-1,-1,-1,-1,-1,1,0,3,900,905,145,2,0,0.39
17568,17152198,1,1,-1,-1,-1,5,6,8,-1,-1,-1,-1,-1,-1,4,0,3,1050,1065,135,17,0,7.83
17569,17152198,1,1,-1,-1,-1,6,8,0,-1,-1,-1,-1,-1,-1,1,0,3,1200,1210,230,2,0,0.31
17570,17152198,2,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,1,0,3,540,545,25,1,0,0.1
17571,17152198,2,1,-1,-1,-1,2,4,0,-1,-1,-1,-1,-1,-1,1,0,3,570,575,145,1,0,0.1
17572,17152198,2,1,-1,-1,-1,3,0,10,-1,-1,-1,-1,-1,-1,1,0,3,720,735,25,5,0,0.76
17573,17152198,2,1,-1,-1,-1,4,10,6,-1,-1,-1,-1,-1,-1,6,2,3,760,775,65,11,0,1.52
17574,17152198,2,1,-1,-1,-1,5,6,4,-1,-1,-1,-1,-1,-1,6,1,3,840,865,35,13,0,5.97
17575,17152198,2,1,-1,-1,-1,6,4,6,-1,-1,-1,-1,-1,-1,1,0,3,900,905,145,2,0,0.39
17576,17152198,2,1,-1,-1,-1,7,6,6,-1,-1,-1,-1,-1,-1,4,0,3,1050,1065,135,17,0,7.83
17577,17152198,2,1,-1,-1,-1,8,6,0,-1,-1,-1,-1,-1,-1,1,0,3,1200,1210,230,2,0,0.31
17578,17152201,1,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,1,0,3,660,670,0,1,0,0.12
17579,17152201,1,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,1,0,3,670,680,220,1,0,0.12
17580,17152201,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,1,0,3,900,910,0,1,0,0.12
17581,17152201,1,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,1,0,3,910,920,520,1,0,0.12
17582,17152201,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,3,480,510,120,24,0,15.96
17583,17152201,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,3,630,660,240,22,0,14.24
17584,17152201,2,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,1,0,3,900,910,0,1,0,0.12
17585,17152201,2,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,1,0,3,910,920,520,1,0,0.12
17586,17152213,1,1,-1,-1,-1,1,0,7,-1,-1,-1,-1,-1,-1,3,0,1,450,490,140,30,0,22.6
17587,17152213,1,1,-1,-1,-1,2,7,0,-1,-1,-1,-1,-1,-1,3,0,1,630,670,50,31,0,22.72
17588,17152213,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,1,0,3,720,740,0,2,0,0.26
17589,17152213,1,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,1,0,3,740,760,680,1,0,0.26
17590,17152213,2,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,3,0,1,455,480,45,18,0,11.77
17591,17152213,2,1,-1,-1,-1,2,4,4,-1,-1,-1,-1,-1,-1,3,0,1,525,540,105,4,0,1.06
17592,17152213,2,1,-1,-1,-1,3,4,6,-1,-1,-1,-1,-1,-1,3,0,1,645,660,25,10,0,4.76
17593,17152213,2,1,-1,-1,-1,4,6,0,-1,-1,-1,-1,-1,-1,3,0,1,685,710,200,13,0,8.19
17594,17152213,2,1,-1,-1,-1,5,0,4,-1,-1,-1,-1,-1,-1,3,0,1,910,950,110,18,0,11.77
17595,17152213,2,1,-1,-1,-1,6,4,0,-1,-1,-1,-1,-1,-1,3,0,1,1060,1080,360,19,0,11.4
17596,17152221,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,320,380,490,17,0,8.98
17597,17152221,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,870,900,540,18,0,9.39
17598,17152221,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,2,0,3,295,330,480,9,0,3.99
17599,17152221,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,2,0,3,810,840,90,7,0,3.38
17600,17152221,2,1,-1,-1,-1,3,0,4,-1,-1,-1,-1,-1,-1,3,0,1,930,960,150,18,0,9.94
17601,17152221,2,1,-1,-1,-1,4,4,0,-1,-1,-1,-1,-1,-1,3,0,1,1110,1140,300,20,0,10.56
17602,17152221,3,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,285,300,540,7,0,0.98
17603,17152221,3,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,1,0,3,840,855,585,8,0,1.03
17604,17152224,1,1,-1,-1,-1,1,0,4,-1,-1,-1,-1,-1,-1,1,0,3,410,420,240,3,0,0.7
17605,17152224,1,1,-1,-1,-1,2,4,0,-1,-1,-1,-1,-1,-1,1,0,3,660,665,775,2,0,0.4
17606,17152237,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,615,645,75,20,0,5.53
17607,17152237,1,1,-1,-1,-1,2,1,4,-1,-1,-1,-1,-1,-1,3,0,1,720,745,5,6,0,1.05
17608,17152237,1,1,-1,-1,-1,3,4,5,-1,-1,-1,-1,-1,-1,3,0,1,750,760,20,4,0,0.67
17609,17152237,1,1,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,3,0,1,780,810,630,17,0,5.03
17610,17152237,2,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,1,0,3,380,385,100,2,0,0.28
17611,17152237,2,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,1,0,3,485,490,950,2,0,0.28
17612,17152238,1,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,1,0,3,295,300,0,0,0,0.02
17613,17152238,1,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,1,0,3,300,305,665,4,0,0.34
17614,17152238,1,1,-1,-1,-1,3,0,6,-1,-1,-1,-1,-1,-1,1,0,3,970,990,60,3,0,0.49
17615,17152238,1,1,-1,-1,-1,4,6,4,-1,-1,-1,-1,-1,-1,1,0,3,1050,1060,5,2,0,0.29
17616,17152238,1,1,-1,-1,-1,5,4,0,-1,-1,-1,-1,-1,-1,1,0,3,1065,1070,370,0,0,0.05
17617,17152238,2,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,1,0,3,280,295,165,3,0,0.61
17618,17152238,2,1,-1,-1,-1,2,8,5,-1,-1,-1,-1,-1,-1,1,0,3,460,465,20,2,0,0.21
17619,17152238,2,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,1,0,3,485,500,470,5,0,0.71
17620,17152238,2,1,-1,-1,-1,4,0,6,-1,-1,-1,-1,-1,-1,1,0,3,970,990,60,3,0,0.49
17621,17152238,2,1,-1,-1,-1,5,6,4,-1,-1,-1,-1,-1,-1,1,0,3,1050,1060,5,2,0,0.29
17622,17152238,2,1,-1,-1,-1,6,4,0,-1,-1,-1,-1,-1,-1,1,0,3,1065,1070,370,0,0,0.05
17623,17152256,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,225,250,630,22,0,13.27
17624,17152256,1,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,3,0,1,880,915,10,17,0,9.38
17625,17152256,1,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,3,0,1,925,940,500,15,0,5.33
17626,17152256,3,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,6,1,3,510,550,0,16,0,5.78
17627,17152256,3,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,6,1,3,550,650,790,20,0,5.1
17628,17152271,1,1,-1,-1,-1,1,0,5,-1,-1,-1,-1,-1,-1,1,0,3,500,510,30,6,0,0.79
17629,17152271,1,1,-1,-1,-1,2,5,0,-1,-1,-1,-1,-1,-1,1,0,3,540,555,885,4,0,0.77
17630,17152296,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,270,295,10,2,0,0.65
17631,17152296,1,1,-1,-1,-1,2,1,2,-1,-1,-1,-1,-1,-1,6,3,3,305,345,205,29,0,13.58
17632,17152296,1,1,-1,-1,-1,3,2,0,-1,-1,-1,-1,-1,-1,6,3,3,550,595,255,31,0,13.25
17633,17152296,1,1,-1,-1,-1,4,0,6,-1,-1,-1,-1,-1,-1,4,0,2,850,865,165,5,0,1.56
17634,17152296,1,1,-1,-1,-1,5,6,0,-1,-1,-1,-1,-1,-1,5,0,2,1030,1040,400,7,0,1.6
17635,17152296,2,1,-1,-1,-1,1,0,6,-1,-1,-1,-1,-1,-1,1,0,3,180,190,15,2,0,0.3
17636,17152296,2,1,-1,-1,-1,2,6,0,-1,-1,-1,-1,-1,-1,1,0,3,205,215,55,2,0,0.3
17637,17152296,2,1,-1,-1,-1,3,0,3,-1,-1,-1,-1,-1,-1,1,0,3,270,295,5,2,0,0.65
17638,17152296,2,1,-1,-1,-1,4,3,0,-1,-1,-1,-1,-1,-1,1,0,3,300,320,530,3,0,0.61
17639,17152296,2,1,-1,-1,-1,5,0,7,-1,-1,-1,-1,-1,-1,4,0,3,850,865,165,5,0,1.56
17640,17152296,2,1,-1,-1,-1,6,7,0,-1,-1,-1,-1,-1,-1,5,0,3,1030,1040,400,7,0,1.6
17641,17152299,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,2,0,3,225,240,405,5,0,1.39
17642,17152299,1,1,-1,-1,-1,2,1,5,-1,-1,-1,-1,-1,-1,2,0,3,645,655,5,3,0,0.87
17643,17152299,1,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,2,0,3,660,665,775,2,0,0.52
17644,17152300,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,345,360,480,10,0,1.99
17645,17152300,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,840,855,0,13,0,2.42
17646,17152300,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,3,0,1,855,870,30,8,0,1.25
17647,17152300,1,1,-1,-1,-1,4,8,5,-1,-1,-1,-1,-1,-1,3,0,1,900,915,45,9,0,1.76
17648,17152300,1,1,-1,-1,-1,5,5,0,-1,-1,-1,-1,-1,-1,3,0,1,960,970,470,3,0,0.6
17649,17152301,1,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,1,195,205,0,11,0,2.49
17650,17152301,1,1,-1,-1,-1,2,3,5,-1,-1,-1,-1,-1,-1,4,0,1,205,220,5,12,0,4.64
17651,17152301,1,1,-1,-1,-1,3,5,10,-1,-1,-1,-1,-1,-1,4,0,1,225,230,10,6,0,1.74
17652,17152301,1,1,-1,-1,-1,4,2,1,-1,-1,-1,-1,-1,-1,3,0,1,240,265,620,19,0,6.41
17653,17152301,1,1,-1,-1,-1,5,1,0,-1,-1,-1,-1,-1,-1,4,0,2,885,910,530,11,0,2.43
17654,17152301,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,4,0,3,195,205,680,11,0,2.49
17655,17152301,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,4,0,3,885,910,530,11,0,2.43
17656,17152333,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,70,80,600,9,0,3.41
17657,17152333,1,1,-1,-1,-1,2,1,9,-1,-1,-1,-1,-1,-1,3,0,1,680,700,20,15,0,11.7
17658,17152333,1,1,-1,-1,-1,3,9,4,-1,-1,-1,-1,-1,-1,3,0,1,720,730,5,6,0,2.23
17659,17152333,1,1,-1,-1,-1,4,4,0,-1,-1,-1,-1,-1,-1,3,0,1,735,760,680,19,0,11.12
17660,17152342,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,330,370,420,8,0,2.91
17661,17152342,1,1,-1,-1,-1,2,1,8,-1,-1,-1,-1,-1,-1,3,0,1,790,800,130,7,0,1.22
17662,17152342,1,1,-1,-1,-1,3,8,0,-1,-1,-1,-1,-1,-1,3,0,1,930,950,490,9,0,2.93
17663,17152342,2,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,3,330,355,530,12,0,4.78
17664,17152342,2,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,4,0,3,885,915,525,12,0,4.75
17665,17152366,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,135,255,270,36,0,28.64
17666,17152366,1,1,-1,-1,-1,2,1,6,-1,-1,-1,-1,-1,-1,1,0,3,525,535,10,4,0,0.4
17667,17152366,1,1,-1,-1,-1,3,6,6,-1,-1,-1,-1,-1,-1,1,0,3,545,555,225,2,0,0.26
17668,17152366,1,1,-1,-1,-1,4,6,0,-1,-1,-1,-1,-1,-1,6,1,3,780,890,550,36,0,29.02
17669,17152366,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,3,280,295,490,2,0,0.37
17670,17152366,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,1,0,3,785,800,640,1,0,0.47
17671,17152366,3,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,255,290,555,14,0,5.98
17672,17152366,3,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,845,880,560,14,0,6.07
17673,17152366,4,1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,3,0,1,210,245,1195,21,0,14.32
17674,17152390,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,470,500,10,31,0,22.8
17675,17152390,1,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,3,0,1,510,540,15,16,0,9.0
17676,17152390,1,1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,3,0,1,555,585,330,31,0,22.02
17677,17152390,1,1,-1,-1,-1,4,0,4,-1,-1,-1,-1,-1,-1,3,0,1,915,930,155,7,0,2.77
17678,17152390,1,1,-1,-1,-1,5,4,0,-1,-1,-1,-1,-1,-1,3,0,1,1085,1095,345,7,0,2.76
17679,17152390,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,240,260,490,19,0,7.63
17680,17152390,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,750,775,665,19,0,7.64
17681,17152390,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,1,0,3,440,445,15,2,0,0.46
17682,17152390,3,1,-1,-1,-1,2,2,2,-1,-1,-1,-1,-1,-1,6,1,3,460,465,85,4,0,1.46
17683,17152390,3,1,-1,-1,-1,3,2,6,-1,-1,-1,-1,-1,-1,4,0,2,550,560,20,16,0,5.44
17684,17152390,3,1,-1,-1,-1,4,6,6,-1,-1,-1,-1,-1,-1,4,0,2,580,585,10,5,0,0.72
17685,17152390,3,1,-1,-1,-1,5,6,0,-1,-1,-1,-1,-1,-1,4,0,2,595,615,825,13,0,4.41
17686,17152399,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,270,285,260,13,0,2.68
17687,17152399,1,1,-1,-1,-1,2,1,8,-1,-1,-1,-1,-1,-1,1,0,3,545,550,15,1,0,0.12
17688,17152399,1,1,-1,-1,-1,3,8,1,-1,-1,-1,-1,-1,-1,1,0,3,565,570,190,1,0,0.12
17689,17152399,1,1,-1,-1,-1,4,1,0,-1,-1,-1,-1,-1,-1,3,0,1,760,780,135,13,0,2.56
17690,17152399,1,1,-1,-1,-1,5,0,6,-1,-1,-1,-1,-1,-1,1,0,3,915,920,10,2,0,0.16
17691,17152399,1,1,-1,-1,-1,6,6,0,-1,-1,-1,-1,-1,-1,1,0,3,930,935,505,2,0,0.19
17692,17152399,2,1,-1,-1,-1,1,0,6,-1,-1,-1,-1,-1,-1,1,0,3,915,920,10,2,0,0.16
17693,17152399,2,1,-1,-1,-1,2,6,0,-1,-1,-1,-1,-1,-1,1,0,3,930,935,505,2,0,0.19
17694,17152409,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,1,210,240,480,28,5,23.18
17695,17152409,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,1,720,750,690,27,0,22.73
17696,17152409,2,1,-1,-1,-1,1,0,3,-1,-1,-1,-1,-1,-1,4,0,1,300,315,5,16,0,12.58
17697,17152409,2,1,-1,-1,-1,2,2,1,-1,-1,-1,-1,-1,-1,3,0,1,320,345,555,25,5,14.63
17698,17152409,2,1,-1,-1,-1,3,1,0,-1,-1,-1,-1,-1,-1,3,0,1,900,940,500,35,0,28.84
17699,17152409,3,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,8,0,3,270,300,450,2,0,1.25
17700,17152409,3,1,-1,-1,-1,2,2,0,-1,-1,-1,-1,-1,-1,8,0,3,750,780,660,2,0,1.24
17701,17152409,4,1,-1,-1,-1,1,0,2,-1,-1,-1,-1,-1,-1,4,0,2,300,315,1125,16,0,12.58
17702,17152456,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,300,330,450,7,0,2.11
