,hhno,pno,day,tour,half,tseg,tsvid,opurp,dpurp,oadtyp,dadtyp,opcl,otaz,dpcl,dtaz,mode,pathtype,dorp,deptm,arrtm,endacttm,travtime,travcost,travdist
14160,17119977,1,2,-1,-1,-1,13,10,1,-1,-1,-1,-1,-1,-1,6,1,3,1965,1972,459,7,0,2.28
14161,17119977,1,2,-1,-1,-1,14,1,10,-1,-1,-1,-1,-1,-1,1,0,3,2431,2437,10,6,0,0.32
14162,17119977,1,2,-1,-1,-1,15,10,10,-1,-1,-1,-1,-1,-1,6,1,3,2447,2453,7,6,0,2.13
14163,17119977,1,2,-1,-1,-1,16,10,10,-1,-1,-1,-1,-1,-1,6,1,3,2460,2477,0,17,0,5.59
14164,17119977,1,2,-1,-1,-1,17,10,10,-1,-1,-1,-1,-1,-1,6,1,3,2477,2521,3,44,0,11.13
14165,17119977,1,2,-1,-1,-1,18,10,0,-1,-1,-1,-1,-1,-1,1,0,3,2524,2537,762,13,0,0.68
14166,17119977,1,3,-1,-1,-1,19,0,10,-1,-1,-1,-1,-1,-1,1,0,3,3299,3305,0,5,0,0.41
14167,17119977,1,3,-1,-1,-1,20,10,10,-1,-1,-1,-1,-1,-1,6,1,3,3305,3322,5,17,0,1.38
14168,17119977,1,3,-1,-1,-1,21,10,10,-1,-1,-1,-1,-1,-1,6,1,3,3327,3366,1,40,0,15.68
14169,17119977,1,3,-1,-1,-1,22,10,1,-1,-1,-1,-1,-1,-1,6,1,3,3367,3386,401,18,0,2.41
14170,17119977,1,3,-1,-1,-1,23,1,2,-1,-1,-1,-1,-1,-1,1,0,3,3787,3797,140,11,0,0.6
14171,17119977,1,3,-1,-1,-1,24,2,10,-1,-1,-1,-1,-1,-1,6,1,3,3937,3954,4,17,0,3.11
14172,17119977,1,3,-1,-1,-1,25,10,10,-1,-1,-1,-1,-1,-1,6,1,3,3958,3972,0,14,0,7.14
14173,17119977,1,3,-1,-1,-1,26,10,10,-1,-1,-1,-1,-1,-1,6,1,3,3972,3995,7,23,0,10.6
14174,17119977,1,3,-1,-1,-1,27,10,10,-1,-1,-1,-1,-1,-1,6,1,3,4002,4005,0,3,0,0.95
14175,17119977,1,3,-1,-1,-1,28,10,0,-1,-1,-1,-1,-1,-1,1,0,3,4005,4015,924,10,0,0.4
14176,17119977,1,4,-1,-1,-1,29,0,2,-1,-1,-1,-1,-1,-1,3,0,3,4939,4973,355,34,0,20.68
14177,17119977,1,4,-1,-1,-1,30,2,5,-1,-1,-1,-1,-1,-1,3,0,3,5328,5369,20,42,0,19.15
14178,17119977,1,4,-1,-1,-1,31,5,0,-1,-1,-1,-1,-1,-1,1,0,3,5389,5392,2389,3,0,0.53
14179,17119977,1,6,-1,-1,-1,32,0,5,-1,-1,-1,-1,-1,-1,3,0,3,7781,7788,5,7,0,0.74
14180,17119977,1,6,-1,-1,-1,33,5,11,-1,-1,-1,-1,-1,-1,9,0,3,7793,7887,208,95,0,87.69
14181,17119977,1,6,-1,-1,-1,34,11,6,-1,-1,-1,-1,-1,-1,3,0,2,8095,8104,74,9,0,3.22
14182,17119977,1,6,-1,-1,-1,35,6,0,-1,-1,-1,-1,-1,-1,3,0,2,8178,8188,900,10,0,3.3
14183,17119977,1,7,-1,-1,-1,36,0,6,-1,-1,-1,-1,-1,-1,3,0,3,9088,9095,16,7,0,1.75
14184,17119977,1,7,-1,-1,-1,37,6,0,-1,-1,-1,-1,-1,-1,3,0,3,9111,9121,65,10,0,2.08
14185,17119977,1,7,-1,-1,-1,38,0,11,-1,-1,-1,-1,-1,-1,3,0,3,9186,9195,1,9,0,2.09
14186,17119977,1,7,-1,-1,-1,39,11,0,-1,-1,-1,-1,-1,-1,3,0,3,9196,9299,961,102,0,86.09
14187,17119989,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,3,630,635,455,5,0,0.87
14188,17119989,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,3,1090,1105,50,15,0,0.87
14189,17119989,1,1,-1,-1,-1,3,0,5,-1,-1,-1,-1,-1,-1,3,0,1,1155,1230,840,75,0,2.39
14190,17119989,1,2,-1,-1,-1,4,5,1,-1,-1,-1,-1,-1,-1,3,0,3,2070,2074,506,4,0,0.75
14191,17119989,1,2,-1,-1,-1,5,1,0,-1,-1,-1,-1,-1,-1,3,0,3,2580,2585,945,5,0,0.87
14192,17119989,1,3,-1,-1,-1,6,0,1,-1,-1,-1,-1,-1,-1,3,0,3,3530,3535,485,5,0,0.87
14193,17119989,1,3,-1,-1,-1,7,1,0,-1,-1,-1,-1,-1,-1,3,0,3,4020,4025,945,5,0,0.88
14194,17119989,1,4,-1,-1,-1,8,0,1,-1,-1,-1,-1,-1,-1,3,0,3,4970,4976,64,6,0,0.9
14195,17119989,1,4,-1,-1,-1,9,1,5,-1,-1,-1,-1,-1,-1,3,0,3,5040,5100,300,60,0,3.92
14196,17119989,1,4,-1,-1,-1,10,5,0,-1,-1,-1,-1,-1,-1,3,0,3,5400,5405,15,5,0,0.88
14197,17119989,1,4,-1,-1,-1,11,0,8,-1,-1,-1,-1,-1,-1,3,0,3,5420,5505,105,85,0,5.38
14198,17119989,1,4,-1,-1,-1,12,8,7,-1,-1,-1,-1,-1,-1,3,0,3,5610,5630,820,20,1,10.43
14199,17119989,1,5,-1,-1,-1,13,7,7,-1,-1,-1,-1,-1,-1,3,0,1,6450,6600,165,150,0,63.36
14200,17119989,1,5,-1,-1,-1,14,7,7,-1,-1,-1,-1,-1,-1,6,5,3,6765,6870,1320,105,0,21.46
14201,17119989,1,6,-1,-1,-1,15,7,7,-1,-1,-1,-1,-1,-1,6,5,3,8190,8280,0,90,0,21.46
14202,17119989,1,6,-1,-1,-1,16,7,0,-1,-1,-1,-1,-1,-1,3,0,3,8280,8490,960,210,0,63.94
14203,17119989,1,7,-1,-1,-1,17,0,7,-1,-1,-1,-1,-1,-1,3,0,1,9450,9478,332,28,0,8.31
14204,17119989,1,7,-1,-1,-1,18,7,7,-1,-1,-1,-1,-1,-1,3,0,1,9810,9990,270,180,0,0.82
14205,17120076,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,3,0,2,606,622,38,16,0,4.4
14206,17120076,1,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,3,0,2,660,685,3320,26,0,3.57
14207,17120076,1,3,-1,-1,-1,3,0,6,-1,-1,-1,-1,-1,-1,3,0,1,4005,4016,42,11,0,1.51
14208,17120076,1,3,-1,-1,-1,4,6,0,-1,-1,-1,-1,-1,-1,3,0,1,4058,4068,764,10,0,1.89
14209,17120076,1,4,-1,-1,-1,5,0,1,-1,-1,-1,-1,-1,-1,3,0,1,4832,4853,278,21,0,4.6
14210,17120076,1,4,-1,-1,-1,6,1,0,-1,-1,-1,-1,-1,-1,3,0,1,5131,5138,31,7,0,3.49
14211,17120076,1,4,-1,-1,-1,7,0,1,-1,-1,-1,-1,-1,-1,3,0,1,5169,5178,303,9,0,3.79
14212,17120076,1,4,-1,-1,-1,8,1,0,-1,-1,-1,-1,-1,-1,3,0,1,5481,5495,1499,14,0,3.7
14213,17120076,1,5,-1,-1,-1,9,0,8,-1,-1,-1,-1,-1,-1,1,0,3,6994,7021,889,27,0,0.93
14214,17120076,1,6,-1,-1,-1,10,8,6,-1,-1,-1,-1,-1,-1,3,0,1,7910,7929,196,19,0,6.22
14215,17120076,1,6,-1,-1,-1,11,6,6,-1,-1,-1,-1,-1,-1,3,0,1,8125,8139,200,14,0,5.98
14216,17120076,1,6,-1,-1,-1,12,6,6,-1,-1,-1,-1,-1,-1,3,0,1,8339,8348,27,10,0,1.54
14217,17120076,1,6,-1,-1,-1,13,6,8,-1,-1,-1,-1,-1,-1,3,0,1,8375,8381,77,6,0,0.62
14218,17120076,1,6,-1,-1,-1,14,8,0,-1,-1,-1,-1,-1,-1,3,0,1,8458,8465,1063,7,0,1.48
14219,17120076,1,7,-1,-1,-1,15,0,1,-1,-1,-1,-1,-1,-1,3,0,1,9528,9543,180,15,0,4.48
14220,17120076,1,7,-1,-1,-1,16,1,0,-1,-1,-1,-1,-1,-1,3,0,1,9723,9745,515,21,0,4.46
14221,17120168,1,1,-1,-1,-1,1,0,8,-1,-1,-1,-1,-1,-1,1,0,3,512,516,0,4,0,0.25
14222,17120168,1,1,-1,-1,-1,2,8,0,-1,-1,-1,-1,-1,-1,1,0,3,516,522,376,6,0,0.43
14223,17120168,1,1,-1,-1,-1,3,0,8,-1,-1,-1,-1,-1,-1,3,0,3,898,917,30,19,0,1.27
14224,17120168,1,1,-1,-1,-1,4,8,0,-1,-1,-1,-1,-1,-1,3,0,3,947,963,1042,16,0,1.26
14225,17120168,1,2,-1,-1,-1,5,8,8,-1,-1,-1,-1,-1,-1,1,0,3,2005,2017,406,13,0,0.79
14226,17120168,1,2,-1,-1,-1,6,8,8,-1,-1,-1,-1,-1,-1,1,0,3,2423,2444,38,22,0,0.99
14227,17120168,1,2,-1,-1,-1,7,8,8,-1,-1,-1,-1,-1,-1,1,0,3,2482,2495,34,13,0,0.74
14228,17120168,1,2,-1,-1,-1,8,8,5,-1,-1,-1,-1,-1,-1,4,0,1,2529,2535,0,6,0,1.28
14229,17120168,1,2,-1,-1,-1,9,5,5,-1,-1,-1,-1,-1,-1,4,0,1,2535,2549,48,14,0,2.88
14230,17120168,1,2,-1,-1,-1,10,5,0,-1,-1,-1,-1,-1,-1,4,0,1,2597,2604,770,7,0,1.57
14231,17120168,1,3,-1,-1,-1,11,0,3,-1,-1,-1,-1,-1,-1,4,0,1,3374,3375,0,1,0,0.51
14232,17120168,1,3,-1,-1,-1,12,3,3,-1,-1,-1,-1,-1,-1,4,0,1,3375,3380,0,6,0,1.14
14233,17120168,1,3,-1,-1,-1,13,3,0,-1,-1,-1,-1,-1,-1,4,0,1,3380,3387,82,7,0,1.52
14234,17120168,1,3,-1,-1,-1,14,3,8,-1,-1,-1,-1,-1,-1,1,0,3,3469,3493,323,24,0,1.45
14235,17120168,1,3,-1,-1,-1,15,8,8,-1,-1,-1,-1,-1,-1,1,0,3,3816,3833,2,17,0,1.08
14236,17120168,1,3,-1,-1,-1,16,8,8,-1,-1,-1,-1,-1,-1,1,0,3,3835,3853,40,18,0,0.74
14237,17120168,1,3,-1,-1,-1,17,8,8,-1,-1,-1,-1,-1,-1,3,0,3,3893,3924,33,30,0,5.57
14238,17120168,1,3,-1,-1,-1,18,8,8,-1,-1,-1,-1,-1,-1,1,0,3,3957,3967,45,9,0,0.55
14239,17120168,1,3,-1,-1,-1,19,8,5,-1,-1,-1,-1,-1,-1,1,0,3,4012,4021,14,9,0,0.38
14240,17120168,1,3,-1,-1,-1,20,5,0,-1,-1,-1,-1,-1,-1,4,0,1,4035,4063,27,28,0,5.6
14241,17120168,1,3,-1,-1,-1,21,0,7,-1,-1,-1,-1,-1,-1,4,0,1,4090,4109,100,19,0,2.86
14242,17120168,1,3,-1,-1,-1,22,7,0,-1,-1,-1,-1,-1,-1,4,0,1,4209,4225,664,16,0,2.64
14243,17120168,1,4,-1,-1,-1,23,0,8,-1,-1,-1,-1,-1,-1,1,0,3,4889,4902,212,13,0,0.66
14244,17120168,1,4,-1,-1,-1,24,8,1,-1,-1,-1,-1,-1,-1,3,0,3,5114,5135,12,21,0,8.73
14245,17120168,1,4,-1,-1,-1,25,1,1,-1,-1,-1,-1,-1,-1,3,0,3,5147,5152,21,5,0,0.78
14246,17120168,1,4,-1,-1,-1,26,1,1,-1,-1,-1,-1,-1,-1,3,0,3,5173,5190,7,17,0,1.54
14247,17120168,1,4,-1,-1,-1,27,1,4,-1,-1,-1,-1,-1,-1,3,0,3,5197,5199,23,2,0,0.49
14248,17120168,1,4,-1,-1,-1,28,4,5,-1,-1,-1,-1,-1,-1,3,0,3,5222,5232,10,9,0,3.2
14249,17120168,1,4,-1,-1,-1,29,5,5,-1,-1,-1,-1,-1,-1,3,0,3,5242,5252,10,10,0,0.69
14250,17120168,1,4,-1,-1,-1,30,5,4,-1,-1,-1,-1,-1,-1,3,0,3,5262,5270,3,8,0,0.44
14251,17120168,1,4,-1,-1,-1,31,4,0,-1,-1,-1,-1,-1,-1,3,0,3,5273,5292,112,19,0,8.07
14252,17120168,1,4,-1,-1,-1,32,0,8,-1,-1,-1,-1,-1,-1,1,0,3,5404,5437,22,33,0,1.97
14253,17120168,1,4,-1,-1,-1,33,8,8,-1,-1,-1,-1,-1,-1,1,0,3,5459,5469,995,10,0,0.77
14254,17120168,1,5,-1,-1,-1,34,8,3,-1,-1,-1,-1,-1,-1,4,0,1,6464,6476,3,12,0,1.79
14255,17120168,1,5,-1,-1,-1,35,3,1,-1,-1,-1,-1,-1,-1,3,0,3,6479,6492,25,13,0,1.73
14256,17120168,1,5,-1,-1,-1,36,1,1,-1,-1,-1,-1,-1,-1,3,0,3,6517,6531,31,13,0,2.87
14257,17120168,1,5,-1,-1,-1,37,1,1,-1,-1,-1,-1,-1,-1,3,0,3,6562,6563,17,2,0,0.24
14258,17120168,1,5,-1,-1,-1,38,1,3,-1,-1,-1,-1,-1,-1,3,0,3,6580,6591,9,11,0,2.15
14259,17120168,1,5,-1,-1,-1,39,3,1,-1,-1,-1,-1,-1,-1,4,0,1,6600,6614,8,14,0,1.39
14260,17120168,1,5,-1,-1,-1,40,1,11,-1,-1,-1,-1,-1,-1,4,0,1,6622,6624,7,2,0,0.22
14261,17120168,1,5,-1,-1,-1,41,11,6,-1,-1,-1,-1,-1,-1,4,0,1,6631,6648,55,17,0,2.26
14262,17120168,1,5,-1,-1,-1,42,6,0,-1,-1,-1,-1,-1,-1,4,0,1,6703,6707,265,3,0,0.71
14263,17120168,1,5,-1,-1,-1,43,0,8,-1,-1,-1,-1,-1,-1,4,0,1,6972,6986,200,14,0,9.59
14264,17120168,1,5,-1,-1,-1,44,8,0,-1,-1,-1,-1,-1,-1,4,0,1,7186,7217,608,31,0,13.33
14265,17120168,1,6,-1,-1,-1,45,0,8,-1,-1,-1,-1,-1,-1,1,0,3,7825,7836,348,12,0,0.49
14266,17120168,1,6,-1,-1,-1,46,8,5,-1,-1,-1,-1,-1,-1,4,0,1,8184,8191,0,6,0,0.97
14267,17120168,1,6,-1,-1,-1,47,5,5,-1,-1,-1,-1,-1,-1,4,0,1,8191,8220,117,29,0,15.47
14268,17120168,1,6,-1,-1,-1,48,5,5,-1,-1,-1,-1,-1,-1,4,0,1,8337,8344,0,6,0,0.95
14269,17120168,1,6,-1,-1,-1,49,5,0,-1,-1,-1,-1,-1,-1,4,0,1,8344,8378,1085,34,0,13.45
14270,17120168,1,7,-1,-1,-1,50,0,1,-1,-1,-1,-1,-1,-1,3,0,3,9463,9479,9,15,0,4.27
14271,17120168,1,7,-1,-1,-1,51,1,1,-1,-1,-1,-1,-1,-1,3,0,3,9488,9495,4,7,0,1.49
14272,17120168,1,7,-1,-1,-1,52,1,1,-1,-1,-1,-1,-1,-1,3,0,3,9499,9506,0,7,0,1.57
14273,17120168,1,7,-1,-1,-1,53,1,1,-1,-1,-1,-1,-1,-1,3,0,3,9506,9516,6,10,0,1.75
14274,17120168,1,7,-1,-1,-1,54,1,1,-1,-1,-1,-1,-1,-1,3,0,3,9522,9524,5,2,0,0.36
14275,17120168,1,7,-1,-1,-1,55,1,1,-1,-1,-1,-1,-1,-1,3,0,3,9529,9542,14,13,0,2.74
14276,17120168,1,7,-1,-1,-1,56,1,5,-1,-1,-1,-1,-1,-1,3,0,3,9556,9570,0,14,0,3.35
14277,17120168,1,7,-1,-1,-1,57,5,0,-1,-1,-1,-1,-1,-1,3,0,3,9570,9611,18,41,0,8.37
14278,17120168,1,7,-1,-1,-1,58,0,8,-1,-1,-1,-1,-1,-1,1,0,3,9629,9645,13,16,0,0.7
14279,17120168,1,7,-1,-1,-1,59,8,8,-1,-1,-1,-1,-1,-1,1,0,3,9658,9669,3,11,0,0.79
14280,17120168,1,7,-1,-1,-1,60,8,0,-1,-1,-1,-1,-1,-1,1,0,3,9672,9691,569,20,0,0.98
14281,17120168,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,466,481,548,15,0,1.27
14282,17120168,2,1,-1,-1,-1,2,1,0,-1,-1,-1,-1,-1,-1,6,1,3,1029,1044,870,15,0,1.29
14283,17120168,2,2,-1,-1,-1,3,0,1,-1,-1,-1,-1,-1,-1,6,1,3,1914,1932,599,18,0,1.24
14284,17120168,2,2,-1,-1,-1,4,1,5,-1,-1,-1,-1,-1,-1,4,0,2,2531,2554,43,23,0,4.39
14285,17120168,2,2,-1,-1,-1,5,5,0,-1,-1,-1,-1,-1,-1,4,0,2,2597,2605,767,8,0,1.55
14286,17120168,2,3,-1,-1,-1,6,0,1,-1,-1,-1,-1,-1,-1,6,1,3,3372,3384,332,12,0,1.44
14287,17120168,2,3,-1,-1,-1,7,1,6,-1,-1,-1,-1,-1,-1,1,0,3,3716,3726,14,9,0,0.43
14288,17120168,2,3,-1,-1,-1,8,6,1,-1,-1,-1,-1,-1,-1,1,0,3,3740,3746,55,6,0,0.63
14289,17120168,2,3,-1,-1,-1,9,1,1,-1,-1,-1,-1,-1,-1,6,1,3,3801,3848,0,47,0,5.45
14290,17120168,2,3,-1,-1,-1,10,1,1,-1,-1,-1,-1,-1,-1,6,1,3,3848,3862,97,14,0,0.73
14291,17120168,2,3,-1,-1,-1,11,1,8,-1,-1,-1,-1,-1,-1,1,0,3,3959,3970,47,11,0,0.7
14292,17120168,2,3,-1,-1,-1,12,8,5,-1,-1,-1,-1,-1,-1,1,0,3,4017,4021,21,4,0,0.31
14293,17120168,2,3,-1,-1,-1,13,5,0,-1,-1,-1,-1,-1,-1,4,0,2,4042,4064,26,22,0,5.32
14294,17120168,2,3,-1,-1,-1,14,0,7,-1,-1,-1,-1,-1,-1,4,0,2,4090,4109,103,19,0,3.08
14295,17120168,2,3,-1,-1,-1,15,7,0,-1,-1,-1,-1,-1,-1,4,0,2,4212,4229,559,17,0,2.74
14296,17120168,2,4,-1,-1,-1,16,0,1,-1,-1,-1,-1,-1,-1,6,1,3,4788,4801,233,13,0,1.44
14297,17120168,2,4,-1,-1,-1,17,1,6,-1,-1,-1,-1,-1,-1,1,0,3,5034,5041,23,7,0,0.43
14298,17120168,2,4,-1,-1,-1,18,6,6,-1,-1,-1,-1,-1,-1,1,0,3,5064,5068,22,4,0,0.33
14299,17120168,2,4,-1,-1,-1,19,6,1,-1,-1,-1,-1,-1,-1,1,0,3,5090,5095,255,5,0,0.39
14300,17120168,2,4,-1,-1,-1,20,1,0,-1,-1,-1,-1,-1,-1,6,1,3,5350,5372,31,26,0,1.81
14301,17120168,2,4,-1,-1,-1,21,0,0,-1,-1,-1,-1,-1,-1,1,0,3,5403,5475,989,72,0,2.21
14302,17120168,2,5,-1,-1,-1,22,8,8,-1,-1,-1,-1,-1,-1,4,0,2,6464,6474,127,10,0,1.44
14303,17120168,2,5,-1,-1,-1,23,8,1,-1,-1,-1,-1,-1,-1,4,0,2,6601,6612,20,11,0,1.5
14304,17120168,2,5,-1,-1,-1,24,1,6,-1,-1,-1,-1,-1,-1,4,0,2,6632,6648,55,16,0,2.3
14305,17120168,2,5,-1,-1,-1,25,6,0,-1,-1,-1,-1,-1,-1,4,0,2,6703,6707,142,4,0,0.57
14306,17120168,2,5,-1,-1,-1,26,0,8,-1,-1,-1,-1,-1,-1,1,0,3,6849,6901,9,52,0,1.63
14307,17120168,2,5,-1,-1,-1,27,8,0,-1,-1,-1,-1,-1,-1,1,0,3,6910,6919,53,10,0,0.32
14308,17120168,2,5,-1,-1,-1,28,0,8,-1,-1,-1,-1,-1,-1,4,0,2,6972,7001,185,29,0,10.06
14309,17120168,2,5,-1,-1,-1,29,8,0,-1,-1,-1,-1,-1,-1,4,0,2,7186,7215,752,29,0,13.76
14310,17120168,2,6,-1,-1,-1,30,0,8,-1,-1,-1,-1,-1,-1,1,0,3,7967,8001,187,34,0,1.38
14311,17120168,2,6,-1,-1,-1,31,0,5,-1,-1,-1,-1,-1,-1,4,0,2,8188,8221,115,33,0,16.86
14312,17120168,2,6,-1,-1,-1,32,5,0,-1,-1,-1,-1,-1,-1,4,0,1,8336,8343,0,7,0,1.42
14313,17120168,2,6,-1,-1,-1,33,0,0,-1,-1,-1,-1,-1,-1,4,0,1,8343,8368,747,25,0,13.33
14314,17120168,2,7,-1,-1,-1,34,0,1,-1,-1,-1,-1,-1,-1,6,1,3,9115,9137,245,22,0,1.6
14315,17120168,2,7,-1,-1,-1,35,1,6,-1,-1,-1,-1,-1,-1,1,0,3,9382,9384,295,2,0,0.17
14316,17120168,2,7,-1,-1,-1,36,6,0,-1,-1,-1,-1,-1,-1,6,1,3,9679,9693,567,14,0,1.26
14317,17120189,1,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,324,353,343,29,0,2.76
14318,17120189,1,1,-1,-1,-1,2,1,4,-1,-1,-1,-1,-1,-1,1,0,3,696,698,229,2,0,0.13
14319,17120189,1,1,-1,-1,-1,3,4,0,-1,-1,-1,-1,-1,-1,6,1,3,927,942,0,15,0,2.03
14320,17120189,1,1,-1,-1,-1,4,0,0,-1,-1,-1,-1,-1,-1,6,1,3,942,953,1296,16,0,0.89
14321,17120189,1,2,-1,-1,-1,5,0,0,-1,-1,-1,-1,-1,-1,1,0,3,2249,2258,248,9,0,0.36
14322,17120189,1,2,-1,-1,-1,6,0,0,-1,-1,-1,-1,-1,-1,1,0,3,2506,2519,683,12,0,0.23
14323,17120189,1,3,-1,-1,-1,7,0,1,-1,-1,-1,-1,-1,-1,6,1,3,3202,3211,0,8,0,1.67
14324,17120189,1,3,-1,-1,-1,8,1,1,-1,-1,-1,-1,-1,-1,6,1,3,3211,3223,293,13,0,2.24
14325,17120189,1,3,-1,-1,-1,9,1,1,-1,-1,-1,-1,-1,-1,1,0,3,3516,3518,0,3,0,0.1
14326,17120189,1,3,-1,-1,-1,10,1,1,-1,-1,-1,-1,-1,-1,1,0,3,3518,3523,285,4,0,0.16
14327,17120189,1,3,-1,-1,-1,11,1,10,-1,-1,-1,-1,-1,-1,1,0,3,3808,3813,6,5,0,0.48
14328,17120189,1,3,-1,-1,-1,12,10,10,-1,-1,-1,-1,-1,-1,6,1,3,3819,3830,0,12,0,1.91
14329,17120189,1,3,-1,-1,-1,13,10,0,-1,-1,-1,-1,-1,-1,6,1,3,3830,3847,39,16,0,1.45
14330,17120189,1,3,-1,-1,-1,14,0,5,-1,-1,-1,-1,-1,-1,1,0,3,3886,3897,16,10,0,0.51
14331,17120189,1,3,-1,-1,-1,15,5,0,-1,-1,-1,-1,-1,-1,1,0,3,3913,3922,197,10,0,0.51
14332,17120189,1,3,-1,-1,-1,16,0,8,-1,-1,-1,-1,-1,-1,1,0,3,4119,4127,373,8,0,0.34
14333,17120189,2,1,-1,-1,-1,1,0,11,-1,-1,-1,-1,-1,-1,1,0,3,634,657,13,23,0,1.36
14334,17120189,2,1,-1,-1,-1,2,11,5,-1,-1,-1,-1,-1,-1,1,0,3,668,673,21,3,0,0.32
14335,17120189,2,1,-1,-1,-1,3,5,0,-1,-1,-1,-1,-1,-1,1,0,3,694,712,908,18,0,1.04
14336,17120251,1,1,-1,-1,-1,1,0,11,-1,-1,-1,-1,-1,-1,1,0,3,974,982,5,8,0,0.35
14337,17120251,1,1,-1,-1,-1,2,11,0,-1,-1,-1,-1,-1,-1,1,0,3,987,1002,1496,15,0,0.48
14338,17120251,1,2,-1,-1,-1,3,0,5,-1,-1,-1,-1,-1,-1,1,0,3,2498,2537,153,39,0,1.64
14339,17120251,1,2,-1,-1,-1,4,5,0,-1,-1,-1,-1,-1,-1,9,0,3,2690,2693,863,3,0,0.12
14340,17120251,1,3,-1,-1,-1,5,11,6,-1,-1,-1,-1,-1,-1,1,0,3,3556,3566,13,9,0,0.48
14341,17120251,1,3,-1,-1,-1,6,6,8,-1,-1,-1,-1,-1,-1,1,0,3,3579,3581,12,2,0,0.13
14342,17120251,1,3,-1,-1,-1,7,8,8,-1,-1,-1,-1,-1,-1,1,0,3,3593,3601,30,8,0,0.33
14343,17120251,1,3,-1,-1,-1,8,8,8,-1,-1,-1,-1,-1,-1,1,0,3,3631,3643,9,12,0,0.53
14344,17120251,1,3,-1,-1,-1,9,8,0,-1,-1,-1,-1,-1,-1,1,0,3,3652,3669,1363,17,0,0.67
14345,17120251,1,4,-1,-1,-1,10,8,8,-1,-1,-1,-1,-1,-1,1,0,3,5032,5063,4,31,0,1.23
14346,17120251,1,4,-1,-1,-1,11,8,8,-1,-1,-1,-1,-1,-1,1,0,3,5067,5074,4,7,0,0.33
14347,17120251,1,4,-1,-1,-1,12,8,0,-1,-1,-1,-1,-1,-1,1,0,3,5078,5085,1743,7,0,0.32
14348,17120251,1,5,-1,-1,-1,13,0,8,-1,-1,-1,-1,-1,-1,1,0,3,6828,6849,11,21,0,0.77
14349,17120251,1,5,-1,-1,-1,14,8,0,-1,-1,-1,-1,-1,-1,1,0,3,6860,6874,1152,15,0,0.55
14350,17120251,1,6,-1,-1,-1,15,0,8,-1,-1,-1,-1,-1,-1,1,0,3,8026,8042,37,15,0,0.77
14351,17120251,1,6,-1,-1,-1,16,8,0,-1,-1,-1,-1,-1,-1,1,0,3,8079,8093,1238,14,0,0.67
14352,17120251,1,7,-1,-1,-1,17,0,6,-1,-1,-1,-1,-1,-1,1,0,3,9331,9382,26,52,0,1.78
14353,17120251,1,7,-1,-1,-1,18,6,6,-1,-1,-1,-1,-1,-1,1,0,3,9408,9415,31,7,0,0.38
14354,17120251,1,7,-1,-1,-1,19,6,0,-1,-1,-1,-1,-1,-1,1,0,3,9446,9453,807,7,0,0.4
14355,17120251,2,1,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,6,1,3,484,517,6,33,0,4.26
14356,17120251,2,1,-1,-1,-1,2,1,1,-1,-1,-1,-1,-1,-1,1,0,3,523,533,216,10,0,0.46
14357,17120251,2,1,-1,-1,-1,3,1,6,-1,-1,-1,-1,-1,-1,1,0,3,749,752,277,4,0,0.35
14358,17120251,2,1,-1,-1,-1,4,6,10,-1,-1,-1,-1,-1,-1,1,0,3,1029,1043,0,14,0,0.69
14359,17120251,2,1,-1,-1,-1,5,10,0,-1,-1,-1,-1,-1,-1,6,1,3,1043,1073,870,30,0,2.85
14360,17120251,2,2,-1,-1,-1,6,0,1,-1,-1,-1,-1,-1,-1,1,0,3,1943,1992,125,49,0,4.78
14361,17120251,2,2,-1,-1,-1,7,1,6,-1,-1,-1,-1,-1,-1,1,0,3,2117,2127,50,10,0,0.39
14362,17120251,2,2,-1,-1,-1,8,6,1,-1,-1,-1,-1,-1,-1,1,0,3,2177,2182,291,5,0,0.45
14363,17120251,2,2,-1,-1,-1,9,1,0,-1,-1,-1,-1,-1,-1,1,0,3,2473,2521,883,49,0,3.11
14364,17120251,2,3,-1,-1,-1,10,0,1,-1,-1,-1,-1,-1,-1,1,0,3,3404,3452,430,48,0,4.83
14365,17120251,2,3,-1,-1,-1,11,1,0,-1,-1,-1,-1,-1,-1,1,0,3,3882,3940,883,58,0,5.07
14366,17120251,2,4,-1,-1,-1,12,0,1,-1,-1,-1,-1,-1,-1,1,0,3,4823,4874,151,52,0,4.89
14367,17120251,2,4,-1,-1,-1,13,1,6,-1,-1,-1,-1,-1,-1,6,1,3,5025,5048,69,24,0,1.98
14368,17120251,2,4,-1,-1,-1,14,6,0,-1,-1,-1,-1,-1,-1,6,1,3,5117,5132,1671,15,0,1.39
14369,17120251,2,5,-1,-1,-1,15,0,4,-1,-1,-1,-1,-1,-1,3,0,3,6803,6832,68,29,0,18.26
