tlvorig,tardest,totaz,topcl,toadtyp,tlvdest,tarorig,hhno,pno,day,pdpurp,tdtaz,tdpcl,tdadtyp,tpathtp,tripsh1,tripsh2,tmodetp,subtrs,odadtyp,jtindex,parent,tautotime,tautocost,tautodist,phtindx1,phtindx2,fhtindx1,fhtindx2,toexpfac
695,705,93.0,-1,1,705,710,17118150,1711815002,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
770,780,93.0,-1,1,835,840,17118150,1711815002,4,6.0,81.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1005,1020,93.0,-1,1,1020,1025,17118150,1711815002,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1040,1055,93.0,-1,1,1305,1315,17118150,1711815002,4,8.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
410,415,510.0,-1,1,660,670,17107836,1710783601,4,7.0,461.0,-1.0,4,1,2,1,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
845,850,510.0,-1,1,965,970,17107836,1710783601,4,7.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1020,1045,510.0,-1,1,1255,1275,17107836,1710783601,4,7.0,349.0,-1.0,4,1,3,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,650,1623.0,-1,1,900,910,17100458,1710045801,4,6.0,1580.0,-1.0,4,1,3,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
985,1010,1623.0,-1,1,1230,1255,17100458,1710045801,4,8.0,1993.0,-1.0,4,1,2,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
830,840,1676.0,-1,1,935,1015,17124360,1712436002,4,5.0,1932.0,-1.0,4,1,5,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1135,1145,1676.0,-1,1,1255,1265,17124360,1712436002,4,8.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
515,530,1674.0,-1,1,675,690,17101545,1710154501,4,7.0,1910.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
870,885,1674.0,-1,1,960,975,17101545,1710154501,4,5.0,1929.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1065,1080,1674.0,-1,1,1140,1145,17101545,1710154501,4,8.0,1652.0,-1.0,4,1,1,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,470,2070.0,-1,1,470,475,17121125,1712112501,4,3.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
520,525,2070.0,-1,1,705,740,17121125,1712112501,4,5.0,3294.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
870,875,2070.0,-1,1,990,1050,17121125,1712112501,4,9.0,1181.0,-1.0,4,1,3,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,530,1423.0,-1,1,1020,1100,17147454,1714745401,4,1.0,531.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1100,1145,1423.0,-1,1,1210,1215,17147454,1714745401,4,5.0,1444.0,-1.0,4,1,2,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1220,1230,1423.0,-1,1,1230,1240,17147454,1714745401,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
330,345,73.0,-1,1,345,360,17117902,1711790201,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,430,73.0,-1,1,750,760,17117902,1711790201,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
800,810,73.0,-1,1,1045,1055,17117902,1711790201,4,1.0,192.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1125,1140,73.0,-1,1,1205,1215,17117902,1711790201,4,8.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
660,685,397.0,-1,1,780,805,17141857,1714185701,4,5.0,386.0,-1.0,4,1,1,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,925,397.0,-1,1,960,1020,17141857,1714185701,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1080,1110,397.0,-1,1,1170,1200,17141857,1714185701,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1320,1340,397.0,-1,1,1365,1380,17141857,1714185701,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
460,520,556.0,-1,1,995,1005,17116441,1711644101,4,1.0,3232.0,-1.0,4,1,1,5,3,3,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1035,1045,556.0,-1,1,1075,1090,17116441,1711644101,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,550,314.0,-1,1,945,960,17101852,1710185201,4,1.0,489.0,-1.0,4,1,1,3,4,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
960,965,314.0,-1,1,975,980,17101852,1710185201,4,5.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
985,990,314.0,-1,1,1005,1010,17101852,1710185201,4,6.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
600,610,556.0,-1,1,620,630,17114461,1711446101,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
660,680,556.0,-1,1,690,710,17114461,1711446101,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,915,556.0,-1,1,920,935,17114461,1711446101,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1075,1080,556.0,-1,1,1085,1090,17114461,1711446101,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
305,315,1681.0,-1,1,1130,1165,17123613,1712361301,4,1.0,1613.0,-1.0,4,1,3,5,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
285,300,1659.0,-1,1,960,975,17130406,1713040601,4,1.0,1703.0,-1.0,4,1,5,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1050,1085,1659.0,-1,1,1165,1185,17130406,1713040601,4,7.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,480,789.0,-1,1,720,735,17141551,1714155101,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
765,780,789.0,-1,1,1260,1275,17141551,1714155101,4,1.0,697.0,-1.0,4,1,1,5,3,4,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
500,530,645.0,-1,1,960,985,17150985,1715098502,4,1.0,1490.0,-1.0,4,1,1,5,3,4,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1040,1060,645.0,-1,1,1060,1080,17150985,1715098502,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,585,256.0,-1,1,1080,1140,17125830,1712583001,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1140,1155,256.0,-1,1,1155,1160,17125830,1712583001,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1170,1180,256.0,-1,1,1380,1385,17125830,1712583001,4,6.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1390,1395,256.0,-1,1,1395,1400,17125830,1712583001,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,465,1657.0,-1,1,960,975,17102944,1710294401,4,2.0,407.0,-1.0,4,1,1,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1005,1035,1657.0,-1,1,1215,1225,17102944,1710294401,4,1.0,1600.0,-1.0,4,1,3,1,3,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
435,460,711.0,-1,1,1245,1270,17115231,1711523101,4,1.0,529.0,-1.0,4,1,1,7,3,3,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
300,320,719.0,-1,1,870,890,17109776,1710977602,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,910,719.0,-1,1,940,950,17109776,1710977602,4,4.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1095,1105,719.0,-1,1,1115,1125,17109776,1710977602,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1135,1140,719.0,-1,1,1260,1265,17109776,1710977602,4,4.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
315,330,554.0,-1,1,945,980,17100957,1710095702,4,1.0,438.0,-1.0,4,1,1,3,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1290,1300,554.0,-1,1,1380,1395,17100957,1710095702,4,6.0,554.0,-1.0,4,1,1,3,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
510,520,644.0,-1,1,570,575,17135707,1713570701,4,5.0,659.0,-1.0,4,1,3,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
630,660,644.0,-1,1,750,780,17135707,1713570701,4,8.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1005,1050,644.0,-1,1,1270,1290,17135707,1713570701,4,7.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,485,1713.0,-1,1,485,490,17152989,1715298901,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
555,570,1713.0,-1,1,760,775,17152989,1715298901,4,5.0,1651.0,-1.0,4,1,2,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1170,1175,1713.0,-1,1,1255,1260,17152989,1715298901,4,7.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
460,470,397.0,-1,1,790,805,17140668,1714066801,4,8.0,430.0,-1.0,4,1,3,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
885,900,397.0,-1,1,1110,1120,17140668,1714066801,4,4.0,509.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
445,470,143.0,-1,1,1000,1020,17118065,1711806502,4,1.0,472.0,-1.0,4,1,1,5,3,3,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1100,1115,143.0,-1,1,1175,1190,17118065,1711806502,4,4.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
660,680,289.0,-1,1,900,920,17125535,1712553501,4,7.0,302.0,-1.0,4,1,1,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
990,1035,289.0,-1,1,1370,1380,17125535,1712553501,4,7.0,427.0,-1.0,4,1,1,4,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
380,395,721.0,-1,1,415,435,17151910,1715191001,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
500,525,721.0,-1,1,1020,1050,17151910,1715191001,4,1.0,513.0,-1.0,4,1,1,3,6,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1170,1195,721.0,-1,1,1195,1220,17151910,1715191001,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,455,397.0,-1,1,455,460,17105684,1710568401,4,3.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
495,510,397.0,-1,1,780,805,17105684,1710568401,4,1.0,80.0,-1.0,4,1,1,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1090,1100,397.0,-1,1,1215,1230,17105684,1710568401,4,8.0,386.0,-1.0,4,1,1,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
515,540,1956.0,-1,1,675,700,17141942,1714194201,4,5.0,1514.0,-1.0,4,1,1,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
720,725,1956.0,-1,1,765,770,17141942,1714194201,4,8.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
890,900,1956.0,-1,1,910,925,17141942,1714194201,4,3.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
515,545,605.0,-1,1,1030,1065,17140500,1714050001,4,1.0,406.0,-1.0,4,1,3,1,4,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1075,1090,605.0,-1,1,1090,1105,17140500,1714050001,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1145,1155,605.0,-1,1,1235,1245,17140500,1714050001,4,7.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,515,772.0,-1,1,760,780,17100760,1710076001,4,6.0,628.0,-1.0,4,1,2,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
900,915,772.0,-1,1,970,1000,17100760,1710076001,4,5.0,963.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
460,480,1674.0,-1,1,1055,1065,17122754,1712275401,4,1.0,1551.0,-1.0,4,1,3,2,3,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1065,1080,1674.0,-1,1,1180,1185,17122754,1712275401,4,8.0,1653.0,-1.0,4,1,1,2,2,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
465,510,239.0,-1,1,1075,1095,17152560,1715256003,4,1.0,522.0,-1.0,4,1,3,2,6,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1150,1165,239.0,-1,1,1185,1215,17152560,1715256003,4,5.0,141.0,-1.0,4,1,2,1,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
300,320,1682.0,-1,1,320,340,17144198,1714419801,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
495,520,1682.0,-1,1,1035,1065,17144198,1714419801,4,1.0,2566.0,-1.0,4,1,3,1,3,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1075,1090,1682.0,-1,1,1095,1110,17144198,1714419801,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
415,425,3134.0,-1,1,535,550,17113750,1711375001,4,7.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
605,615,3134.0,-1,1,1210,1235,17113750,1711375001,4,9.0,3213.0,-1.0,4,1,5,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
405,430,1659.0,-1,1,915,925,17126428,1712642801,4,1.0,1676.0,-1.0,4,1,2,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
935,945,1659.0,-1,1,945,955,17126428,1712642801,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
970,975,1659.0,-1,1,985,990,17126428,1712642801,4,5.0,,,4,1,1,1,5,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,580,178.0,-1,1,1140,1150,17149527,1714952701,4,1.0,824.0,-1.0,4,1,4,2,3,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1250,1255,178.0,-1,1,1315,1320,17149527,1714952701,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
750,780,2677.0,-1,1,1175,1220,17145438,1714543802,4,6.0,2760.0,-1.0,4,1,7,1,5,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
495,525,91.0,-1,1,670,700,17136127,1713612702,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
720,740,91.0,-1,1,785,800,17136127,1713612702,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
895,910,91.0,-1,1,1075,1090,17136127,1713612702,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1155,1175,91.0,-1,1,1420,0,17136127,1713612702,4,6.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
435,450,3234.0,-1,1,980,990,17147485,1714748501,4,1.0,3285.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
995,1005,3234.0,-1,1,1185,1190,17147485,1714748501,4,6.0,3285.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1245,1250,3234.0,-1,1,1340,1350,17147485,1714748501,4,8.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
810,820,184.0,-1,1,905,925,17147731,1714773102,4,5.0,1831.0,-1.0,4,1,3,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
935,960,184.0,-1,1,1035,1060,17147731,1714773102,4,9.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1130,1140,184.0,-1,1,1195,1200,17147731,1714773102,4,6.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,450,1207.0,-1,1,450,480,17139077,1713907701,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
545,585,1207.0,-1,1,630,645,17139077,1713907701,4,5.0,3129.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
780,795,1207.0,-1,1,1005,1025,17139077,1713907701,4,4.0,3132.0,-1.0,4,1,1,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
560,570,499.0,-1,1,655,665,17113910,1711391002,4,5.0,479.0,-1.0,4,1,3,1,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
690,700,499.0,-1,1,720,730,17113910,1711391002,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
850,860,499.0,-1,1,970,980,17113910,1711391002,4,6.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
445,450,1644.0,-1,1,955,960,17111909,1711190901,4,1.0,965.0,-1.0,4,1,2,4,3,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
985,990,1644.0,-1,1,1060,1065,17111909,1711190901,4,8.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,465,1676.0,-1,1,485,500,17127637,1712763701,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
640,655,1676.0,-1,1,665,675,17127637,1712763701,4,3.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
915,920,1676.0,-1,1,965,980,17127637,1712763701,4,8.0,1679.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,575,175.0,-1,1,575,580,17127765,1712776501,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
855,875,175.0,-1,1,945,970,17127765,1712776501,4,5.0,330.0,-1.0,4,1,1,4,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
555,575,531.0,-1,1,1220,1225,17125472,1712547201,4,1.0,404.0,-1.0,4,1,3,2,4,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1250,1265,531.0,-1,1,60,70,17125472,1712547201,4,7.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
400,415,285.0,-1,1,510,520,17123584,1712358401,4,8.0,319.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
720,755,285.0,-1,1,930,970,17123584,1712358401,4,9.0,571.0,-1.0,4,1,2,2,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,560,649.0,-1,1,700,710,17143846,1714384601,4,8.0,628.0,-1.0,4,1,2,1,5,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1020,1035,649.0,-1,1,1035,1050,17143846,1714384601,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1205,1210,649.0,-1,1,1310,1315,17143846,1714384601,4,6.0,,,4,1,1,1,4,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,465,628.0,-1,1,540,570,17123138,1712313802,4,5.0,553.0,-1.0,4,1,2,1,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
690,705,628.0,-1,1,750,770,17123138,1712313802,4,6.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1005,1015,628.0,-1,1,1080,1090,17123138,1712313802,4,7.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
320,360,720.0,-1,1,930,970,17139992,1713999201,4,1.0,529.0,-1.0,4,1,1,3,6,1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
995,1030,720.0,-1,1,1130,1155,17139992,1713999201,4,5.0,968.0,-1.0,4,1,2,1,5,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
595,605,3232.0,-1,1,665,675,17136017,1713601701,4,7.0,3170.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
950,970,3232.0,-1,1,1155,1170,17136017,1713601701,4,7.0,3414.0,-1.0,4,1,1,3,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
730,745,275.0,-1,1,770,775,17149591,1714959101,4,5.0,307.0,-1.0,4,1,1,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
870,900,275.0,-1,1,1070,1080,17149591,1714959101,4,7.0,313.0,-1.0,4,1,2,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
515,530,267.0,-1,1,810,835,17128189,1712818901,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
955,980,267.0,-1,1,1095,1120,17128189,1712818901,4,7.0,254.0,-1.0,4,1,2,1,6,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1150,1170,267.0,-1,1,1300,1325,17128189,1712818901,4,7.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
490,505,484.0,-1,1,1260,1270,17136200,1713620001,4,1.0,510.0,-1.0,4,1,1,6,6,5,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
350,360,555.0,-1,1,960,975,17115568,1711556801,4,1.0,371.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1020,1030,555.0,-1,1,1065,1075,17115568,1711556801,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1230,1245,555.0,-1,1,1360,1435,17115568,1711556801,4,7.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
450,500,20.0,-1,1,1230,1260,17117878,1711787801,4,1.0,493.0,-1.0,4,1,6,1,6,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
525,540,2563.0,-1,1,1120,1130,17114513,1711451302,4,1.0,1585.0,-1.0,4,1,5,2,3,5,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,505,685.0,-1,1,675,705,17150903,1715090301,4,8.0,971.0,-1.0,4,1,3,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
860,890,685.0,-1,1,985,1005,17150903,1715090301,4,8.0,676.0,-1.0,4,1,2,1,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
495,525,292.0,-1,1,1095,1130,17148852,1714885201,4,1.0,756.0,-1.0,4,1,5,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
600,605,2789.0,-1,1,630,635,17112361,1711236102,4,5.0,2787.0,-1.0,4,1,2,1,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
645,655,2789.0,-1,1,680,690,17112361,1711236102,4,5.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
795,805,2789.0,-1,1,895,905,17112361,1711236102,4,1.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
360,420,2397.0,-1,1,1080,1155,17132518,1713251801,4,1.0,764.0,-1.0,4,1,3,4,3,2,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
540,545,510.0,-1,1,550,555,17142657,1714265702,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
600,615,510.0,-1,1,690,705,17142657,1714265702,4,8.0,351.0,-1.0,4,1,1,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
990,995,510.0,-1,1,995,1000,17142657,1714265702,4,5.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
480,550,2428.0,-1,1,640,680,17137982,1713798201,4,9.0,,,4,1,1,1,3,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
470,520,1450.0,-1,1,975,1025,17145710,1714571001,4,1.0,,,4,1,1,1,6,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1055,1060,1450.0,-1,1,1160,1170,17145710,1714571001,4,4.0,1970.0,-1.0,4,1,2,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
490,500,425.0,-1,1,805,810,17118919,1711891901,4,9.0,709.0,-1.0,4,1,2,2,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
985,990,425.0,-1,1,1180,1185,17118919,1711891901,4,7.0,425.0,-1.0,4,1,1,2,1,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
555,570,2321.0,-1,1,645,650,17143824,1714382401,4,9.0,2288.0,-1.0,4,1,2,3,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
435,440,1654.0,-1,1,1065,1110,17116132,1711613201,4,1.0,635.0,-1.0,4,1,2,5,3,3,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
420,460,1657.0,-1,1,975,1015,17141482,1714148201,4,1.0,2401.0,-1.0,4,1,1,4,3,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
1005,1020,1657.0,-1,1,1020,1035,17141482,1714148201,4,8.0,,,4,1,1,1,1,0,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
710,730,86.0,-1,1,855,880,17105948,1710594801,4,5.0,48.0,-1.0,4,1,1,2,4,0,,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
