hhno,pno,tsvid,day,mode,opurp,dpurp,deptm,otaz,dtaz,opcl,dpcl,oadtyp,dadtyp,arrtm,trexpfac,travcost,travtime,travdist,pathtype,personid
17122133,1712213301,D06922,4,3.0,5.0,0.0,1185,708.0,806.0,-1,-1,4,1,1200,6.074340807454678,-1,-1,-1,1,1729335434
17122190,1712219001,D06933,4,3.0,0.0,1.0,565,90.0,433.0,-1,-1,1,4,590,15.279270489560599,-1,-1,-1,1,1729341191
17122190,1712219001,D06934,4,3.0,1.0,9.0,1015,433.0,435.0,-1,-1,4,4,1025,30.558540979121197,-1,-1,-1,1,1729341191
17122190,1712219001,D06935,4,4.0,9.0,0.0,1045,435.0,90.0,-1,-1,4,1,1080,17.57116106299469,-1,-1,-1,1,1729341191
17122190,1712219002,D06936,4,6.0,0.0,9.0,935,90.0,435.0,-1,-1,1,4,970,17.57116106299469,-1,-1,-1,1,1729341192
17122190,1712219002,D06937,4,4.0,9.0,0.0,1045,435.0,90.0,-1,-1,4,1,1080,17.57116106299469,-1,-1,-1,1,1729341192
17122271,1712227101,D06954,4,3.0,0.0,7.0,480,1708.0,1793.0,-1,-1,1,4,495,27.456250007435475,-1,-1,-1,1,1729349372
17122271,1712227101,D06955,4,5.0,7.0,0.0,630,1793.0,1708.0,-1,-1,4,1,645,27.456250007435475,-1,-1,-1,1,1729349372
17122271,1712227101,D06956,4,5.0,0.0,7.0,930,1708.0,1793.0,-1,-1,1,4,945,27.456250007435475,-1,-1,-1,1,1729349372
17122271,1712227101,D06957,4,3.0,7.0,0.0,1035,1793.0,1708.0,-1,-1,4,1,1050,27.456250007435475,-1,-1,-1,1,1729349372
17122271,1712227101,D06958,4,3.0,0.0,4.0,1200,1708.0,1675.0,-1,-1,1,4,1210,27.456250007435475,-1,-1,-1,1,1729349372
17122271,1712227101,D06959,4,3.0,4.0,0.0,1250,1675.0,1708.0,-1,-1,4,1,1260,27.456250007435475,-1,-1,-1,1,1729349372
17122271,1712227102,D06960,4,3.0,0.0,7.0,610,1708.0,1793.0,-1,-1,1,4,625,27.456250007435475,-1,-1,-1,1,1729349373
17122271,1712227102,D06961,4,5.0,7.0,0.0,630,1793.0,1708.0,-1,-1,4,1,645,27.456250007435475,-1,-1,-1,1,1729349373
17122271,1712227102,D06962,4,5.0,0.0,7.0,930,1708.0,1793.0,-1,-1,1,4,945,27.456250007435475,-1,-1,-1,1,1729349373
17122271,1712227102,D06963,4,3.0,7.0,0.0,945,1793.0,1708.0,-1,-1,4,1,960,27.456250007435475,-1,-1,-1,1,1729349373
17122280,1712228002,D06964,4,4.0,0.0,5.0,840,1314.0,1330.0,-1,-1,1,4,845,1257.2180153968195,-1,-1,-1,1,1729350282
17122280,1712228002,D06965,4,4.0,5.0,0.0,860,1330.0,1314.0,-1,-1,4,1,865,1257.2180153968195,-1,-1,-1,1,1729350282
17122332,1712233202,D06976,4,6.0,0.0,1.0,630,23.0,569.0,-1,-1,1,4,690,4.33399203257535,-1,-1,-1,1,1729355534
17122332,1712233202,D06978,4,6.0,1.0,0.0,1185,569.0,23.0,-1,-1,4,1,1230,4.33399203257535,-1,-1,-1,1,1729355534
17122427,1712242702,D07011,4,3.0,0.0,1.0,510,1930.0,1468.0,-1,-1,1,4,540,6.63147489338405,-1,-1,-1,1,1729365129
17122427,1712242702,D07012,4,3.0,1.0,0.0,1180,1468.0,1930.0,-1,-1,4,1,1200,6.63147489338405,-1,-1,-1,1,1729365129
17122487,1712248701,D07036,4,1.0,0.0,1.0,565,1672.0,1671.0,-1,-1,1,4,575,6.57500000032789,-1,-1,-1,1,1729371188
17122487,1712248701,D07037,4,1.0,1.0,0.0,780,1671.0,1672.0,-1,-1,4,1,790,6.57500000032789,-1,-1,-1,1,1729371188
17122487,1712248701,D07038,4,1.0,0.0,1.0,815,1672.0,1671.0,-1,-1,1,4,825,6.57500000032789,-1,-1,-1,1,1729371188
17122487,1712248701,D07039,4,1.0,1.0,0.0,1050,1671.0,1672.0,-1,-1,4,1,1060,6.57500000032789,-1,-1,-1,1,1729371188
17122487,1712248702,D07040,4,6.0,0.0,1.0,330,1672.0,522.0,-1,-1,1,4,390,6.57500000032789,-1,-1,-1,1,1729371189
17122487,1712248702,D07043,4,6.0,1.0,0.0,900,522.0,1672.0,-1,-1,4,1,955,6.57500000032789,-1,-1,-1,1,1729371189
17122516,1712251601,D07046,4,1.0,0.0,8.0,675,1683.0,1674.0,-1,-1,1,4,735,564.544964351619,-1,-1,-1,1,1729374117
17122516,1712251601,D07047,4,1.0,8.0,0.0,735,1674.0,1683.0,-1,-1,4,1,795,564.544964351619,-1,-1,-1,1,1729374117
17122516,1712251601,D07048,4,5.0,0.0,-1.0,825,1683.0,1781.0,-1,-1,1,4,835,649.2267093039828,-1,-1,-1,1,1729374117
17122516,1712251601,D07049,4,5.0,-1.0,0.0,835,1781.0,1683.0,-1,-1,4,1,865,649.2267093039828,-1,-1,-1,1,1729374117
17122516,1712251602,D07050,4,3.0,0.0,6.0,695,1683.0,2596.0,-1,-1,1,4,720,649.2267093039828,-1,-1,-1,1,1729374118
17122516,1712251602,D07051,4,3.0,6.0,0.0,805,2596.0,1683.0,-1,-1,4,1,830,649.2267093039828,-1,-1,-1,1,1729374118
17122516,1712251603,D07052,4,1.0,0.0,8.0,675,1683.0,1674.0,-1,-1,1,4,735,564.544964351619,-1,-1,-1,1,1729374119
17122516,1712251603,D07053,4,1.0,8.0,0.0,735,1674.0,1683.0,-1,-1,4,1,795,564.544964351619,-1,-1,-1,1,1729374119
17122516,1712251603,D07054,4,5.0,0.0,-1.0,825,1683.0,1781.0,-1,-1,1,4,835,649.2267093039828,-1,-1,-1,1,1729374119
17122516,1712251603,D07055,4,5.0,-1.0,0.0,835,1781.0,1683.0,-1,-1,4,1,865,649.2267093039828,-1,-1,-1,1,1729374119
17122516,1712251604,D07056,4,1.0,0.0,8.0,675,1683.0,1674.0,-1,-1,1,4,735,564.544964351619,-1,-1,-1,1,1729374120
17122516,1712251604,D07057,4,1.0,8.0,0.0,735,1674.0,1683.0,-1,-1,4,1,795,564.544964351619,-1,-1,-1,1,1729374120
17122516,1712251604,D07058,4,5.0,0.0,-1.0,825,1683.0,1781.0,-1,-1,1,4,835,649.2267093039828,-1,-1,-1,1,1729374120
17122516,1712251604,D07059,4,5.0,-1.0,0.0,835,1781.0,1683.0,-1,-1,4,1,865,649.2267093039828,-1,-1,-1,1,1729374120
17122547,1712254701,D07089,4,3.0,0.0,8.0,870,720.0,769.0,-1,-1,1,4,875,9.47544424327013,-1,-1,-1,1,1729377248
17122547,1712254701,D07091,4,3.0,8.0,3.0,915,769.0,873.0,-1,-1,4,4,930,9.47544424327013,-1,-1,-1,1,1729377248
17122547,1712254701,D07092,4,4.0,3.0,3.0,935,873.0,302.0,-1,-1,4,4,960,9.47544424327013,-1,-1,-1,1,1729377248
17122547,1712254701,D07093,4,3.0,3.0,0.0,960,302.0,720.0,-1,-1,4,1,990,9.47544424327013,-1,-1,-1,1,1729377248
17122547,1712254702,D07094,4,3.0,0.0,8.0,450,720.0,715.0,-1,-1,1,4,455,16.47903346748932,-1,-1,-1,1,1729377249
17122547,1712254702,D07095,4,3.0,8.0,3.0,490,715.0,716.0,-1,-1,4,4,495,16.47903346748932,-1,-1,-1,1,1729377249
17122547,1712254702,D07096,4,4.0,3.0,3.0,520,716.0,873.0,-1,-1,4,4,535,9.47544424327013,-1,-1,-1,1,1729377249
17122547,1712254702,D07097,4,3.0,3.0,5.0,535,873.0,721.0,-1,-1,4,4,555,9.47544424327013,-1,-1,-1,1,1729377249
17122547,1712254702,D07098,4,3.0,5.0,0.0,580,721.0,720.0,-1,-1,4,1,585,16.47903346748932,-1,-1,-1,1,1729377249
17122547,1712254702,D07099,4,5.0,0.0,3.0,825,720.0,1368.0,-1,-1,1,4,855,9.47544424327013,-1,-1,-1,1,1729377249
17122547,1712254702,D07100,4,3.0,3.0,0.0,860,1368.0,720.0,-1,-1,4,1,900,9.47544424327013,-1,-1,-1,1,1729377249
17122547,1712254703,D07101,4,5.0,0.0,2.0,825,720.0,1368.0,-1,-1,1,4,855,8.23951673374466,-1,-1,-1,1,1729377250
17122547,1712254703,D07102,4,5.0,2.0,0.0,1020,1368.0,720.0,-1,-1,4,1,1065,8.23951673374466,-1,-1,-1,1,1729377250
17122581,1712258101,D07125,4,4.0,0.0,1.0,420,91.0,2408.0,-1,-1,1,4,450,14.904718291270699,-1,-1,-1,1,1729380682
17122581,1712258101,D07126,4,4.0,1.0,0.0,1020,2408.0,91.0,-1,-1,4,1,1050,14.904718291270699,-1,-1,-1,1,1729380682
17122581,1712258101,D07127,4,3.0,0.0,8.0,1140,91.0,105.0,-1,-1,1,4,1165,17.140426034201464,-1,-1,-1,1,1729380682
17122581,1712258101,D07128,4,3.0,8.0,0.0,1250,105.0,91.0,-1,-1,4,1,1275,17.140426034201464,-1,-1,-1,1,1729380682
17122634,1712263401,D07168,4,1.0,0.0,1.0,540,304.0,302.0,-1,-1,1,4,555,25.5577279016877,-1,-1,-1,1,1729386035
17122634,1712263401,D07169,4,1.0,1.0,0.0,1230,302.0,304.0,-1,-1,4,1,1245,25.5577279016877,-1,-1,-1,1,1729386035
17122754,1712275401,D07170,4,3.0,0.0,1.0,460,1674.0,1551.0,-1,-1,1,4,480,4.27500000021316,-1,-1,-1,1,1729398155
17122754,1712275401,D07171,4,1.0,1.0,6.0,720,1551.0,1544.0,-1,-1,4,4,740,4.27500000021316,-1,-1,-1,1,1729398155
17122754,1712275401,D07172,4,1.0,6.0,1.0,750,1544.0,1551.0,-1,-1,4,4,770,4.27500000021316,-1,-1,-1,1,1729398155
17122754,1712275401,D07173,4,3.0,1.0,3.0,1025,1551.0,1703.0,-1,-1,4,4,1055,4.916250001420631,-1,-1,-1,1,1729398155
17122754,1712275401,D07174,4,4.0,3.0,0.0,1055,1703.0,1674.0,-1,-1,4,1,1065,4.916250001420631,-1,-1,-1,1,1729398155
17122754,1712275401,D07175,4,2.0,0.0,8.0,1065,1674.0,1653.0,-1,-1,1,4,1080,4.27500000021316,-1,-1,-1,1,1729398155
17122754,1712275401,D07176,4,2.0,8.0,5.0,1150,1653.0,1674.0,-1,-1,4,4,1160,4.27500000021316,-1,-1,-1,1,1729398155
17122754,1712275401,D07177,4,2.0,5.0,0.0,1180,1674.0,1674.0,-1,-1,4,1,1185,4.27500000021316,-1,-1,-1,1,1729398155
17122754,1712275402,D07178,4,1.0,0.0,6.0,710,1674.0,1654.0,-1,-1,1,4,720,4.27500000021316,-1,-1,-1,1,1729398156
17122754,1712275402,D07179,4,4.0,6.0,1.0,770,1654.0,1703.0,-1,-1,4,4,780,4.916250001420631,-1,-1,-1,1,1729398156
17122754,1712275402,D07180,4,4.0,1.0,0.0,1055,1703.0,1674.0,-1,-1,4,1,1065,4.27500000021316,-1,-1,-1,1,1729398156
17122793,1712279301,D07191,4,3.0,0.0,8.0,750,797.0,681.0,-1,-1,1,4,780,15.932787048848605,-1,-1,-1,1,1729402094
17122793,1712279301,D07192,4,3.0,8.0,0.0,1230,681.0,797.0,-1,-1,4,1,1255,15.932787048848605,-1,-1,-1,1,1729402094
17122803,1712280301,D07193,4,6.0,0.0,1.0,615,680.0,315.0,-1,-1,1,4,705,15.6009320585348,-1,-1,-1,1,1729403104
17122803,1712280301,D07194,4,6.0,1.0,0.0,1155,315.0,680.0,-1,-1,4,1,1230,15.6009320585348,-1,-1,-1,1,1729403104
17122803,1712280301,D07195,4,1.0,0.0,5.0,1260,680.0,679.0,-1,-1,1,4,1270,15.6009320585348,-1,-1,-1,1,1729403104
17122803,1712280301,D07196,4,1.0,5.0,4.0,1285,679.0,683.0,-1,-1,4,4,1295,15.6009320585348,-1,-1,-1,1,1729403104
17122803,1712280301,D07197,4,1.0,4.0,0.0,1300,683.0,680.0,-1,-1,4,1,1310,15.6009320585348,-1,-1,-1,1,1729403104
17122834,1712283401,D07203,4,3.0,0.0,7.0,500,244.0,250.0,-1,-1,1,4,505,63.939543817425395,-1,-1,-1,1,1729406235
17122834,1712283401,D07204,4,3.0,7.0,0.0,720,250.0,244.0,-1,-1,4,1,725,63.939543817425395,-1,-1,-1,1,1729406235
17122834,1712283401,D07205,4,1.0,0.0,5.0,905,244.0,244.0,-1,-1,1,4,910,31.969771914067802,-1,-1,-1,1,1729406235
17122834,1712283401,D07206,4,1.0,5.0,0.0,930,244.0,244.0,-1,-1,4,1,935,31.969771914067802,-1,-1,-1,1,1729406235
17122834,1712283401,D07207,4,3.0,0.0,8.0,1020,244.0,147.0,-1,-1,1,4,1025,36.76523769903599,-1,-1,-1,1,1729406235
17122834,1712283401,D07208,4,3.0,8.0,0.0,1160,147.0,244.0,-1,-1,4,1,1165,36.76523769903599,-1,-1,-1,1,1729406235
17122872,1712287201,D07209,4,1.0,0.0,8.0,560,317.0,314.0,-1,-1,1,4,565,2816.0510503897804,-1,-1,-1,1,1729410073
17122872,1712287201,D07210,4,1.0,8.0,0.0,640,314.0,317.0,-1,-1,4,1,645,2816.0510503897804,-1,-1,-1,1,1729410073
17122872,1712287202,D07211,4,6.0,0.0,1.0,540,317.0,1628.0,-1,-1,1,4,580,2816.0510503897804,-1,-1,-1,1,1729410074
17122872,1712287202,D07212,4,6.0,1.0,0.0,1080,1628.0,317.0,-1,-1,4,1,1140,2816.0510503897804,-1,-1,-1,1,1729410074
17123004,1712300402,D07246,4,3.0,0.0,6.0,1175,3279.0,3325.0,-1,-1,1,4,1195,10812.73132746712,-1,-1,-1,1,1729423406
17123004,1712300402,D07247,4,3.0,6.0,7.0,1205,3325.0,3371.0,-1,-1,4,4,1210,10812.73132746712,-1,-1,-1,1,1729423406
17123004,1712300402,D07248,4,3.0,7.0,0.0,1225,3371.0,3279.0,-1,-1,4,1,1230,10812.73132746712,-1,-1,-1,1,1729423406
17123050,1712305001,D07254,4,6.0,0.0,9.0,480,24.0,30.0,-1,-1,1,4,510,22.6553426861252,-1,-1,-1,1,1729428051
17123050,1712305001,D07255,4,6.0,9.0,0.0,615,30.0,24.0,-1,-1,4,1,645,22.6553426861252,-1,-1,-1,1,1729428051
17123050,1712305001,D07256,4,6.0,0.0,7.0,1125,24.0,1861.0,-1,-1,1,4,1140,22.6553426861252,-1,-1,-1,1,1729428051
17123050,1712305001,D07257,4,6.0,7.0,0.0,1245,1861.0,24.0,-1,-1,4,1,1275,22.6553426861252,-1,-1,-1,1,1729428051
17123135,1712313501,D07268,4,3.0,0.0,1.0,225,649.0,2401.0,-1,-1,1,4,255,59.6370809066943,-1,-1,-1,1,1729436636
17123135,1712313501,D07269,4,3.0,1.0,0.0,860,2401.0,649.0,-1,-1,4,1,920,59.6370809066943,-1,-1,-1,1,1729436636
17123138,1712313801,D07270,4,6.0,0.0,3.0,450,628.0,649.0,-1,-1,1,4,465,186.9225123251891,-1,-1,-1,1,1729436939
17123138,1712313801,D07271,4,6.0,3.0,5.0,480,649.0,553.0,-1,-1,4,4,510,186.9225123251891,-1,-1,-1,1,1729436939
17123138,1712313801,D07272,4,6.0,5.0,0.0,540,553.0,628.0,-1,-1,4,1,570,186.9225123251891,-1,-1,-1,1,1729436939
17123138,1712313801,D07273,4,6.0,0.0,6.0,690,628.0,660.0,-1,-1,1,4,705,186.9225123251891,-1,-1,-1,1,1729436939
17123138,1712313801,D07274,4,6.0,6.0,0.0,750,660.0,628.0,-1,-1,4,1,770,186.9225123251891,-1,-1,-1,1,1729436939
17123138,1712313801,D07275,4,6.0,0.0,3.0,810,628.0,649.0,-1,-1,1,4,825,186.9225123251891,-1,-1,-1,1,1729436939
17123138,1712313801,D07276,4,6.0,3.0,0.0,855,649.0,628.0,-1,-1,4,1,870,186.9225123251891,-1,-1,-1,1,1729436939
17123138,1712313801,D07277,4,1.0,0.0,7.0,1005,628.0,635.0,-1,-1,1,4,1015,162.54131510886802,-1,-1,-1,1,1729436939
17123138,1712313801,D07278,4,1.0,7.0,0.0,1080,635.0,628.0,-1,-1,4,1,1090,162.54131510886802,-1,-1,-1,1,1729436939
17123138,1712313802,D07279,4,6.0,0.0,3.0,450,628.0,649.0,-1,-1,1,4,465,186.9225123251891,-1,-1,-1,1,1729436940
17123138,1712313802,D07280,4,6.0,3.0,5.0,480,649.0,553.0,-1,-1,4,4,510,186.9225123251891,-1,-1,-1,1,1729436940
17123138,1712313802,D07281,4,6.0,5.0,0.0,540,553.0,628.0,-1,-1,4,1,570,186.9225123251891,-1,-1,-1,1,1729436940
17123138,1712313802,D07282,4,6.0,0.0,6.0,690,628.0,660.0,-1,-1,1,4,705,186.9225123251891,-1,-1,-1,1,1729436940
17123138,1712313802,D07283,4,6.0,6.0,0.0,750,660.0,628.0,-1,-1,4,1,770,186.9225123251891,-1,-1,-1,1,1729436940
17123138,1712313802,D07284,4,1.0,0.0,7.0,1005,628.0,635.0,-1,-1,1,4,1015,162.54131510886802,-1,-1,-1,1,1729436940
17123138,1712313802,D98057,4,1.0,7.0,0.0,1080,635.0,628.0,-1,-1,4,1,1090,162.54131510886802,-1,-1,-1,1,1729436940
17123138,1712313803,D07285,4,6.0,0.0,2.0,450,628.0,649.0,-1,-1,1,4,465,162.54131510886802,-1,-1,-1,1,1729436941
17123138,1712313803,D07286,4,6.0,2.0,0.0,855,649.0,628.0,-1,-1,4,1,870,162.54131510886802,-1,-1,-1,1,1729436941
17123138,1712313803,D07287,4,1.0,0.0,8.0,970,628.0,628.0,-1,-1,1,4,975,162.54131510886802,-1,-1,-1,1,1729436941
17123138,1712313803,D07288,4,1.0,8.0,0.0,1065,628.0,628.0,-1,-1,4,1,1070,162.54131510886802,-1,-1,-1,1,1729436941
17123251,1712325101,D07354,4,1.0,0.0,8.0,450,797.0,797.0,-1,-1,1,4,455,14.8518344502582,-1,-1,-1,1,1729448352
17123251,1712325101,D07355,4,1.0,8.0,0.0,455,797.0,797.0,-1,-1,4,1,460,14.8518344502582,-1,-1,-1,1,1729448352
17123251,1712325101,D07356,4,3.0,0.0,8.0,600,797.0,730.0,-1,-1,1,4,615,17.079609618815468,-1,-1,-1,1,1729448352
17123251,1712325101,D07357,4,3.0,8.0,0.0,685,730.0,797.0,-1,-1,4,1,695,17.079609618815468,-1,-1,-1,1,1729448352
17123251,1712325101,D07358,4,1.0,0.0,8.0,750,797.0,797.0,-1,-1,1,4,755,14.8518344502582,-1,-1,-1,1,1729448352
17123251,1712325101,D07359,4,1.0,8.0,0.0,755,797.0,797.0,-1,-1,4,1,760,14.8518344502582,-1,-1,-1,1,1729448352
17123251,1712325101,D07360,4,4.0,0.0,5.0,885,797.0,993.0,-1,-1,1,4,905,17.079609618815468,-1,-1,-1,1,1729448352
17123251,1712325101,D07361,4,4.0,5.0,0.0,1030,993.0,797.0,-1,-1,4,1,1050,17.079609618815468,-1,-1,-1,1,1729448352
17123251,1712325101,D07362,4,1.0,0.0,8.0,1055,797.0,797.0,-1,-1,1,4,1060,14.8518344502582,-1,-1,-1,1,1729448352
17123251,1712325101,D07363,4,1.0,8.0,0.0,1060,797.0,797.0,-1,-1,4,1,1065,14.8518344502582,-1,-1,-1,1,1729448352
17123251,1712325101,D07364,4,1.0,0.0,8.0,1275,797.0,797.0,-1,-1,1,4,1280,14.8518344502582,-1,-1,-1,1,1729448352
17123251,1712325101,D07365,4,1.0,8.0,0.0,1280,797.0,797.0,-1,-1,4,1,1285,14.8518344502582,-1,-1,-1,1,1729448352
17123251,1712325102,D07366,4,4.0,0.0,3.0,885,797.0,993.0,-1,-1,1,4,905,17.079609618815468,-1,-1,-1,1,1729448353
17123251,1712325102,D07367,4,3.0,3.0,9.0,905,993.0,939.0,-1,-1,4,4,915,17.079609618815468,-1,-1,-1,1,1729448353
17123251,1712325102,D07368,4,3.0,9.0,5.0,990,939.0,989.0,-1,-1,4,4,1005,17.079609618815468,-1,-1,-1,1,1729448353
17123251,1712325102,D07369,4,3.0,5.0,3.0,1020,989.0,993.0,-1,-1,4,4,1030,29.7036689005164,-1,-1,-1,1,1729448353
17123251,1712325102,D07370,4,4.0,3.0,0.0,1030,993.0,797.0,-1,-1,4,1,1050,17.079609618815468,-1,-1,-1,1,1729448353
17123385,1712338501,D07383,4,4.0,0.0,1.0,350,3497.0,3623.0,-1,-1,1,4,380,905.2962700740391,-1,-1,-1,1,1729461886
17123385,1712338501,D07384,4,4.0,1.0,0.0,930,3623.0,3497.0,-1,-1,4,1,960,905.2962700740391,-1,-1,-1,1,1729461886
17123385,1712338501,D07385,4,4.0,0.0,8.0,975,3497.0,3525.0,-1,-1,1,4,990,1041.0907105851447,-1,-1,-1,1,1729461886
17123385,1712338501,D07386,4,4.0,8.0,0.0,1065,3525.0,3497.0,-1,-1,4,1,1080,1041.0907105851447,-1,-1,-1,1,1729461886
17123385,1712338502,D07387,4,4.0,0.0,1.0,350,3497.0,3623.0,-1,-1,1,4,380,905.2962700740391,-1,-1,-1,1,1729461887
17123385,1712338502,D07388,4,4.0,1.0,0.0,930,3623.0,3497.0,-1,-1,4,1,960,905.2962700740391,-1,-1,-1,1,1729461887
17123385,1712338502,D07389,4,4.0,0.0,8.0,975,3497.0,3525.0,-1,-1,1,4,990,1041.0907105851447,-1,-1,-1,1,1729461887
17123385,1712338502,D07390,4,4.0,8.0,0.0,1065,3525.0,3497.0,-1,-1,4,1,1080,1041.0907105851447,-1,-1,-1,1,1729461887
17123489,1712348901,D07416,4,6.0,0.0,1.0,570,1656.0,1615.0,-1,-1,1,4,610,102.599999993861,-1,-1,-1,1,1729472390
17123489,1712348901,D07418,4,6.0,1.0,0.0,1240,1615.0,1656.0,-1,-1,4,1,1270,102.599999993861,-1,-1,-1,1,1729472390
17123584,1712358401,D07458,4,3.0,0.0,8.0,400,285.0,319.0,-1,-1,1,4,415,9.093302986791725,-1,-1,-1,1,1729481985
17123584,1712358401,D07459,4,3.0,8.0,4.0,500,319.0,268.0,-1,-1,4,4,510,15.814439981957214,-1,-1,-1,1,1729481985
17123584,1712358401,D07460,4,3.0,4.0,0.0,510,268.0,285.0,-1,-1,4,1,520,9.093302986791725,-1,-1,-1,1,1729481985
17123584,1712358401,D07461,4,6.0,0.0,1.0,720,285.0,522.0,-1,-1,1,4,755,7.90721998661908,-1,-1,-1,1,1729481985
17123584,1712358401,D07464,4,1.0,1.0,9.0,780,522.0,571.0,-1,-1,4,4,795,7.90721998661908,-1,-1,-1,1,1729481985
17123584,1712358401,D07465,4,1.0,9.0,1.0,865,571.0,522.0,-1,-1,4,4,880,7.90721998661908,-1,-1,-1,1,1729481985
17123584,1712358401,D07466,4,6.0,1.0,0.0,930,522.0,285.0,-1,-1,4,1,970,7.90721998661908,-1,-1,-1,1,1729481985
17123584,1712358402,D07468,4,4.0,0.0,3.0,720,285.0,301.0,-1,-1,1,4,725,9.093302986791725,-1,-1,-1,1,1729481986
17123584,1712358402,D07469,4,3.0,3.0,4.0,725,301.0,301.0,-1,-1,4,4,735,9.093302986791725,-1,-1,-1,1,1729481986
17123584,1712358402,D07470,4,3.0,4.0,8.0,755,301.0,168.0,-1,-1,4,4,780,9.093302986791725,-1,-1,-1,1,1729481986
17123584,1712358402,D07471,4,3.0,8.0,6.0,895,168.0,282.0,-1,-1,4,4,915,9.093302986791725,-1,-1,-1,1,1729481986
17123584,1712358402,D07472,4,3.0,6.0,0.0,980,282.0,285.0,-1,-1,4,1,990,15.814439981957214,-1,-1,-1,1,1729481986
17123613,1712361301,D07485,4,3.0,0.0,8.0,305,1681.0,1630.0,-1,-1,1,4,315,18.514999997029804,-1,-1,-1,1,1729484914
17123613,1712361301,D07486,4,3.0,8.0,1.0,390,1630.0,1625.0,-1,-1,4,4,400,18.514999997029804,-1,-1,-1,1,1729484914
17123613,1712361301,D07487,4,3.0,1.0,1.0,470,1625.0,1613.0,-1,-1,4,4,480,32.19999999187215,-1,-1,-1,1,1729484914
17123613,1712361301,D07488,4,1.0,1.0,6.0,685,1613.0,1613.0,-1,-1,4,4,690,16.100000000802698,-1,-1,-1,1,1729484914
17123613,1712361301,D07489,4,1.0,6.0,1.0,745,1613.0,1613.0,-1,-1,4,4,750,16.100000000802698,-1,-1,-1,1,1729484914
17123613,1712361301,D07490,4,3.0,1.0,7.0,880,1613.0,1106.0,-1,-1,4,4,940,18.514999997029804,-1,-1,-1,1,1729484914
17123613,1712361301,D07491,4,3.0,7.0,5.0,1115,1106.0,1105.0,-1,-1,4,4,1125,18.514999997029804,-1,-1,-1,1,1729484914
17123613,1712361301,D07492,4,3.0,5.0,0.0,1130,1105.0,1681.0,-1,-1,4,1,1165,18.514999997029804,-1,-1,-1,1,1729484914
17123707,1712370701,D07510,4,4.0,0.0,4.0,720,557.0,619.0,-1,-1,1,4,735,635.6098861045833,-1,-1,-1,1,1729494408
17123707,1712370701,D07511,4,4.0,4.0,4.0,740,619.0,427.0,-1,-1,4,4,750,635.6098861045833,-1,-1,-1,1,1729494408
17123707,1712370701,D07512,4,3.0,4.0,5.0,780,427.0,427.0,-1,-1,4,4,785,1105.4084971848888,-1,-1,-1,1,1729494408
17123707,1712370701,D07513,4,3.0,5.0,5.0,815,427.0,554.0,-1,-1,4,4,820,1105.4084971848888,-1,-1,-1,1,1729494408
17123707,1712370701,D07514,4,3.0,5.0,4.0,850,554.0,619.0,-1,-1,4,4,860,635.6098861045833,-1,-1,-1,1,1729494408
17123707,1712370701,D07515,4,4.0,4.0,0.0,865,619.0,557.0,-1,-1,4,1,880,635.6098861045833,-1,-1,-1,1,1729494408
17123707,1712370701,D07516,4,4.0,0.0,4.0,900,557.0,619.0,-1,-1,1,4,915,635.6098861045833,-1,-1,-1,1,1729494408
17123707,1712370701,D07517,4,4.0,4.0,0.0,920,619.0,557.0,-1,-1,4,1,940,635.6098861045833,-1,-1,-1,1,1729494408
17123707,1712370701,D07518,4,4.0,0.0,4.0,1110,557.0,619.0,-1,-1,1,4,1125,635.6098861045833,-1,-1,-1,1,1729494408
17123707,1712370701,D07519,4,3.0,4.0,0.0,1135,619.0,557.0,-1,-1,4,1,1155,635.6098861045833,-1,-1,-1,1,1729494408
17123783,1712378301,D07538,4,3.0,0.0,4.0,595,1623.0,1675.0,-1,-1,1,4,605,14.547773622624192,-1,-1,-1,1,1729502084
17123783,1712378301,D07539,4,3.0,4.0,5.0,605,1675.0,1929.0,-1,-1,4,4,615,14.547773622624192,-1,-1,-1,1,1729502084
17123783,1712378301,D07540,4,3.0,5.0,0.0,645,1929.0,1623.0,-1,-1,4,1,655,14.547773622624192,-1,-1,-1,1,1729502084
17123783,1712378301,D07541,4,4.0,0.0,7.0,1020,1623.0,1624.0,-1,-1,1,4,1025,25.300475864516763,-1,-1,-1,1,1729502084
17123783,1712378301,D07542,4,4.0,7.0,0.0,1080,1624.0,1623.0,-1,-1,4,1,1085,25.300475864516763,-1,-1,-1,1,1729502084
17123783,1712378302,D07543,4,4.0,0.0,7.0,1020,1623.0,1624.0,-1,-1,1,4,1025,25.300475864516763,-1,-1,-1,1,1729502085
17123783,1712378302,D07544,4,4.0,7.0,0.0,1080,1624.0,1623.0,-1,-1,4,1,1085,25.300475864516763,-1,-1,-1,1,1729502085
17123783,1712378302,D07545,4,3.0,0.0,7.0,1185,1623.0,1624.0,-1,-1,1,4,1190,25.300475864516763,-1,-1,-1,1,1729502085
17123783,1712378302,D07546,4,3.0,7.0,0.0,1260,1624.0,1623.0,-1,-1,4,1,1265,25.300475864516763,-1,-1,-1,1,1729502085
17123916,1712391601,D07581,4,4.0,0.0,1.0,485,429.0,624.0,-1,-1,1,4,500,25.1802211824723,-1,-1,-1,1,1729515517
17123916,1712391601,D07582,4,4.0,1.0,7.0,1000,624.0,646.0,-1,-1,4,4,1005,50.3604423649446,-1,-1,-1,1,1729515517
