,hhno,pno,pptyp,pagey,pgend,pwtyp,pwpcl,pwtaz,pwautime,pwaudist,pstyp,pspcl,pstaz,psautime,psaudist,puwmode,puwarrp,puwdepp,ptpass,ppaidpark,pdiary,pproxy,psexpfac
3687,17126786,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3688,17126786,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,2,-1
3689,17126809,1,2,9,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3690,17126835,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,1,-1,2,-1
3691,17126835,2,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3692,17126842,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3693,17126849,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3694,17126874,1,3,12,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3695,17126874,2,3,12,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3696,17126892,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,1,0,-1,1,-1
3697,17126893,1,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3698,17126893,2,4,8,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3699,17126917,1,3,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3700,17126917,2,1,10,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3701,17126974,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
3702,17126974,2,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,2,-1
3703,17126985,1,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3704,17126985,2,2,6,1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,-1,-1,0,0,-1,2,-1
3705,17126985,3,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3706,17127020,1,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3707,17127026,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
3708,17127026,2,4,8,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3709,17127026,3,7,2,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3710,17127026,4,7,2,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3711,17127027,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3712,17127027,2,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3713,17127027,3,7,2,2,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3714,17127027,4,7,2,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3715,17127052,1,1,5,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3716,17127052,2,2,6,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3717,17127058,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3718,17127093,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3719,17127094,1,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3720,17127117,1,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,1,0,-1,1,-1
3721,17127120,1,1,10,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3722,17127154,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3723,17127154,2,4,6,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3724,17127202,1,2,10,1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1,0,0,-1,1,-1
3725,17127259,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3726,17127259,2,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,2,-1
3727,17127291,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3728,17127291,2,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3729,17127297,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3730,17127297,2,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3731,17127300,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3732,17127336,1,4,7,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3733,17127356,1,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3734,17127356,2,1,10,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,1,-1,2,-1
3735,17127364,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
3736,17127395,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3737,17127395,2,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3738,17127395,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3739,17127395,4,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3740,17127405,1,4,6,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3741,17127405,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,1,0,-1,2,-1
3742,17127416,1,-1,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3743,17127416,2,1,10,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,2,-1
3744,17127432,1,3,11,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3745,17127432,2,3,11,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3746,17127458,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
3747,17127458,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
3748,17127458,3,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3749,17127480,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3750,17127480,2,4,8,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3751,17127487,1,3,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3752,17127512,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3753,17127512,2,1,9,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3754,17127518,1,3,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3755,17127518,2,4,8,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3756,17127518,3,4,5,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3757,17127518,4,7,3,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3758,17127522,1,4,8,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3759,17127522,2,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
3760,17127569,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
3761,17127569,2,4,5,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3762,17127575,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3763,17127575,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3764,17127622,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3765,17127622,2,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3766,17127630,1,3,11,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3767,17127630,2,-1,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3768,17127637,1,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3769,17127637,2,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3770,17127637,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3771,17127693,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3772,17127693,2,7,3,2,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3773,17127693,3,2,5,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3774,17127693,4,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3775,17127702,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3776,17127743,1,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3777,17127743,2,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,2,-1
3778,17127743,3,8,1,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3779,17127743,4,8,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3780,17127765,1,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3781,17127771,1,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3782,17127771,2,3,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3783,17127809,1,3,10,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3784,17127809,2,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3785,17127811,1,3,11,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3786,17127821,1,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
3787,17127823,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3788,17127850,1,1,6,9,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,0,-1,1,-1
3789,17127850,2,1,7,9,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,2,-1
3790,17127880,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3791,17127880,2,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3792,17127921,1,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3793,17127921,2,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3794,17127921,3,7,3,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,1,0,-1,2,-1
3795,17127921,4,7,3,2,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3796,17127923,1,4,9,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3797,17127928,1,4,6,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3798,17127928,2,4,6,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3799,17127967,1,3,11,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3800,17128000,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,1,0,-1,1,-1
3801,17128000,2,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,2,-1
3802,17128020,1,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3803,17128057,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3804,17128057,2,1,10,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3805,17128057,3,1,9,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3806,17128059,1,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3807,17128073,1,4,5,9,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3808,17128089,1,4,7,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3809,17128089,2,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3810,17128148,1,1,10,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3811,17128155,1,2,8,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3812,17128155,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3813,17128169,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
3814,17128169,2,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,2,-1
3815,17128189,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
3816,17128189,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,1,0,-1,2,-1
3817,17128194,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
3818,17128199,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
3819,17128226,1,4,5,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,1,0,-1,1,-1
3820,17128226,2,4,5,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,1,0,-1,1,-1
3821,17128234,1,3,11,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3822,17128239,1,2,6,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1,0,0,-1,1,-1
3823,17128239,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,2,-1
3824,17128251,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,0,-1,1,-1
3825,17128251,2,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,1,-1,2,-1
3826,17128254,1,1,10,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
3827,17128254,2,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3828,17128254,3,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3829,17128260,1,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3830,17128264,1,2,8,1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1,0,0,-1,1,-1
3831,17128264,2,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,2,-1
3832,17128278,1,2,11,1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,3,-1,-1,1,1,-1,1,-1
3833,17128278,2,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,2,-1
3834,17128297,1,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3835,17128306,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3836,17128306,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
3837,17128358,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,0,-1,1,-1
3838,17128358,2,2,6,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,-1,-1,0,0,-1,2,-1
3839,17128378,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
3840,17128378,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
3841,17128378,3,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
3842,17128419,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,1,-1,1,-1
3843,17128419,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,2,-1
3844,17128439,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3845,17128448,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3846,17128499,1,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
3847,17128499,2,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
3848,17128524,1,2,5,1,2,-1,-1,-1,-1,2,-1,-1,-1,-1,1,-1,-1,1,0,-1,1,-1
3849,17128525,1,4,6,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3850,17128525,2,2,6,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
3851,17128578,1,4,6,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,1,0,-1,2,-1
3852,17128578,2,1,5,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3853,17128622,1,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3854,17128622,2,3,11,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3855,17128640,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
3856,17128640,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,2,-1
3857,17128676,1,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3858,17128676,2,1,10,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,0,0,-1,2,-1
3859,17128679,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,1,0,-1,2,-1
3860,17128679,2,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
3861,17128679,3,7,2,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3862,17128709,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3863,17128714,1,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,2,-1
3864,17128714,2,4,6,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3865,17128714,3,8,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3866,17128760,1,4,6,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3867,17128760,2,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3868,17128770,1,2,6,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3869,17128770,2,4,6,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3870,17128777,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,1,0,-1,1,-1
3871,17128777,2,1,8,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3872,17128777,3,7,2,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3873,17128802,1,3,11,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3874,17128802,2,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3875,17128831,1,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3876,17128839,1,4,9,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3877,17128839,2,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3878,17128864,1,2,6,2,2,-1,-1,-1,-1,2,-1,-1,-1,-1,4,-1,-1,0,0,-1,1,-1
3879,17128864,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,0,0,-1,2,-1
3880,17128896,1,1,10,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
3881,17128896,2,3,10,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3882,17128912,1,4,9,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3883,17128917,1,1,5,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3884,17128922,1,1,5,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3885,17128922,2,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,4,-1,-1,1,0,-1,2,-1
3886,17128925,1,1,7,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,1,-1
3887,17128925,2,4,7,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3888,17128925,3,7,2,2,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3889,17128925,4,7,2,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3890,17128928,1,4,7,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,0,0,-1,1,-1
3891,17128976,1,1,9,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,1,-1
3892,17128976,2,1,9,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3893,17129010,1,3,11,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3894,17129010,2,3,11,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3895,17129033,1,1,6,2,1,-1,-1,-1,-1,0,-1,-1,-1,-1,5,-1,-1,1,0,-1,1,-1
3896,17129033,2,1,6,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,1,-1,2,-1
3897,17129068,1,1,8,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3898,17129068,2,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3899,17129085,1,1,7,1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,3,-1,-1,0,0,-1,2,-1
3900,17129085,2,4,7,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3901,17129085,3,7,2,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3902,17129085,4,8,1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3903,17129137,1,4,6,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3904,17129143,1,4,8,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
3905,17129143,2,4,8,1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,2,-1
3906,17129170,1,4,6,2,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,-1
