,hhno,hhsize,hhvehs,hhwkrs,hhftw,hhptw,hhret,hhoad,hhuni,hhhsc,hh515,hhcu5,hhincome,hownrent,hrestype,hhparcel,hhtaz,hhexpfac
1151,17119143,3,2,1,1,0,0,1,0,0,1,0,37500,1,1,-1,-1,-1
1152,17119154,2,0,1,1,0,0,1,1,0,0,0,62500,2,3,-1,-1,-1
1153,17119169,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1154,17119174,3,2,2,2,0,0,0,0,0,0,1,-1,3,1,-1,-1,-1
1155,17119220,3,1,2,2,0,0,0,0,0,0,1,175000,2,3,-1,-1,-1
1156,17119235,2,2,2,2,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
1157,17119238,4,3,2,2,0,2,0,0,0,0,0,225000,1,1,-1,-1,-1
1158,17119242,4,2,2,1,0,0,2,0,1,0,0,42500,2,3,-1,-1,-1
1159,17119274,1,1,0,0,0,1,0,0,0,0,0,30000,2,3,-1,-1,-1
1160,17119280,2,1,2,1,1,0,0,0,0,0,0,125000,1,1,-1,-1,-1
1161,17119306,2,1,2,1,1,0,0,1,0,0,0,87500,2,3,-1,-1,-1
1162,17119310,1,1,0,0,0,1,0,0,0,0,0,62500,1,1,-1,-1,-1
1163,17119312,2,1,2,0,0,0,2,0,0,0,0,87500,1,3,-1,-1,-1
1164,17119339,1,1,1,0,1,0,0,0,0,0,0,62500,1,3,-1,-1,-1
1165,17119370,1,2,1,0,0,0,1,0,0,0,0,5000,2,1,-1,-1,-1
1166,17119383,2,0,2,1,1,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1167,17119401,2,1,2,1,0,0,1,1,0,0,0,62500,2,3,-1,-1,-1
1168,17119425,2,3,2,1,1,0,0,1,0,0,0,125000,1,1,-1,-1,-1
1169,17119440,2,1,1,1,0,1,0,0,0,0,0,225000,1,1,-1,-1,-1
1170,17119454,2,1,2,1,1,0,0,1,0,0,0,175000,1,3,-1,-1,-1
1171,17119458,2,1,0,0,0,0,2,1,0,0,0,17500,2,3,-1,-1,-1
1172,17119477,6,1,3,1,1,0,0,0,3,2,0,5000,2,2,-1,-1,-1
1173,17119504,1,1,1,1,0,0,0,0,0,0,0,42500,1,3,-1,-1,-1
1174,17119530,3,1,2,2,0,0,0,0,0,1,0,175000,1,1,-1,-1,-1
1175,17119534,4,2,2,2,0,0,0,0,0,1,1,175000,1,1,-1,-1,-1
1176,17119539,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1177,17119542,1,1,1,1,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
1178,17119547,2,1,2,2,0,0,0,0,0,0,0,175000,2,1,-1,-1,-1
1179,17119555,1,1,0,0,0,1,0,0,0,0,0,5000,2,3,-1,-1,-1
1180,17119582,2,2,1,0,1,0,1,1,0,0,0,125000,2,3,-1,-1,-1
1181,17119597,4,2,1,1,0,0,1,0,0,0,2,87500,1,2,-1,-1,-1
1182,17119622,3,1,2,2,0,0,0,0,0,0,1,300000,2,3,-1,-1,-1
1183,17119681,1,1,1,1,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
1184,17119742,2,2,2,2,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
1185,17119768,2,2,1,1,0,0,1,0,0,0,0,87500,2,3,-1,-1,-1
1186,17119780,2,1,1,1,0,0,0,0,0,0,1,17500,2,3,-1,-1,-1
1187,17119790,4,2,2,2,0,0,0,0,0,0,2,150000,1,1,-1,-1,-1
1188,17119808,1,1,0,0,0,1,0,0,0,0,0,42500,2,3,-1,-1,-1
1189,17119813,1,1,1,1,0,0,0,0,0,0,0,62500,1,2,-1,-1,-1
1190,17119833,1,3,0,0,0,1,0,0,0,0,0,125000,1,3,-1,-1,-1
1191,17119864,1,1,1,1,0,0,0,0,0,0,0,87500,1,2,-1,-1,-1
1192,17119867,2,2,1,0,0,0,2,0,0,0,0,175000,1,2,-1,-1,-1
1193,17119880,2,3,2,2,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
1194,17119886,1,1,1,0,1,0,0,1,0,0,0,62500,2,3,-1,-1,-1
1195,17119922,2,1,2,1,0,0,1,0,0,0,0,150000,3,3,-1,-1,-1
1196,17119926,3,1,2,2,0,0,0,0,0,0,1,175000,1,1,-1,-1,-1
1197,17119957,1,1,1,1,0,0,0,0,0,0,0,225000,1,2,-1,-1,-1
1198,17119958,4,2,2,2,0,0,0,0,0,2,0,300000,1,1,-1,-1,-1
1199,17119971,2,1,2,2,0,0,0,1,0,0,0,125000,2,3,-1,-1,-1
1200,17119977,1,1,1,0,1,0,0,1,0,0,0,17500,2,3,-1,-1,-1
1201,17119984,2,1,2,1,1,0,0,1,0,0,0,87500,2,3,-1,-1,-1
1202,17119989,1,1,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
1203,17120013,3,0,3,2,1,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1204,17120025,2,2,0,0,0,2,0,0,0,0,0,62500,1,1,-1,-1,-1
1205,17120036,2,1,2,1,1,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1206,17120046,2,2,2,2,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1
1207,17120076,1,0,1,1,0,0,0,0,0,0,0,62500,2,1,-1,-1,-1
1208,17120096,2,1,2,2,0,0,0,0,0,0,0,30000,2,2,-1,-1,-1
1209,17120128,4,2,2,0,0,0,2,0,0,2,0,62500,1,1,-1,-1,-1
1210,17120140,1,1,0,0,0,0,1,0,0,0,0,42500,2,3,-1,-1,-1
1211,17120168,2,1,2,1,0,0,1,0,0,0,0,42500,2,3,-1,-1,-1
1212,17120172,3,1,2,1,1,0,1,2,0,0,0,62500,2,3,-1,-1,-1
1213,17120189,2,0,1,1,0,0,1,1,0,0,0,62500,2,3,-1,-1,-1
1214,17120241,1,0,0,0,0,0,1,1,0,0,0,5000,2,3,-1,-1,-1
1215,17120251,3,1,1,1,0,0,1,0,0,0,1,-1,2,3,-1,-1,-1
1216,17120296,1,0,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
1217,17120318,2,2,2,2,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
1218,17120335,2,0,0,0,0,2,0,0,0,0,0,42500,3,3,-1,-1,-1
1219,17120358,2,1,1,1,0,0,1,1,0,0,0,5000,2,3,-1,-1,-1
1220,17120360,3,1,1,1,0,0,1,0,0,1,0,42500,2,3,-1,-1,-1
1221,17120363,2,4,2,2,0,0,0,0,0,0,0,175000,1,1,-1,-1,-1
1222,17120416,1,3,1,1,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
1223,17120435,1,1,0,0,0,1,0,0,0,0,0,42500,1,1,-1,-1,-1
1224,17120444,4,2,2,2,0,0,0,0,0,0,2,30000,2,3,-1,-1,-1
1225,17120475,2,2,2,1,1,0,0,0,0,0,0,42500,3,2,-1,-1,-1
1226,17120482,2,1,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
1227,17120485,2,0,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
1228,17120491,4,2,2,0,0,0,2,0,1,1,0,150000,1,1,-1,-1,-1
1229,17120499,1,1,0,0,0,1,0,0,0,0,0,30000,1,2,-1,-1,-1
1230,17120507,1,1,1,1,0,0,0,0,0,0,0,225000,1,1,-1,-1,-1
1231,17120518,3,2,1,1,0,0,1,0,0,0,1,62500,2,3,-1,-1,-1
1232,17120520,1,1,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
1233,17120521,1,0,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1234,17120533,2,1,1,1,0,1,0,0,0,0,0,125000,1,1,-1,-1,-1
1235,17120557,2,1,2,2,0,0,0,0,0,0,0,225000,2,3,-1,-1,-1
1236,17120559,1,1,0,0,0,0,1,0,0,0,0,17500,1,3,-1,-1,-1
1237,17120581,2,2,2,1,1,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1238,17120604,1,1,1,1,0,0,0,0,0,0,0,62500,1,3,-1,-1,-1
1239,17120605,2,2,1,1,0,0,1,1,0,0,0,125000,1,1,-1,-1,-1
1240,17120636,4,2,2,2,0,0,0,0,0,1,1,175000,1,3,-1,-1,-1
1241,17120652,2,4,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1242,17120668,2,2,2,1,0,0,1,0,0,0,0,150000,1,1,-1,-1,-1
1243,17120672,3,1,2,2,0,0,0,0,0,0,1,225000,1,1,-1,-1,-1
1244,17120803,2,1,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1245,17120836,4,3,1,1,0,0,1,0,0,0,2,-1,1,1,-1,-1,-1
1246,17120852,2,2,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1247,17120863,2,1,2,2,0,0,0,0,0,0,0,87500,1,1,-1,-1,-1
1248,17120908,4,1,1,0,1,0,1,0,0,0,2,17500,2,3,-1,-1,-1
1249,17120912,2,3,0,0,0,2,0,0,0,0,0,150000,1,1,-1,-1,-1
1250,17120921,2,2,2,1,1,0,0,0,0,0,0,125000,1,1,-1,-1,-1
1251,17120923,1,1,1,1,0,0,0,0,0,0,0,87500,1,3,-1,-1,-1
1252,17120932,3,2,2,1,1,0,0,0,0,1,0,125000,1,1,-1,-1,-1
1253,17120993,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1254,17121000,1,1,0,0,0,1,0,0,0,0,0,30000,1,1,-1,-1,-1
1255,17121007,2,3,1,1,0,0,1,0,0,0,0,300000,1,1,-1,-1,-1
1256,17121018,1,1,1,0,1,0,0,1,0,0,0,5000,2,3,-1,-1,-1
1257,17121067,1,1,0,0,0,1,0,0,0,0,0,225000,2,3,-1,-1,-1
1258,17121075,1,0,1,1,0,0,0,0,0,0,0,-1,2,3,-1,-1,-1
1259,17121111,1,1,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
1260,17121120,1,0,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
1261,17121125,4,2,1,1,0,0,1,0,0,2,0,87500,1,1,-1,-1,-1
1262,17121127,1,1,0,0,0,0,1,0,0,0,0,87500,1,1,-1,-1,-1
1263,17121130,1,0,0,0,0,1,0,0,0,0,0,5000,2,5,-1,-1,-1
1264,17121155,6,2,1,0,1,2,2,1,0,1,0,-1,1,1,-1,-1,-1
1265,17121216,1,0,0,0,0,1,0,0,0,0,0,17500,2,3,-1,-1,-1
1266,17121222,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1267,17121243,1,1,1,1,0,0,0,0,0,0,0,175000,2,2,-1,-1,-1
1268,17121247,1,0,0,0,0,0,1,0,0,0,0,5000,2,3,-1,-1,-1
1269,17121270,3,2,2,2,0,0,0,0,0,1,0,42500,3,2,-1,-1,-1
1270,17121287,2,3,2,1,0,0,1,0,0,0,0,175000,1,3,-1,-1,-1
1271,17121288,1,1,1,1,0,0,0,0,0,0,0,5000,2,3,-1,-1,-1
1272,17121315,1,0,0,0,0,0,1,0,0,0,0,17500,3,3,-1,-1,-1
1273,17121341,2,4,1,1,0,1,0,0,0,0,0,87500,1,1,-1,-1,-1
1274,17121358,2,0,0,0,0,1,1,0,0,0,0,42500,2,3,-1,-1,-1
1275,17121361,2,2,0,0,0,2,0,0,0,0,0,-1,1,1,-1,-1,-1
1276,17121373,1,0,1,1,0,0,0,1,0,0,0,87500,1,1,-1,-1,-1
1277,17121376,1,0,1,1,0,0,0,0,0,0,0,17500,2,3,-1,-1,-1
1278,17121402,2,2,0,0,0,2,0,0,0,0,0,175000,1,2,-1,-1,-1
1279,17121409,2,1,1,1,0,0,1,0,0,0,0,42500,2,3,-1,-1,-1
1280,17121424,2,1,2,1,1,0,0,1,0,0,0,125000,2,3,-1,-1,-1
1281,17121431,1,0,0,0,0,0,1,1,0,0,0,5000,2,3,-1,-1,-1
1282,17121433,6,4,2,2,0,2,2,0,0,0,0,125000,1,1,-1,-1,-1
1283,17121444,1,0,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1284,17121459,3,2,2,2,0,0,0,0,0,0,1,87500,2,3,-1,-1,-1
1285,17121460,1,1,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1286,17121461,2,1,2,0,2,0,0,0,0,0,0,125000,1,1,-1,-1,-1
1287,17121473,2,2,2,2,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1288,17121486,1,0,1,1,0,0,0,0,0,0,0,42500,2,2,-1,-1,-1
1289,17121508,1,0,1,0,0,0,1,0,0,0,0,30000,1,3,-1,-1,-1
1290,17121517,2,1,2,2,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
1291,17121518,2,2,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1292,17121539,2,0,1,1,0,0,1,0,0,0,0,62500,2,3,-1,-1,-1
1293,17121568,2,1,2,2,0,0,0,0,0,0,0,12500,2,3,-1,-1,-1
1294,17121573,3,2,2,1,1,0,0,0,0,1,0,62500,2,3,-1,-1,-1
1295,17121621,2,2,2,2,0,0,0,0,0,0,0,87500,1,3,-1,-1,-1
1296,17121646,2,2,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1297,17121649,2,1,2,1,1,0,0,0,0,0,0,175000,1,2,-1,-1,-1
1298,17121655,2,2,2,2,0,0,0,0,0,0,0,175000,1,3,-1,-1,-1
1299,17121677,2,3,2,2,0,0,0,0,0,0,0,125000,1,3,-1,-1,-1
1300,17121683,1,1,1,1,0,0,0,0,0,0,0,87500,1,3,-1,-1,-1
1301,17121692,2,2,1,1,0,0,1,0,0,0,0,62500,1,3,-1,-1,-1
1302,17121735,1,1,1,1,0,0,0,0,0,0,0,87500,1,3,-1,-1,-1
1303,17121759,1,1,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
1304,17121791,1,0,1,1,0,0,0,1,0,0,0,62500,2,3,-1,-1,-1
1305,17121815,1,1,1,1,0,0,0,0,0,0,0,125000,1,3,-1,-1,-1
1306,17121831,1,0,0,0,0,0,1,0,0,0,0,-1,2,3,-1,-1,-1
1307,17121846,2,2,2,2,0,0,0,1,0,0,0,300000,1,1,-1,-1,-1
1308,17121856,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
1309,17121900,4,2,1,1,0,0,1,0,1,2,0,225000,1,1,-1,-1,-1
1310,17121909,2,1,2,2,0,0,0,0,0,0,0,225000,1,2,-1,-1,-1
1311,17121923,1,1,1,1,0,0,0,0,0,0,0,-1,1,2,-1,-1,-1
1312,17121974,1,0,1,1,0,0,0,0,0,0,0,17500,2,3,-1,-1,-1
1313,17121975,3,0,1,1,0,0,2,0,0,0,0,5000,2,3,-1,-1,-1
1314,17122014,1,1,0,0,0,1,0,0,0,0,0,42500,1,2,-1,-1,-1
1315,17122024,5,3,2,2,0,0,1,0,0,1,1,17500,2,3,-1,-1,-1
1316,17122040,1,2,1,1,0,0,0,0,0,0,0,62500,1,1,-1,-1,-1
1317,17122048,3,0,2,0,2,0,1,2,1,0,0,5000,2,3,-1,-1,-1
1318,17122096,1,1,1,1,0,0,0,0,0,0,0,17500,2,3,-1,-1,-1
1319,17122133,1,1,1,1,0,0,0,0,0,0,0,42500,1,3,-1,-1,-1
1320,17122146,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1321,17122182,3,2,1,1,0,0,1,1,0,0,1,30000,2,1,-1,-1,-1
1322,17122189,3,3,2,1,1,1,0,1,0,0,0,62500,1,1,-1,-1,-1
1323,17122190,2,1,1,1,0,0,1,1,0,0,0,175000,2,3,-1,-1,-1
1324,17122211,2,1,0,0,0,2,0,0,0,0,0,125000,1,1,-1,-1,-1
1325,17122236,4,4,2,1,1,0,0,1,0,2,0,225000,2,3,-1,-1,-1
1326,17122258,1,0,0,0,0,1,0,0,0,0,0,30000,2,3,-1,-1,-1
1327,17122271,2,2,0,0,0,1,1,0,0,0,0,125000,1,1,-1,-1,-1
1328,17122280,2,3,0,0,0,2,0,0,0,0,0,-1,1,1,-1,-1,-1
1329,17122296,2,1,2,2,0,0,0,0,0,0,0,125000,1,3,-1,-1,-1
1330,17122299,1,0,0,0,0,0,1,1,0,0,0,-1,2,3,-1,-1,-1
1331,17122305,3,1,2,1,1,0,0,0,0,1,0,125000,2,3,-1,-1,-1
1332,17122309,2,2,2,2,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1333,17122332,2,0,1,0,1,0,1,1,0,0,0,42500,2,3,-1,-1,-1
1334,17122348,2,0,2,1,0,0,1,0,0,0,0,300000,1,2,-1,-1,-1
1335,17122380,1,1,0,0,0,0,1,0,0,0,0,17500,2,3,-1,-1,-1
1336,17122416,1,1,1,1,0,0,0,0,0,0,0,17500,1,1,-1,-1,-1
1337,17122420,2,2,2,2,0,0,0,0,0,0,0,300000,2,3,-1,-1,-1
1338,17122426,1,1,1,0,1,0,0,0,0,0,0,17500,2,3,-1,-1,-1
1339,17122427,2,1,1,1,0,0,1,1,0,0,0,62500,2,3,-1,-1,-1
1340,17122440,1,1,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
1341,17122465,1,1,0,0,0,1,0,0,0,0,0,62500,1,1,-1,-1,-1
1342,17122476,2,2,0,0,0,2,0,0,0,0,0,87500,1,1,-1,-1,-1
1343,17122487,2,1,2,2,0,0,0,0,0,0,0,-1,2,3,-1,-1,-1
1344,17122516,4,2,1,1,0,0,1,0,0,0,2,225000,2,2,-1,-1,-1
1345,17122520,5,2,3,1,1,0,1,0,1,1,0,87500,1,1,-1,-1,-1
1346,17122541,3,1,2,1,1,0,0,0,0,0,1,125000,1,1,-1,-1,-1
1347,17122547,3,2,2,0,0,0,2,0,1,0,0,-1,2,1,-1,-1,-1
1348,17122554,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1349,17122571,3,2,2,1,1,0,0,0,0,1,0,125000,1,1,-1,-1,-1
1350,17122581,1,1,1,1,0,0,0,0,0,0,0,87500,1,3,-1,-1,-1
1351,17122593,2,1,2,1,1,0,0,1,0,0,0,62500,2,2,-1,-1,-1
1352,17122604,4,2,2,2,0,0,0,0,0,2,0,225000,1,1,-1,-1,-1
1353,17122607,1,0,0,0,0,1,0,0,0,0,0,17500,2,3,-1,-1,-1
1354,17122626,2,3,2,1,1,0,0,0,0,0,0,125000,2,1,-1,-1,-1
1355,17122634,1,0,1,1,0,0,0,0,0,0,0,125000,2,3,-1,-1,-1
1356,17122639,1,1,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
1357,17122684,1,1,1,1,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1
1358,17122723,2,1,1,1,0,0,1,0,0,0,0,125000,2,3,-1,-1,-1
1359,17122754,2,1,2,2,0,0,0,0,0,0,0,62500,2,2,-1,-1,-1
1360,17122757,1,0,1,1,0,0,0,0,0,0,0,17500,2,3,-1,-1,-1
1361,17122767,2,1,2,2,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
1362,17122793,2,2,2,2,0,0,0,0,0,0,0,125000,1,1,-1,-1,-1
1363,17122803,1,0,1,0,1,0,0,0,0,0,0,42500,2,3,-1,-1,-1
1364,17122825,1,1,1,1,0,0,0,0,0,0,0,30000,2,3,-1,-1,-1
1365,17122834,2,2,0,0,0,2,0,0,0,0,0,125000,1,3,-1,-1,-1
1366,17122843,1,1,1,1,0,0,0,0,0,0,0,125000,1,2,-1,-1,-1
1367,17122862,1,0,1,1,0,0,0,1,0,0,0,17500,2,3,-1,-1,-1
1368,17122872,2,2,2,2,0,0,0,1,0,0,0,42500,1,3,-1,-1,-1
1369,17122885,2,1,2,2,0,0,0,1,0,0,0,125000,2,3,-1,-1,-1
1370,17122939,1,0,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
1371,17122940,1,1,1,0,1,0,0,1,0,0,0,17500,3,1,-1,-1,-1
1372,17122965,1,1,1,0,0,0,1,0,0,0,0,30000,1,1,-1,-1,-1
1373,17122987,1,3,0,0,0,1,0,0,0,0,0,30000,1,1,-1,-1,-1
1374,17123003,1,1,0,0,0,1,0,0,0,0,0,-1,1,3,-1,-1,-1
1375,17123004,2,3,0,0,0,2,0,0,0,0,0,87500,1,1,-1,-1,-1
1376,17123008,3,2,2,2,0,0,0,0,0,0,1,175000,2,3,-1,-1,-1
1377,17123050,1,0,0,0,0,1,0,0,0,0,0,-1,1,3,-1,-1,-1
1378,17123068,2,5,2,1,1,0,0,0,0,0,0,87500,1,1,-1,-1,-1
1379,17123104,1,1,1,1,0,0,0,0,0,0,0,175000,2,3,-1,-1,-1
1380,17123135,1,2,1,1,0,0,0,0,0,0,0,87500,1,3,-1,-1,-1
1381,17123138,3,0,0,0,0,2,0,0,0,1,0,62500,1,2,-1,-1,-1
1382,17123158,4,1,1,1,0,0,1,0,0,0,2,87500,2,3,-1,-1,-1
1383,17123161,1,1,0,0,0,1,0,0,0,0,0,42500,1,1,-1,-1,-1
1384,17123176,3,1,1,0,1,0,1,0,0,1,0,62500,1,3,-1,-1,-1
1385,17123194,2,1,0,0,0,2,0,0,0,0,0,87500,2,3,-1,-1,-1
1386,17123201,2,1,1,1,0,0,1,0,0,0,0,300000,1,1,-1,-1,-1
1387,17123211,2,0,1,1,0,0,1,0,0,0,0,-1,2,1,-1,-1,-1
1388,17123214,5,2,1,1,0,0,1,1,0,2,1,225000,1,1,-1,-1,-1
1389,17123215,2,2,0,0,0,2,0,0,0,0,0,-1,1,1,-1,-1,-1
1390,17123216,2,1,1,1,0,0,1,0,0,0,0,125000,2,3,-1,-1,-1
1391,17123237,4,2,2,2,0,0,0,0,0,1,1,175000,1,1,-1,-1,-1
1392,17123241,2,2,1,1,0,1,0,0,0,0,0,87500,1,1,-1,-1,-1
1393,17123251,2,1,1,0,1,1,0,0,0,0,0,17500,1,3,-1,-1,-1
1394,17123252,2,2,1,1,0,0,1,0,0,0,0,125000,1,1,-1,-1,-1
1395,17123255,3,2,2,2,0,0,1,1,0,0,0,175000,1,2,-1,-1,-1
1396,17123266,1,0,1,1,0,0,0,0,0,0,0,125000,1,3,-1,-1,-1
1397,17123339,1,1,0,0,0,1,0,0,0,0,0,30000,1,1,-1,-1,-1
1398,17123354,2,0,0,0,0,0,2,0,0,0,0,17500,2,3,-1,-1,-1
1399,17123371,2,1,2,2,0,0,0,0,0,0,0,175000,1,3,-1,-1,-1
1400,17123385,2,2,2,2,0,0,0,0,0,0,0,225000,1,1,-1,-1,-1
1401,17123403,1,1,1,1,0,0,0,0,0,0,0,87500,2,1,-1,-1,-1
1402,17123409,1,1,0,0,0,1,0,0,0,0,0,42500,1,1,-1,-1,-1
1403,17123410,1,1,0,0,0,0,1,0,0,0,0,5000,2,3,-1,-1,-1
1404,17123453,1,1,0,0,0,1,0,0,0,0,0,125000,1,1,-1,-1,-1
1405,17123463,1,1,0,0,0,0,1,0,0,0,0,42500,1,2,-1,-1,-1
1406,17123472,2,1,2,2,0,0,0,0,0,0,0,150000,2,3,-1,-1,-1
1407,17123482,1,2,1,1,0,0,0,1,0,0,0,42500,2,1,-1,-1,-1
1408,17123489,1,0,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1409,17123493,1,0,1,1,0,0,0,0,0,0,0,125000,1,3,-1,-1,-1
1410,17123507,3,2,2,2,0,0,0,0,0,0,1,62500,1,2,-1,-1,-1
1411,17123542,2,1,1,1,0,0,1,0,0,0,0,30000,2,3,-1,-1,-1
1412,17123546,3,2,1,1,0,0,1,0,0,0,1,-1,1,3,-1,-1,-1
1413,17123552,1,2,1,0,0,0,1,0,0,0,0,-1,2,1,-1,-1,-1
1414,17123555,2,1,2,2,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
1415,17123575,2,2,2,2,0,0,0,0,0,0,0,175000,1,2,-1,-1,-1
1416,17123580,3,2,2,2,0,0,1,1,0,0,0,87500,2,3,-1,-1,-1
1417,17123584,2,2,1,0,1,1,0,0,0,0,0,125000,1,3,-1,-1,-1
1418,17123586,1,1,1,0,1,0,0,0,0,0,0,-1,2,5,-1,-1,-1
1419,17123597,1,1,0,0,0,1,0,0,0,0,0,125000,1,1,-1,-1,-1
1420,17123599,2,1,1,1,0,0,1,0,0,0,0,87500,2,3,-1,-1,-1
1421,17123613,1,1,1,1,0,0,0,0,0,0,0,175000,1,1,-1,-1,-1
1422,17123645,1,1,1,1,0,0,0,0,0,0,0,175000,1,2,-1,-1,-1
1423,17123646,2,2,2,0,1,0,1,0,0,0,0,17500,2,3,-1,-1,-1
1424,17123654,1,0,1,0,1,0,0,1,0,0,0,5000,2,3,-1,-1,-1
1425,17123668,1,1,1,1,0,0,0,0,0,0,0,42500,2,3,-1,-1,-1
1426,17123669,1,1,1,0,0,0,1,0,0,0,0,17500,2,3,-1,-1,-1
1427,17123707,1,1,0,0,0,1,0,0,0,0,0,17500,2,3,-1,-1,-1
1428,17123729,2,1,2,2,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1429,17123772,3,1,2,2,0,0,0,1,0,1,0,125000,1,2,-1,-1,-1
1430,17123774,1,1,0,0,0,1,0,0,0,0,0,42500,1,3,-1,-1,-1
1431,17123783,2,1,1,1,0,0,0,0,1,0,0,87500,1,2,-1,-1,-1
1432,17123797,1,0,0,0,0,1,0,0,0,0,0,17500,2,3,-1,-1,-1
1433,17123814,3,2,1,1,0,0,0,0,2,1,0,87500,1,1,-1,-1,-1
1434,17123816,3,1,2,2,0,0,0,0,0,1,0,175000,2,3,-1,-1,-1
1435,17123828,2,2,0,0,0,2,0,0,0,0,0,30000,1,1,-1,-1,-1
1436,17123868,1,0,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1437,17123884,1,0,1,1,0,0,0,0,0,0,0,87500,2,3,-1,-1,-1
1438,17123916,2,1,1,0,1,0,0,0,0,1,0,42500,2,3,-1,-1,-1
1439,17123936,4,3,2,2,0,0,1,0,0,0,1,175000,1,1,-1,-1,-1
1440,17123958,1,0,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1441,17123980,2,1,0,0,0,0,2,2,0,0,0,5000,2,3,-1,-1,-1
1442,17123993,3,3,1,1,0,0,1,0,0,0,0,150000,1,1,-1,-1,-1
1443,17124036,2,1,0,0,0,1,1,0,0,0,0,125000,2,3,-1,-1,-1
1444,17124039,4,2,1,1,0,0,1,0,0,2,0,125000,1,1,-1,-1,-1
1445,17124053,3,3,1,0,0,0,2,0,0,1,0,175000,1,1,-1,-1,-1
1446,17124062,3,2,2,2,0,0,0,0,0,0,1,300000,1,1,-1,-1,-1
1447,17124064,1,0,1,0,1,0,0,1,0,0,0,17500,2,3,-1,-1,-1
1448,17124091,2,2,2,2,0,0,0,0,0,0,0,175000,1,3,-1,-1,-1
1449,17124093,3,1,2,2,0,0,0,0,0,1,0,125000,1,1,-1,-1,-1
1450,17124142,2,1,1,1,0,0,0,0,0,1,0,125000,1,3,-1,-1,-1
1451,17124159,2,2,2,1,0,0,1,0,0,0,0,125000,1,2,-1,-1,-1
1452,17124172,3,2,2,2,0,0,0,0,0,0,1,-1,2,3,-1,-1,-1
1453,17124184,2,2,1,1,0,1,0,0,0,0,0,300000,1,1,-1,-1,-1
1454,17124204,2,2,0,0,0,2,0,0,0,0,0,175000,1,1,-1,-1,-1
1455,17124211,1,1,1,1,0,0,0,0,0,0,0,62500,2,3,-1,-1,-1
1456,17124239,1,0,1,1,0,0,0,0,0,0,0,125000,1,3,-1,-1,-1
1457,17124273,2,1,2,2,0,0,0,0,0,0,0,125000,1,2,-1,-1,-1
1458,17124311,1,2,0,0,0,1,0,0,0,0,0,87500,1,3,-1,-1,-1
